,WM US Equity
2023-03-22,48.4498
2023-03-23,46.7596
2023-03-24,51.4948
2023-03-25,51.4948
2023-03-26,51.4948
2023-03-27,50.4093
2023-03-28,51.8877
2023-03-29,54.4051
2023-03-30,58.9041
2023-03-31,60.3812
2023-04-01,60.3812
2023-04-02,60.3812
2023-04-03,61.0002
2023-04-04,60.5251
2023-04-05,59.5236
2023-04-06,60.327
2023-04-07,60.327
2023-04-08,60.327
2023-04-09,60.327
2023-04-10,58.3583
2023-04-11,59.2163
2023-04-12,61.4701
2023-04-13,62.6902
2023-04-14,60.4178
2023-04-15,60.4178
2023-04-16,60.4178
2023-04-17,60.5133
2023-04-18,60.4831
2023-04-19,60.0491
2023-04-20,60.6747
2023-04-21,59.7869
2023-04-22,59.7869
2023-04-23,59.7869
2023-04-24,60.3543
2023-04-25,60.1853
2023-04-26,56.9533
2023-04-27,53.927
2023-04-28,58.9627
2023-04-29,58.9627
2023-04-30,58.9627
2023-05-01,59.7251
2023-05-02,59.6012
2023-05-03,60.2513
2023-05-04,60.7758
2023-05-05,61.4418
2023-05-06,61.4418
2023-05-07,61.4418
2023-05-08,62.0862
2023-05-09,62.5503
2023-05-10,63.7149
2023-05-11,63.045
2023-05-12,61.2861
2023-05-13,61.2861
2023-05-14,61.2861
2023-05-15,60.0815
2023-05-16,58.5482
2023-05-17,56.7674
2023-05-18,53.8804
2023-05-19,54.3827
2023-05-20,54.3827
2023-05-21,54.3827
2023-05-22,52.6365
2023-05-23,50.2433
2023-05-24,49.9957
2023-05-25,48.8444
2023-05-26,47.9188
2023-05-27,47.9188
2023-05-28,47.9188
2023-05-29,47.9188
2023-05-30,49.3744
2023-05-31,48.9881
2023-06-01,51.5791
2023-06-02,54.8242
2023-06-03,54.8242
2023-06-04,54.8242
2023-06-05,54.4397
2023-06-06,50.9774
2023-06-07,49.2017
2023-06-08,50.8171
2023-06-09,50.9737
2023-06-10,50.9737
2023-06-11,50.9737
2023-06-12,51.3423
2023-06-13,49.9735
2023-06-14,50.5127
2023-06-15,53.4027
2023-06-16,54.6794
2023-06-17,54.6794
2023-06-18,54.6794
2023-06-19,54.6794
2023-06-20,54.3638
2023-06-21,55.3363
2023-06-22,57.4975
2023-06-23,54.9581
2023-06-24,54.9581
2023-06-25,54.9581
2023-06-26,56.6824
2023-06-27,59.5256
2023-06-28,57.0386
2023-06-29,59.8719
2023-06-30,64.2181
2023-07-01,64.2181
2023-07-02,64.2181
2023-07-03,60.6172
2023-07-04,60.6172
2023-07-05,60.014
2023-07-06,60.3753
2023-07-07,58.014
2023-07-08,58.014
2023-07-09,58.014
2023-07-10,59.3775
2023-07-11,57.7998
2023-07-12,56.0394
2023-07-13,54.6486
2023-07-14,54.9515
2023-07-15,54.9515
2023-07-16,54.9515
2023-07-17,53.6047
2023-07-18,51.7198
2023-07-19,51.8568
2023-07-20,58.8406
2023-07-21,59.4376
2023-07-22,59.4376
2023-07-23,59.4376
2023-07-24,58.3897
2023-07-25,58.3025
2023-07-26,48.1713
2023-07-27,46.9687
2023-07-28,45.715
2023-07-29,45.715
2023-07-30,45.715
2023-07-31,46.9244
2023-08-01,45.3504
2023-08-02,46.6661
2023-08-03,43.7
2023-08-04,43.117
2023-08-05,43.117
2023-08-06,43.117
2023-08-07,44.3519
2023-08-08,42.6579
2023-08-09,45.1966
2023-08-10,43.2507
2023-08-11,44.8824
2023-08-12,44.8824
2023-08-13,44.8824
2023-08-14,44.6312
2023-08-15,42.5662
2023-08-16,44.1607
2023-08-17,42.3868
2023-08-18,42.9753
2023-08-19,42.9753
2023-08-20,42.9753
2023-08-21,42.9753
2023-08-22,42.0795
2023-08-23,42.4984
2023-08-24,41.144
2023-08-25,42.9397
2023-08-26,42.9397
2023-08-27,42.9397
2023-08-28,42.4422
2023-08-29,42.7763
2023-08-30,43.6492
2023-08-31,41.2076
2023-09-01,41.6298
2023-09-02,41.6298
2023-09-03,41.6298
2023-09-04,41.6298
2023-09-05,41.6674
2023-09-06,40.243
2023-09-07,43.3382
2023-09-08,42.7065
2023-09-09,42.7065
2023-09-10,42.7065
2023-09-11,44.618
2023-09-12,46.5869
2023-09-13,49.6505
2023-09-14,49.5697
2023-09-15,49.7895
2023-09-16,49.7895
2023-09-17,49.7895
2023-09-18,48.6918
2023-09-19,48.42
2023-09-20,49.1179
2023-09-21,44.8856
2023-09-22,43.3462
2023-09-23,43.3462
2023-09-24,43.3462
2023-09-25,44.6741
2023-09-26,42.4655
2023-09-27,40.6938
2023-09-28,40.7344
2023-09-29,38.0402
2023-09-30,38.0402
2023-10-01,38.0402
2023-10-02,36.5042
2023-10-03,39.2877
2023-10-04,42.0146
2023-10-05,43.4412
2023-10-06,44.7729
2023-10-07,44.7729
2023-10-08,44.7729
2023-10-09,48.338
2023-10-10,47.3613
2023-10-11,47.0956
2023-10-12,44.6136
2023-10-13,50.801
2023-10-14,50.801
2023-10-15,50.801
2023-10-16,52.3108
2023-10-17,52.6319
2023-10-18,51.0007
2023-10-19,47.9847
2023-10-20,47.269
2023-10-21,47.269
2023-10-22,47.269
2023-10-23,46.3639
2023-10-24,44.4742
2023-10-25,57.2639
2023-10-26,55.5124
2023-10-27,53.5601
2023-10-28,53.5601
2023-10-29,53.5601
2023-10-30,55.1137
2023-10-31,56.8366
2023-11-01,56.4253
2023-11-02,59.3718
2023-11-03,60.6169
2023-11-04,60.6169
2023-11-05,60.6169
2023-11-06,61.6694
2023-11-07,61.8038
2023-11-08,62.6836
2023-11-09,62.3408
2023-11-10,63.9992
2023-11-11,63.9992
2023-11-12,63.9992
2023-11-13,63.8631
2023-11-14,64.3048
2023-11-15,62.5985
2023-11-16,62.8821
2023-11-17,61.2971
2023-11-18,61.2971
2023-11-19,61.2971
2023-11-20,61.9985
2023-11-21,62.5667
2023-11-22,62.6572
2023-11-23,62.6572
2023-11-24,62.9356
2023-11-25,62.9356
2023-11-26,62.9356
2023-11-27,61.8818
2023-11-28,58.4435
2023-11-29,58.523
2023-11-30,61.0383
2023-12-01,64.2684
2023-12-02,64.2684
2023-12-03,64.2684
2023-12-04,64.9005
2023-12-05,62.348
2023-12-06,63.3423
2023-12-07,61.2323
2023-12-08,60.5927
2023-12-09,60.5927
2023-12-10,60.5927
2023-12-11,61.6648
2023-12-12,65.2339
2023-12-13,67.6326
2023-12-14,63.2634
2023-12-15,59.7231
2023-12-16,59.7231
2023-12-17,59.7231
2023-12-18,62.8478
2023-12-19,61.486
2023-12-20,59.8754
2023-12-21,60.9643
2023-12-22,61.1098
2023-12-23,61.1098
2023-12-24,61.1098
2023-12-25,61.1098
2023-12-26,61.7112
2023-12-27,61.9568
2023-12-28,62.38
2023-12-29,63.4164
2023-12-30,63.4164
2023-12-31,63.4164
2024-01-01,63.4164
2024-01-02,63.962
2024-01-03,61.9384
2024-01-04,62.2359
2024-01-05,60.3221
2024-01-06,60.3221
2024-01-07,60.3221
2024-01-08,60.8953
2024-01-09,60.876
2024-01-10,62.0611
2024-01-11,62.1111
2024-01-12,64.7313
2024-01-13,64.7313
2024-01-14,64.7313
2024-01-15,64.7313
2024-01-16,63.4201
2024-01-17,64.2524
2024-01-18,66.5471
2024-01-19,67.5403
2024-01-20,67.5403
2024-01-21,67.5403
2024-01-22,68.0209
2024-01-23,68.678
2024-01-24,64.8696
2024-01-25,66.3134
2024-01-26,67.0778
2024-01-27,67.0778
2024-01-28,67.0778
2024-01-29,66.0729
2024-01-30,67.9721
2024-01-31,64.8159
2024-02-01,67.7373
2024-02-02,67.3022
2024-02-03,67.3022
2024-02-04,67.3022
2024-02-05,67.2809
2024-02-06,68.3277
2024-02-07,69.1073
2024-02-08,68.0054
2024-02-09,66.5932
2024-02-10,66.5932
2024-02-11,66.5932
2024-02-12,65.2581
2024-02-13,74.9732
2024-02-14,74.3413
2024-02-15,74.2432
2024-02-16,75.8455
2024-02-17,75.8455
2024-02-18,75.8455
2024-02-19,75.8455
2024-02-20,76.0043
2024-02-21,77.4986
2024-02-22,79.1551
2024-02-23,79.5737
2024-02-24,79.5737
2024-02-25,79.5737
2024-02-26,78.3875
2024-02-27,78.5668
2024-02-28,77.4864
2024-02-29,74.2175
2024-03-01,74.315
2024-03-02,74.315
2024-03-03,74.315
2024-03-04,75.0198
2024-03-05,75.0688
2024-03-06,75.806
2024-03-07,74.376
2024-03-08,74.7419
2024-03-09,74.7419
2024-03-10,74.7419
2024-03-11,75.8557
2024-03-12,76.2173
2024-03-13,77.0605
2024-03-14,77.1022
2024-03-15,77.2594
2024-03-16,77.2594
2024-03-17,77.2594
2024-03-18,78.0664
2024-03-19,78.3522
2024-03-20,77.7895
2024-03-21,78.2089
2024-03-22,76.5047
2024-03-23,76.5047
2024-03-24,76.5047
2024-03-25,76.4781
2024-03-26,76.4781
2024-03-27,78.2532
2024-03-28,76.0406
2024-03-29,76.0406
2024-03-30,76.0406
2024-03-31,76.0406
2024-04-01,75.3952
2024-04-02,70.7368
2024-04-03,69.045
2024-04-04,61.6804
2024-04-05,61.3551
2024-04-06,61.3551
2024-04-07,61.3551
2024-04-08,60.8777
