,CC US Equity
2023-03-20,41.7051
2023-03-21,43.8142
2023-03-22,42.3481
2023-03-23,40.8205
2023-03-24,41.9576
2023-03-25,41.9576
2023-03-26,41.9576
2023-03-27,42.93
2023-03-28,43.3662
2023-03-29,44.625
2023-03-30,44.2929
2023-03-31,45.1653
2023-04-01,45.1653
2023-04-02,45.1653
2023-04-03,46.1227
2023-04-04,44.0182
2023-04-05,42.5887
2023-04-06,42.0371
2023-04-07,42.0371
2023-04-08,42.0371
2023-04-09,42.0371
2023-04-10,45.867
2023-04-11,46.8847
2023-04-12,45.4513
2023-04-13,47.2315
2023-04-14,46.2077
2023-04-15,46.2077
2023-04-16,46.2077
2023-04-17,45.7679
2023-04-18,45.5189
2023-04-19,44.8874
2023-04-20,43.5376
2023-04-21,42.295
2023-04-22,42.295
2023-04-23,42.295
2023-04-24,44.5424
2023-04-25,41.3309
2023-04-26,40.7456
2023-04-27,42.808
2023-04-28,46.198
2023-04-29,46.198
2023-04-30,46.198
2023-05-01,48.1564
2023-05-02,49.7737
2023-05-03,46.8041
2023-05-04,45.1467
2023-05-05,47.9383
2023-05-06,47.9383
2023-05-07,47.9383
2023-05-08,47.5664
2023-05-09,46.7166
2023-05-10,46.2888
2023-05-11,44.5989
2023-05-12,45.754
2023-05-13,45.754
2023-05-14,45.754
2023-05-15,47.7699
2023-05-16,44.9492
2023-05-17,47.1592
2023-05-18,50.8144
2023-05-19,49.9988
2023-05-20,49.9988
2023-05-21,49.9988
2023-05-22,48.5935
2023-05-23,48.2299
2023-05-24,46.6813
2023-05-25,45.6948
2023-05-26,47.2042
2023-05-27,47.2042
2023-05-28,47.2042
2023-05-29,47.2042
2023-05-30,45.1671
2023-05-31,42.2659
2023-06-01,44.137
2023-06-02,58.7146
2023-06-03,58.7146
2023-06-04,58.7146
2023-06-05,60.526
2023-06-06,60.4518
2023-06-07,59.0547
2023-06-08,56.268
2023-06-09,54.1268
2023-06-10,54.1268
2023-06-11,54.1268
2023-06-12,52.7786
2023-06-13,54.2662
2023-06-14,55.9083
2023-06-15,58.0002
2023-06-16,57.0977
2023-06-17,57.0977
2023-06-18,57.0977
2023-06-19,57.0977
2023-06-20,56.977
2023-06-21,57.1644
2023-06-22,55.8562
2023-06-23,55.9565
2023-06-24,55.9565
2023-06-25,55.9565
2023-06-26,57.3007
2023-06-27,58.7771
2023-06-28,59.632
2023-06-29,60.6269
2023-06-30,62.434
2023-07-01,62.434
2023-07-02,62.434
2023-07-03,63.0307
2023-07-04,63.0307
2023-07-05,59.9587
2023-07-06,59.3937
2023-07-07,61.3707
2023-07-08,61.3707
2023-07-09,61.3707
2023-07-10,61.7559
2023-07-11,62.637
2023-07-12,63.7353
2023-07-13,64.5828
2023-07-14,62.9964
2023-07-15,62.9964
2023-07-16,62.9964
2023-07-17,62.8686
2023-07-18,63.4629
2023-07-19,63.4629
2023-07-20,62.6323
2023-07-21,62.8628
2023-07-22,62.8628
2023-07-23,62.8628
2023-07-24,59.7774
2023-07-25,61.8659
2023-07-26,61.5217
2023-07-27,59.9348
2023-07-28,55.4925
2023-07-29,55.4925
2023-07-30,55.4925
2023-07-31,56.4838
2023-08-01,56.1054
2023-08-02,55.3701
2023-08-03,55.1749
2023-08-04,56.853
2023-08-05,56.853
2023-08-06,56.853
2023-08-07,57.1641
2023-08-08,55.5753
2023-08-09,51.4881
2023-08-10,48.9655
2023-08-11,47.7279
2023-08-12,47.7279
2023-08-13,47.7279
2023-08-14,48.8306
2023-08-15,45.289
2023-08-16,43.8111
2023-08-17,43.5576
2023-08-18,43.4017
2023-08-19,43.4017
2023-08-20,43.4017
2023-08-21,42.1532
2023-08-22,42.6157
2023-08-23,42.5615
2023-08-24,43.417
2023-08-25,45.2507
2023-08-26,45.2507
2023-08-27,45.2507
2023-08-28,47.6381
2023-08-29,50.2769
2023-08-30,49.5663
2023-08-31,49.6332
2023-09-01,52.7783
2023-09-02,52.7783
2023-09-03,52.7783
2023-09-04,52.7783
2023-09-05,47.5246
2023-09-06,47.4657
2023-09-07,43.5062
2023-09-08,43.7795
2023-09-09,43.7795
2023-09-10,43.7795
2023-09-11,43.1585
2023-09-12,43.6261
2023-09-13,42.731
2023-09-14,45.5481
2023-09-15,44.1651
2023-09-16,44.1651
2023-09-17,44.1651
2023-09-18,43.2869
2023-09-19,42.032
2023-09-20,41.5611
2023-09-21,40.2176
2023-09-22,39.3844
2023-09-23,39.3844
2023-09-24,39.3844
2023-09-25,38.3762
2023-09-26,35.5977
2023-09-27,33.0762
2023-09-28,34.425
2023-09-29,35.476
2023-09-30,35.476
2023-10-01,35.476
2023-10-02,33.8806
2023-10-03,32.7851
2023-10-04,33.7412
2023-10-05,32.502
2023-10-06,31.8649
2023-10-07,31.8649
2023-10-08,31.8649
2023-10-09,31.0873
2023-10-10,33.3605
2023-10-11,34.1692
2023-10-12,32.3421
2023-10-13,32.32
2023-10-14,32.32
2023-10-15,32.32
2023-10-16,33.9975
2023-10-17,36.8319
2023-10-18,34.7029
2023-10-19,32.9802
2023-10-20,32.8692
2023-10-21,32.8692
2023-10-22,32.8692
2023-10-23,31.8916
2023-10-24,30.9188
2023-10-25,29.9119
2023-10-26,32.8797
2023-10-27,31.437
2023-10-28,31.437
2023-10-29,31.437
2023-10-30,36.4215
2023-10-31,35.0126
2023-11-01,34.6264
2023-11-02,36.749
2023-11-03,41.6128
2023-11-04,41.6128
2023-11-05,41.6128
2023-11-06,40.521
2023-11-07,39.1547
2023-11-08,38.9534
2023-11-09,38.1171
2023-11-10,38.5719
2023-11-11,38.5719
2023-11-12,38.5719
2023-11-13,41.2514
2023-11-14,48.3809
2023-11-15,49.3349
2023-11-16,47.4014
2023-11-17,49.9083
2023-11-18,49.9083
2023-11-19,49.9083
2023-11-20,49.1415
2023-11-21,46.0667
2023-11-22,46.853
2023-11-23,46.853
2023-11-24,47.3493
2023-11-25,47.3493
2023-11-26,47.3493
2023-11-27,46.8067
2023-11-28,46.6225
2023-11-29,48.6103
2023-11-30,51.0267
2023-12-01,57.4116
2023-12-02,57.4116
2023-12-03,57.4116
2023-12-04,57.0695
2023-12-05,54.2282
2023-12-06,54.394
2023-12-07,54.394
2023-12-08,54.7159
2023-12-09,54.7159
2023-12-10,54.7159
2023-12-11,55.0736
2023-12-12,53.0155
2023-12-13,55.1741
2023-12-14,61.0191
2023-12-15,57.6843
2023-12-16,57.6843
2023-12-17,57.6843
2023-12-18,58.5867
2023-12-19,58.6114
2023-12-20,56.791
2023-12-21,58.729
2023-12-22,60.4899
2023-12-23,60.4899
2023-12-24,60.4899
2023-12-25,60.4899
2023-12-26,61.9396
2023-12-27,62.0539
2023-12-28,60.807
2023-12-29,58.5925
2023-12-30,58.5925
2023-12-31,58.5925
2024-01-01,58.5925
2024-01-02,59.2072
2024-01-03,56.2211
2024-01-04,55.1125
2024-01-05,56.8984
2024-01-06,56.8984
2024-01-07,56.8984
2024-01-08,57.1156
2024-01-09,54.7944
2024-01-10,53.9225
2024-01-11,53.0836
2024-01-12,52.977
2024-01-13,52.977
2024-01-14,52.977
2024-01-15,52.977
2024-01-16,50.8642
2024-01-17,48.3381
2024-01-18,50.0925
2024-01-19,49.6564
2024-01-20,49.6564
2024-01-21,49.6564
2024-01-22,51.4718
2024-01-23,58.398
2024-01-24,55.3142
2024-01-25,56.4386
2024-01-26,55.1043
2024-01-27,55.1043
2024-01-28,55.1043
2024-01-29,55.1865
2024-01-30,54.1606
2024-01-31,51.3622
2024-02-01,53.1306
2024-02-02,52.7339
2024-02-03,52.7339
2024-02-04,52.7339
2024-02-05,50.2746
2024-02-06,50.7126
2024-02-07,50.6138
2024-02-08,50.6138
2024-02-09,50.9209
2024-02-10,50.9209
2024-02-11,50.9209
2024-02-12,54.4679
2024-02-13,52.0066
2024-02-14,41.2477
2024-02-15,44.8642
2024-02-16,45.7426
2024-02-17,45.7426
2024-02-18,45.7426
2024-02-19,45.7426
2024-02-20,46.7661
2024-02-21,48.35
2024-02-22,50.2435
2024-02-23,50.3273
2024-02-24,50.3273
2024-02-25,50.3273
2024-02-26,48.6051
2024-02-27,48.7834
2024-02-28,48.1782
2024-02-29,31.0197
2024-03-01,34.0021
2024-03-02,34.0021
2024-03-03,34.0021
2024-03-04,33.2125
2024-03-05,34.0715
2024-03-06,37.9903
2024-03-07,45.352
2024-03-08,46.3026
2024-03-09,46.3026
2024-03-10,46.3026
2024-03-11,46.8604
2024-03-12,46.8245
2024-03-13,48.341
2024-03-14,47.9776
2024-03-15,49.0005
2024-03-16,49.0005
2024-03-17,49.0005
2024-03-18,50.3605
2024-03-19,49.6344
2024-03-20,49.2983
2024-03-21,49.2336
2024-03-22,50.5751
2024-03-23,50.5751
2024-03-24,50.5751
2024-03-25,51.6975
2024-03-26,49.4211
2024-03-27,52.6762
2024-03-28,47.2213
2024-03-29,47.2213
2024-03-30,47.2213
2024-03-31,47.2213
2024-04-01,52.0804
2024-04-02,49.9327
2024-04-03,51.9637
2024-04-04,49.2809
2024-04-05,48.7923
2024-04-06,48.7923
2024-04-07,48.7923
2024-04-08,48.8506
