,AON US Equity
2023-03-18,45.4804
2023-03-19,45.4804
2023-03-20,47.8215
2023-03-21,50.3022
2023-03-22,48.4863
2023-03-23,49.3298
2023-03-24,52.672
2023-03-25,52.672
2023-03-26,52.672
2023-03-27,52.672
2023-03-28,52.5758
2023-03-29,54.5567
2023-03-30,54.7211
2023-03-31,55.9389
2023-04-01,55.9389
2023-04-02,55.9389
2023-04-03,56.8768
2023-04-04,57.7958
2023-04-05,59.1738
2023-04-06,59.4216
2023-04-07,59.4216
2023-04-08,59.4216
2023-04-09,59.4216
2023-04-10,57.8644
2023-04-11,58.3749
2023-04-12,58.8419
2023-04-13,60.5609
2023-04-14,60.1506
2023-04-15,60.1506
2023-04-16,60.1506
2023-04-17,62.8706
2023-04-18,63.857
2023-04-19,61.5576
2023-04-20,63.4999
2023-04-21,63.751
2023-04-22,63.751
2023-04-23,63.751
2023-04-24,62.0678
2023-04-25,61.0768
2023-04-26,58.6393
2023-04-27,61.5317
2023-04-28,56.2912
2023-04-29,56.2912
2023-04-30,56.2912
2023-05-01,55.089
2023-05-02,53.3903
2023-05-03,53.0079
2023-05-04,53.2268
2023-05-05,57.5974
2023-05-06,57.5974
2023-05-07,57.5974
2023-05-08,59.6875
2023-05-09,60.8429
2023-05-10,59.9797
2023-05-11,60.7056
2023-05-12,61.1795
2023-05-13,61.1795
2023-05-14,61.1795
2023-05-15,59.8203
2023-05-16,57.1625
2023-05-17,51.2953
2023-05-18,52.4545
2023-05-19,54.088
2023-05-20,54.088
2023-05-21,54.088
2023-05-22,53.1404
2023-05-23,46.5791
2023-05-24,45.3507
2023-05-25,44.9301
2023-05-26,44.6584
2023-05-27,44.6584
2023-05-28,44.6584
2023-05-29,44.6584
2023-05-30,45.4395
2023-05-31,43.5328
2023-06-01,45.9889
2023-06-02,47.1151
2023-06-03,47.1151
2023-06-04,47.1151
2023-06-05,46.3081
2023-06-06,46.3148
2023-06-07,46.2496
2023-06-08,46.6872
2023-06-09,47.7032
2023-06-10,47.7032
2023-06-11,47.7032
2023-06-12,50.2673
2023-06-13,50.8406
2023-06-14,53.4548
2023-06-15,58.0631
2023-06-16,56.8538
2023-06-17,56.8538
2023-06-18,56.8538
2023-06-19,56.8538
2023-06-20,56.5421
2023-06-21,57.052
2023-06-22,59.0093
2023-06-23,57.5082
2023-06-24,57.5082
2023-06-25,57.5082
2023-06-26,56.7162
2023-06-27,58.561
2023-06-28,58.5213
2023-06-29,62.9532
2023-06-30,64.375
2023-07-01,64.375
2023-07-02,64.375
2023-07-03,59.3911
2023-07-04,59.3911
2023-07-05,59.2236
2023-07-06,58.2405
2023-07-07,56.9753
2023-07-08,56.9753
2023-07-09,56.9753
2023-07-10,58.1296
2023-07-11,59.0454
2023-07-12,56.4964
2023-07-13,57.0732
2023-07-14,56.8134
2023-07-15,56.8134
2023-07-16,56.8134
2023-07-17,57.3917
2023-07-18,55.1844
2023-07-19,53.6238
2023-07-20,57.8095
2023-07-21,58.5211
2023-07-22,58.5211
2023-07-23,58.5211
2023-07-24,59.4374
2023-07-25,59.7896
2023-07-26,58.1891
2023-07-27,54.937
2023-07-28,44.3797
2023-07-29,44.3797
2023-07-30,44.3797
2023-07-31,44.0211
2023-08-01,44.6705
2023-08-02,47.1681
2023-08-03,43.9722
2023-08-04,42.8538
2023-08-05,42.8538
2023-08-06,42.8538
2023-08-07,44.9186
2023-08-08,42.859
2023-08-09,44.5798
2023-08-10,44.6815
2023-08-11,47.0631
2023-08-12,47.0631
2023-08-13,47.0631
2023-08-14,47.956
2023-08-15,45.4004
2023-08-16,47.6844
2023-08-17,46.4555
2023-08-18,49.4465
2023-08-19,49.4465
2023-08-20,49.4465
2023-08-21,49.272
2023-08-22,49.1044
2023-08-23,50.5449
2023-08-24,51.2409
2023-08-25,54.1182
2023-08-26,54.1182
2023-08-27,54.1182
2023-08-28,53.7536
2023-08-29,54.7062
2023-08-30,55.5085
2023-08-31,54.6403
2023-09-01,55.1957
2023-09-02,55.1957
2023-09-03,55.1957
2023-09-04,55.1957
2023-09-05,51.8175
2023-09-06,53.146
2023-09-07,54.7663
2023-09-08,54.1047
2023-09-09,54.1047
2023-09-10,54.1047
2023-09-11,53.8898
2023-09-12,55.0234
2023-09-13,55.2399
2023-09-14,57.3113
2023-09-15,55.3005
2023-09-16,55.3005
2023-09-17,55.3005
2023-09-18,57.196
2023-09-19,58.3805
2023-09-20,58.7548
2023-09-21,55.716
2023-09-22,54.0537
2023-09-23,54.0537
2023-09-24,54.0537
2023-09-25,53.6829
2023-09-26,50.6054
2023-09-27,49.6175
2023-09-28,49.2367
2023-09-29,45.7648
2023-09-30,45.7648
2023-10-01,45.7648
2023-10-02,43.9864
2023-10-03,42.5799
2023-10-04,47.0173
2023-10-05,47.6433
2023-10-06,48.4853
2023-10-07,48.4853
2023-10-08,48.4853
2023-10-09,48.8429
2023-10-10,47.446
2023-10-11,48.7983
2023-10-12,46.8493
2023-10-13,48.0794
2023-10-14,48.0794
2023-10-15,48.0794
2023-10-16,49.2934
2023-10-17,49.1484
2023-10-18,47.32
2023-10-19,43.4249
2023-10-20,40.5332
2023-10-21,40.5332
2023-10-22,40.5332
2023-10-23,40.176
2023-10-24,45.0943
2023-10-25,45.0213
2023-10-26,45.0673
2023-10-27,38.0254
2023-10-28,38.0254
2023-10-29,38.0254
2023-10-30,39.4817
2023-10-31,40.4126
2023-11-01,42.1776
2023-11-02,48.5507
2023-11-03,49.7744
2023-11-04,49.7744
2023-11-05,49.7744
2023-11-06,51.1019
2023-11-07,51.5865
2023-11-08,52.3022
2023-11-09,54.7471
2023-11-10,55.991
2023-11-11,55.991
2023-11-12,55.991
2023-11-13,55.6897
2023-11-14,55.4814
2023-11-15,52.9252
2023-11-16,55.258
2023-11-17,52.5893
2023-11-18,52.5893
2023-11-19,52.5893
2023-11-20,53.4554
2023-11-21,50.0419
2023-11-22,51.8815
2023-11-23,51.8815
2023-11-24,52.4985
2023-11-25,52.4985
2023-11-26,52.4985
2023-11-27,50.8888
2023-11-28,48.1834
2023-11-29,47.5579
2023-11-30,51.5204
2023-12-01,50.4588
2023-12-02,50.4588
2023-12-03,50.4588
2023-12-04,50.0494
2023-12-05,47.7075
2023-12-06,46.162
2023-12-07,47.5511
2023-12-08,49.1027
2023-12-09,49.1027
2023-12-10,49.1027
2023-12-11,52.3463
2023-12-12,54.0367
2023-12-13,55.6005
2023-12-14,45.8735
2023-12-15,42.4932
2023-12-16,42.4932
2023-12-17,42.4932
2023-12-18,44.5081
2023-12-19,44.0494
2023-12-20,36.9034
2023-12-21,35.0565
2023-12-22,36.9714
2023-12-23,36.9714
2023-12-24,36.9714
2023-12-25,36.9714
2023-12-26,36.3095
2023-12-27,36.4679
2023-12-28,36.2812
2023-12-29,37.2953
2023-12-30,37.2953
2023-12-31,37.2953
2024-01-01,37.2953
2024-01-02,36.2483
2024-01-03,37.9716
2024-01-04,37.9162
2024-01-05,37.4823
2024-01-06,37.4823
2024-01-07,37.4823
2024-01-08,41.09
2024-01-09,40.4568
2024-01-10,43.527
2024-01-11,43.228
2024-01-12,44.1655
2024-01-13,44.1655
2024-01-14,44.1655
2024-01-15,44.1655
2024-01-16,44.2122
2024-01-17,45.9341
2024-01-18,48.1957
2024-01-19,50.4876
2024-01-20,50.4876
2024-01-21,50.4876
2024-01-22,47.864
2024-01-23,46.8996
2024-01-24,46.702
2024-01-25,44.588
2024-01-26,45.8642
2024-01-27,45.8642
2024-01-28,45.8642
2024-01-29,44.1773
2024-01-30,44.4243
2024-01-31,44.5761
2024-02-01,45.5626
2024-02-02,41.834
2024-02-03,41.834
2024-02-04,41.834
2024-02-05,44.4395
2024-02-06,46.9057
2024-02-07,47.5055
2024-02-08,50.4293
2024-02-09,53.1685
2024-02-10,53.1685
2024-02-11,53.1685
2024-02-12,51.7767
2024-02-13,53.0383
2024-02-14,50.8085
2024-02-15,53.7259
2024-02-16,52.0324
2024-02-17,52.0324
2024-02-18,52.0324
2024-02-19,52.0324
2024-02-20,54.0708
2024-02-21,51.8144
2024-02-22,53.745
2024-02-23,53.7231
2024-02-24,53.7231
2024-02-25,53.7231
2024-02-26,53.2255
2024-02-27,53.704
2024-02-28,54.8342
2024-02-29,53.834
2024-03-01,52.7843
2024-03-02,52.7843
2024-03-03,52.7843
2024-03-04,53.7283
2024-03-05,53.2274
2024-03-06,54.2568
2024-03-07,53.9966
2024-03-08,54.0308
2024-03-09,54.0308
2024-03-10,54.0308
2024-03-11,54.7388
2024-03-12,56.2361
2024-03-13,56.0093
2024-03-14,56.1274
2024-03-15,54.9897
2024-03-16,54.9897
2024-03-17,54.9897
2024-03-18,55.4846
2024-03-19,57.3218
2024-03-20,59.2424
2024-03-21,59.4995
2024-03-22,59.6575
2024-03-23,59.6575
2024-03-24,59.6575
2024-03-25,60.1281
2024-03-26,61.5043
2024-03-27,63.6508
2024-03-28,63.5845
2024-03-29,63.5845
2024-03-30,63.5845
2024-03-31,63.5845
2024-04-01,59.7816
2024-04-02,59.8117
2024-04-03,55.378
2024-04-04,48.4126
2024-04-05,51.1764
2024-04-06,51.1764
2024-04-07,51.1764
2024-04-08,51.7154
