,CNP US Equity
2023-03-22,43.209
2023-03-23,41.789
2023-03-24,47.3241
2023-03-25,47.3241
2023-03-26,47.3241
2023-03-27,48.1246
2023-03-28,48.9768
2023-03-29,51.9997
2023-03-30,52.1858
2023-03-31,52.7541
2023-04-01,52.7541
2023-04-02,52.7541
2023-04-03,52.1661
2023-04-04,52.6132
2023-04-05,57.0014
2023-04-06,58.5883
2023-04-07,58.5883
2023-04-08,58.5883
2023-04-09,58.5883
2023-04-10,58.0633
2023-04-11,57.7658
2023-04-12,57.9441
2023-04-13,58.127
2023-04-14,56.1686
2023-04-15,56.1686
2023-04-16,56.1686
2023-04-17,57.3203
2023-04-18,54.7768
2023-04-19,56.1514
2023-04-20,56.0255
2023-04-21,56.2285
2023-04-22,56.2285
2023-04-23,56.2285
2023-04-24,57.644
2023-04-25,57.745
2023-04-26,54.5183
2023-04-27,56.9547
2023-04-28,54.6975
2023-04-29,54.6975
2023-04-30,54.6975
2023-05-01,55.7851
2023-05-02,51.9168
2023-05-03,51.3324
2023-05-04,52.7093
2023-05-05,54.4169
2023-05-06,54.4169
2023-05-07,54.4169
2023-05-08,52.7542
2023-05-09,52.5083
2023-05-10,52.9057
2023-05-11,50.591
2023-05-12,51.4229
2023-05-13,51.4229
2023-05-14,51.4229
2023-05-15,48.1857
2023-05-16,45.0865
2023-05-17,44.928
2023-05-18,43.4543
2023-05-19,44.4639
2023-05-20,44.4639
2023-05-21,44.4639
2023-05-22,44.2459
2023-05-23,46.3539
2023-05-24,44.9916
2023-05-25,43.0291
2023-05-26,43.5947
2023-05-27,43.5947
2023-05-28,43.5947
2023-05-29,43.5947
2023-05-30,42.7173
2023-05-31,42.9401
2023-06-01,44.2118
2023-06-02,45.8281
2023-06-03,45.8281
2023-06-04,45.8281
2023-06-05,46.9129
2023-06-06,45.7134
2023-06-07,48.6447
2023-06-08,49.8072
2023-06-09,48.5369
2023-06-10,48.5369
2023-06-11,48.5369
2023-06-12,49.7238
2023-06-13,50.2129
2023-06-14,49.0838
2023-06-15,50.8004
2023-06-16,50.1446
2023-06-17,50.1446
2023-06-18,50.1446
2023-06-19,50.1446
2023-06-20,49.4114
2023-06-21,51.955
2023-06-22,49.5964
2023-06-23,45.338
2023-06-24,45.338
2023-06-25,45.338
2023-06-26,48.5511
2023-06-27,50.4913
2023-06-28,47.4288
2023-06-29,47.3669
2023-06-30,50.2556
2023-07-01,50.2556
2023-07-02,50.2556
2023-07-03,52.151
2023-07-04,52.151
2023-07-05,53.2564
2023-07-06,52.0809
2023-07-07,52.2092
2023-07-08,52.2092
2023-07-09,52.2092
2023-07-10,52.0649
2023-07-11,54.7802
2023-07-12,57.6184
2023-07-13,58.016
2023-07-14,55.6256
2023-07-15,55.6256
2023-07-16,55.6256
2023-07-17,52.4524
2023-07-18,50.8166
2023-07-19,53.2068
2023-07-20,56.3806
2023-07-21,59.1919
2023-07-22,59.1919
2023-07-23,59.1919
2023-07-24,58.901
2023-07-25,60.0684
2023-07-26,60.572
2023-07-27,54.5887
2023-07-28,52.915
2023-07-29,52.915
2023-07-30,52.915
2023-07-31,52.8506
2023-08-01,49.1348
2023-08-02,50.6309
2023-08-03,48.3365
2023-08-04,46.5462
2023-08-05,46.5462
2023-08-06,46.5462
2023-08-07,46.3795
2023-08-08,45.9261
2023-08-09,46.4004
2023-08-10,45.0003
2023-08-11,46.3947
2023-08-12,46.3947
2023-08-13,46.3947
2023-08-14,45.3248
2023-08-15,42.4025
2023-08-16,42.772
2023-08-17,42.1565
2023-08-18,43.6066
2023-08-19,43.6066
2023-08-20,43.6066
2023-08-21,44.2909
2023-08-22,44.1677
2023-08-23,43.5412
2023-08-24,41.6467
2023-08-25,44.6218
2023-08-26,44.6218
2023-08-27,44.6218
2023-08-28,44.6218
2023-08-29,44.0373
2023-08-30,42.6877
2023-08-31,42.4953
2023-09-01,40.9667
2023-09-02,40.9667
2023-09-03,40.9667
2023-09-04,40.9667
2023-09-05,39.0303
2023-09-06,39.3085
2023-09-07,44.4644
2023-09-08,47.1414
2023-09-09,47.1414
2023-09-10,47.1414
2023-09-11,47.296
2023-09-12,47.2246
2023-09-13,49.8869
2023-09-14,52.3725
2023-09-15,53.0805
2023-09-16,53.0805
2023-09-17,53.0805
2023-09-18,53.5802
2023-09-19,52.1839
2023-09-20,50.8926
2023-09-21,47.6167
2023-09-22,46.9622
2023-09-23,46.9622
2023-09-24,46.9622
2023-09-25,46.8881
2023-09-26,40.3102
2023-09-27,39.5075
2023-09-28,37.054
2023-09-29,38.3737
2023-09-30,38.3737
2023-10-01,38.3737
2023-10-02,33.1079
2023-10-03,37.9151
2023-10-04,39.3431
2023-10-05,39.9448
2023-10-06,41.8107
2023-10-07,41.8107
2023-10-08,41.8107
2023-10-09,44.7918
2023-10-10,46.0179
2023-10-11,47.8806
2023-10-12,46.5743
2023-10-13,46.8471
2023-10-14,46.8471
2023-10-15,46.8471
2023-10-16,48.281
2023-10-17,49.3578
2023-10-18,47.6887
2023-10-19,46.3783
2023-10-20,44.3952
2023-10-21,44.3952
2023-10-22,44.3952
2023-10-23,42.4601
2023-10-24,46.1722
2023-10-25,47.1223
2023-10-26,48.0705
2023-10-27,42.898
2023-10-28,42.898
2023-10-29,42.898
2023-10-30,44.2616
2023-10-31,44.207
2023-11-01,47.1734
2023-11-02,48.2726
2023-11-03,47.669
2023-11-04,47.669
2023-11-05,47.669
2023-11-06,46.7617
2023-11-07,46.4568
2023-11-08,44.4768
2023-11-09,43.8904
2023-11-10,46.5165
2023-11-11,46.5165
2023-11-12,46.5165
2023-11-13,44.1982
2023-11-14,50.3659
2023-11-15,50.1203
2023-11-16,51.5265
2023-11-17,52.372
2023-11-18,52.372
2023-11-19,52.372
2023-11-20,50.9919
2023-11-21,50.403
2023-11-22,52.2415
2023-11-23,52.2415
2023-11-24,53.1095
2023-11-25,53.1095
2023-11-26,53.1095
2023-11-27,53.2351
2023-11-28,54.4961
2023-11-29,52.5891
2023-11-30,54.9715
2023-12-01,57.9619
2023-12-02,57.9619
2023-12-03,57.9619
2023-12-04,58.2925
2023-12-05,56.087
2023-12-06,57.3533
2023-12-07,57.1982
2023-12-08,57.258
2023-12-09,57.258
2023-12-10,57.258
2023-12-11,58.9202
2023-12-12,58.5835
2023-12-13,64.7779
2023-12-14,60.8238
2023-12-15,54.9902
2023-12-16,54.9902
2023-12-17,54.9902
2023-12-18,54.6674
2023-12-19,55.5316
2023-12-20,51.2953
2023-12-21,51.2953
2023-12-22,51.7655
2023-12-23,51.7655
2023-12-24,51.7655
2023-12-25,51.7655
2023-12-26,52.4774
2023-12-27,51.6882
2023-12-28,52.7899
2023-12-29,52.8516
2023-12-30,52.8516
2023-12-31,52.8516
2024-01-01,52.8516
2024-01-02,55.5025
2024-01-03,56.1973
2024-01-04,55.8216
2024-01-05,56.7782
2024-01-06,56.7782
2024-01-07,56.7782
2024-01-08,57.7829
2024-01-09,56.3482
2024-01-10,56.4724
2024-01-11,49.8662
2024-01-12,51.3066
2024-01-13,51.3066
2024-01-14,51.3066
2024-01-15,51.3066
2024-01-16,51.0308
2024-01-17,47.8388
2024-01-18,46.0988
2024-01-19,46.0988
2024-01-20,46.0988
2024-01-21,46.0988
2024-01-22,44.2532
2024-01-23,44.4831
2024-01-24,42.3165
2024-01-25,45.2295
2024-01-26,45.6034
2024-01-27,45.6034
2024-01-28,45.6034
2024-01-29,48.096
2024-01-30,48.5266
2024-01-31,48.3193
2024-02-01,51.4656
2024-02-02,48.4817
2024-02-03,48.4817
2024-02-04,48.4817
2024-02-05,45.7986
2024-02-06,46.3833
2024-02-07,46.1259
2024-02-08,45.2175
2024-02-09,46.0033
2024-02-10,46.0033
2024-02-11,46.0033
2024-02-12,47.7102
2024-02-13,45.6086
2024-02-14,46.4804
2024-02-15,50.3703
2024-02-16,50.442
2024-02-17,50.442
2024-02-18,50.442
2024-02-19,50.442
2024-02-20,49.7729
2024-02-21,53.2644
2024-02-22,50.2413
2024-02-23,50.5247
2024-02-24,50.5247
2024-02-25,50.5247
2024-02-26,46.3593
2024-02-27,48.8618
2024-02-28,47.7426
2024-02-29,47.8879
2024-03-01,47.4783
2024-03-02,47.4783
2024-03-03,47.4783
2024-03-04,51.0849
2024-03-05,50.7246
2024-03-06,53.5065
2024-03-07,53.5726
2024-03-08,53.7089
2024-03-09,53.7089
2024-03-10,53.7089
2024-03-11,55.0064
2024-03-12,51.9164
2024-03-13,50.9299
2024-03-14,50.0966
2024-03-15,49.943
2024-03-16,49.943
2024-03-17,49.943
2024-03-18,50.4929
2024-03-19,52.3496
2024-03-20,51.6812
2024-03-21,50.7594
2024-03-22,49.4327
2024-03-23,49.4327
2024-03-24,49.4327
2024-03-25,47.5833
2024-03-26,44.7944
2024-03-27,52.9647
2024-03-28,54.2852
2024-03-29,54.2852
2024-03-30,54.2852
2024-03-31,54.2852
2024-04-01,53.7389
2024-04-02,53.8761
2024-04-03,51.5816
2024-04-04,51.1928
2024-04-05,50.7966
2024-04-06,50.7966
2024-04-07,50.7966
2024-04-08,52.1004
