,WHR US Equity
2023-03-17,39.8175
2023-03-18,39.8175
2023-03-19,39.8175
2023-03-20,42.3213
2023-03-21,42.3071
2023-03-22,39.6659
2023-03-23,38.9629
2023-03-24,40.0719
2023-03-25,40.0719
2023-03-26,40.0719
2023-03-27,40.7524
2023-03-28,40.1803
2023-03-29,41.9916
2023-03-30,41.9534
2023-03-31,45.3674
2023-04-01,45.3674
2023-04-02,45.3674
2023-04-03,45.1111
2023-04-04,44.0645
2023-04-05,43.2408
2023-04-06,41.6308
2023-04-07,41.6308
2023-04-08,41.6308
2023-04-09,41.6308
2023-04-10,43.4073
2023-04-11,48.3372
2023-04-12,48.2756
2023-04-13,48.7106
2023-04-14,49.2502
2023-04-15,49.2502
2023-04-16,49.2502
2023-04-17,51.2102
2023-04-18,53.5939
2023-04-19,53.5421
2023-04-20,54.5695
2023-04-21,54.8529
2023-04-22,54.8529
2023-04-23,54.8529
2023-04-24,54.5351
2023-04-25,46.4342
2023-04-26,43.5365
2023-04-27,49.4278
2023-04-28,52.7878
2023-04-29,52.7878
2023-04-30,52.7878
2023-05-01,52.9418
2023-05-02,52.2454
2023-05-03,53.9508
2023-05-04,49.3698
2023-05-05,50.3946
2023-05-06,50.3946
2023-05-07,50.3946
2023-05-08,50.2703
2023-05-09,49.4873
2023-05-10,47.4959
2023-05-11,46.6139
2023-05-12,45.1702
2023-05-13,45.1702
2023-05-14,45.1702
2023-05-15,45.8528
2023-05-16,43.3705
2023-05-17,46.4003
2023-05-18,49.9306
2023-05-19,48.1372
2023-05-20,48.1372
2023-05-21,48.1372
2023-05-22,48.1546
2023-05-23,49.2955
2023-05-24,49.261
2023-05-25,48.8893
2023-05-26,50.6591
2023-05-27,50.6591
2023-05-28,50.6591
2023-05-29,50.6591
2023-05-30,49.3226
2023-05-31,46.318
2023-06-01,48.2991
2023-06-02,52.0232
2023-06-03,52.0232
2023-06-04,52.0232
2023-06-05,50.0916
2023-06-06,53.1476
2023-06-07,59.1468
2023-06-08,57.3561
2023-06-09,55.7788
2023-06-10,55.7788
2023-06-11,55.7788
2023-06-12,57.2816
2023-06-13,58.7506
2023-06-14,58.103
2023-06-15,59.5622
2023-06-16,57.9709
2023-06-17,57.9709
2023-06-18,57.9709
2023-06-19,57.9709
2023-06-20,57.9163
2023-06-21,56.2813
2023-06-22,54.4426
2023-06-23,52.7211
2023-06-24,52.7211
2023-06-25,52.7211
2023-06-26,54.356
2023-06-27,57.9357
2023-06-28,56.7688
2023-06-29,58.5924
2023-06-30,57.9848
2023-07-01,57.9848
2023-07-02,57.9848
2023-07-03,58.2322
2023-07-04,58.2322
2023-07-05,56.5198
2023-07-06,55.8184
2023-07-07,57.0658
2023-07-08,57.0658
2023-07-09,57.0658
2023-07-10,60.4937
2023-07-11,63.2222
2023-07-12,63.228
2023-07-13,62.2557
2023-07-14,59.124
2023-07-15,59.124
2023-07-16,59.124
2023-07-17,57.1979
2023-07-18,59.4287
2023-07-19,60.0539
2023-07-20,55.887
2023-07-21,54.419
2023-07-22,54.419
2023-07-23,54.419
2023-07-24,55.1406
2023-07-25,51.4971
2023-07-26,49.4172
2023-07-27,48.1042
2023-07-28,48.7417
2023-07-29,48.7417
2023-07-30,48.7417
2023-07-31,50.0505
2023-08-01,49.2865
2023-08-02,51.0683
2023-08-03,47.9962
2023-08-04,47.9513
2023-08-05,47.9513
2023-08-06,47.9513
2023-08-07,49.0786
2023-08-08,48.2035
2023-08-09,46.6756
2023-08-10,46.826
2023-08-11,47.3683
2023-08-12,47.3683
2023-08-13,47.3683
2023-08-14,46.2462
2023-08-15,45.6464
2023-08-16,43.6898
2023-08-17,42.4329
2023-08-18,43.282
2023-08-19,43.282
2023-08-20,43.282
2023-08-21,41.8064
2023-08-22,44.6241
2023-08-23,44.4233
2023-08-24,44.0493
2023-08-25,44.5323
2023-08-26,44.5323
2023-08-27,44.5323
2023-08-28,47.1542
2023-08-29,48.641
2023-08-30,49.2892
2023-08-31,50.6087
2023-09-01,52.5208
2023-09-02,52.5208
2023-09-03,52.5208
2023-09-04,52.5208
2023-09-05,48.3466
2023-09-06,48.8563
2023-09-07,46.9575
2023-09-08,47.348
2023-09-09,47.348
2023-09-10,47.348
2023-09-11,47.829
2023-09-12,47.2466
2023-09-13,46.0196
2023-09-14,47.6475
2023-09-15,49.1791
2023-09-16,49.1791
2023-09-17,49.1791
2023-09-18,48.1931
2023-09-19,48.4271
2023-09-20,47.4971
2023-09-21,43.8357
2023-09-22,42.26
2023-09-23,42.26
2023-09-24,42.26
2023-09-25,43.3199
2023-09-26,41.8227
2023-09-27,42.4252
2023-09-28,45.4909
2023-09-29,46.1384
2023-09-30,46.1384
2023-10-01,46.1384
2023-10-02,44.5171
2023-10-03,40.8879
2023-10-04,41.7032
2023-10-05,39.1792
2023-10-06,37.9744
2023-10-07,37.9744
2023-10-08,37.9744
2023-10-09,39.9602
2023-10-10,42.4606
2023-10-11,42.7837
2023-10-12,38.9082
2023-10-13,38.7201
2023-10-14,38.7201
2023-10-15,38.7201
2023-10-16,42.6402
2023-10-17,47.2583
2023-10-18,46.7115
2023-10-19,45.6806
2023-10-20,45.545
2023-10-21,45.545
2023-10-22,45.545
2023-10-23,44.2758
2023-10-24,43.78
2023-10-25,42.4913
2023-10-26,29.9148
2023-10-27,28.3309
2023-10-28,28.3309
2023-10-29,28.3309
2023-10-30,28.7929
2023-10-31,30.9663
2023-11-01,30.9567
2023-11-02,34.1855
2023-11-03,37.9919
2023-11-04,37.9919
2023-11-05,37.9919
2023-11-06,37.8981
2023-11-07,37.6997
2023-11-08,38.8934
2023-11-09,36.3333
2023-11-10,38.1842
2023-11-11,38.1842
2023-11-12,38.1842
2023-11-13,36.6779
2023-11-14,42.0586
2023-11-15,43.7108
2023-11-16,43.0889
2023-11-17,43.2774
2023-11-18,43.2774
2023-11-19,43.2774
2023-11-20,42.5074
2023-11-21,40.6473
2023-11-22,40.9283
2023-11-23,40.9283
2023-11-24,41.1964
2023-11-25,41.1964
2023-11-26,41.1964
2023-11-27,40.6381
2023-11-28,40.5948
2023-11-29,41.9781
2023-11-30,41.4179
2023-12-01,46.2747
2023-12-02,46.2747
2023-12-03,46.2747
2023-12-04,44.8659
2023-12-05,41.9659
2023-12-06,43.0858
2023-12-07,44.7547
2023-12-08,45.2019
2023-12-09,45.2019
2023-12-10,45.2019
2023-12-11,43.9382
2023-12-12,43.9792
2023-12-13,48.7324
2023-12-14,55.0668
2023-12-15,52.049
2023-12-16,52.049
2023-12-17,52.049
2023-12-18,51.0996
2023-12-19,52.598
2023-12-20,50.0252
2023-12-21,51.3264
2023-12-22,51.9352
2023-12-23,51.9352
2023-12-24,51.9352
2023-12-25,51.9352
2023-12-26,53.9345
2023-12-27,54.4668
2023-12-28,54.8714
2023-12-29,53.7102
2023-12-30,53.7102
2023-12-31,53.7102
2024-01-01,53.7102
2024-01-02,54.5947
2024-01-03,50.1797
2024-01-04,50.4188
2024-01-05,52.6794
2024-01-06,52.6794
2024-01-07,52.6794
2024-01-08,53.4584
2024-01-09,52.5011
2024-01-10,52.2819
2024-01-11,52.0197
2024-01-12,46.6593
2024-01-13,46.6593
2024-01-14,46.6593
2024-01-15,46.6593
2024-01-16,45.4634
2024-01-17,45.0342
2024-01-18,45.3351
2024-01-19,45.5639
2024-01-20,45.5639
2024-01-21,45.5639
2024-01-22,47.1842
2024-01-23,44.9024
2024-01-24,43.9222
2024-01-25,47.7656
2024-01-26,49.3187
2024-01-27,49.3187
2024-01-28,49.3187
2024-01-29,50.9523
2024-01-30,44.6261
2024-01-31,44.268
2024-02-01,45.9883
2024-02-02,45.2504
2024-02-03,45.2504
2024-02-04,45.2504
2024-02-05,43.5634
2024-02-06,44.5468
2024-02-07,44.4069
2024-02-08,45.5277
2024-02-09,44.6056
2024-02-10,44.6056
2024-02-11,44.6056
2024-02-12,47.5797
2024-02-13,43.4907
2024-02-14,45.2479
2024-02-15,46.1648
2024-02-16,44.877
2024-02-17,44.877
2024-02-18,44.877
2024-02-19,44.877
2024-02-20,46.054
2024-02-21,46.634
2024-02-22,48.0176
2024-02-23,47.2281
2024-02-24,47.2281
2024-02-25,47.2281
2024-02-26,44.5548
2024-02-27,45.0261
2024-02-28,44.8666
2024-02-29,46.4518
2024-03-01,45.9271
2024-03-02,45.9271
2024-03-03,45.9271
2024-03-04,45.6878
2024-03-05,42.6626
2024-03-06,46.0653
2024-03-07,47.9521
2024-03-08,49.1298
2024-03-09,49.1298
2024-03-10,49.1298
2024-03-11,48.4907
2024-03-12,47.6486
2024-03-13,48.6035
2024-03-14,45.7481
2024-03-15,45.2367
2024-03-16,45.2367
2024-03-17,45.2367
2024-03-18,45.3157
2024-03-19,47.778
2024-03-20,50.1523
2024-03-21,52.192
2024-03-22,51.2606
2024-03-23,51.2606
2024-03-24,51.2606
2024-03-25,53.7816
2024-03-26,52.4854
2024-03-27,57.485
2024-03-28,58.8617
2024-03-29,58.8617
2024-03-30,58.8617
2024-03-31,58.8617
2024-04-01,58.3784
2024-04-02,53.7889
2024-04-03,54.6009
2024-04-04,53.3754
2024-04-05,54.0072
2024-04-06,54.0072
2024-04-07,54.0072
2024-04-08,54.5723
