,ENPH US Equity
2023-03-20,39.945
2023-03-21,44.7775
2023-03-22,43.4661
2023-03-23,44.2399
2023-03-24,42.1772
2023-03-25,42.1772
2023-03-26,42.1772
2023-03-27,42.1397
2023-03-28,41.5873
2023-03-29,44.9574
2023-03-30,45.3701
2023-03-31,46.9322
2023-04-01,46.9322
2023-04-02,46.9322
2023-04-03,44.8964
2023-04-04,44.8806
2023-04-05,42.5976
2023-04-06,41.9334
2023-04-07,41.9334
2023-04-08,41.9334
2023-04-09,41.9334
2023-04-10,43.5698
2023-04-11,43.9376
2023-04-12,43.7057
2023-04-13,48.2467
2023-04-14,48.0149
2023-04-15,48.0149
2023-04-16,48.0149
2023-04-17,52.7731
2023-04-18,53.5825
2023-04-19,52.4478
2023-04-20,52.5978
2023-04-21,52.2112
2023-04-22,52.2112
2023-04-23,52.2112
2023-04-24,52.5141
2023-04-25,51.1587
2023-04-26,37.0997
2023-04-27,37.2097
2023-04-28,37.2162
2023-04-29,37.2162
2023-04-30,37.2162
2023-05-01,36.5112
2023-05-02,35.0444
2023-05-03,35.9217
2023-05-04,35.9217
2023-05-05,37.4279
2023-05-06,37.4279
2023-05-07,37.4279
2023-05-08,38.7103
2023-05-09,37.5171
2023-05-10,38.8002
2023-05-11,38.6561
2023-05-12,41.0849
2023-05-13,41.0849
2023-05-14,41.0849
2023-05-15,41.4961
2023-05-16,39.5866
2023-05-17,40.5973
2023-05-18,40.5947
2023-05-19,40.2436
2023-05-20,40.2436
2023-05-21,40.2436
2023-05-22,41.1332
2023-05-23,40.6337
2023-05-24,41.1295
2023-05-25,41.3537
2023-05-26,41.6136
2023-05-27,41.6136
2023-05-28,41.6136
2023-05-29,41.6136
2023-05-30,45.2818
2023-05-31,45.2028
2023-06-01,48.1631
2023-06-02,48.3116
2023-06-03,48.3116
2023-06-04,48.3116
2023-06-05,48.6509
2023-06-06,48.6053
2023-06-07,48.4023
2023-06-08,48.1263
2023-06-09,45.4752
2023-06-10,45.4752
2023-06-11,45.4752
2023-06-12,46.5077
2023-06-13,47.7354
2023-06-14,47.5479
2023-06-15,48.1479
2023-06-16,48.7496
2023-06-17,48.7496
2023-06-18,48.7496
2023-06-19,48.7496
2023-06-20,44.6962
2023-06-21,43.1832
2023-06-22,41.2132
2023-06-23,39.8893
2023-06-24,39.8893
2023-06-25,39.8893
2023-06-26,40.1586
2023-06-27,41.1137
2023-06-28,41.3214
2023-06-29,40.322
2023-06-30,44.8565
2023-07-01,44.8565
2023-07-02,44.8565
2023-07-03,45.8677
2023-07-04,45.8677
2023-07-05,44.1638
2023-07-06,42.6231
2023-07-07,45.023
2023-07-08,45.023
2023-07-09,45.023
2023-07-10,49.2837
2023-07-11,48.576
2023-07-12,52.3536
2023-07-13,52.2831
2023-07-14,50.2284
2023-07-15,50.2284
2023-07-16,50.2284
2023-07-17,54.8133
2023-07-18,52.4199
2023-07-19,52.9643
2023-07-20,49.102
2023-07-21,49.7203
2023-07-22,49.7203
2023-07-23,49.7203
2023-07-24,49.8536
2023-07-25,50.536
2023-07-26,48.0464
2023-07-27,45.5539
2023-07-28,41.3369
2023-07-29,41.3369
2023-07-30,41.3369
2023-07-31,40.5582
2023-08-01,40.0864
2023-08-02,37.2292
2023-08-03,37.1353
2023-08-04,37.03
2023-08-05,37.03
2023-08-06,37.03
2023-08-07,35.7059
2023-08-08,35.8727
2023-08-09,37.2878
2023-08-10,36.6655
2023-08-11,36.271
2023-08-12,36.271
2023-08-13,36.271
2023-08-14,38.124
2023-08-15,36.8078
2023-08-16,36.2663
2023-08-17,35.8023
2023-08-18,35.4426
2023-08-19,35.4426
2023-08-20,35.4426
2023-08-21,35.3825
2023-08-22,34.7585
2023-08-23,36.0519
2023-08-24,33.3621
2023-08-25,34.4658
2023-08-26,34.4658
2023-08-27,34.4658
2023-08-28,35.2331
2023-08-29,37.5762
2023-08-30,37.2269
2023-08-31,36.6349
2023-09-01,38.0539
2023-09-02,38.0539
2023-09-03,38.0539
2023-09-04,38.0539
2023-09-05,37.6731
2023-09-06,35.841
2023-09-07,35.5392
2023-09-08,34.7818
2023-09-09,34.7818
2023-09-10,34.7818
2023-09-11,36.161
2023-09-12,36.977
2023-09-13,35.4612
2023-09-14,37.3803
2023-09-15,36.5465
2023-09-16,36.5465
2023-09-17,36.5465
2023-09-18,35.2749
2023-09-19,38.737
2023-09-20,40.003
2023-09-21,40.5974
2023-09-22,38.393
2023-09-23,38.393
2023-09-24,38.393
2023-09-25,39.2103
2023-09-26,38.3407
2023-09-27,39.0293
2023-09-28,38.9871
2023-09-29,39.0856
2023-09-30,39.0856
2023-10-01,39.0856
2023-10-02,37.4917
2023-10-03,36.2802
2023-10-04,38.599
2023-10-05,38.0331
2023-10-06,40.4643
2023-10-07,40.4643
2023-10-08,40.4643
2023-10-09,40.9135
2023-10-10,45.2584
2023-10-11,47.1738
2023-10-12,44.8845
2023-10-13,44.458
2023-10-14,44.458
2023-10-15,44.458
2023-10-16,46.7031
2023-10-17,48.1037
2023-10-18,45.002
2023-10-19,40.9826
2023-10-20,34.2107
2023-10-21,34.2107
2023-10-22,34.2107
2023-10-23,33.3396
2023-10-24,32.857
2023-10-25,32.6915
2023-10-26,33.976
2023-10-27,29.4931
2023-10-28,29.4931
2023-10-29,29.4931
2023-10-30,28.5447
2023-10-31,29.1766
2023-11-01,28.3725
2023-11-02,29.9081
2023-11-03,31.2245
2023-11-04,31.2245
2023-11-05,31.2245
2023-11-06,30.4025
2023-11-07,30.8678
2023-11-08,30.2467
2023-11-09,29.8158
2023-11-10,31.6354
2023-11-11,31.6354
2023-11-12,31.6354
2023-11-13,32.0645
2023-11-14,40.7338
2023-11-15,41.5866
2023-11-16,40.6742
2023-11-17,42.0209
2023-11-18,42.0209
2023-11-19,42.0209
2023-11-20,45.3274
2023-11-21,45.2422
2023-11-22,46.3319
2023-11-23,46.3319
2023-11-24,46.3437
2023-11-25,46.3437
2023-11-26,46.3437
2023-11-27,45.1074
2023-11-28,45.9093
2023-11-29,47.054
2023-11-30,47.0914
2023-12-01,50.4102
2023-12-02,50.4102
2023-12-03,50.4102
2023-12-04,51.748
2023-12-05,52.387
2023-12-06,50.413
2023-12-07,50.6512
2023-12-08,48.162
2023-12-09,48.162
2023-12-10,48.162
2023-12-11,48.5018
2023-12-12,46.3313
2023-12-13,51.0628
2023-12-14,57.358
2023-12-15,58.9604
2023-12-16,58.9604
2023-12-17,58.9604
2023-12-18,59.0078
2023-12-19,63.4836
2023-12-20,59.1517
2023-12-21,61.3366
2023-12-22,61.384
2023-12-23,61.384
2023-12-24,61.384
2023-12-25,61.384
2023-12-26,62.6061
2023-12-27,61.577
2023-12-28,61.067
2023-12-29,59.4596
2023-12-30,59.4596
2023-12-31,59.4596
2024-01-01,59.4596
2024-01-02,58.9147
2024-01-03,54.0163
2024-01-04,51.6629
2024-01-05,50.3298
2024-01-06,50.3298
2024-01-07,50.3298
2024-01-08,50.6298
2024-01-09,51.16
2024-01-10,51.4045
2024-01-11,49.6631
2024-01-12,47.5753
2024-01-13,47.5753
2024-01-14,47.5753
2024-01-15,47.5753
2024-01-16,46.8396
2024-01-17,45.2632
2024-01-18,45.9164
2024-01-19,44.4006
2024-01-20,44.4006
2024-01-21,44.4006
2024-01-22,46.5185
2024-01-23,48.8674
2024-01-24,47.1984
2024-01-25,46.5667
2024-01-26,45.8199
2024-01-27,45.8199
2024-01-28,45.8199
2024-01-29,48.0627
2024-01-30,46.5823
2024-01-31,45.4425
2024-02-01,46.2454
2024-02-02,44.3487
2024-02-03,44.3487
2024-02-04,44.3487
2024-02-05,42.4122
2024-02-06,44.139
2024-02-07,53.238
2024-02-08,52.9076
2024-02-09,55.4456
2024-02-10,55.4456
2024-02-11,55.4456
2024-02-12,58.1306
2024-02-13,55.2691
2024-02-14,58.4618
2024-02-15,60.2009
2024-02-16,57.8276
2024-02-17,57.8276
2024-02-18,57.8276
2024-02-19,57.8276
2024-02-20,55.6581
2024-02-21,55.0107
2024-02-22,53.6314
2024-02-23,51.1439
2024-02-24,51.1439
2024-02-25,51.1439
2024-02-26,51.8697
2024-02-27,52.4323
2024-02-28,51.4477
2024-02-29,54.896
2024-03-01,55.9796
2024-03-02,55.9796
2024-03-03,55.9796
2024-03-04,53.1438
2024-03-05,53.6222
2024-03-06,53.74
2024-03-07,55.6103
2024-03-08,55.8618
2024-03-09,55.8618
2024-03-10,55.8618
2024-03-11,54.993
2024-03-12,51.0229
2024-03-13,49.6581
2024-03-14,46.1559
2024-03-15,45.0216
2024-03-16,45.0216
2024-03-17,45.0216
2024-03-18,46.7688
2024-03-19,45.8838
2024-03-20,48.1537
2024-03-21,48.9731
2024-03-22,48.6089
2024-03-23,48.6089
2024-03-24,48.6089
2024-03-25,46.9392
2024-03-26,46.156
2024-03-27,51.3209
2024-03-28,51.8603
2024-03-29,51.8603
2024-03-30,51.8603
2024-03-31,51.8603
2024-04-01,50.5396
2024-04-02,48.2976
2024-04-03,50.7076
2024-04-04,51.7128
2024-04-05,47.7784
2024-04-06,47.7784
2024-04-07,47.7784
2024-04-08,49.1745
