,EFX US Equity
2023-03-19,48.2872
2023-03-20,48.2818
2023-03-21,49.4898
2023-03-22,46.2776
2023-03-23,45.6344
2023-03-24,46.7242
2023-03-25,46.7242
2023-03-26,46.7242
2023-03-27,46.7305
2023-03-28,45.5198
2023-03-29,47.6533
2023-03-30,48.2693
2023-03-31,50.2366
2023-04-01,50.2366
2023-04-02,50.2366
2023-04-03,49.863
2023-04-04,49.78
2023-04-05,48.0552
2023-04-06,46.2272
2023-04-07,46.2272
2023-04-08,46.2272
2023-04-09,46.2272
2023-04-10,47.1659
2023-04-11,49.0866
2023-04-12,46.0239
2023-04-13,47.754
2023-04-14,46.1462
2023-04-15,46.1462
2023-04-16,46.1462
2023-04-17,46.9566
2023-04-18,45.8438
2023-04-19,45.923
2023-04-20,50.8725
2023-04-21,51.2132
2023-04-22,51.2132
2023-04-23,51.2132
2023-04-24,49.991
2023-04-25,48.1186
2023-04-26,48.538
2023-04-27,53.0912
2023-04-28,54.6507
2023-04-29,54.6507
2023-04-30,54.6507
2023-05-01,52.6167
2023-05-02,48.808
2023-05-03,49.2283
2023-05-04,47.564
2023-05-05,49.404
2023-05-06,49.404
2023-05-07,49.404
2023-05-08,49.7347
2023-05-09,48.8832
2023-05-10,51.5169
2023-05-11,51.6861
2023-05-12,51.8663
2023-05-13,51.8663
2023-05-14,51.8663
2023-05-15,52.9172
2023-05-16,51.1762
2023-05-17,52.7768
2023-05-18,55.7302
2023-05-19,55.5647
2023-05-20,55.5647
2023-05-21,55.5647
2023-05-22,58.5666
2023-05-23,54.6997
2023-05-24,53.3574
2023-05-25,52.9327
2023-05-26,55.0619
2023-05-27,55.0619
2023-05-28,55.0619
2023-05-29,55.0619
2023-05-30,55.1336
2023-05-31,53.5555
2023-06-01,53.5037
2023-06-02,56.6642
2023-06-03,56.6642
2023-06-04,56.6642
2023-06-05,56.7893
2023-06-06,60.0243
2023-06-07,61.1608
2023-06-08,62.2555
2023-06-09,62.2659
2023-06-10,62.2659
2023-06-11,62.2659
2023-06-12,64.7478
2023-06-13,66.5807
2023-06-14,63.9348
2023-06-15,65.1887
2023-06-16,62.9742
2023-06-17,62.9742
2023-06-18,62.9742
2023-06-19,62.9742
2023-06-20,61.327
2023-06-21,61.8407
2023-06-22,59.9382
2023-06-23,58.0042
2023-06-24,58.0042
2023-06-25,58.0042
2023-06-26,58.0736
2023-06-27,60.6467
2023-06-28,62.6559
2023-06-29,63.5517
2023-06-30,63.9764
2023-07-01,63.9764
2023-07-02,63.9764
2023-07-03,58.884
2023-07-04,58.884
2023-07-05,60.0308
2023-07-06,55.344
2023-07-07,55.7068
2023-07-08,55.7068
2023-07-09,55.7068
2023-07-10,57.664
2023-07-11,58.6887
2023-07-12,59.0909
2023-07-13,59.8246
2023-07-14,61.5905
2023-07-15,61.5905
2023-07-16,61.5905
2023-07-17,61.9091
2023-07-18,62.2592
2023-07-19,61.9778
2023-07-20,47.3626
2023-07-21,45.261
2023-07-22,45.261
2023-07-23,45.261
2023-07-24,42.4497
2023-07-25,43.3534
2023-07-26,41.2634
2023-07-27,40.9721
2023-07-28,40.9301
2023-07-29,40.9301
2023-07-30,40.9301
2023-07-31,41.8286
2023-08-01,40.9097
2023-08-02,40.6577
2023-08-03,38.4525
2023-08-04,38.9007
2023-08-05,38.9007
2023-08-06,38.9007
2023-08-07,39.1603
2023-08-08,40.0289
2023-08-09,39.5697
2023-08-10,39.586
2023-08-11,39.0416
2023-08-12,39.0416
2023-08-13,39.0416
2023-08-14,38.7166
2023-08-15,36.9426
2023-08-16,36.9
2023-08-17,35.5658
2023-08-18,36.8132
2023-08-19,36.8132
2023-08-20,36.8132
2023-08-21,36.5654
2023-08-22,36.7611
2023-08-23,40.8392
2023-08-24,41.0305
2023-08-25,42.4419
2023-08-26,42.4419
2023-08-27,42.4419
2023-08-28,44.1481
2023-08-29,48.7321
2023-08-30,50.3233
2023-08-31,49.7048
2023-09-01,49.8072
2023-09-02,49.8072
2023-09-03,49.8072
2023-09-04,49.8072
2023-09-05,47.9543
2023-09-06,48.0635
2023-09-07,45.9833
2023-09-08,42.5266
2023-09-09,42.5266
2023-09-10,42.5266
2023-09-11,43.8143
2023-09-12,43.4669
2023-09-13,43.2752
2023-09-14,45.5388
2023-09-15,43.4673
2023-09-16,43.4673
2023-09-17,43.4673
2023-09-18,42.1338
2023-09-19,43.5866
2023-09-20,42.071
2023-09-21,36.9571
2023-09-22,36.6672
2023-09-23,36.6672
2023-09-24,36.6672
2023-09-25,35.8559
2023-09-26,33.8519
2023-09-27,34.217
2023-09-28,36.513
2023-09-29,36.6935
2023-09-30,36.6935
2023-10-01,36.6935
2023-10-02,34.3113
2023-10-03,34.1495
2023-10-04,35.5955
2023-10-05,36.3912
2023-10-06,37.9055
2023-10-07,37.9055
2023-10-08,37.9055
2023-10-09,41.1821
2023-10-10,42.8559
2023-10-11,42.388
2023-10-12,38.7292
2023-10-13,37.1314
2023-10-14,37.1314
2023-10-15,37.1314
2023-10-16,38.7049
2023-10-17,39.5269
2023-10-18,36.1261
2023-10-19,39.7216
2023-10-20,38.2017
2023-10-21,38.2017
2023-10-22,38.2017
2023-10-23,40.6067
2023-10-24,35.5939
2023-10-25,33.0918
2023-10-26,34.8148
2023-10-27,33.2714
2023-10-28,33.2714
2023-10-29,33.2714
2023-10-30,34.4228
2023-10-31,38.9371
2023-11-01,38.0247
2023-11-02,45.2683
2023-11-03,47.6904
2023-11-04,47.6904
2023-11-05,47.6904
2023-11-06,47.1221
2023-11-07,48.9371
2023-11-08,49.3609
2023-11-09,49.3065
2023-11-10,49.6511
2023-11-11,49.6511
2023-11-12,49.6511
2023-11-13,49.0822
2023-11-14,56.3035
2023-11-15,57.3965
2023-11-16,58.282
2023-11-17,60.5816
2023-11-18,60.5816
2023-11-19,60.5816
2023-11-20,62.4946
2023-11-21,62.5207
2023-11-22,63.1156
2023-11-23,63.1156
2023-11-24,63.2057
2023-11-25,63.2057
2023-11-26,63.2057
2023-11-27,63.6061
2023-11-28,64.2627
2023-11-29,65.8643
2023-11-30,66.3494
2023-12-01,68.2063
2023-12-02,68.2063
2023-12-03,68.2063
2023-12-04,69.4024
2023-12-05,68.0347
2023-12-06,68.4389
2023-12-07,68.1569
2023-12-08,69.8682
2023-12-09,69.8682
2023-12-10,69.8682
2023-12-11,71.3015
2023-12-12,72.2011
2023-12-13,74.6933
2023-12-14,76.1134
2023-12-15,74.2177
2023-12-16,74.2177
2023-12-17,74.2177
2023-12-18,75.6155
2023-12-19,73.1368
2023-12-20,66.2164
2023-12-21,67.8274
2023-12-22,68.4148
2023-12-23,68.4148
2023-12-24,68.4148
2023-12-25,68.4148
2023-12-26,69.68
2023-12-27,70.6171
2023-12-28,69.9868
2023-12-29,68.1615
2023-12-30,68.1615
2023-12-31,68.1615
2024-01-01,68.1615
2024-01-02,62.7471
2024-01-03,58.3286
2024-01-04,58.7938
2024-01-05,60.0684
2024-01-06,60.0684
2024-01-07,60.0684
2024-01-08,63.7681
2024-01-09,61.8041
2024-01-10,62.4069
2024-01-11,61.1275
2024-01-12,61.5071
2024-01-13,61.5071
2024-01-14,61.5071
2024-01-15,61.5071
2024-01-16,62.5999
2024-01-17,61.1381
2024-01-18,61.5873
2024-01-19,61.5959
2024-01-20,61.5959
2024-01-21,61.5959
2024-01-22,62.9571
2024-01-23,63.2225
2024-01-24,61.9704
2024-01-25,62.4304
2024-01-26,60.6936
2024-01-27,60.6936
2024-01-28,60.6936
2024-01-29,62.555
2024-01-30,61.1289
2024-01-31,58.3272
2024-02-01,61.1764
2024-02-02,60.8673
2024-02-03,60.8673
2024-02-04,60.8673
2024-02-05,57.3412
2024-02-06,56.301
2024-02-07,55.3554
2024-02-08,60.3089
2024-02-09,58.4158
2024-02-10,58.4158
2024-02-11,58.4158
2024-02-12,61.2961
2024-02-13,56.4881
2024-02-14,57.5427
2024-02-15,61.6242
2024-02-16,60.1895
2024-02-17,60.1895
2024-02-18,60.1895
2024-02-19,60.1895
2024-02-20,60.0532
2024-02-21,59.5556
2024-02-22,62.8743
2024-02-23,63.1672
2024-02-24,63.1672
2024-02-25,63.1672
2024-02-26,62.7003
2024-02-27,63.8661
2024-02-28,63.1895
2024-02-29,65.5163
2024-03-01,63.7829
2024-03-02,63.7829
2024-03-03,63.7829
2024-03-04,62.5948
2024-03-05,57.4117
2024-03-06,58.99
2024-03-07,61.4895
2024-03-08,60.9237
2024-03-09,60.9237
2024-03-10,60.9237
2024-03-11,57.011
2024-03-12,59.0145
2024-03-13,55.605
2024-03-14,53.0951
2024-03-15,51.3134
2024-03-16,51.3134
2024-03-17,51.3134
2024-03-18,52.2499
2024-03-19,54.287
2024-03-20,56.2501
2024-03-21,56.7611
2024-03-22,55.8098
2024-03-23,55.8098
2024-03-24,55.8098
2024-03-25,54.209
2024-03-26,53.9046
2024-03-27,54.7642
2024-03-28,56.9666
2024-03-29,56.9666
2024-03-30,56.9666
2024-03-31,56.9666
2024-04-01,53.3999
2024-04-02,50.955
2024-04-03,51.0426
2024-04-04,49.2008
2024-04-05,51.1475
2024-04-06,51.1475
2024-04-07,51.1475
2024-04-08,52.4679
