,MGY US Equity
2023-03-21,47.128
2023-03-22,45.2193
2023-03-23,44.4053
2023-03-24,45.3503
2023-03-25,45.3503
2023-03-26,45.3503
2023-03-27,47.6175
2023-03-28,47.3003
2023-03-29,48.5759
2023-03-30,48.5759
2023-03-31,49.7334
2023-04-01,49.7334
2023-04-02,49.7334
2023-04-03,53.9548
2023-04-04,52.5772
2023-04-05,52.7087
2023-04-06,50.9903
2023-04-07,50.9903
2023-04-08,50.9903
2023-04-09,50.9903
2023-04-10,52.124
2023-04-11,53.7019
2023-04-12,52.7453
2023-04-13,53.8342
2023-04-14,54.1417
2023-04-15,54.1417
2023-04-16,54.1417
2023-04-17,52.0691
2023-04-18,51.02
2023-04-19,49.6778
2023-04-20,47.8904
2023-04-21,46.6955
2023-04-22,46.6955
2023-04-23,46.6955
2023-04-24,48.7788
2023-04-25,44.9678
2023-04-26,43.8621
2023-04-27,43.7965
2023-04-28,46.72
2023-04-29,46.72
2023-04-30,46.72
2023-05-01,46.1949
2023-05-02,42.8406
2023-05-03,42.5244
2023-05-04,39.6762
2023-05-05,43.4681
2023-05-06,43.4681
2023-05-07,43.4681
2023-05-08,43.7894
2023-05-09,42.4478
2023-05-10,42.3067
2023-05-11,41.6696
2023-05-12,43.2176
2023-05-13,43.2176
2023-05-14,43.2176
2023-05-15,44.3096
2023-05-16,43.1757
2023-05-17,44.1612
2023-05-18,44.3428
2023-05-19,45.4887
2023-05-20,45.4887
2023-05-21,45.4887
2023-05-22,49.0075
2023-05-23,48.3695
2023-05-24,48.1668
2023-05-25,45.5968
2023-05-26,45.8268
2023-05-27,45.8268
2023-05-28,45.8268
2023-05-29,45.8268
2023-05-30,44.2028
2023-05-31,43.6316
2023-06-01,43.1318
2023-06-02,48.5694
2023-06-03,48.5694
2023-06-04,48.5694
2023-06-05,45.9816
2023-06-06,47.8962
2023-06-07,51.4559
2023-06-08,51.4146
2023-06-09,49.8824
2023-06-10,49.8824
2023-06-11,49.8824
2023-06-12,47.9258
2023-06-13,49.1881
2023-06-14,47.7512
2023-06-15,49.8962
2023-06-16,50.4328
2023-06-17,50.4328
2023-06-18,50.4328
2023-06-19,50.4328
2023-06-20,47.6318
2023-06-21,47.8057
2023-06-22,46.4886
2023-06-23,46.13
2023-06-24,46.13
2023-06-25,46.13
2023-06-26,47.8857
2023-06-27,47.4229
2023-06-28,48.8185
2023-06-29,51.1012
2023-06-30,51.7989
2023-07-01,51.7989
2023-07-02,51.7989
2023-07-03,51.3724
2023-07-04,51.3724
2023-07-05,51.4184
2023-07-06,49.6224
2023-07-07,53.9405
2023-07-08,53.9405
2023-07-09,53.9405
2023-07-10,53.1066
2023-07-11,54.142
2023-07-12,54.4885
2023-07-13,55.189
2023-07-14,49.0831
2023-07-15,49.0831
2023-07-16,49.0831
2023-07-17,49.8635
2023-07-18,51.4045
2023-07-19,50.4144
2023-07-20,51.7868
2023-07-21,51.9244
2023-07-22,51.9244
2023-07-23,51.9244
2023-07-24,53.7019
2023-07-25,54.6362
2023-07-26,52.4465
2023-07-27,51.1834
2023-07-28,55.8475
2023-07-29,55.8475
2023-07-30,55.8475
2023-07-31,56.0932
2023-08-01,56.261
2023-08-02,55.5472
2023-08-03,59.6236
2023-08-04,59.1745
2023-08-05,59.1745
2023-08-06,59.1745
2023-08-07,59.5293
2023-08-08,58.9989
2023-08-09,60.3654
2023-08-10,57.5801
2023-08-11,57.6232
2023-08-12,57.6232
2023-08-13,57.6232
2023-08-14,58.1502
2023-08-15,57.0492
2023-08-16,55.5972
2023-08-17,56.8286
2023-08-18,57.7151
2023-08-19,57.7151
2023-08-20,57.7151
2023-08-21,57.5222
2023-08-22,54.9263
2023-08-23,53.584
2023-08-24,53.4
2023-08-25,54.7924
2023-08-26,54.7924
2023-08-27,54.7924
2023-08-28,55.7396
2023-08-29,57.1332
2023-08-30,56.9957
2023-08-31,56.3641
2023-09-01,59.1235
2023-09-02,59.1235
2023-09-03,59.1235
2023-09-04,59.1235
2023-09-05,59.0506
2023-09-06,61.1794
2023-09-07,60.4237
2023-09-08,60.1164
2023-09-09,60.1164
2023-09-10,60.1164
2023-09-11,55.3151
2023-09-12,58.2424
2023-09-13,55.1712
2023-09-14,56.3614
2023-09-15,54.7911
2023-09-16,54.7911
2023-09-17,54.7911
2023-09-18,53.9488
2023-09-19,53.5557
2023-09-20,51.1156
2023-09-21,50.0601
2023-09-22,49.7475
2023-09-23,49.7475
2023-09-24,49.7475
2023-09-25,52.3337
2023-09-26,52.3941
2023-09-27,57.7109
2023-09-28,54.8086
2023-09-29,52.9916
2023-09-30,52.9916
2023-10-01,52.9916
2023-10-02,48.4114
2023-10-03,49.262
2023-10-04,44.1421
2023-10-05,45.9096
2023-10-06,47.3549
2023-10-07,47.3549
2023-10-08,47.3549
2023-10-09,51.0014
2023-10-10,52.1763
2023-10-11,51.5371
2023-10-12,52.1436
2023-10-13,55.77
2023-10-14,55.77
2023-10-15,55.77
2023-10-16,56.3108
2023-10-17,55.7816
2023-10-18,55.6015
2023-10-19,55.3549
2023-10-20,53.3361
2023-10-21,53.3361
2023-10-22,53.3361
2023-10-23,50.2347
2023-10-24,49.14
2023-10-25,50.2064
2023-10-26,48.1189
2023-10-27,46.7432
2023-10-28,46.7432
2023-10-29,46.7432
2023-10-30,47.0444
2023-10-31,49.6931
2023-11-01,48.7954
2023-11-02,53.0206
2023-11-03,51.8143
2023-11-04,51.8143
2023-11-05,51.8143
2023-11-06,48.2961
2023-11-07,45.2635
2023-11-08,42.8489
2023-11-09,43.0837
2023-11-10,44.7283
2023-11-11,44.7283
2023-11-12,44.7283
2023-11-13,45.5995
2023-11-14,49.1378
2023-11-15,47.9285
2023-11-16,44.05
2023-11-17,47.7888
2023-11-18,47.7888
2023-11-19,47.7888
2023-11-20,48.1423
2023-11-21,47.0135
2023-11-22,46.5431
2023-11-23,46.5431
2023-11-24,47.7861
2023-11-25,47.7861
2023-11-26,47.7861
2023-11-27,47.8406
2023-11-28,47.8406
2023-11-29,46.8969
2023-11-30,47.0769
2023-12-01,49.4408
2023-12-02,49.4408
2023-12-03,49.4408
2023-12-04,46.6901
2023-12-05,43.4536
2023-12-06,41.6871
2023-12-07,42.3707
2023-12-08,45.2669
2023-12-09,45.2669
2023-12-10,45.2669
2023-12-11,45.169
2023-12-12,43.1432
2023-12-13,46.2318
2023-12-14,49.8116
2023-12-15,48.9936
2023-12-16,48.9936
2023-12-17,48.9936
2023-12-18,49.6353
2023-12-19,51.0682
2023-12-20,48.8325
2023-12-21,50.1756
2023-12-22,50.2836
2023-12-23,50.2836
2023-12-24,50.2836
2023-12-25,50.2836
2023-12-26,52.5703
2023-12-27,51.712
2023-12-28,48.7998
2023-12-29,47.6987
2023-12-30,47.6987
2023-12-31,47.6987
2024-01-01,47.6987
2024-01-02,48.836
2024-01-03,50.2354
2024-01-04,45.8743
2024-01-05,46.6163
2024-01-06,46.6163
2024-01-07,46.6163
2024-01-08,45.9644
2024-01-09,44.3365
2024-01-10,42.8612
2024-01-11,42.3906
2024-01-12,43.9196
2024-01-13,43.9196
2024-01-14,43.9196
2024-01-15,43.9196
2024-01-16,41.3642
2024-01-17,40.1993
2024-01-18,40.1543
2024-01-19,40.2926
2024-01-20,40.2926
2024-01-21,40.2926
2024-01-22,41.4814
2024-01-23,41.8338
2024-01-24,44.9218
2024-01-25,48.738
2024-01-26,49.1562
2024-01-27,49.1562
2024-01-28,49.1562
2024-01-29,49.7619
2024-01-30,51.6679
2024-01-31,47.2624
2024-02-01,46.1903
2024-02-02,43.9226
2024-02-03,43.9226
2024-02-04,43.9226
2024-02-05,43.3719
2024-02-06,45.8004
2024-02-07,45.6405
2024-02-08,47.2898
2024-02-09,46.5039
2024-02-10,46.5039
2024-02-11,46.5039
2024-02-12,48.829
2024-02-13,46.728
2024-02-14,47.2358
2024-02-15,53.4698
2024-02-16,53.7316
2024-02-17,53.7316
2024-02-18,53.7316
2024-02-19,53.7316
2024-02-20,53.6691
2024-02-21,56.4457
2024-02-22,56.8495
2024-02-23,55.6487
2024-02-24,55.6487
2024-02-25,55.6487
2024-02-26,56.4419
2024-02-27,57.3879
2024-02-28,57.7047
2024-02-29,60.0111
2024-03-01,61.5534
2024-03-02,61.5534
2024-03-03,61.5534
2024-03-04,62.8055
2024-03-05,63.7992
2024-03-06,62.6965
2024-03-07,64.5956
2024-03-08,63.2474
2024-03-09,63.2474
2024-03-10,63.2474
2024-03-11,63.8444
2024-03-12,64.3512
2024-03-13,65.4887
2024-03-14,64.974
2024-03-15,63.5109
2024-03-16,63.5109
2024-03-17,63.5109
2024-03-18,65.407
2024-03-19,66.7905
2024-03-20,67.8212
2024-03-21,68.3297
2024-03-22,66.8723
2024-03-23,66.8723
2024-03-24,66.8723
2024-03-25,68.6451
2024-03-26,67.3716
2024-03-27,69.4253
2024-03-28,71.0415
2024-03-29,71.0415
2024-03-30,71.0415
2024-03-31,71.0415
2024-04-01,71.919
2024-04-02,72.0649
2024-04-03,73.4564
2024-04-04,73.6651
2024-04-05,74.6946
2024-04-06,74.6946
2024-04-07,74.6946
2024-04-08,71.2377
