,NI US Equity
2023-03-20,53.0961
2023-03-21,48.5127
2023-03-22,45.5584
2023-03-23,43.7944
2023-03-24,47.9134
2023-03-25,47.9134
2023-03-26,47.9134
2023-03-27,49.4078
2023-03-28,50.2446
2023-03-29,52.0774
2023-03-30,53.2037
2023-03-31,53.7658
2023-04-01,53.7658
2023-04-02,53.7658
2023-04-03,52.675
2023-04-04,52.675
2023-04-05,57.0146
2023-04-06,57.5771
2023-04-07,57.5771
2023-04-08,57.5771
2023-04-09,57.5771
2023-04-10,56.8081
2023-04-11,56.5078
2023-04-12,56.6027
2023-04-13,54.6291
2023-04-14,51.7698
2023-04-15,51.7698
2023-04-16,51.7698
2023-04-17,54.0545
2023-04-18,53.4146
2023-04-19,55.2096
2023-04-20,55.4071
2023-04-21,55.6599
2023-04-22,55.6599
2023-04-23,55.6599
2023-04-24,54.9509
2023-04-25,55.5893
2023-04-26,53.2474
2023-04-27,55.9889
2023-04-28,55.3959
2023-04-29,55.3959
2023-04-30,55.3959
2023-05-01,55.6657
2023-05-02,51.777
2023-05-03,52.9667
2023-05-04,54.3535
2023-05-05,55.281
2023-05-06,55.281
2023-05-07,55.281
2023-05-08,54.6726
2023-05-09,54.6726
2023-05-10,57.1405
2023-05-11,52.2572
2023-05-12,54.0919
2023-05-13,54.0919
2023-05-14,54.0919
2023-05-15,51.3104
2023-05-16,48.4468
2023-05-17,47.8392
2023-05-18,47.4474
2023-05-19,47.4474
2023-05-20,47.4474
2023-05-21,47.4474
2023-05-22,47.6441
2023-05-23,47.4604
2023-05-24,46.7762
2023-05-25,45.3024
2023-05-26,44.3389
2023-05-27,44.3389
2023-05-28,44.3389
2023-05-29,44.3389
2023-05-30,42.8653
2023-05-31,45.0565
2023-06-01,43.74
2023-06-02,44.4272
2023-06-03,44.4272
2023-06-04,44.4272
2023-06-05,44.5051
2023-06-06,45.9933
2023-06-07,49.2535
2023-06-08,48.769
2023-06-09,47.1248
2023-06-10,47.1248
2023-06-11,47.1248
2023-06-12,47.3543
2023-06-13,46.8633
2023-06-14,47.7441
2023-06-15,49.1704
2023-06-16,49.4873
2023-06-17,49.4873
2023-06-18,49.4873
2023-06-19,49.4873
2023-06-20,48.2426
2023-06-21,50.4967
2023-06-22,47.8045
2023-06-23,44.7709
2023-06-24,44.7709
2023-06-25,44.7709
2023-06-26,48.9052
2023-06-27,50.2853
2023-06-28,48.0927
2023-06-29,48.3931
2023-06-30,49.7468
2023-07-01,49.7468
2023-07-02,49.7468
2023-07-03,50.2715
2023-07-04,50.2715
2023-07-05,53.5676
2023-07-06,52.3961
2023-07-07,50.7875
2023-07-08,50.7875
2023-07-09,50.7875
2023-07-10,48.513
2023-07-11,51.0722
2023-07-12,54.4827
2023-07-13,55.0546
2023-07-14,53.3592
2023-07-15,53.3592
2023-07-16,53.3592
2023-07-17,49.9591
2023-07-18,48.7289
2023-07-19,51.5406
2023-07-20,53.5953
2023-07-21,53.9738
2023-07-22,53.9738
2023-07-23,53.9738
2023-07-24,53.7471
2023-07-25,54.2114
2023-07-26,56.2248
2023-07-27,52.7422
2023-07-28,52.8776
2023-07-29,52.8776
2023-07-30,52.8776
2023-07-31,53.4979
2023-08-01,50.7345
2023-08-02,52.3609
2023-08-03,47.0513
2023-08-04,44.3575
2023-08-05,44.3575
2023-08-06,44.3575
2023-08-07,45.5306
2023-08-08,46.0454
2023-08-09,47.7955
2023-08-10,46.1814
2023-08-11,46.9231
2023-08-12,46.9231
2023-08-13,46.9231
2023-08-14,44.8757
2023-08-15,42.3658
2023-08-16,43.3798
2023-08-17,43.2586
2023-08-18,45.1595
2023-08-19,45.1595
2023-08-20,45.1595
2023-08-21,44.5167
2023-08-22,44.7607
2023-08-23,45.9894
2023-08-24,44.687
2023-08-25,46.7401
2023-08-26,46.7401
2023-08-27,46.7401
2023-08-28,46.9032
2023-08-29,48.1355
2023-08-30,48.1355
2023-08-31,48.2213
2023-09-01,46.6266
2023-09-02,46.6266
2023-09-03,46.6266
2023-09-04,46.6266
2023-09-05,43.8512
2023-09-06,44.9506
2023-09-07,49.2348
2023-09-08,50.5099
2023-09-09,50.5099
2023-09-10,50.5099
2023-09-11,51.3784
2023-09-12,51.7763
2023-09-13,53.9592
2023-09-14,56.3673
2023-09-15,55.7277
2023-09-16,55.7277
2023-09-17,55.7277
2023-09-18,54.6284
2023-09-19,54.6284
2023-09-20,54.9455
2023-09-21,50.143
2023-09-22,47.1658
2023-09-23,47.1658
2023-09-24,47.1658
2023-09-25,47.2534
2023-09-26,40.5752
2023-09-27,37.3868
2023-09-28,34.4835
2023-09-29,35.2015
2023-09-30,35.2015
2023-10-01,35.2015
2023-10-02,29.0305
2023-10-03,35.1463
2023-10-04,35.5148
2023-10-05,34.7789
2023-10-06,40.1921
2023-10-07,40.1921
2023-10-08,40.1921
2023-10-09,43.691
2023-10-10,45.6062
2023-10-11,48.92
2023-10-12,45.6983
2023-10-13,47.7997
2023-10-14,47.7997
2023-10-15,47.7997
2023-10-16,49.5101
2023-10-17,49.6136
2023-10-18,48.8368
2023-10-19,47.0584
2023-10-20,45.0696
2023-10-21,45.0696
2023-10-22,45.0696
2023-10-23,42.6156
2023-10-24,45.7291
2023-10-25,46.1685
2023-10-26,48.3845
2023-10-27,45.6801
2023-10-28,45.6801
2023-10-29,45.6801
2023-10-30,46.8775
2023-10-31,47.0969
2023-11-01,48.4188
2023-11-02,50.447
2023-11-03,50.1251
2023-11-04,50.1251
2023-11-05,50.1251
2023-11-06,47.8607
2023-11-07,46.6936
2023-11-08,46.2874
2023-11-09,45.4691
2023-11-10,46.5684
2023-11-11,46.5684
2023-11-12,46.5684
2023-11-13,45.5654
2023-11-14,52.0837
2023-11-15,50.8882
2023-11-16,50.994
2023-11-17,52.6301
2023-11-18,52.6301
2023-11-19,52.6301
2023-11-20,52.5131
2023-11-21,52.2129
2023-11-22,53.2091
2023-11-23,53.2091
2023-11-24,52.6415
2023-11-25,52.6415
2023-11-26,52.6415
2023-11-27,53.2151
2023-11-28,53.0821
2023-11-29,50.6584
2023-11-30,49.5824
2023-12-01,52.9854
2023-12-02,52.9854
2023-12-03,52.9854
2023-12-04,54.3515
2023-12-05,52.3833
2023-12-06,53.9363
2023-12-07,54.0512
2023-12-08,53.16
2023-12-09,53.16
2023-12-10,53.16
2023-12-11,53.4046
2023-12-12,52.2753
2023-12-13,57.2438
2023-12-14,54.8131
2023-12-15,53.4709
2023-12-16,53.4709
2023-12-17,53.4709
2023-12-18,52.8683
2023-12-19,53.7667
2023-12-20,50.7008
2023-12-21,50.442
2023-12-22,51.7785
2023-12-23,51.7785
2023-12-24,51.7785
2023-12-25,51.7785
2023-12-26,52.9047
2023-12-27,51.8606
2023-12-28,53.567
2023-12-29,53.567
2023-12-30,53.567
2023-12-31,53.567
2024-01-01,53.567
2024-01-02,56.3857
2024-01-03,55.4769
2024-01-04,55.2466
2024-01-05,56.3707
2024-01-06,56.3707
2024-01-07,56.3707
2024-01-08,57.8904
2024-01-09,56.6653
2024-01-10,57.8944
2024-01-11,51.5428
2024-01-12,53.0648
2024-01-13,53.0648
2024-01-14,53.0648
2024-01-15,53.0648
2024-01-16,49.9539
2024-01-17,47.8108
2024-01-18,46.067
2024-01-19,45.7692
2024-01-20,45.7692
2024-01-21,45.7692
2024-01-22,45.7081
2024-01-23,46.3749
2024-01-24,43.3175
2024-01-25,46.1107
2024-01-26,47.927
2024-01-27,47.927
2024-01-28,47.927
2024-01-29,49.7465
2024-01-30,49.9475
2024-01-31,48.935
2024-02-01,51.511
2024-02-02,48.2638
2024-02-03,48.2638
2024-02-04,48.2638
2024-02-05,46.0945
2024-02-06,45.0766
2024-02-07,45.1503
2024-02-08,44.963
2024-02-09,46.4191
2024-02-10,46.4191
2024-02-11,46.4191
2024-02-12,49.1998
2024-02-13,46.8816
2024-02-14,47.6112
2024-02-15,51.6634
2024-02-16,51.1775
2024-02-17,51.1775
2024-02-18,51.1775
2024-02-19,51.1775
2024-02-20,51.9784
2024-02-21,53.4911
2024-02-22,51.9455
2024-02-23,52.4866
2024-02-24,52.4866
2024-02-25,52.4866
2024-02-26,49.5302
2024-02-27,51.6599
2024-02-28,50.4521
2024-02-29,51.8895
2024-03-01,52.366
2024-03-02,52.366
2024-03-03,52.366
2024-03-04,55.4928
2024-03-05,55.3362
2024-03-06,57.0897
2024-03-07,57.7032
2024-03-08,57.9519
2024-03-09,57.9519
2024-03-10,57.9519
2024-03-11,58.3949
2024-03-12,56.1231
2024-03-13,54.6841
2024-03-14,52.317
2024-03-15,53.326
2024-03-16,53.326
2024-03-17,53.326
2024-03-18,54.3956
2024-03-19,55.7251
2024-03-20,55.8652
2024-03-21,57.5334
2024-03-22,57.5334
2024-03-23,57.5334
2024-03-24,57.5334
2024-03-25,57.8883
2024-03-26,56.1411
2024-03-27,59.5769
2024-03-28,60.8712
2024-03-29,60.8712
2024-03-30,60.8712
2024-03-31,60.8712
2024-04-01,59.1092
2024-04-02,59.2448
2024-04-03,57.6622
2024-04-04,56.0176
2024-04-05,56.1697
2024-04-06,56.1697
2024-04-07,56.1697
2024-04-08,58.1181
