,MAR US Equity
2023-03-18,44.6756
2023-03-19,44.6756
2023-03-20,48.0509
2023-03-21,51.4387
2023-03-22,48.2977
2023-03-23,46.2249
2023-03-24,44.1495
2023-03-25,44.1495
2023-03-26,44.1495
2023-03-27,44.1646
2023-03-28,45.9854
2023-03-29,48.2756
2023-03-30,48.6616
2023-03-31,51.0214
2023-04-01,51.0214
2023-04-02,51.0214
2023-04-03,49.9087
2023-04-04,49.8518
2023-04-05,48.5482
2023-04-06,48.9202
2023-04-07,48.9202
2023-04-08,48.9202
2023-04-09,48.9202
2023-04-10,48.7268
2023-04-11,49.591
2023-04-12,47.7502
2023-04-13,50.9029
2023-04-14,52.8035
2023-04-15,52.8035
2023-04-16,52.8035
2023-04-17,53.9733
2023-04-18,56.6096
2023-04-19,56.6424
2023-04-20,56.6763
2023-04-21,57.1276
2023-04-22,57.1276
2023-04-23,57.1276
2023-04-24,57.0519
2023-04-25,55.651
2023-04-26,49.0857
2023-04-27,49.3016
2023-04-28,52.3581
2023-04-29,52.3581
2023-04-30,52.3581
2023-05-01,52.9523
2023-05-02,58.6074
2023-05-03,58.47
2023-05-04,56.7754
2023-05-05,56.8346
2023-05-06,56.8346
2023-05-07,56.8346
2023-05-08,57.7512
2023-05-09,58.4393
2023-05-10,55.4226
2023-05-11,54.4363
2023-05-12,54.0956
2023-05-13,54.0956
2023-05-14,54.0956
2023-05-15,55.1382
2023-05-16,54.2908
2023-05-17,56.193
2023-05-18,58.9288
2023-05-19,56.5045
2023-05-20,56.5045
2023-05-21,56.5045
2023-05-22,53.2485
2023-05-23,49.2264
2023-05-24,48.2796
2023-05-25,51.2442
2023-05-26,51.3176
2023-05-27,51.3176
2023-05-28,51.3176
2023-05-29,51.3176
2023-05-30,49.2676
2023-05-31,48.2958
2023-06-01,50.8787
2023-06-02,55.0907
2023-06-03,55.0907
2023-06-04,55.0907
2023-06-05,55.0907
2023-06-06,57.4537
2023-06-07,54.5108
2023-06-08,55.3088
2023-06-09,55.6556
2023-06-10,55.6556
2023-06-11,55.6556
2023-06-12,56.915
2023-06-13,57.221
2023-06-14,57.2544
2023-06-15,53.1485
2023-06-16,52.8858
2023-06-17,52.8858
2023-06-18,52.8858
2023-06-19,52.8858
2023-06-20,50.8
2023-06-21,52.555
2023-06-22,52.1954
2023-06-23,48.8306
2023-06-24,48.8306
2023-06-25,48.8306
2023-06-26,48.8789
2023-06-27,53.2882
2023-06-28,53.5383
2023-06-29,56.0497
2023-06-30,57.6377
2023-07-01,57.6377
2023-07-02,57.6377
2023-07-03,57.9881
2023-07-04,57.9881
2023-07-05,56.112
2023-07-06,56.0409
2023-07-07,58.5027
2023-07-08,58.5027
2023-07-09,58.5027
2023-07-10,61.7359
2023-07-11,61.9219
2023-07-12,60.7289
2023-07-13,61.6283
2023-07-14,59.6202
2023-07-15,59.6202
2023-07-16,59.6202
2023-07-17,60.8207
2023-07-18,62.2683
2023-07-19,58.9863
2023-07-20,59.7933
2023-07-21,61.8827
2023-07-22,61.8827
2023-07-23,61.8827
2023-07-24,61.2759
2023-07-25,61.622
2023-07-26,60.523
2023-07-27,61.8166
2023-07-28,64.1396
2023-07-29,64.1396
2023-07-30,64.1396
2023-07-31,65.3814
2023-08-01,66.9578
2023-08-02,65.6594
2023-08-03,62.9294
2023-08-04,64.1636
2023-08-05,64.1636
2023-08-06,64.1636
2023-08-07,65.1334
2023-08-08,66.1043
2023-08-09,65.7385
2023-08-10,66.9999
2023-08-11,67.0662
2023-08-12,67.0662
2023-08-13,67.0662
2023-08-14,65.1807
2023-08-15,64.2409
2023-08-16,64.8663
2023-08-17,60.336
2023-08-18,60.085
2023-08-19,60.085
2023-08-20,60.085
2023-08-21,57.7245
2023-08-22,60.6298
2023-08-23,59.9096
2023-08-24,55.5601
2023-08-25,56.296
2023-08-26,56.296
2023-08-27,56.296
2023-08-28,58.2556
2023-08-29,60.666
2023-08-30,59.8756
2023-08-31,58.0753
2023-09-01,59.6509
2023-09-02,59.6509
2023-09-03,59.6509
2023-09-04,59.6509
2023-09-05,55.2008
2023-09-06,56.1821
2023-09-07,53.9399
2023-09-08,57.7564
2023-09-09,57.7564
2023-09-10,57.7564
2023-09-11,56.6341
2023-09-12,56.3182
2023-09-13,53.2698
2023-09-14,56.0155
2023-09-15,55.1315
2023-09-16,55.1315
2023-09-17,55.1315
2023-09-18,53.0843
2023-09-19,51.3813
2023-09-20,52.3566
2023-09-21,48.7612
2023-09-22,48.1702
2023-09-23,48.1702
2023-09-24,48.1702
2023-09-25,47.1271
2023-09-26,46.2788
2023-09-27,48.0321
2023-09-28,52.3363
2023-09-29,50.0738
2023-09-30,50.0738
2023-10-01,50.0738
2023-10-02,48.0543
2023-10-03,45.7708
2023-10-04,49.0715
2023-10-05,49.0367
2023-10-06,49.9269
2023-10-07,49.9269
2023-10-08,49.9269
2023-10-09,48.7974
2023-10-10,51.7344
2023-10-11,51.5901
2023-10-12,51.2244
2023-10-13,47.6071
2023-10-14,47.6071
2023-10-15,47.6071
2023-10-16,50.6496
2023-10-17,50.9863
2023-10-18,48.7113
2023-10-19,47.2458
2023-10-20,44.3777
2023-10-21,44.3777
2023-10-22,44.3777
2023-10-23,44.9117
2023-10-24,46.1101
2023-10-25,44.9568
2023-10-26,43.649
2023-10-27,42.8768
2023-10-28,42.8768
2023-10-29,42.8768
2023-10-30,45.2649
2023-10-31,45.6559
2023-11-01,45.8602
2023-11-02,43.6666
2023-11-03,48.2889
2023-11-04,48.2889
2023-11-05,48.2889
2023-11-06,48.1866
2023-11-07,50.7599
2023-11-08,49.3037
2023-11-09,50.6834
2023-11-10,53.0287
2023-11-11,53.0287
2023-11-12,53.0287
2023-11-13,53.1077
2023-11-14,56.3222
2023-11-15,55.3183
2023-11-16,56.991
2023-11-17,58.3346
2023-11-18,58.3346
2023-11-19,58.3346
2023-11-20,59.0875
2023-11-21,59.565
2023-11-22,61.2853
2023-11-23,61.2853
2023-11-24,60.3045
2023-11-25,60.3045
2023-11-26,60.3045
2023-11-27,58.9458
2023-11-28,56.3117
2023-11-29,54.3885
2023-11-30,54.5505
2023-12-01,59.0518
2023-12-02,59.0518
2023-12-03,59.0518
2023-12-04,59.2611
2023-12-05,53.3608
2023-12-06,54.7587
2023-12-07,56.8589
2023-12-08,57.7149
2023-12-09,57.7149
2023-12-10,57.7149
2023-12-11,61.7702
2023-12-12,61.978
2023-12-13,62.6246
2023-12-14,63.6996
2023-12-15,64.2525
2023-12-16,64.2525
2023-12-17,64.2525
2023-12-18,64.7705
2023-12-19,64.0552
2023-12-20,59.6923
2023-12-21,62.5828
2023-12-22,63.0009
2023-12-23,63.0009
2023-12-24,63.0009
2023-12-25,63.0009
2023-12-26,63.4505
2023-12-27,63.9904
2023-12-28,63.6368
2023-12-29,64.4443
2023-12-30,64.4443
2023-12-31,64.4443
2024-01-01,64.4443
2024-01-02,60.8566
2024-01-03,58.2952
2024-01-04,58.9212
2024-01-05,60.4261
2024-01-06,60.4261
2024-01-07,60.4261
2024-01-08,63.7517
2024-01-09,62.125
2024-01-10,62.2899
2024-01-11,62.4126
2024-01-12,60.9671
2024-01-13,60.9671
2024-01-14,60.9671
2024-01-15,60.9671
2024-01-16,61.4908
2024-01-17,62.337
2024-01-18,65.2313
2024-01-19,65.7722
2024-01-20,65.7722
2024-01-21,65.7722
2024-01-22,67.7191
2024-01-23,67.4197
2024-01-24,67.8244
2024-01-25,70.1414
2024-01-26,69.1226
2024-01-27,69.1226
2024-01-28,69.1226
2024-01-29,69.3876
2024-01-30,69.9217
2024-01-31,66.0318
2024-02-01,68.121
2024-02-02,68.8503
2024-02-03,68.8503
2024-02-04,68.8503
2024-02-05,67.8644
2024-02-06,68.1454
2024-02-07,69.7853
2024-02-08,70.593
2024-02-09,67.6719
2024-02-10,67.6719
2024-02-11,67.6719
2024-02-12,68.6267
2024-02-13,55.6432
2024-02-14,55.9224
2024-02-15,58.9525
2024-02-16,59.5947
2024-02-17,59.5947
2024-02-18,59.5947
2024-02-19,59.5947
2024-02-20,60.3326
2024-02-21,60.8586
2024-02-22,64.0217
2024-02-23,65.0845
2024-02-24,65.0845
2024-02-25,65.0845
2024-02-26,63.077
2024-02-27,62.9083
2024-02-28,62.8717
2024-02-29,63.3572
2024-03-01,63.4303
2024-03-02,63.4303
2024-03-03,63.4303
2024-03-04,60.9349
2024-03-05,61.2163
2024-03-06,60.4524
2024-03-07,60.2629
2024-03-08,62.4241
2024-03-09,62.4241
2024-03-10,62.4241
2024-03-11,60.5931
2024-03-12,62.0071
2024-03-13,62.459
2024-03-14,59.0193
2024-03-15,55.3829
2024-03-16,55.3829
2024-03-17,55.3829
2024-03-18,58.3862
2024-03-19,59.2159
2024-03-20,61.7808
2024-03-21,62.4847
2024-03-22,62.3775
2024-03-23,62.3775
2024-03-24,62.3775
2024-03-25,59.453
2024-03-26,59.4981
2024-03-27,60.3961
2024-03-28,59.1668
2024-03-29,59.1668
2024-03-30,59.1668
2024-03-31,59.1668
2024-04-01,58.2059
2024-04-02,54.8314
2024-04-03,56.8843
2024-04-04,55.3325
2024-04-05,58.781
2024-04-06,58.781
2024-04-07,58.781
2024-04-08,59.2651
