,SCS US Equity
2023-03-22,44.9932
2023-03-23,50.5346
2023-03-24,58.3139
2023-03-25,58.3139
2023-03-26,58.3139
2023-03-27,61.2605
2023-03-28,59.4492
2023-03-29,58.0293
2023-03-30,57.4379
2023-03-31,57.4379
2023-04-01,57.4379
2023-04-02,57.4379
2023-04-03,58.3464
2023-04-04,54.3398
2023-04-05,52.64
2023-04-06,53.0452
2023-04-07,53.0452
2023-04-08,53.0452
2023-04-09,53.0452
2023-04-10,52.9281
2023-04-11,53.1421
2023-04-12,51.5656
2023-04-13,51.9062
2023-04-14,50.9184
2023-04-15,50.9184
2023-04-16,50.9184
2023-04-17,54.3972
2023-04-18,56.9432
2023-04-19,58.0103
2023-04-20,54.6959
2023-04-21,56.3815
2023-04-22,56.3815
2023-04-23,56.3815
2023-04-24,55.8755
2023-04-25,51.2372
2023-04-26,49.705
2023-04-27,50.5786
2023-04-28,51.6643
2023-04-29,51.6643
2023-04-30,51.6643
2023-05-01,51.883
2023-05-02,50.8128
2023-05-03,49.8669
2023-05-04,47.3588
2023-05-05,47.2471
2023-05-06,47.2471
2023-05-07,47.2471
2023-05-08,49.4672
2023-05-09,49.9514
2023-05-10,50.1982
2023-05-11,49.9434
2023-05-12,48.418
2023-05-13,48.418
2023-05-14,48.418
2023-05-15,44.8734
2023-05-16,38.632
2023-05-17,40.113
2023-05-18,43.5709
2023-05-19,41.4613
2023-05-20,41.4613
2023-05-21,41.4613
2023-05-22,42.5866
2023-05-23,44.6651
2023-05-24,42.6901
2023-05-25,41.6027
2023-05-26,44.6417
2023-05-27,44.6417
2023-05-28,44.6417
2023-05-29,44.6417
2023-05-30,42.2748
2023-05-31,39.2909
2023-06-01,40.0208
2023-06-02,43.7521
2023-06-03,43.7521
2023-06-04,43.7521
2023-06-05,42.3881
2023-06-06,45.2569
2023-06-07,48.8068
2023-06-08,48.5278
2023-06-09,48.1481
2023-06-10,48.1481
2023-06-11,48.1481
2023-06-12,48.461
2023-06-13,49.2008
2023-06-14,50.666
2023-06-15,51.083
2023-06-16,49.2526
2023-06-17,49.2526
2023-06-18,49.2526
2023-06-19,49.2526
2023-06-20,49.473
2023-06-21,47.9648
2023-06-22,54.0689
2023-06-23,48.7542
2023-06-24,48.7542
2023-06-25,48.7542
2023-06-26,47.9266
2023-06-27,49.8823
2023-06-28,50.1726
2023-06-29,52.2705
2023-06-30,52.7383
2023-07-01,52.7383
2023-07-02,52.7383
2023-07-03,54.5805
2023-07-04,54.5805
2023-07-05,53.4883
2023-07-06,51.7735
2023-07-07,52.5602
2023-07-08,52.5602
2023-07-09,52.5602
2023-07-10,50.5349
2023-07-11,52.1414
2023-07-12,52.2417
2023-07-13,54.1308
2023-07-14,52.1107
2023-07-15,52.1107
2023-07-16,52.1107
2023-07-17,52.7191
2023-07-18,54.5127
2023-07-19,55.7664
2023-07-20,54.6869
2023-07-21,55.7694
2023-07-22,55.7694
2023-07-23,55.7694
2023-07-24,57.3042
2023-07-25,58.4235
2023-07-26,59.3423
2023-07-27,57.7578
2023-07-28,58.4276
2023-07-29,58.4276
2023-07-30,58.4276
2023-07-31,60.5538
2023-08-01,61.3539
2023-08-02,61.0692
2023-08-03,61.1624
2023-08-04,60.8608
2023-08-05,60.8608
2023-08-06,60.8608
2023-08-07,59.9436
2023-08-08,60.5585
2023-08-09,61.7727
2023-08-10,62.5674
2023-08-11,63.4516
2023-08-12,63.4516
2023-08-13,63.4516
2023-08-14,63.649
2023-08-15,62.2576
2023-08-16,59.8875
2023-08-17,58.8936
2023-08-18,58.2271
2023-08-19,58.2271
2023-08-20,58.2271
2023-08-21,56.5713
2023-08-22,55.7513
2023-08-23,57.6561
2023-08-24,54.1212
2023-08-25,54.9013
2023-08-26,54.9013
2023-08-27,54.9013
2023-08-28,57.8658
2023-08-29,59.5836
2023-08-30,61.3234
2023-08-31,61.9587
2023-09-01,63.0064
2023-09-02,63.0064
2023-09-03,63.0064
2023-09-04,63.0064
2023-09-05,59.6098
2023-09-06,57.064
2023-09-07,53.3792
2023-09-08,52.262
2023-09-09,52.262
2023-09-10,52.262
2023-09-11,53.642
2023-09-12,53.4966
2023-09-13,54.0126
2023-09-14,57.5453
2023-09-15,56.4622
2023-09-16,56.4622
2023-09-17,56.4622
2023-09-18,54.9343
2023-09-19,55.8004
2023-09-20,70.193
2023-09-21,71.5461
2023-09-22,73.0741
2023-09-23,73.0741
2023-09-24,73.0741
2023-09-25,73.1256
2023-09-26,68.7729
2023-09-27,71.6133
2023-09-28,71.0987
2023-09-29,70.574
2023-09-30,70.574
2023-10-01,70.574
2023-10-02,67.9569
2023-10-03,68.3815
2023-10-04,68.809
2023-10-05,69.1785
2023-10-06,68.0663
2023-10-07,68.0663
2023-10-08,68.0663
2023-10-09,69.032
2023-10-10,71.743
2023-10-11,73.0178
2023-10-12,69.3752
2023-10-13,68.2019
2023-10-14,68.2019
2023-10-15,68.2019
2023-10-16,68.9857
2023-10-17,68.4487
2023-10-18,62.532
2023-10-19,58.9434
2023-10-20,56.2311
2023-10-21,56.2311
2023-10-22,56.2311
2023-10-23,55.5195
2023-10-24,55.9316
2023-10-25,55.2957
2023-10-26,55.7296
2023-10-27,54.3118
2023-10-28,54.3118
2023-10-29,54.3118
2023-10-30,55.307
2023-10-31,59.0026
2023-11-01,60.6106
2023-11-02,60.9875
2023-11-03,62.7571
2023-11-04,62.7571
2023-11-05,62.7571
2023-11-06,59.8326
2023-11-07,59.7175
2023-11-08,60.2712
2023-11-09,60.5913
2023-11-10,61.553
2023-11-11,61.553
2023-11-12,61.553
2023-11-13,60.6598
2023-11-14,65.6023
2023-11-15,65.8671
2023-11-16,63.7104
2023-11-17,65.628
2023-11-18,65.628
2023-11-19,65.628
2023-11-20,66.1566
2023-11-21,64.4895
2023-11-22,64.5605
2023-11-23,64.5605
2023-11-24,63.6383
2023-11-25,63.6383
2023-11-26,63.6383
2023-11-27,63.8671
2023-11-28,63.0463
2023-11-29,63.9256
2023-11-30,65.5449
2023-12-01,66.651
2023-12-02,66.651
2023-12-03,66.651
2023-12-04,66.3572
2023-12-05,65.3146
2023-12-06,65.7127
2023-12-07,67.267
2023-12-08,65.8768
2023-12-09,65.8768
2023-12-10,65.8768
2023-12-11,66.1183
2023-12-12,63.9342
2023-12-13,65.6129
2023-12-14,67.6385
2023-12-15,61.8409
2023-12-16,61.8409
2023-12-17,61.8409
2023-12-18,62.0929
2023-12-19,63.6656
2023-12-20,72.3479
2023-12-21,72.4459
2023-12-22,69.7603
2023-12-23,69.7603
2023-12-24,69.7603
2023-12-25,69.7603
2023-12-26,68.7559
2023-12-27,67.4992
2023-12-28,65.2774
2023-12-29,65.0314
2023-12-30,65.0314
2023-12-31,65.0314
2024-01-01,65.0314
2024-01-02,62.1246
2024-01-03,61.1746
2024-01-04,60.1049
2024-01-05,58.4599
2024-01-06,58.4599
2024-01-07,58.4599
2024-01-08,59.2833
2024-01-09,57.0603
2024-01-10,56.944
2024-01-11,55.1988
2024-01-12,56.0351
2024-01-13,56.0351
2024-01-14,56.0351
2024-01-15,56.0351
2024-01-16,54.5145
2024-01-17,51.9349
2024-01-18,52.2399
2024-01-19,53.5606
2024-01-20,53.5606
2024-01-21,53.5606
2024-01-22,56.8815
2024-01-23,55.8197
2024-01-24,55.4627
2024-01-25,56.7966
2024-01-26,57.1757
2024-01-27,57.1757
2024-01-28,57.1757
2024-01-29,61.4613
2024-01-30,58.9696
2024-01-31,53.0712
2024-02-01,55.0879
2024-02-02,52.164
2024-02-03,52.164
2024-02-04,52.164
2024-02-05,50.3526
2024-02-06,51.454
2024-02-07,51.639
2024-02-08,54.2536
2024-02-09,54.9487
2024-02-10,54.9487
2024-02-11,54.9487
2024-02-12,56.1547
2024-02-13,50.5546
2024-02-14,55.476
2024-02-15,58.4694
2024-02-16,56.6859
2024-02-17,56.6859
2024-02-18,56.6859
2024-02-19,56.6859
2024-02-20,51.394
2024-02-21,51.155
2024-02-22,51.155
2024-02-23,51.9522
2024-02-24,51.9522
2024-02-25,51.9522
2024-02-26,51.6904
2024-02-27,53.9319
2024-02-28,54.0108
2024-02-29,58.9523
2024-03-01,55.8484
2024-03-02,55.8484
2024-03-03,55.8484
2024-03-04,53.9471
2024-03-05,51.3966
2024-03-06,51.0743
2024-03-07,51.5458
2024-03-08,52.1029
2024-03-09,52.1029
2024-03-10,52.1029
2024-03-11,50.7239
2024-03-12,49.4545
2024-03-13,50.5637
2024-03-14,49.357
2024-03-15,50.5771
2024-03-16,50.5771
2024-03-17,50.5771
2024-03-18,50.2195
2024-03-19,51.3754
2024-03-20,52.9406
2024-03-21,46.4903
2024-03-22,45.3472
2024-03-23,45.3472
2024-03-24,45.3472
2024-03-25,48.9
2024-03-26,50.047
2024-03-27,51.4169
2024-03-28,53.0619
2024-03-29,53.0619
2024-03-30,53.0619
2024-03-31,53.0619
2024-04-01,52.623
2024-04-02,53.3471
2024-04-03,52.9749
2024-04-04,53.144
2024-04-05,52.0784
2024-04-06,52.0784
2024-04-07,52.0784
2024-04-08,52.526
