,ROP US Equity
2023-03-18,49.2287
2023-03-19,49.2287
2023-03-20,51.8247
2023-03-21,51.1033
2023-03-22,50.3286
2023-03-23,48.874
2023-03-24,50.7672
2023-03-25,50.7672
2023-03-26,50.7672
2023-03-27,51.044
2023-03-28,51.7723
2023-03-29,52.7503
2023-03-30,53.8507
2023-03-31,55.3433
2023-04-01,55.3433
2023-04-02,55.3433
2023-04-03,55.3838
2023-04-04,53.489
2023-04-05,53.9522
2023-04-06,53.0854
2023-04-07,53.0854
2023-04-08,53.0854
2023-04-09,53.0854
2023-04-10,53.3318
2023-04-11,54.4633
2023-04-12,56.1422
2023-04-13,56.1555
2023-04-14,54.6684
2023-04-15,54.6684
2023-04-16,54.6684
2023-04-17,56.0619
2023-04-18,55.36
2023-04-19,55.9964
2023-04-20,56.0593
2023-04-21,57.141
2023-04-22,57.141
2023-04-23,57.141
2023-04-24,58.2661
2023-04-25,52.0151
2023-04-26,48.7335
2023-04-27,58.2119
2023-04-28,58.8578
2023-04-29,58.8578
2023-04-30,58.8578
2023-05-01,60.2183
2023-05-02,60.9436
2023-05-03,58.6671
2023-05-04,57.157
2023-05-05,58.8848
2023-05-06,58.8848
2023-05-07,58.8848
2023-05-08,58.9329
2023-05-09,58.5521
2023-05-10,59.2333
2023-05-11,58.7538
2023-05-12,60.0483
2023-05-13,60.0483
2023-05-14,60.0483
2023-05-15,60.116
2023-05-16,58.8709
2023-05-17,55.7259
2023-05-18,57.5005
2023-05-19,57.0425
2023-05-20,57.0425
2023-05-21,57.0425
2023-05-22,56.782
2023-05-23,52.6539
2023-05-24,48.603
2023-05-25,52.1566
2023-05-26,52.3911
2023-05-27,52.3911
2023-05-28,52.3911
2023-05-29,52.3911
2023-05-30,53.1989
2023-05-31,54.3268
2023-06-01,53.5652
2023-06-02,56.2713
2023-06-03,56.2713
2023-06-04,56.2713
2023-06-05,54.1333
2023-06-06,53.6447
2023-06-07,51.8553
2023-06-08,52.6483
2023-06-09,52.4209
2023-06-10,52.4209
2023-06-11,52.4209
2023-06-12,53.5136
2023-06-13,54.4489
2023-06-14,54.7056
2023-06-15,56.9724
2023-06-16,55.5289
2023-06-17,55.5289
2023-06-18,55.5289
2023-06-19,55.5289
2023-06-20,53.721
2023-06-21,54.0174
2023-06-22,56.8243
2023-06-23,56.0713
2023-06-24,56.0713
2023-06-25,56.0713
2023-06-26,55.6865
2023-06-27,60.5816
2023-06-28,60.6952
2023-06-29,62.7487
2023-06-30,64.5422
2023-07-01,64.5422
2023-07-02,64.5422
2023-07-03,62.2773
2023-07-04,62.2773
2023-07-05,62.0001
2023-07-06,62.0126
2023-07-07,62.0525
2023-07-08,62.0525
2023-07-09,62.0525
2023-07-10,61.504
2023-07-11,62.0834
2023-07-12,62.2269
2023-07-13,62.9844
2023-07-14,62.0155
2023-07-15,62.0155
2023-07-16,62.0155
2023-07-17,61.1382
2023-07-18,62.9473
2023-07-19,64.0922
2023-07-20,63.2272
2023-07-21,70.3163
2023-07-22,70.3163
2023-07-23,70.3163
2023-07-24,67.1401
2023-07-25,66.5506
2023-07-26,66.1674
2023-07-27,64.174
2023-07-28,64.6748
2023-07-29,64.6748
2023-07-30,64.6748
2023-07-31,64.9471
2023-08-01,64.6299
2023-08-02,63.4362
2023-08-03,63.282
2023-08-04,59.905
2023-08-05,59.905
2023-08-06,59.905
2023-08-07,62.7931
2023-08-08,61.7031
2023-08-09,59.6513
2023-08-10,59.217
2023-08-11,59.8068
2023-08-12,59.8068
2023-08-13,59.8068
2023-08-14,63.2608
2023-08-15,62.171
2023-08-16,62.5665
2023-08-17,56.058
2023-08-18,54.4853
2023-08-19,54.4853
2023-08-20,54.4853
2023-08-21,55.3793
2023-08-22,56.231
2023-08-23,59.0459
2023-08-24,56.0878
2023-08-25,59.0475
2023-08-26,59.0475
2023-08-27,59.0475
2023-08-28,59.4429
2023-08-29,60.6046
2023-08-30,62.5794
2023-08-31,60.0974
2023-09-01,60.317
2023-09-02,60.317
2023-09-03,60.317
2023-09-04,60.317
2023-09-05,56.2177
2023-09-06,57.0089
2023-09-07,56.5753
2023-09-08,54.7289
2023-09-09,54.7289
2023-09-10,54.7289
2023-09-11,57.9169
2023-09-12,55.2727
2023-09-13,56.1615
2023-09-14,58.0591
2023-09-15,55.7709
2023-09-16,55.7709
2023-09-17,55.7709
2023-09-18,57.3833
2023-09-19,59.0432
2023-09-20,59.6706
2023-09-21,54.3877
2023-09-22,54.0045
2023-09-23,54.0045
2023-09-24,54.0045
2023-09-25,52.6216
2023-09-26,47.7675
2023-09-27,49.4426
2023-09-28,49.8936
2023-09-29,48.2323
2023-09-30,48.2323
2023-10-01,48.2323
2023-10-02,48.0262
2023-10-03,46.061
2023-10-04,50.4763
2023-10-05,51.3453
2023-10-06,54.0948
2023-10-07,54.0948
2023-10-08,54.0948
2023-10-09,56.2365
2023-10-10,54.9086
2023-10-11,57.0511
2023-10-12,57.1685
2023-10-13,54.6165
2023-10-14,54.6165
2023-10-15,54.6165
2023-10-16,56.4517
2023-10-17,55.3258
2023-10-18,51.5495
2023-10-19,48.9114
2023-10-20,46.4348
2023-10-21,46.4348
2023-10-22,46.4348
2023-10-23,44.5788
2023-10-24,46.9898
2023-10-25,46.3983
2023-10-26,46.027
2023-10-27,43.92
2023-10-28,43.92
2023-10-29,43.92
2023-10-30,48.5915
2023-10-31,50.3394
2023-11-01,49.6812
2023-11-02,52.7844
2023-11-03,56.221
2023-11-04,56.221
2023-11-05,56.221
2023-11-06,56.4758
2023-11-07,57.956
2023-11-08,59.435
2023-11-09,58.7297
2023-11-10,61.3903
2023-11-11,61.3903
2023-11-12,61.3903
2023-11-13,61.3075
2023-11-14,63.8925
2023-11-15,61.7744
2023-11-16,63.1697
2023-11-17,62.9557
2023-11-18,62.9557
2023-11-19,62.9557
2023-11-20,62.9557
2023-11-21,63.7953
2023-11-22,64.254
2023-11-23,64.254
2023-11-24,62.4747
2023-11-25,62.4747
2023-11-26,62.4747
2023-11-27,62.1114
2023-11-28,62.4445
2023-11-29,62.4184
2023-11-30,66.8666
2023-12-01,67.6106
2023-12-02,67.6106
2023-12-03,67.6106
2023-12-04,65.124
2023-12-05,64.3505
2023-12-06,64.2396
2023-12-07,63.8579
2023-12-08,64.5461
2023-12-09,64.5461
2023-12-10,64.5461
2023-12-11,65.8934
2023-12-12,67.0593
2023-12-13,69.4863
2023-12-14,61.7935
2023-12-15,62.7649
2023-12-16,62.7649
2023-12-17,62.7649
2023-12-18,63.2693
2023-12-19,62.401
2023-12-20,58.5017
2023-12-21,60.5657
2023-12-22,61.5079
2023-12-23,61.5079
2023-12-24,61.5079
2023-12-25,61.5079
2023-12-26,61.7673
2023-12-27,61.8433
2023-12-28,62.7622
2023-12-29,62.1302
2023-12-30,62.1302
2023-12-31,62.1302
2024-01-01,62.1302
2024-01-02,55.7954
2024-01-03,53.9364
2024-01-04,50.528
2024-01-05,50.0016
2024-01-06,50.0016
2024-01-07,50.0016
2024-01-08,52.9819
2024-01-09,54.1803
2024-01-10,53.5516
2024-01-11,54.4919
2024-01-12,55.29
2024-01-13,55.29
2024-01-14,55.29
2024-01-15,55.29
2024-01-16,56.6435
2024-01-17,56.5974
2024-01-18,58.6611
2024-01-19,61.2868
2024-01-20,61.2868
2024-01-21,61.2868
2024-01-22,61.8305
2024-01-23,62.9304
2024-01-24,59.8307
2024-01-25,61.3657
2024-01-26,60.1436
2024-01-27,60.1436
2024-01-28,60.1436
2024-01-29,62.532
2024-01-30,64.5168
2024-01-31,52.0826
2024-02-01,55.2796
2024-02-02,56.5758
2024-02-03,56.5758
2024-02-04,56.5758
2024-02-05,54.9625
2024-02-06,54.7072
2024-02-07,55.924
2024-02-08,54.4292
2024-02-09,56.2076
2024-02-10,56.2076
2024-02-11,56.2076
2024-02-12,52.7655
2024-02-13,50.0193
2024-02-14,52.3608
2024-02-15,54.5563
2024-02-16,53.5745
2024-02-17,53.5745
2024-02-18,53.5745
2024-02-19,53.5745
2024-02-20,52.9771
2024-02-21,54.7333
2024-02-22,56.868
2024-02-23,57.3836
2024-02-24,57.3836
2024-02-25,57.3836
2024-02-26,53.578
2024-02-27,53.2477
2024-02-28,51.7605
2024-02-29,52.2443
2024-03-01,53.4629
2024-03-02,53.4629
2024-03-03,53.4629
2024-03-04,53.1416
2024-03-05,48.9423
2024-03-06,50.2178
2024-03-07,52.5586
2024-03-08,52.4042
2024-03-09,52.4042
2024-03-10,52.4042
2024-03-11,55.314
2024-03-12,55.7796
2024-03-13,53.3075
2024-03-14,52.2779
2024-03-15,52.3832
2024-03-16,52.3832
2024-03-17,52.3832
2024-03-18,51.8615
2024-03-19,54.1289
2024-03-20,54.9705
2024-03-21,55.8204
2024-03-22,55.8592
2024-03-23,55.8592
2024-03-24,55.8592
2024-03-25,53.227
2024-03-26,54.6454
2024-03-27,56.5026
2024-03-28,57.1371
2024-03-29,57.1371
2024-03-30,57.1371
2024-03-31,57.1371
2024-04-01,53.6178
2024-04-02,50.2144
2024-04-03,49.6792
2024-04-04,46.9437
2024-04-05,49.426
2024-04-06,49.426
2024-04-07,49.426
2024-04-08,49.5198
