,VMW US Equity
2023-03-19,49.8237
2023-03-20,49.2041
2023-03-21,50.2363
2023-03-22,49.8384
2023-03-23,50.8978
2023-03-24,54.9127
2023-03-25,54.9127
2023-03-26,54.9127
2023-03-27,54.9837
2023-03-28,55.311
2023-03-29,55.7671
2023-03-30,57.0179
2023-03-31,58.0407
2023-04-01,58.0407
2023-04-02,58.0407
2023-04-03,57.9568
2023-04-04,53.3298
2023-04-05,54.5088
2023-04-06,53.5251
2023-04-07,53.5251
2023-04-08,53.5251
2023-04-09,53.5251
2023-04-10,56.1595
2023-04-11,55.9683
2023-04-12,55.8209
2023-04-13,58.8255
2023-04-14,57.9292
2023-04-15,57.9292
2023-04-16,57.9292
2023-04-17,58.1284
2023-04-18,58.5598
2023-04-19,60.4683
2023-04-20,60.8438
2023-04-21,56.9955
2023-04-22,56.9955
2023-04-23,56.9955
2023-04-24,57.1535
2023-04-25,56.9551
2023-04-26,52.2641
2023-04-27,53.7404
2023-04-28,54.6144
2023-04-29,54.6144
2023-04-30,54.6144
2023-05-01,57.2428
2023-05-02,52.265
2023-05-03,51.6802
2023-05-04,49.2254
2023-05-05,52.4388
2023-05-06,52.4388
2023-05-07,52.4388
2023-05-08,50.4926
2023-05-09,49.1873
2023-05-10,50.9592
2023-05-11,50.9158
2023-05-12,51.4573
2023-05-13,51.4573
2023-05-14,51.4573
2023-05-15,52.4988
2023-05-16,51.1005
2023-05-17,53.6276
2023-05-18,54.1236
2023-05-19,54.5843
2023-05-20,54.5843
2023-05-21,54.5843
2023-05-22,52.8862
2023-05-23,52.4067
2023-05-24,51.7705
2023-05-25,57.1646
2023-05-26,63.1802
2023-05-27,63.1802
2023-05-28,63.1802
2023-05-29,63.1802
2023-05-30,63.7287
2023-05-31,66.0546
2023-06-01,62.1628
2023-06-02,65.695
2023-06-03,65.695
2023-06-04,65.695
2023-06-05,60.5406
2023-06-06,57.6654
2023-06-07,57.7137
2023-06-08,58.5361
2023-06-09,60.6384
2023-06-10,60.6384
2023-06-11,60.6384
2023-06-12,65.1253
2023-06-13,64.9154
2023-06-14,65.0165
2023-06-15,66.2172
2023-06-16,64.7054
2023-06-17,64.7054
2023-06-18,64.7054
2023-06-19,64.7054
2023-06-20,64.5857
2023-06-21,59.559
2023-06-22,58.8608
2023-06-23,59.4285
2023-06-24,59.4285
2023-06-25,59.4285
2023-06-26,59.4143
2023-06-27,62.3422
2023-06-28,61.9182
2023-06-29,64.6859
2023-06-30,64.3414
2023-07-01,64.3414
2023-07-02,64.3414
2023-07-03,64.6379
2023-07-04,64.6379
2023-07-05,64.1336
2023-07-06,61.5565
2023-07-07,60.5556
2023-07-08,60.5556
2023-07-09,60.5556
2023-07-10,63.0597
2023-07-11,68.8118
2023-07-12,71.4075
2023-07-13,72.2199
2023-07-14,70.8509
2023-07-15,70.8509
2023-07-16,70.8509
2023-07-17,72.5623
2023-07-18,71.4877
2023-07-19,75.6298
2023-07-20,71.7925
2023-07-21,67.669
2023-07-22,67.669
2023-07-23,67.669
2023-07-24,67.6973
2023-07-25,68.2834
2023-07-26,65.1086
2023-07-27,64.338
2023-07-28,63.7583
2023-07-29,63.7583
2023-07-30,63.7583
2023-07-31,63.7341
2023-08-01,64.6586
2023-08-02,63.303
2023-08-03,63.7183
2023-08-04,63.4576
2023-08-05,63.4576
2023-08-06,63.4576
2023-08-07,64.2
2023-08-08,63.0507
2023-08-09,60.5443
2023-08-10,60.492
2023-08-11,58.9363
2023-08-12,58.9363
2023-08-13,58.9363
2023-08-14,60.0092
2023-08-15,59.4421
2023-08-16,59.0982
2023-08-17,58.635
2023-08-18,57.8112
2023-08-19,57.8112
2023-08-20,57.8112
2023-08-21,64.5683
2023-08-22,63.9005
2023-08-23,65.4338
2023-08-24,62.6798
2023-08-25,63.1235
2023-08-26,63.1235
2023-08-27,63.1235
2023-08-28,64.4282
2023-08-29,66.8683
2023-08-30,65.7374
2023-08-31,67.235
2023-09-01,61.0535
2023-09-02,61.0535
2023-09-03,61.0535
2023-09-04,61.0535
2023-09-05,60.8187
2023-09-06,62.5818
2023-09-07,60.5281
2023-09-08,61.6937
2023-09-09,61.6937
2023-09-10,61.6937
2023-09-11,61.0844
2023-09-12,59.6124
2023-09-13,60.5616
2023-09-14,62.7681
2023-09-15,61.1603
2023-09-16,61.1603
2023-09-17,61.1603
2023-09-18,60.1197
2023-09-19,60.3094
2023-09-20,59.4319
2023-09-21,55.9844
2023-09-22,59.7586
2023-09-23,59.7586
2023-09-24,59.7586
2023-09-25,59.174
2023-09-26,56.9425
2023-09-27,57.0254
2023-09-28,58.8033
2023-09-29,58.165
2023-09-30,58.165
2023-10-01,58.165
2023-10-02,58.0087
2023-10-03,55.4642
2023-10-04,57.1248
2023-10-05,56.5952
2023-10-06,58.5998
2023-10-07,58.5998
2023-10-08,58.5998
2023-10-09,59.8688
2023-10-10,60.5086
2023-10-11,62.0122
2023-10-12,67.5182
2023-10-13,66.2137
2023-10-14,66.2137
2023-10-15,66.2137
2023-10-16,66.9915
2023-10-17,51.8105
2023-10-18,52.7351
2023-10-19,41.3564
2023-10-20,41.845
2023-10-21,41.845
2023-10-22,41.845
2023-10-23,45.7131
2023-10-24,42.6484
2023-10-25,41.3046
2023-10-26,40.3361
2023-10-27,38.1298
2023-10-28,38.1298
2023-10-29,38.1298
2023-10-30,41.5531
2023-10-31,41.0376
2023-11-01,41.4174
2023-11-02,40.6545
2023-11-03,42.2726
2023-11-04,42.2726
2023-11-05,42.2726
2023-11-06,44.4567
2023-11-07,43.9402
2023-11-08,43.8039
2023-11-09,44.2511
2023-11-10,44.7144
2023-11-11,44.7144
2023-11-12,44.7144
2023-11-13,44.4211
2023-11-14,43.9839
2023-11-15,44.5308
2023-11-16,44.9319
2023-11-17,44.909
2023-11-18,44.909
2023-11-19,44.909
2023-11-20,45.1885
2023-11-21,39.8332
2023-11-22,39.8332
2023-11-23,39.8332
2023-11-24,39.8332
2023-11-25,39.8332
2023-11-26,39.8332
2023-11-27,39.8332
2023-11-28,39.8332
2023-11-29,39.8332
2023-11-30,39.8332
2023-12-01,39.8332
2023-12-02,39.8332
2023-12-03,39.8332
2023-12-04,39.8332
2023-12-05,39.8332
2023-12-06,39.8332
2023-12-07,39.8332
2023-12-08,39.8332
2023-12-09,39.8332
2023-12-10,39.8332
2023-12-11,39.8332
2023-12-12,39.8332
2023-12-13,39.8332
2023-12-14,39.8332
2023-12-15,39.8332
2023-12-16,39.8332
2023-12-17,39.8332
2023-12-18,39.8332
2023-12-19,39.8332
2023-12-20,39.8332
2023-12-21,39.8332
2023-12-22,39.8332
2023-12-23,39.8332
2023-12-24,39.8332
2023-12-25,39.8332
2023-12-26,39.8332
2023-12-27,39.8332
2023-12-28,39.8332
2023-12-29,39.8332
2023-12-30,39.8332
2023-12-31,39.8332
2024-01-01,39.8332
2024-01-02,39.8332
2024-01-03,39.8332
2024-01-04,39.8332
2024-01-05,39.8332
2024-01-06,39.8332
2024-01-07,39.8332
2024-01-08,39.8332
2024-01-09,39.8332
2024-01-10,39.8332
2024-01-11,39.8332
2024-01-12,39.8332
2024-01-13,39.8332
2024-01-14,39.8332
2024-01-15,39.8332
2024-01-16,39.8332
2024-01-17,39.8332
2024-01-18,39.8332
2024-01-19,39.8332
2024-01-20,39.8332
2024-01-21,39.8332
2024-01-22,39.8332
2024-01-23,39.8332
2024-01-24,39.8332
2024-01-25,39.8332
2024-01-26,39.8332
2024-01-27,39.8332
2024-01-28,39.8332
2024-01-29,39.8332
2024-01-30,39.8332
2024-01-31,39.8332
2024-02-01,39.8332
2024-02-02,39.8332
2024-02-03,39.8332
2024-02-04,39.8332
2024-02-05,39.8332
2024-02-06,39.8332
2024-02-07,39.8332
2024-02-08,39.8332
2024-02-09,39.8332
2024-02-10,39.8332
2024-02-11,39.8332
2024-02-12,39.8332
2024-02-13,39.8332
2024-02-14,39.8332
2024-02-15,39.8332
2024-02-16,39.8332
2024-02-17,39.8332
2024-02-18,39.8332
2024-02-19,39.8332
2024-02-20,39.8332
2024-02-21,39.8332
2024-02-22,39.8332
2024-02-23,39.8332
2024-02-24,39.8332
2024-02-25,39.8332
2024-02-26,39.8332
2024-02-27,39.8332
2024-02-28,39.8332
2024-02-29,39.8332
2024-03-01,39.8332
2024-03-02,39.8332
2024-03-03,39.8332
2024-03-04,39.8332
2024-03-05,39.8332
2024-03-06,39.8332
2024-03-07,39.8332
2024-03-08,39.8332
2024-03-09,39.8332
2024-03-10,39.8332
2024-03-11,39.8332
2024-03-12,39.8332
2024-03-13,39.8332
2024-03-14,39.8332
2024-03-15,39.8332
2024-03-16,39.8332
2024-03-17,39.8332
2024-03-18,39.8332
2024-03-19,39.8332
2024-03-20,39.8332
2024-03-21,39.8332
2024-03-22,39.8332
2024-03-23,39.8332
2024-03-24,39.8332
2024-03-25,39.8332
2024-03-26,39.8332
2024-03-27,39.8332
2024-03-28,39.8332
2024-03-29,39.8332
2024-03-30,39.8332
2024-03-31,39.8332
2024-04-01,39.8332
2024-04-02,39.8332
2024-04-03,39.8332
2024-04-04,39.8332
2024-04-05,39.8332
2024-04-06,39.8332
2024-04-07,39.8332
2024-04-08,39.8332
