,XEL US Equity
2023-03-19,50.4701
2023-03-20,51.6262
2023-03-21,47.3858
2023-03-22,44.6744
2023-03-23,43.0875
2023-03-24,48.1668
2023-03-25,48.1668
2023-03-26,48.1668
2023-03-27,47.6561
2023-03-28,47.8979
2023-03-29,50.3562
2023-03-30,51.1304
2023-03-31,52.2343
2023-04-01,52.2343
2023-04-02,52.2343
2023-04-03,52.4021
2023-04-04,54.3323
2023-04-05,59.2412
2023-04-06,59.4942
2023-04-07,59.4942
2023-04-08,59.4942
2023-04-09,59.4942
2023-04-10,58.2229
2023-04-11,58.7238
2023-04-12,58.7238
2023-04-13,58.7238
2023-04-14,56.3206
2023-04-15,56.3206
2023-04-16,56.3206
2023-04-17,56.6874
2023-04-18,55.1959
2023-04-19,56.9332
2023-04-20,57.1404
2023-04-21,56.4383
2023-04-22,56.4383
2023-04-23,56.4383
2023-04-24,57.7069
2023-04-25,58.0284
2023-04-26,53.7983
2023-04-27,55.1073
2023-04-28,54.1496
2023-04-29,54.1496
2023-04-30,54.1496
2023-05-01,54.7539
2023-05-02,51.8449
2023-05-03,50.2949
2023-05-04,51.8101
2023-05-05,52.9295
2023-05-06,52.9295
2023-05-07,52.9295
2023-05-08,52.2472
2023-05-09,51.6684
2023-05-10,52.1644
2023-05-11,50.255
2023-05-12,50.9918
2023-05-13,50.9918
2023-05-14,50.9918
2023-05-15,48.3052
2023-05-16,45.0015
2023-05-17,43.7128
2023-05-18,43.3162
2023-05-19,43.5034
2023-05-20,43.5034
2023-05-21,43.5034
2023-05-22,43.3799
2023-05-23,42.6535
2023-05-24,41.5129
2023-05-25,39.5167
2023-05-26,39.624
2023-05-27,39.624
2023-05-28,39.624
2023-05-29,39.624
2023-05-30,39.2163
2023-05-31,43.2658
2023-06-01,39.1478
2023-06-02,38.2601
2023-06-03,38.2601
2023-06-04,38.2601
2023-06-05,40.9945
2023-06-06,40.1097
2023-06-07,42.5754
2023-06-08,42.1683
2023-06-09,40.5407
2023-06-10,40.5407
2023-06-11,40.5407
2023-06-12,40.9508
2023-06-13,39.9069
2023-06-14,39.6196
2023-06-15,45.7778
2023-06-16,44.7459
2023-06-17,44.7459
2023-06-18,44.7459
2023-06-19,44.7459
2023-06-20,42.6333
2023-06-21,42.0057
2023-06-22,41.8831
2023-06-23,40.2772
2023-06-24,40.2772
2023-06-25,40.2772
2023-06-26,42.8858
2023-06-27,41.841
2023-06-28,39.0306
2023-06-29,39.2066
2023-06-30,42.2424
2023-07-01,42.2424
2023-07-02,42.2424
2023-07-03,44.8641
2023-07-04,44.8641
2023-07-05,47.3369
2023-07-06,47.2557
2023-07-07,45.0442
2023-07-08,45.0442
2023-07-09,45.0442
2023-07-10,44.3203
2023-07-11,45.8319
2023-07-12,47.9169
2023-07-13,49.5365
2023-07-14,49.3601
2023-07-15,49.3601
2023-07-16,49.3601
2023-07-17,46.3436
2023-07-18,45.7704
2023-07-19,47.0292
2023-07-20,50.5887
2023-07-21,52.426
2023-07-22,52.426
2023-07-23,52.426
2023-07-24,52.0257
2023-07-25,51.6492
2023-07-26,51.9192
2023-07-27,45.5465
2023-07-28,45.6098
2023-07-29,45.6098
2023-07-30,45.6098
2023-07-31,45.1748
2023-08-01,45.5775
2023-08-02,45.6807
2023-08-03,41.4527
2023-08-04,39.2143
2023-08-05,39.2143
2023-08-06,39.2143
2023-08-07,37.7845
2023-08-08,37.515
2023-08-09,37.7065
2023-08-10,37.2576
2023-08-11,38.0606
2023-08-12,38.0606
2023-08-13,38.0606
2023-08-14,36.9358
2023-08-15,34.3769
2023-08-16,35.6533
2023-08-17,35.0616
2023-08-18,35.1473
2023-08-19,35.1473
2023-08-20,35.1473
2023-08-21,34.6043
2023-08-22,34.5803
2023-08-23,33.5443
2023-08-24,32.3549
2023-08-25,35.0188
2023-08-26,35.0188
2023-08-27,35.0188
2023-08-28,36.249
2023-08-29,36.708
2023-08-30,35.9843
2023-08-31,34.5488
2023-09-01,33.013
2023-09-02,33.013
2023-09-03,33.013
2023-09-04,33.013
2023-09-05,30.9043
2023-09-06,34.4361
2023-09-07,35.6163
2023-09-08,37.7131
2023-09-09,37.7131
2023-09-10,37.7131
2023-09-11,39.2799
2023-09-12,38.665
2023-09-13,42.5552
2023-09-14,46.6619
2023-09-15,44.4791
2023-09-16,44.4791
2023-09-17,44.4791
2023-09-18,44.5547
2023-09-19,46.5494
2023-09-20,51.4578
2023-09-21,49.5615
2023-09-22,50.6957
2023-09-23,50.6957
2023-09-24,50.6957
2023-09-25,49.8997
2023-09-26,44.5615
2023-09-27,43.1845
2023-09-28,42.2834
2023-09-29,43.538
2023-09-30,43.538
2023-10-01,43.538
2023-10-02,38.1675
2023-10-03,40.9543
2023-10-04,43.5224
2023-10-05,43.1538
2023-10-06,45.9033
2023-10-07,45.9033
2023-10-08,45.9033
2023-10-09,46.8208
2023-10-10,48.0661
2023-10-11,50.2699
2023-10-12,48.4002
2023-10-13,50.451
2023-10-14,50.451
2023-10-15,50.451
2023-10-16,52.3813
2023-10-17,52.231
2023-10-18,51.6786
2023-10-19,50.8137
2023-10-20,47.9947
2023-10-21,47.9947
2023-10-22,47.9947
2023-10-23,47.8501
2023-10-24,50.9951
2023-10-25,52.1259
2023-10-26,52.9892
2023-10-27,48.5791
2023-10-28,48.5791
2023-10-29,48.5791
2023-10-30,49.8507
2023-10-31,51.3837
2023-11-01,54.8081
2023-11-02,56.1418
2023-11-03,56.0128
2023-11-04,56.0128
2023-11-05,56.0128
2023-11-06,54.4902
2023-11-07,52.2099
2023-11-08,49.9866
2023-11-09,48.8953
2023-11-10,50.3702
2023-11-11,50.3702
2023-11-12,50.3702
2023-11-13,47.7203
2023-11-14,53.2713
2023-11-15,52.6728
2023-11-16,54.2184
2023-11-17,53.8013
2023-11-18,53.8013
2023-11-19,53.8013
2023-11-20,52.3141
2023-11-21,52.1947
2023-11-22,53.3243
2023-11-23,53.3243
2023-11-24,53.5734
2023-11-25,53.5734
2023-11-26,53.5734
2023-11-27,53.3443
2023-11-28,54.8286
2023-11-29,51.6574
2023-11-30,54.0388
2023-12-01,55.6271
2023-12-02,55.6271
2023-12-03,55.6271
2023-12-04,55.7344
2023-12-05,54.242
2023-12-06,56.7985
2023-12-07,55.3687
2023-12-08,53.2554
2023-12-09,53.2554
2023-12-10,53.2554
2023-12-11,55.0309
2023-12-12,53.744
2023-12-13,59.2316
2023-12-14,56.7906
2023-12-15,53.8028
2023-12-16,53.8028
2023-12-17,53.8028
2023-12-18,55.6789
2023-12-19,54.9889
2023-12-20,52.6132
2023-12-21,53.1815
2023-12-22,54.5402
2023-12-23,54.5402
2023-12-24,54.5402
2023-12-25,54.5402
2023-12-26,55.0243
2023-12-27,54.4197
2023-12-28,55.3544
2023-12-29,55.4084
2023-12-30,55.4084
2023-12-31,55.4084
2024-01-01,55.4084
2024-01-02,59.3768
2024-01-03,59.6388
2024-01-04,60.0028
2024-01-05,60.0028
2024-01-06,60.0028
2024-01-07,60.0028
2024-01-08,59.4293
2024-01-09,58.2394
2024-01-10,56.175
2024-01-11,50.396
2024-01-12,51.3295
2024-01-13,51.3295
2024-01-14,51.3295
2024-01-15,51.3295
2024-01-16,50.0717
2024-01-17,47.5981
2024-01-18,46.3277
2024-01-19,45.8387
2024-01-20,45.8387
2024-01-21,45.8387
2024-01-22,44.2746
2024-01-23,45.1892
2024-01-24,42.4973
2024-01-25,44.845
2024-01-26,46.5302
2024-01-27,46.5302
2024-01-28,46.5302
2024-01-29,47.4276
2024-01-30,47.7635
2024-01-31,48.1405
2024-02-01,52.2562
2024-02-02,48.1477
2024-02-03,48.1477
2024-02-04,48.1477
2024-02-05,44.577
2024-02-06,44.3675
2024-02-07,44.1796
2024-02-08,43.1796
2024-02-09,43.7844
2024-02-10,43.7844
2024-02-11,43.7844
2024-02-12,46.5538
2024-02-13,44.5937
2024-02-14,45.9582
2024-02-15,47.0707
2024-02-16,47.2748
2024-02-17,47.2748
2024-02-18,47.2748
2024-02-19,47.2748
2024-02-20,47.6923
2024-02-21,49.8158
2024-02-22,48.2471
2024-02-23,48.2471
2024-02-24,48.2471
2024-02-25,48.2471
2024-02-26,44.269
2024-02-27,45.1102
2024-02-28,43.3163
2024-02-29,32.4256
2024-03-01,27.8822
2024-03-02,27.8822
2024-03-03,27.8822
2024-03-04,32.5511
2024-03-05,29.3696
2024-03-06,29.1132
2024-03-07,33.6784
2024-03-08,36.2786
2024-03-09,36.2786
2024-03-10,36.2786
2024-03-11,40.9012
2024-03-12,39.3242
2024-03-13,38.7126
2024-03-14,40.9394
2024-03-15,41.2015
2024-03-16,41.2015
2024-03-17,41.2015
2024-03-18,41.324
2024-03-19,42.2937
2024-03-20,42.6706
2024-03-21,42.1391
2024-03-22,42.081
2024-03-23,42.081
2024-03-24,42.081
2024-03-25,42.6535
2024-03-26,41.2864
2024-03-27,45.4863
2024-03-28,46.4149
2024-03-29,46.4149
2024-03-30,46.4149
2024-03-31,46.4149
2024-04-01,45.3987
2024-04-02,47.4255
2024-04-03,47.4507
2024-04-04,46.7089
2024-04-05,46.1491
2024-04-06,46.1491
2024-04-07,46.1491
2024-04-08,47.6368
