,MOH US Equity
2023-03-19,34.8572
2023-03-20,35.7667
2023-03-21,36.5188
2023-03-22,36.078
2023-03-23,35.534
2023-03-24,38.2919
2023-03-25,38.2919
2023-03-26,38.2919
2023-03-27,39.5631
2023-03-28,37.9418
2023-03-29,37.8044
2023-03-30,38.2042
2023-03-31,39.2391
2023-04-01,39.2391
2023-04-02,39.2391
2023-04-03,42.3255
2023-04-04,42.9174
2023-04-05,49.5497
2023-04-06,50.4468
2023-04-07,50.4468
2023-04-08,50.4468
2023-04-09,50.4468
2023-04-10,52.6808
2023-04-11,54.8554
2023-04-12,55.726
2023-04-13,58.6369
2023-04-14,53.6521
2023-04-15,53.6521
2023-04-16,53.6521
2023-04-17,54.3073
2023-04-18,51.9637
2023-04-19,45.8181
2023-04-20,45.221
2023-04-21,45.0089
2023-04-22,45.0089
2023-04-23,45.0089
2023-04-24,49.0266
2023-04-25,47.1061
2023-04-26,45.5429
2023-04-27,54.5264
2023-04-28,54.8763
2023-04-29,54.8763
2023-04-30,54.8763
2023-05-01,57.5282
2023-05-02,54.1007
2023-05-03,53.3747
2023-05-04,51.5509
2023-05-05,54.4973
2023-05-06,54.4973
2023-05-07,54.4973
2023-05-08,52.6526
2023-05-09,51.7838
2023-05-10,51.5095
2023-05-11,53.4882
2023-05-12,53.9703
2023-05-13,53.9703
2023-05-14,53.9703
2023-05-15,51.5404
2023-05-16,49.6689
2023-05-17,52.419
2023-05-18,48.3659
2023-05-19,48.4977
2023-05-20,48.4977
2023-05-21,48.4977
2023-05-22,49.6011
2023-05-23,48.4065
2023-05-24,47.2407
2023-05-25,44.2854
2023-05-26,44.1551
2023-05-27,44.1551
2023-05-28,44.1551
2023-05-29,44.1551
2023-05-30,43.0613
2023-05-31,44.862
2023-06-01,48.6349
2023-06-02,50.2651
2023-06-03,50.2651
2023-06-04,50.2651
2023-06-05,52.4827
2023-06-06,50.102
2023-06-07,49.0064
2023-06-08,50.2659
2023-06-09,49.118
2023-06-10,49.118
2023-06-11,49.118
2023-06-12,50.7957
2023-06-13,51.6263
2023-06-14,45.9697
2023-06-15,49.0951
2023-06-16,47.1324
2023-06-17,47.1324
2023-06-18,47.1324
2023-06-19,47.1324
2023-06-20,47.429
2023-06-21,48.9991
2023-06-22,50.6125
2023-06-23,50.7978
2023-06-24,50.7978
2023-06-25,50.7978
2023-06-26,51.5575
2023-06-27,51.8339
2023-06-28,51.1405
2023-06-29,53.3179
2023-06-30,55.6277
2023-07-01,55.6277
2023-07-02,55.6277
2023-07-03,54.439
2023-07-04,54.439
2023-07-05,55.1644
2023-07-06,55.179
2023-07-07,52.8144
2023-07-08,52.8144
2023-07-09,52.8144
2023-07-10,55.321
2023-07-11,54.9615
2023-07-12,50.9173
2023-07-13,50.1021
2023-07-14,53.485
2023-07-15,53.485
2023-07-16,53.485
2023-07-17,53.9799
2023-07-18,55.1239
2023-07-19,58.3189
2023-07-20,59.7948
2023-07-21,60.2121
2023-07-22,60.2121
2023-07-23,60.2121
2023-07-24,58.1166
2023-07-25,58.6721
2023-07-26,56.6012
2023-07-27,54.8879
2023-07-28,52.3702
2023-07-29,52.3702
2023-07-30,52.3702
2023-07-31,53.5071
2023-08-01,52.4471
2023-08-02,53.4435
2023-08-03,52.3826
2023-08-04,52.6957
2023-08-05,52.6957
2023-08-06,52.6957
2023-08-07,55.795
2023-08-08,55.3286
2023-08-09,56.8222
2023-08-10,57.375
2023-08-11,57.4614
2023-08-12,57.4614
2023-08-13,57.4614
2023-08-14,58.9002
2023-08-15,56.8489
2023-08-16,56.2806
2023-08-17,53.9193
2023-08-18,55.7303
2023-08-19,55.7303
2023-08-20,55.7303
2023-08-21,57.9567
2023-08-22,56.8043
2023-08-23,57.2923
2023-08-24,56.7984
2023-08-25,57.164
2023-08-26,57.164
2023-08-27,57.164
2023-08-28,58.0955
2023-08-29,58.533
2023-08-30,58.5626
2023-08-31,51.8793
2023-09-01,52.0275
2023-09-02,52.0275
2023-09-03,52.0275
2023-09-04,52.0275
2023-09-05,53.0922
2023-09-06,52.0954
2023-09-07,54.5705
2023-09-08,56.4568
2023-09-09,56.4568
2023-09-10,56.4568
2023-09-11,57.0882
2023-09-12,56.5551
2023-09-13,59.6018
2023-09-14,58.8433
2023-09-15,59.098
2023-09-16,59.098
2023-09-17,59.098
2023-09-18,59.6901
2023-09-19,59.8789
2023-09-20,61.6003
2023-09-21,62.1207
2023-09-22,61.9965
2023-09-23,61.9965
2023-09-24,61.9965
2023-09-25,64.7541
2023-09-26,59.8707
2023-09-27,58.0707
2023-09-28,59.0497
2023-09-29,55.8108
2023-09-30,55.8108
2023-10-01,55.8108
2023-10-02,57.8249
2023-10-03,52.241
2023-10-04,54.8117
2023-10-05,55.2719
2023-10-06,56.9526
2023-10-07,56.9526
2023-10-08,56.9526
2023-10-09,59.03
2023-10-10,59.6831
2023-10-11,59.8265
2023-10-12,59.3837
2023-10-13,62.8635
2023-10-14,62.8635
2023-10-15,62.8635
2023-10-16,65.1577
2023-10-17,66.4891
2023-10-18,66.5359
2023-10-19,60.4252
2023-10-20,60.0287
2023-10-21,60.0287
2023-10-22,60.0287
2023-10-23,57.7466
2023-10-24,52.4688
2023-10-25,53.5515
2023-10-26,51.2704
2023-10-27,53.1904
2023-10-28,53.1904
2023-10-29,53.1904
2023-10-30,49.6981
2023-10-31,51.7058
2023-11-01,53.2139
2023-11-02,53.4965
2023-11-03,53.4371
2023-11-04,53.4371
2023-11-05,53.4371
2023-11-06,57.6004
2023-11-07,57.9265
2023-11-08,57.8918
2023-11-09,58.973
2023-11-10,60.9601
2023-11-11,60.9601
2023-11-12,60.9601
2023-11-13,61.9777
2023-11-14,62.5537
2023-11-15,63.0791
2023-11-16,63.3819
2023-11-17,56.9221
2023-11-18,56.9221
2023-11-19,56.9221
2023-11-20,58.0033
2023-11-21,59.4086
2023-11-22,61.0261
2023-11-23,61.0261
2023-11-24,61.944
2023-11-25,61.944
2023-11-26,61.944
2023-11-27,61.2279
2023-11-28,58.5393
2023-11-29,53.545
2023-11-30,58.7054
2023-12-01,57.4513
2023-12-02,57.4513
2023-12-03,57.4513
2023-12-04,58.3713
2023-12-05,58.8447
2023-12-06,56.897
2023-12-07,57.1143
2023-12-08,58.6079
2023-12-09,58.6079
2023-12-10,58.6079
2023-12-11,57.7734
2023-12-12,61.8507
2023-12-13,63.0083
2023-12-14,59.3893
2023-12-15,54.3594
2023-12-16,54.3594
2023-12-17,54.3594
2023-12-18,55.4363
2023-12-19,52.6793
2023-12-20,49.8748
2023-12-21,52.1579
2023-12-22,52.2089
2023-12-23,52.2089
2023-12-24,52.2089
2023-12-25,52.2089
2023-12-26,51.9681
2023-12-27,51.6085
2023-12-28,51.4444
2023-12-29,53.2775
2023-12-30,53.2775
2023-12-31,53.2775
2024-01-01,53.2775
2024-01-02,56.8033
2024-01-03,58.4352
2024-01-04,59.0792
2024-01-05,59.0107
2024-01-06,59.0107
2024-01-07,59.0107
2024-01-08,58.626
2024-01-09,59.5214
2024-01-10,59.1278
2024-01-11,60.4373
2024-01-12,58.8988
2024-01-13,58.8988
2024-01-14,58.8988
2024-01-15,58.8988
2024-01-16,60.4557
2024-01-17,60.939
2024-01-18,58.1705
2024-01-19,51.2589
2024-01-20,51.2589
2024-01-21,51.2589
2024-01-22,52.2737
2024-01-23,52.1734
2024-01-24,51.4881
2024-01-25,45.2684
2024-01-26,46.7162
2024-01-27,46.7162
2024-01-28,46.7162
2024-01-29,47.1534
2024-01-30,47.3705
2024-01-31,47.8984
2024-02-01,47.4104
2024-02-02,47.2767
2024-02-03,47.2767
2024-02-04,47.2767
2024-02-05,45.7481
2024-02-06,48.4918
2024-02-07,50.6286
2024-02-08,57.697
2024-02-09,59.8964
2024-02-10,59.8964
2024-02-11,59.8964
2024-02-12,61.0517
2024-02-13,61.5437
2024-02-14,63.139
2024-02-15,62.2751
2024-02-16,63.297
2024-02-17,63.297
2024-02-18,63.297
2024-02-19,63.297
2024-02-20,63.1832
2024-02-21,61.9514
2024-02-22,63.5215
2024-02-23,64.2454
2024-02-24,64.2454
2024-02-25,64.2454
2024-02-26,61.6677
2024-02-27,60.8802
2024-02-28,61.4157
2024-02-29,57.5518
2024-03-01,54.5305
2024-03-02,54.5305
2024-03-03,54.5305
2024-03-04,54.2403
2024-03-05,53.805
2024-03-06,55.0027
2024-03-07,56.1965
2024-03-08,56.4913
2024-03-09,56.4913
2024-03-10,56.4913
2024-03-11,59.9379
2024-03-12,60.033
2024-03-13,60.837
2024-03-14,61.4506
2024-03-15,60.2343
2024-03-16,60.2343
2024-03-17,60.2343
2024-03-18,62.2779
2024-03-19,65.1598
2024-03-20,63.2908
2024-03-21,63.8074
2024-03-22,62.146
2024-03-23,62.146
2024-03-24,62.146
2024-03-25,60.9539
2024-03-26,62.9332
2024-03-27,62.9857
2024-03-28,58.8047
2024-03-29,58.8047
2024-03-30,58.8047
2024-03-31,58.8047
2024-04-01,55.5499
2024-04-02,46.2511
2024-04-03,45.4332
2024-04-04,44.3602
2024-04-05,44.9777
2024-04-06,44.9777
2024-04-07,44.9777
2024-04-08,46.962
