,INTC US Equity
2023-03-20,54.5328
2023-03-21,52.2858
2023-03-22,51.2559
2023-03-23,53.8223
2023-03-24,54.7264
2023-03-25,54.7264
2023-03-26,54.7264
2023-03-27,54.1284
2023-03-28,54.4431
2023-03-29,60.1734
2023-03-30,61.4554
2023-03-31,62.7186
2023-04-01,62.7186
2023-04-02,62.7186
2023-04-03,63.1919
2023-04-04,63.6477
2023-04-05,62.6165
2023-04-06,62.5389
2023-04-07,62.5389
2023-04-08,62.5389
2023-04-09,62.5389
2023-04-10,61.3969
2023-04-11,60.7245
2023-04-12,59.4177
2023-04-13,59.7166
2023-04-14,58.7401
2023-04-15,58.7401
2023-04-16,58.7401
2023-04-17,59.4546
2023-04-18,58.1626
2023-04-19,55.4293
2023-04-20,54.3034
2023-04-21,52.186
2023-04-22,52.186
2023-04-23,52.186
2023-04-24,49.8863
2023-04-25,47.2605
2023-04-26,47.879
2023-04-27,50.7274
2023-04-28,54.5352
2023-04-29,54.5352
2023-04-30,54.5352
2023-05-01,51.9071
2023-05-02,50.163
2023-05-03,52.8822
2023-05-04,54.9563
2023-05-05,54.095
2023-05-06,54.095
2023-05-07,54.095
2023-05-08,53.3341
2023-05-09,51.0707
2023-05-10,50.6393
2023-05-11,47.1238
2023-05-12,47.4299
2023-05-13,47.4299
2023-05-14,47.4299
2023-05-15,50.2442
2023-05-16,48.4147
2023-05-17,47.3386
2023-05-18,49.9992
2023-05-19,50.7929
2023-05-20,50.7929
2023-05-21,50.7929
2023-05-22,51.8989
2023-05-23,49.3734
2023-05-24,47.7804
2023-05-25,43.2513
2023-05-26,48.319
2023-05-27,48.319
2023-05-28,48.319
2023-05-29,48.319
2023-05-30,51.1134
2023-05-31,54.8151
2023-06-01,53.9123
2023-06-02,54.3638
2023-06-03,54.3638
2023-06-04,54.3638
2023-06-05,50.2606
2023-06-06,53.042
2023-06-07,53.8192
2023-06-08,55.1159
2023-06-09,53.7286
2023-06-10,53.7286
2023-06-11,53.7286
2023-06-12,57.6985
2023-06-13,59.4462
2023-06-14,62.6222
2023-06-15,63.0524
2023-06-16,64.0337
2023-06-17,64.0337
2023-06-18,64.0337
2023-06-19,64.0337
2023-06-20,59.932
2023-06-21,54.4059
2023-06-22,53.9404
2023-06-23,54.5544
2023-06-24,54.5544
2023-06-25,54.5544
2023-06-26,55.2774
2023-06-27,56.8643
2023-06-28,55.445
2023-06-29,53.7178
2023-06-30,54.8853
2023-07-01,54.8853
2023-07-02,54.8853
2023-07-03,55.2816
2023-07-04,55.2816
2023-07-05,52.348
2023-07-06,50.9863
2023-07-07,50.6832
2023-07-08,50.6832
2023-07-09,50.6832
2023-07-10,52.8343
2023-07-11,54.1364
2023-07-12,55.6736
2023-07-13,55.3631
2023-07-14,53.3483
2023-07-15,53.3483
2023-07-16,53.3483
2023-07-17,56.1458
2023-07-18,56.4338
2023-07-19,56.316
2023-07-20,53.1886
2023-07-21,54.7392
2023-07-22,54.7392
2023-07-23,54.7392
2023-07-24,53.6365
2023-07-25,54.7723
2023-07-26,55.3977
2023-07-27,55.859
2023-07-28,60.8822
2023-07-29,60.8822
2023-07-30,60.8822
2023-07-31,57.723
2023-08-01,57.7871
2023-08-02,53.8178
2023-08-03,54.9086
2023-08-04,55.8005
2023-08-05,55.8005
2023-08-06,55.8005
2023-08-07,56.0056
2023-08-08,55.3852
2023-08-09,53.2356
2023-08-10,54.229
2023-08-11,54.751
2023-08-12,54.751
2023-08-13,54.751
2023-08-14,56.6739
2023-08-15,53.9423
2023-08-16,50.5104
2023-08-17,48.0858
2023-08-18,48.543
2023-08-19,48.543
2023-08-20,48.543
2023-08-21,49.5966
2023-08-22,48.9322
2023-08-23,51.8419
2023-08-24,48.2177
2023-08-25,49.9368
2023-08-26,49.9368
2023-08-27,49.9368
2023-08-28,50.8825
2023-08-29,52.6094
2023-08-30,53.1527
2023-08-31,54.6441
2023-09-01,57.9791
2023-09-02,57.9791
2023-09-03,57.9791
2023-09-04,57.9791
2023-09-05,58.1954
2023-09-06,58.788
2023-09-07,61.3095
2023-09-08,60.7646
2023-09-09,60.7646
2023-09-10,60.7646
2023-09-11,61.9578
2023-09-12,62.5069
2023-09-13,61.9927
2023-09-14,61.8523
2023-09-15,59.1173
2023-09-16,59.1173
2023-09-17,59.1173
2023-09-18,59.3761
2023-09-19,54.0663
2023-09-20,49.4882
2023-09-21,49.3833
2023-09-22,48.1433
2023-09-23,48.1433
2023-09-24,48.1433
2023-09-25,48.4567
2023-09-26,47.2222
2023-09-27,49.4798
2023-09-28,51.0623
2023-09-29,52.0705
2023-09-30,52.0705
2023-10-01,52.0705
2023-10-02,51.8019
2023-10-03,52.4502
2023-10-04,53.1307
2023-10-05,52.9999
2023-10-06,53.8807
2023-10-07,53.8807
2023-10-08,53.8807
2023-10-09,53.4318
2023-10-10,54.5467
2023-10-11,55.8757
2023-10-12,55.7259
2023-10-13,52.5551
2023-10-14,52.5551
2023-10-15,52.5551
2023-10-16,54.3763
2023-10-17,52.606
2023-10-18,51.1587
2023-10-19,51.2578
2023-10-20,48.7024
2023-10-21,48.7024
2023-10-22,48.7024
2023-10-23,45.3647
2023-10-24,47.9183
2023-10-25,42.9761
2023-10-26,42.1834
2023-10-27,51.2465
2023-10-28,51.2465
2023-10-29,51.2465
2023-10-30,51.636
2023-10-31,53.7025
2023-11-01,55.6158
2023-11-02,56.5792
2023-11-03,57.601
2023-11-04,57.601
2023-11-05,57.601
2023-11-06,57.3939
2023-11-07,59.3031
2023-11-08,56.5841
2023-11-09,56.2077
2023-11-10,58.717
2023-11-11,58.717
2023-11-12,58.717
2023-11-13,56.7188
2023-11-14,59.3961
2023-11-15,61.877
2023-11-16,66.6851
2023-11-17,67.3992
2023-11-18,67.3992
2023-11-19,67.3992
2023-11-20,68.798
2023-11-21,65.3664
2023-11-22,65.415
2023-11-23,65.415
2023-11-24,65.8943
2023-11-25,65.8943
2023-11-26,65.8943
2023-11-27,66.0954
2023-11-28,66.352
2023-11-29,67.5543
2023-11-30,66.7207
2023-12-01,63.4791
2023-12-02,63.4791
2023-12-03,63.4791
2023-12-04,59.1729
2023-12-05,57.9156
2023-12-06,56.0532
2023-12-07,57.9472
2023-12-08,59.0872
2023-12-09,59.0872
2023-12-10,59.0872
2023-12-11,62.5963
2023-12-12,61.1226
2023-12-13,62.101
2023-12-14,63.2036
2023-12-15,64.9007
2023-12-16,64.9007
2023-12-17,64.9007
2023-12-18,63.4488
2023-12-19,65.115
2023-12-20,62.3855
2023-12-21,64.6347
2023-12-22,66.0964
2023-12-23,66.0964
2023-12-24,66.0964
2023-12-25,66.0964
2023-12-26,69.6255
2023-12-27,69.9619
2023-12-28,68.8396
2023-12-29,68.41
2023-12-30,68.41
2023-12-31,68.41
2024-01-01,68.41
2024-01-02,61.4662
2024-01-03,59.552
2024-01-04,59.095
2024-01-05,59.1311
2024-01-06,59.1311
2024-01-07,59.1311
2024-01-08,61.8439
2024-01-09,60.7739
2024-01-10,59.2365
2024-01-11,59.5467
2024-01-12,58.1462
2024-01-13,58.1462
2024-01-14,58.1462
2024-01-15,58.1462
2024-01-16,57.9834
2024-01-17,55.3135
2024-01-18,56.7155
2024-01-19,59.4449
2024-01-20,59.4449
2024-01-21,59.4449
2024-01-22,59.5758
2024-01-23,60.8278
2024-01-24,61.1989
2024-01-25,62.0542
2024-01-26,48.0117
2024-01-27,48.0117
2024-01-28,48.0117
2024-01-29,48.4007
2024-01-30,46.6522
2024-01-31,46.9967
2024-02-01,47.6092
2024-02-02,46.113
2024-02-03,46.113
2024-02-04,46.113
2024-02-05,46.5021
2024-02-06,46.7251
2024-02-07,46.8216
2024-02-08,46.2151
2024-02-09,48.2223
2024-02-10,48.2223
2024-02-11,48.2223
2024-02-12,49.9401
2024-02-13,47.9515
2024-02-14,50.3718
2024-02-15,50.0445
2024-02-16,48.7802
2024-02-17,48.7802
2024-02-18,48.7802
2024-02-19,48.7802
2024-02-20,51.1673
2024-02-21,48.7251
2024-02-22,47.6277
2024-02-23,47.6526
2024-02-24,47.6526
2024-02-25,47.6526
2024-02-26,47.6526
2024-02-27,47.0306
2024-02-28,45.2902
2024-02-29,48.1343
2024-03-01,50.0843
2024-03-02,50.0843
2024-03-03,50.0843
2024-03-04,54.2231
2024-03-05,48.526
2024-03-06,51.4346
2024-03-07,54.6547
2024-03-08,50.1456
2024-03-09,50.1456
2024-03-10,50.1456
2024-03-11,51.7914
2024-03-12,52.508
2024-03-13,48.5583
2024-03-14,47.6724
2024-03-15,47.4671
2024-03-16,47.4671
2024-03-17,47.4671
2024-03-18,47.6156
2024-03-19,46.3379
2024-03-20,46.6744
2024-03-21,47.1768
2024-03-22,47.5255
2024-03-23,47.5255
2024-03-24,47.5255
2024-03-25,45.9765
2024-03-26,46.3675
2024-03-27,50.4913
2024-03-28,51.3607
2024-03-29,51.3607
2024-03-30,51.3607
2024-03-31,51.3607
2024-04-01,52.1218
2024-04-02,50.7602
2024-04-03,43.4518
2024-04-04,42.4022
2024-04-05,40.6742
2024-04-06,40.6742
2024-04-07,40.6742
2024-04-08,39.4829
