,ETN US Equity
2023-03-18,46.0861
2023-03-19,46.0861
2023-03-20,48.6212
2023-03-21,50.9844
2023-03-22,50.4307
2023-03-23,49.2806
2023-03-24,48.6431
2023-03-25,48.6431
2023-03-26,48.6431
2023-03-27,48.8258
2023-03-28,50.1328
2023-03-29,51.6565
2023-03-30,52.726
2023-03-31,54.3365
2023-04-01,54.3365
2023-04-02,54.3365
2023-04-03,53.664
2023-04-04,47.3787
2023-04-05,44.8983
2023-04-06,43.5142
2023-04-07,43.5142
2023-04-08,43.5142
2023-04-09,43.5142
2023-04-10,44.4635
2023-04-11,45.5456
2023-04-12,48.1724
2023-04-13,47.1204
2023-04-14,47.9882
2023-04-15,47.9882
2023-04-16,47.9882
2023-04-17,48.9394
2023-04-18,49.4256
2023-04-19,49.2025
2023-04-20,48.8564
2023-04-21,48.7919
2023-04-22,48.7919
2023-04-23,48.7919
2023-04-24,49.5758
2023-04-25,49.5672
2023-04-26,47.9614
2023-04-27,53.0764
2023-04-28,52.3289
2023-04-29,52.3289
2023-04-30,52.3289
2023-05-01,53.6478
2023-05-02,56.9647
2023-05-03,56.1556
2023-05-04,52.6522
2023-05-05,55.2111
2023-05-06,55.2111
2023-05-07,55.2111
2023-05-08,54.1896
2023-05-09,54.6862
2023-05-10,53.3991
2023-05-11,52.8716
2023-05-12,52.9205
2023-05-13,52.9205
2023-05-14,52.9205
2023-05-15,54.0232
2023-05-16,50.7991
2023-05-17,54.4745
2023-05-18,57.083
2023-05-19,56.6551
2023-05-20,56.6551
2023-05-21,56.6551
2023-05-22,56.677
2023-05-23,54.0217
2023-05-24,51.2139
2023-05-25,57.5029
2023-05-26,60.7848
2023-05-27,60.7848
2023-05-28,60.7848
2023-05-29,60.7848
2023-05-30,60.2173
2023-05-31,55.3561
2023-06-01,57.2528
2023-06-02,61.2844
2023-06-03,61.2844
2023-06-04,61.2844
2023-06-05,59.0466
2023-06-06,58.9157
2023-06-07,61.5993
2023-06-08,60.9789
2023-06-09,60.5582
2023-06-10,60.5582
2023-06-11,60.5582
2023-06-12,61.7397
2023-06-13,63.8834
2023-06-14,63.2118
2023-06-15,65.0497
2023-06-16,60.4456
2023-06-17,60.4456
2023-06-18,60.4456
2023-06-19,60.4456
2023-06-20,61.9166
2023-06-21,62.2152
2023-06-22,62.5931
2023-06-23,61.6364
2023-06-24,61.6364
2023-06-25,61.6364
2023-06-26,62.4795
2023-06-27,63.2883
2023-06-28,60.7845
2023-06-29,62.9294
2023-06-30,64.0458
2023-07-01,64.0458
2023-07-02,64.0458
2023-07-03,63.6317
2023-07-04,63.6317
2023-07-05,62.1028
2023-07-06,61.0933
2023-07-07,61.493
2023-07-08,61.493
2023-07-09,61.493
2023-07-10,63.974
2023-07-11,63.8907
2023-07-12,62.902
2023-07-13,64.2326
2023-07-14,63.3654
2023-07-15,63.3654
2023-07-16,63.3654
2023-07-17,64.7336
2023-07-18,66.9693
2023-07-19,66.442
2023-07-20,66.9999
2023-07-21,63.7889
2023-07-22,63.7889
2023-07-23,63.7889
2023-07-24,63.4664
2023-07-25,62.4081
2023-07-26,59.3012
2023-07-27,58.4309
2023-07-28,59.2213
2023-07-29,59.2213
2023-07-30,59.2213
2023-07-31,60.5282
2023-08-01,67.7658
2023-08-02,67.6439
2023-08-03,65.9719
2023-08-04,65.6482
2023-08-05,65.6482
2023-08-06,65.6482
2023-08-07,68.1185
2023-08-08,67.2604
2023-08-09,65.0048
2023-08-10,64.1595
2023-08-11,64.9095
2023-08-12,64.9095
2023-08-13,64.9095
2023-08-14,65.267
2023-08-15,64.1729
2023-08-16,62.3542
2023-08-17,60.709
2023-08-18,60.8776
2023-08-19,60.8776
2023-08-20,60.8776
2023-08-21,61.5664
2023-08-22,62.5366
2023-08-23,64.9075
2023-08-24,64.4968
2023-08-25,66.3813
2023-08-26,66.3813
2023-08-27,66.3813
2023-08-28,67.4462
2023-08-29,68.4036
2023-08-30,69.415
2023-08-31,69.5612
2023-09-01,71.1823
2023-09-02,71.1823
2023-09-03,71.1823
2023-09-04,71.1823
2023-09-05,66.6221
2023-09-06,67.6876
2023-09-07,69.2789
2023-09-08,69.9113
2023-09-09,69.9113
2023-09-10,69.9113
2023-09-11,70.8106
2023-09-12,60.8258
2023-09-13,55.6319
2023-09-14,56.0744
2023-09-15,52.7576
2023-09-16,52.7576
2023-09-17,52.7576
2023-09-18,53.706
2023-09-19,51.5847
2023-09-20,50.5417
2023-09-21,47.8885
2023-09-22,49.2728
2023-09-23,49.2728
2023-09-24,49.2728
2023-09-25,51.4245
2023-09-26,48.2671
2023-09-27,50.4125
2023-09-28,51.1576
2023-09-29,49.6727
2023-09-30,49.6727
2023-10-01,49.6727
2023-10-02,47.736
2023-10-03,46.9941
2023-10-04,47.201
2023-10-05,43.4725
2023-10-06,48.2818
2023-10-07,48.2818
2023-10-08,48.2818
2023-10-09,50.2133
2023-10-10,50.1882
2023-10-11,51.8261
2023-10-12,52.7909
2023-10-13,47.302
2023-10-14,47.302
2023-10-15,47.302
2023-10-16,49.1737
2023-10-17,49.2598
2023-10-18,44.0915
2023-10-19,42.8494
2023-10-20,40.0831
2023-10-21,40.0831
2023-10-22,40.0831
2023-10-23,41.067
2023-10-24,43.759
2023-10-25,41.6763
2023-10-26,42.5234
2023-10-27,41.9316
2023-10-28,41.9316
2023-10-29,41.9316
2023-10-30,43.5504
2023-10-31,49.521
2023-11-01,53.0316
2023-11-02,53.6722
2023-11-03,53.3823
2023-11-04,53.3823
2023-11-05,53.3823
2023-11-06,54.2053
2023-11-07,53.8515
2023-11-08,54.7627
2023-11-09,55.1686
2023-11-10,56.9314
2023-11-11,56.9314
2023-11-12,56.9314
2023-11-13,57.31
2023-11-14,59.9925
2023-11-15,58.3131
2023-11-16,58.8722
2023-11-17,59.3624
2023-11-18,59.3624
2023-11-19,59.3624
2023-11-20,58.7252
2023-11-21,58.772
2023-11-22,59.7687
2023-11-23,59.7687
2023-11-24,59.6196
2023-11-25,59.6196
2023-11-26,59.6196
2023-11-27,59.6525
2023-11-28,56.3383
2023-11-29,57.0512
2023-11-30,58.1551
2023-12-01,59.7246
2023-12-02,59.7246
2023-12-03,59.7246
2023-12-04,57.8919
2023-12-05,55.8522
2023-12-06,56.6543
2023-12-07,57.2688
2023-12-08,59.8239
2023-12-09,59.8239
2023-12-10,59.8239
2023-12-11,61.1251
2023-12-12,62.3854
2023-12-13,62.1567
2023-12-14,62.6524
2023-12-15,62.383
2023-12-16,62.383
2023-12-17,62.383
2023-12-18,62.1163
2023-12-19,62.717
2023-12-20,58.7485
2023-12-21,60.7896
2023-12-22,61.5844
2023-12-23,61.5844
2023-12-24,61.5844
2023-12-25,61.5844
2023-12-26,62.4989
2023-12-27,62.8543
2023-12-28,62.7836
2023-12-29,62.8269
2023-12-30,62.8269
2023-12-31,62.8269
2024-01-01,62.8269
2024-01-02,60.8228
2024-01-03,55.3096
2024-01-04,56.2849
2024-01-05,56.555
2024-01-06,56.555
2024-01-07,56.555
2024-01-08,59.3705
2024-01-09,59.6983
2024-01-10,60.6253
2024-01-11,62.2376
2024-01-12,60.9018
2024-01-13,60.9018
2024-01-14,60.9018
2024-01-15,60.9018
2024-01-16,60.5223
2024-01-17,56.1402
2024-01-18,58.1417
2024-01-19,61.0239
2024-01-20,61.0239
2024-01-21,61.0239
2024-01-22,60.3522
2024-01-23,59.7208
2024-01-24,58.0956
2024-01-25,60.8815
2024-01-26,60.9258
2024-01-27,60.9258
2024-01-28,60.9258
2024-01-29,62.6913
2024-01-30,63.6226
2024-01-31,59.4713
2024-02-01,68.7728
2024-02-02,70.8431
2024-02-03,70.8431
2024-02-04,70.8431
2024-02-05,70.2507
2024-02-06,70.8805
2024-02-07,71.5153
2024-02-08,71.6484
2024-02-09,73.3477
2024-02-10,73.3477
2024-02-11,73.3477
2024-02-12,69.7859
2024-02-13,68.32
2024-02-14,69.6015
2024-02-15,69.6681
2024-02-16,70.352
2024-02-17,70.352
2024-02-18,70.352
2024-02-19,70.352
2024-02-20,69.0214
2024-02-21,69.4684
2024-02-22,72.3322
2024-02-23,72.4582
2024-02-24,72.4582
2024-02-25,72.4582
2024-02-26,71.8487
2024-02-27,71.1314
2024-02-28,72.4525
2024-02-29,73.2156
2024-03-01,74.8744
2024-03-02,74.8744
2024-03-03,74.8744
2024-03-04,75.8235
2024-03-05,71.3234
2024-03-06,73.0359
2024-03-07,74.475
2024-03-08,72.0218
2024-03-09,72.0218
2024-03-10,72.0218
2024-03-11,67.9159
2024-03-12,69.7905
2024-03-13,70.6698
2024-03-14,70.6875
2024-03-15,68.6445
2024-03-16,68.6445
2024-03-17,68.6445
2024-03-18,68.9744
2024-03-19,70.5614
2024-03-20,72.8951
2024-03-21,74.6294
2024-03-22,74.9374
2024-03-23,74.9374
2024-03-24,74.9374
2024-03-25,70.9851
2024-03-26,71.0523
2024-03-27,71.8351
2024-03-28,70.3755
2024-03-29,70.3755
2024-03-30,70.3755
2024-03-31,70.3755
2024-04-01,69.8208
2024-04-02,70.8165
2024-04-03,72.9198
2024-04-04,72.2411
2024-04-05,75.3858
2024-04-06,75.3858
2024-04-07,75.3858
2024-04-08,71.5843
