,MMM US Equity
2023-03-20,40.3076
2023-03-21,40.2881
2023-03-22,37.6969
2023-03-23,37.2107
2023-03-24,37.4271
2023-03-25,37.4271
2023-03-26,37.4271
2023-03-27,37.98
2023-03-28,38.3823
2023-03-29,40.6906
2023-03-30,40.2495
2023-03-31,43.8289
2023-04-01,43.8289
2023-04-02,43.8289
2023-04-03,43.2083
2023-04-04,40.6503
2023-04-05,40.7129
2023-04-06,39.9179
2023-04-07,39.9179
2023-04-08,39.9179
2023-04-09,39.9179
2023-04-10,41.8487
2023-04-11,44.6108
2023-04-12,44.3806
2023-04-13,47.0295
2023-04-14,46.54
2023-04-15,46.54
2023-04-16,46.54
2023-04-17,48.0273
2023-04-18,47.3393
2023-04-19,47.0794
2023-04-20,45.2532
2023-04-21,44.9194
2023-04-22,44.9194
2023-04-23,44.9194
2023-04-24,45.8775
2023-04-25,44.916
2023-04-26,42.9586
2023-04-27,46.9347
2023-04-28,48.3111
2023-04-29,48.3111
2023-04-30,48.3111
2023-05-01,47.7781
2023-05-02,43.8926
2023-05-03,43.7004
2023-05-04,42.4321
2023-05-05,44.9529
2023-05-06,44.9529
2023-05-07,44.9529
2023-05-08,43.6309
2023-05-09,41.6968
2023-05-10,41.8699
2023-05-11,41.7162
2023-05-12,41.0534
2023-05-13,41.0534
2023-05-14,41.0534
2023-05-15,41.4684
2023-05-16,38.3223
2023-05-17,42.2857
2023-05-18,43.9588
2023-05-19,43.1368
2023-05-20,43.1368
2023-05-21,43.1368
2023-05-22,47.591
2023-05-23,46.1807
2023-05-24,41.5068
2023-05-25,41.6057
2023-05-26,41.4728
2023-05-27,41.4728
2023-05-28,41.4728
2023-05-29,41.4728
2023-05-30,40.4042
2023-05-31,37.2976
2023-06-01,39.0087
2023-06-02,50.8179
2023-06-03,50.8179
2023-06-04,50.8179
2023-06-05,45.7627
2023-06-06,46.1403
2023-06-07,49.3307
2023-06-08,49.0644
2023-06-09,48.102
2023-06-10,48.102
2023-06-11,48.102
2023-06-12,49.7156
2023-06-13,51.4161
2023-06-14,50.4736
2023-06-15,52.5904
2023-06-16,53.399
2023-06-17,53.399
2023-06-18,53.399
2023-06-19,53.399
2023-06-20,50.6563
2023-06-21,49.6782
2023-06-22,48.4652
2023-06-23,48.8257
2023-06-24,48.8257
2023-06-25,48.8257
2023-06-26,48.451
2023-06-27,45.9223
2023-06-28,46.34
2023-06-29,47.251
2023-06-30,48.4007
2023-07-01,48.4007
2023-07-02,48.4007
2023-07-03,49.7989
2023-07-04,49.7989
2023-07-05,46.6715
2023-07-06,44.0277
2023-07-07,45.3797
2023-07-08,45.3797
2023-07-09,45.3797
2023-07-10,45.2643
2023-07-11,51.3222
2023-07-12,50.8911
2023-07-13,52.4153
2023-07-14,51.6948
2023-07-15,51.6948
2023-07-16,51.6948
2023-07-17,50.919
2023-07-18,52.528
2023-07-19,53.0987
2023-07-20,54.0829
2023-07-21,54.132
2023-07-22,54.132
2023-07-23,54.132
2023-07-24,54.0422
2023-07-25,60.3476
2023-07-26,63.0015
2023-07-27,60.8283
2023-07-28,61.4823
2023-07-29,61.4823
2023-07-30,61.4823
2023-07-31,60.903
2023-08-01,59.469
2023-08-02,57.0306
2023-08-03,54.6157
2023-08-04,52.3748
2023-08-05,52.3748
2023-08-06,52.3748
2023-08-07,52.0069
2023-08-08,50.5507
2023-08-09,50.0156
2023-08-10,50.268
2023-08-11,51.141
2023-08-12,51.141
2023-08-13,51.141
2023-08-14,49.5758
2023-08-15,46.599
2023-08-16,46.1588
2023-08-17,47.6353
2023-08-18,47.2448
2023-08-19,47.2448
2023-08-20,47.2448
2023-08-21,46.1382
2023-08-22,45.2294
2023-08-23,47.0386
2023-08-24,45.4711
2023-08-25,46.1969
2023-08-26,46.1969
2023-08-27,46.1969
2023-08-28,53.5453
2023-08-29,55.316
2023-08-30,53.681
2023-08-31,56.3278
2023-09-01,56.651
2023-09-02,56.651
2023-09-03,56.651
2023-09-04,56.651
2023-09-05,56.4966
2023-09-06,55.7418
2023-09-07,55.0759
2023-09-08,55.456
2023-09-09,55.456
2023-09-10,55.456
2023-09-11,57.5692
2023-09-12,56.3458
2023-09-13,47.5891
2023-09-14,49.2839
2023-09-15,47.7008
2023-09-16,47.7008
2023-09-17,47.7008
2023-09-18,47.6756
2023-09-19,46.6454
2023-09-20,45.1019
2023-09-21,43.3086
2023-09-22,42.7807
2023-09-23,42.7807
2023-09-24,42.7807
2023-09-25,40.2434
2023-09-26,39.269
2023-09-27,38.8202
2023-09-28,38.6029
2023-09-29,39.2363
2023-09-30,39.2363
2023-10-01,39.2363
2023-10-02,35.6435
2023-10-03,34.2778
2023-10-04,33.5616
2023-10-05,33.3835
2023-10-06,34.4626
2023-10-07,34.4626
2023-10-08,34.4626
2023-10-09,35.6915
2023-10-10,38.6048
2023-10-11,38.3224
2023-10-12,36.7966
2023-10-13,36.4243
2023-10-14,36.4243
2023-10-15,36.4243
2023-10-16,38.7983
2023-10-17,39.9219
2023-10-18,37.4173
2023-10-19,35.9626
2023-10-20,35.4204
2023-10-21,35.4204
2023-10-22,35.4204
2023-10-23,34.4205
2023-10-24,42.4212
2023-10-25,41.5738
2023-10-26,40.7208
2023-10-27,39.4424
2023-10-28,39.4424
2023-10-29,39.4424
2023-10-30,42.7341
2023-10-31,44.9475
2023-11-01,44.4626
2023-11-02,47.1109
2023-11-03,49.325
2023-11-04,49.325
2023-11-05,49.325
2023-11-06,48.8608
2023-11-07,48.3486
2023-11-08,47.2005
2023-11-09,46.3499
2023-11-10,48.0826
2023-11-11,48.0826
2023-11-12,48.0826
2023-11-13,47.9096
2023-11-14,51.3509
2023-11-15,53.9069
2023-11-16,54.4372
2023-11-17,53.8294
2023-11-18,53.8294
2023-11-19,53.8294
2023-11-20,53.2313
2023-11-21,51.6
2023-11-22,53.6483
2023-11-23,53.6483
2023-11-24,54.4857
2023-11-25,54.4857
2023-11-26,54.4857
2023-11-27,56.0712
2023-11-28,58.0164
2023-11-29,57.9426
2023-11-30,58.7559
2023-12-01,59.8014
2023-12-02,59.8014
2023-12-03,59.8014
2023-12-04,64.1303
2023-12-05,60.8271
2023-12-06,62.0966
2023-12-07,62.6543
2023-12-08,62.7584
2023-12-09,62.7584
2023-12-10,62.7584
2023-12-11,62.3389
2023-12-12,61.1311
2023-12-13,63.1382
2023-12-14,66.287
2023-12-15,66.1639
2023-12-16,66.1639
2023-12-17,66.1639
2023-12-18,63.8933
2023-12-19,64.3269
2023-12-20,59.3237
2023-12-21,61.5878
2023-12-22,62.4682
2023-12-23,62.4682
2023-12-24,62.4682
2023-12-25,62.4682
2023-12-26,64.4185
2023-12-27,65.0828
2023-12-28,66.071
2023-12-29,65.3261
2023-12-30,65.3261
2023-12-31,65.3261
2024-01-01,65.3261
2024-01-02,66.0537
2024-01-03,61.7007
2024-01-04,62.1444
2024-01-05,62.6394
2024-01-06,62.6394
2024-01-07,62.6394
2024-01-08,62.9614
2024-01-09,63.2527
2024-01-10,61.5827
2024-01-11,62.3791
2024-01-12,60.6996
2024-01-13,60.6996
2024-01-14,60.6996
2024-01-15,60.6996
2024-01-16,59.702
2024-01-17,56.5756
2024-01-18,57.1118
2024-01-19,59.0305
2024-01-20,59.0305
2024-01-21,59.0305
2024-01-22,59.4006
2024-01-23,41.5846
2024-01-24,38.7033
2024-01-25,42.642
2024-01-26,42.6559
2024-01-27,42.6559
2024-01-28,42.6559
2024-01-29,43.2116
2024-01-30,42.523
2024-01-31,41.0203
2024-02-01,43.3288
2024-02-02,42.1899
2024-02-03,42.1899
2024-02-04,42.1899
2024-02-05,39.9545
2024-02-06,41.4979
2024-02-07,41.6185
2024-02-08,40.9205
2024-02-09,40.5904
2024-02-10,40.5904
2024-02-11,40.5904
2024-02-12,43.318
2024-02-13,41.0954
2024-02-14,40.8314
2024-02-15,43.1827
2024-02-16,41.8598
2024-02-17,41.8598
2024-02-18,41.8598
2024-02-19,41.8598
2024-02-20,42.7746
2024-02-21,42.6407
2024-02-22,43.5058
2024-02-23,44.0928
2024-02-24,44.0928
2024-02-25,44.0928
2024-02-26,43.087
2024-02-27,43.9228
2024-02-28,42.7854
2024-02-29,43.9648
2024-03-01,43.5986
2024-03-02,43.5986
2024-03-03,43.5986
2024-03-04,42.9999
2024-03-05,45.3118
2024-03-06,45.0547
2024-03-07,45.2438
2024-03-08,47.6299
2024-03-09,47.6299
2024-03-10,47.6299
2024-03-11,47.9051
2024-03-12,55.4457
2024-03-13,61.9695
2024-03-14,60.3463
2024-03-15,62.3644
2024-03-16,62.3644
2024-03-17,62.3644
2024-03-18,62.0171
2024-03-19,62.5777
2024-03-20,65.4111
2024-03-21,64.9734
2024-03-22,62.9926
2024-03-23,62.9926
2024-03-24,62.9926
2024-03-25,59.6447
2024-03-26,56.1293
2024-03-27,58.3799
2024-03-28,59.9835
2024-03-29,59.9835
2024-03-30,59.9835
2024-03-31,59.9835
2024-04-01,65.8541
2024-04-02,63.7163
2024-04-03,64.0742
2024-04-04,59.4795
2024-04-05,60.0278
2024-04-06,60.0278
2024-04-07,60.0278
2024-04-08,61.0297
