,GIS US Equity
2023-03-21,53.0293
2023-03-22,50.8021
2023-03-23,55.7799
2023-03-24,60.576
2023-03-25,60.576
2023-03-26,60.576
2023-03-27,60.7091
2023-03-28,60.419
2023-03-29,60.8762
2023-03-30,60.681
2023-03-31,61.591
2023-04-01,61.591
2023-04-02,61.591
2023-04-03,62.4188
2023-04-04,62.6901
2023-04-05,64.4424
2023-04-06,65.0974
2023-04-07,65.0974
2023-04-08,65.0974
2023-04-09,65.0974
2023-04-10,63.3502
2023-04-11,64.6184
2023-04-12,64.4559
2023-04-13,64.2553
2023-04-14,62.9385
2023-04-15,62.9385
2023-04-16,62.9385
2023-04-17,63.9764
2023-04-18,64.7283
2023-04-19,63.4978
2023-04-20,64.3784
2023-04-21,63.9432
2023-04-22,63.9432
2023-04-23,63.9432
2023-04-24,64.297
2023-04-25,66.079
2023-04-26,63.7595
2023-04-27,65.5933
2023-04-28,64.9951
2023-04-29,64.9951
2023-04-30,64.9951
2023-05-01,66.4586
2023-05-02,65.0518
2023-05-03,64.4039
2023-05-04,65.5926
2023-05-05,66.4269
2023-05-06,66.4269
2023-05-07,66.4269
2023-05-08,66.5497
2023-05-09,65.3951
2023-05-10,65.3114
2023-05-11,66.8272
2023-05-12,67.5708
2023-05-13,67.5708
2023-05-14,67.5708
2023-05-15,66.1679
2023-05-16,66.035
2023-05-17,64.2108
2023-05-18,58.6885
2023-05-19,55.5061
2023-05-20,55.5061
2023-05-21,55.5061
2023-05-22,49.3633
2023-05-23,48.6988
2023-05-24,47.5475
2023-05-25,45.9733
2023-05-26,45.0638
2023-05-27,45.0638
2023-05-28,45.0638
2023-05-29,45.0638
2023-05-30,42.6564
2023-05-31,45.5968
2023-06-01,44.8747
2023-06-02,47.1208
2023-06-03,47.1208
2023-06-04,47.1208
2023-06-05,49.1125
2023-06-06,45.1601
2023-06-07,39.9644
2023-06-08,43.3643
2023-06-09,42.6046
2023-06-10,42.6046
2023-06-11,42.6046
2023-06-12,41.0735
2023-06-13,39.3465
2023-06-14,39.1861
2023-06-15,39.3778
2023-06-16,39.3778
2023-06-17,39.3778
2023-06-18,39.3778
2023-06-19,39.3778
2023-06-20,39.2234
2023-06-21,41.7226
2023-06-22,41.5316
2023-06-23,41.6008
2023-06-24,41.6008
2023-06-25,41.6008
2023-06-26,43.4679
2023-06-27,41.054
2023-06-28,32.8394
2023-06-29,32.1703
2023-06-30,33.5051
2023-07-01,33.5051
2023-07-02,33.5051
2023-07-03,34.8966
2023-07-04,34.8966
2023-07-05,35.528
2023-07-06,33.9504
2023-07-07,32.7944
2023-07-08,32.7944
2023-07-09,32.7944
2023-07-10,32.1522
2023-07-11,33.1852
2023-07-12,32.9526
2023-07-13,32.661
2023-07-14,33.498
2023-07-15,33.498
2023-07-16,33.498
2023-07-17,32.1814
2023-07-18,32.1814
2023-07-19,35.6607
2023-07-20,39.7467
2023-07-21,41.872
2023-07-22,41.872
2023-07-23,41.872
2023-07-24,42.6889
2023-07-25,41.8612
2023-07-26,39.1586
2023-07-27,37.5715
2023-07-28,39.1236
2023-07-29,39.1236
2023-07-30,39.1236
2023-07-31,37.5979
2023-08-01,36.7623
2023-08-02,40.5547
2023-08-03,38.5509
2023-08-04,36.6763
2023-08-05,36.6763
2023-08-06,36.6763
2023-08-07,36.4202
2023-08-08,32.6145
2023-08-09,35.2797
2023-08-10,35.9998
2023-08-11,36.9563
2023-08-12,36.9563
2023-08-13,36.9563
2023-08-14,36.1846
2023-08-15,35.1041
2023-08-16,34.4323
2023-08-17,32.5527
2023-08-18,32.4133
2023-08-19,32.4133
2023-08-20,32.4133
2023-08-21,29.9878
2023-08-22,29.5029
2023-08-23,29.0329
2023-08-24,28.8271
2023-08-25,30.244
2023-08-26,30.244
2023-08-27,30.244
2023-08-28,30.955
2023-08-29,30.8466
2023-08-30,30.4603
2023-08-31,29.3383
2023-09-01,26.9986
2023-09-02,26.9986
2023-09-03,26.9986
2023-09-04,26.9986
2023-09-05,26.7637
2023-09-06,26.3994
2023-09-07,25.0497
2023-09-08,29.9343
2023-09-09,29.9343
2023-09-10,29.9343
2023-09-11,29.4887
2023-09-12,28.8062
2023-09-13,28.4151
2023-09-14,32.9216
2023-09-15,31.9567
2023-09-16,31.9567
2023-09-17,31.9567
2023-09-18,32.9532
2023-09-19,32.5196
2023-09-20,32.4995
2023-09-21,31.7086
2023-09-22,30.4129
2023-09-23,30.4129
2023-09-24,30.4129
2023-09-25,30.3351
2023-09-26,32.3037
2023-09-27,29.9738
2023-09-28,30.2407
2023-09-29,30.0041
2023-09-30,30.0041
2023-10-01,30.0041
2023-10-02,27.3983
2023-10-03,29.0263
2023-10-04,29.7506
2023-10-05,28.3657
2023-10-06,31.6011
2023-10-07,31.6011
2023-10-08,31.6011
2023-10-09,37.5578
2023-10-10,36.0128
2023-10-11,34.8887
2023-10-12,32.5118
2023-10-13,38.0094
2023-10-14,38.0094
2023-10-15,38.0094
2023-10-16,38.7275
2023-10-17,38.1399
2023-10-18,38.9211
2023-10-19,38.1508
2023-10-20,39.5343
2023-10-21,39.5343
2023-10-22,39.5343
2023-10-23,39.5103
2023-10-24,41.0685
2023-10-25,47.7048
2023-10-26,48.0076
2023-10-27,46.7474
2023-10-28,46.7474
2023-10-29,46.7474
2023-10-30,45.4581
2023-10-31,46.7826
2023-11-01,46.3847
2023-11-02,49.9692
2023-11-03,48.4981
2023-11-04,48.4981
2023-11-05,48.4981
2023-11-06,47.0091
2023-11-07,46.6671
2023-11-08,47.2952
2023-11-09,48.094
2023-11-10,47.3211
2023-11-11,47.3211
2023-11-12,47.3211
2023-11-13,46.9465
2023-11-14,46.9145
2023-11-15,45.4399
2023-11-16,46.6836
2023-11-17,45.8321
2023-11-18,45.8321
2023-11-19,45.8321
2023-11-20,43.8282
2023-11-21,45.8872
2023-11-22,46.6882
2023-11-23,46.6882
2023-11-24,47.8667
2023-11-25,47.8667
2023-11-26,47.8667
2023-11-27,42.8136
2023-11-28,42.3511
2023-11-29,40.0306
2023-11-30,44.1143
2023-12-01,45.7917
2023-12-02,45.7917
2023-12-03,45.7917
2023-12-04,48.5774
2023-12-05,47.2599
2023-12-06,51.5874
2023-12-07,53.0421
2023-12-08,50.1725
2023-12-09,50.1725
2023-12-10,50.1725
2023-12-11,51.9553
2023-12-12,53.8053
2023-12-13,56.6812
2023-12-14,52.0492
2023-12-15,49.0485
2023-12-16,49.0485
2023-12-17,49.0485
2023-12-18,51.9653
2023-12-19,52.8871
2023-12-20,46.8987
2023-12-21,46.6233
2023-12-22,47.4217
2023-12-23,47.4217
2023-12-24,47.4217
2023-12-25,47.4217
2023-12-26,47.9319
2023-12-27,48.0417
2023-12-28,48.6855
2023-12-29,49.167
2023-12-30,49.167
2023-12-31,49.167
2024-01-01,49.167
2024-01-02,53.4472
2024-01-03,53.3894
2024-01-04,50.5894
2024-01-05,48.5922
2024-01-06,48.5922
2024-01-07,48.5922
2024-01-08,47.6834
2024-01-09,48.6291
2024-01-10,45.4605
2024-01-11,45.2373
2024-01-12,46.2382
2024-01-13,46.2382
2024-01-14,46.2382
2024-01-15,46.2382
2024-01-16,44.8008
2024-01-17,45.6129
2024-01-18,46.3043
2024-01-19,45.8656
2024-01-20,45.8656
2024-01-21,45.8656
2024-01-22,45.9649
2024-01-23,50.8461
2024-01-24,47.6949
2024-01-25,50.0877
2024-01-26,50.2012
2024-01-27,50.2012
2024-01-28,50.2012
2024-01-29,49.4734
2024-01-30,52.5747
2024-01-31,51.2608
2024-02-01,51.021
2024-02-02,50.9286
2024-02-03,50.9286
2024-02-04,50.9286
2024-02-05,47.185
2024-02-06,50.9991
2024-02-07,47.9152
2024-02-08,48.9138
2024-02-09,44.5694
2024-02-10,44.5694
2024-02-11,44.5694
2024-02-12,46.6773
2024-02-13,46.308
2024-02-14,44.9351
2024-02-15,47.5765
2024-02-16,49.7709
2024-02-17,49.7709
2024-02-18,49.7709
2024-02-19,49.7709
2024-02-20,53.9104
2024-02-21,53.4493
2024-02-22,51.9881
2024-02-23,52.6086
2024-02-24,52.6086
2024-02-25,52.6086
2024-02-26,51.7235
2024-02-27,49.5926
2024-02-28,49.8362
2024-02-29,49.5062
2024-03-01,48.8373
2024-03-02,48.8373
2024-03-03,48.8373
2024-03-04,50.0873
2024-03-05,50.379
2024-03-06,52.5859
2024-03-07,49.7331
2024-03-08,52.4569
2024-03-09,52.4569
2024-03-10,52.4569
2024-03-11,53.5203
2024-03-12,53.6811
2024-03-13,54.5219
2024-03-14,52.9814
2024-03-15,56.2079
2024-03-16,56.2079
2024-03-17,56.2079
2024-03-18,58.5888
2024-03-19,60.6012
2024-03-20,62.3046
2024-03-21,60.0551
2024-03-22,60.7981
2024-03-23,60.7981
2024-03-24,60.7981
2024-03-25,60.8867
2024-03-26,58.1684
2024-03-27,61.1304
2024-03-28,61.7878
2024-03-29,61.7878
2024-03-30,61.7878
2024-03-31,61.7878
2024-04-01,62.1298
2024-04-02,63.0491
2024-04-03,57.7536
2024-04-04,60.7713
2024-04-05,58.9232
2024-04-06,58.9232
2024-04-07,58.9232
2024-04-08,59.378
