,AVNT US Equity
2023-03-19,47.6376
2023-03-20,49.1117
2023-03-21,50.5916
2023-03-22,47.9471
2023-03-23,47.732
2023-03-24,49.1688
2023-03-25,49.1688
2023-03-26,49.1688
2023-03-27,49.405
2023-03-28,50.8235
2023-03-29,52.291
2023-03-30,52.7907
2023-03-31,54.3766
2023-04-01,54.3766
2023-04-02,54.3766
2023-04-03,53.9626
2023-04-04,51.5046
2023-04-05,50.8073
2023-04-06,51.0586
2023-04-07,51.0586
2023-04-08,51.0586
2023-04-09,51.0586
2023-04-10,52.2292
2023-04-11,52.937
2023-04-12,51.7848
2023-04-13,52.9157
2023-04-14,52.0993
2023-04-15,52.0993
2023-04-16,52.0993
2023-04-17,52.9471
2023-04-18,52.3176
2023-04-19,51.9564
2023-04-20,49.6645
2023-04-21,48.6599
2023-04-22,48.6599
2023-04-23,48.6599
2023-04-24,49.5489
2023-04-25,44.9678
2023-04-26,43.9064
2023-04-27,46.0815
2023-04-28,47.8168
2023-04-29,47.8168
2023-04-30,47.8168
2023-05-01,48.4972
2023-05-02,46.9274
2023-05-03,46.2283
2023-05-04,44.1391
2023-05-05,48.3248
2023-05-06,48.3248
2023-05-07,48.3248
2023-05-08,49.0144
2023-05-09,47.6482
2023-05-10,49.0361
2023-05-11,48.7999
2023-05-12,48.7729
2023-05-13,48.7729
2023-05-14,48.7729
2023-05-15,50.9892
2023-05-16,49.0978
2023-05-17,51.2175
2023-05-18,51.1602
2023-05-19,49.6393
2023-05-20,49.6393
2023-05-21,49.6393
2023-05-22,50.5855
2023-05-23,49.4781
2023-05-24,48.3542
2023-05-25,46.1838
2023-05-26,47.1898
2023-05-27,47.1898
2023-05-28,47.1898
2023-05-29,47.1898
2023-05-30,45.9405
2023-05-31,43.0579
2023-06-01,43.9183
2023-06-02,51.7006
2023-06-03,51.7006
2023-06-04,51.7006
2023-06-05,50.1689
2023-06-06,53.1893
2023-06-07,54.3113
2023-06-08,52.2706
2023-06-09,50.8289
2023-06-10,50.8289
2023-06-11,50.8289
2023-06-12,51.1643
2023-06-13,53.7505
2023-06-14,52.4396
2023-06-15,53.8057
2023-06-16,53.5152
2023-06-17,53.5152
2023-06-18,53.5152
2023-06-19,53.5152
2023-06-20,52.2035
2023-06-21,50.6066
2023-06-22,49.6801
2023-06-23,49.2001
2023-06-24,49.2001
2023-06-25,49.2001
2023-06-26,51.0423
2023-06-27,51.4408
2023-06-28,52.0749
2023-06-29,54.1848
2023-06-30,55.561
2023-07-01,55.561
2023-07-02,55.561
2023-07-03,56.0961
2023-07-04,56.0961
2023-07-05,50.3573
2023-07-06,48.7776
2023-07-07,52.9492
2023-07-08,52.9492
2023-07-09,52.9492
2023-07-10,53.1555
2023-07-11,52.8856
2023-07-12,54.7097
2023-07-13,55.8876
2023-07-14,52.6831
2023-07-15,52.6831
2023-07-16,52.6831
2023-07-17,52.4141
2023-07-18,53.372
2023-07-19,55.5412
2023-07-20,54.4859
2023-07-21,53.9716
2023-07-22,53.9716
2023-07-23,53.9716
2023-07-24,53.8074
2023-07-25,56.1795
2023-07-26,56.5019
2023-07-27,50.5393
2023-07-28,50.9138
2023-07-29,50.9138
2023-07-30,50.9138
2023-07-31,52.0691
2023-08-01,52.8441
2023-08-02,50.7381
2023-08-03,48.16
2023-08-04,47.9572
2023-08-05,47.9572
2023-08-06,47.9572
2023-08-07,49.8908
2023-08-08,48.6248
2023-08-09,47.4677
2023-08-10,47.1996
2023-08-11,46.8045
2023-08-12,46.8045
2023-08-13,46.8045
2023-08-14,45.4132
2023-08-15,42.6209
2023-08-16,40.6424
2023-08-17,42.4123
2023-08-18,41.821
2023-08-19,41.821
2023-08-20,41.821
2023-08-21,41.4677
2023-08-22,44.0268
2023-08-23,44.1753
2023-08-24,42.7666
2023-08-25,45.6786
2023-08-26,45.6786
2023-08-27,45.6786
2023-08-28,48.6253
2023-08-29,52.1037
2023-08-30,53.2642
2023-08-31,53.3541
2023-09-01,54.472
2023-09-02,54.472
2023-09-03,54.472
2023-09-04,54.472
2023-09-05,50.2313
2023-09-06,49.7542
2023-09-07,46.6673
2023-09-08,45.426
2023-09-09,45.426
2023-09-10,45.426
2023-09-11,46.3191
2023-09-12,45.9007
2023-09-13,43.7679
2023-09-14,48.0946
2023-09-15,48.9986
2023-09-16,48.9986
2023-09-17,48.9986
2023-09-18,46.543
2023-09-19,45.6201
2023-09-20,43.9575
2023-09-21,41.7436
2023-09-22,40.9215
2023-09-23,40.9215
2023-09-24,40.9215
2023-09-25,42.0287
2023-09-26,39.2868
2023-09-27,40.8395
2023-09-28,42.6458
2023-09-29,41.9828
2023-09-30,41.9828
2023-10-01,41.9828
2023-10-02,40.5985
2023-10-03,39.8295
2023-10-04,40.1423
2023-10-05,37.9727
2023-10-06,37.774
2023-10-07,37.774
2023-10-08,37.774
2023-10-09,36.3233
2023-10-10,38.4374
2023-10-11,40.4428
2023-10-12,36.865
2023-10-13,38.0076
2023-10-14,38.0076
2023-10-15,38.0076
2023-10-16,38.6413
2023-10-17,41.0568
2023-10-18,37.8268
2023-10-19,37.3359
2023-10-20,36.9813
2023-10-21,36.9813
2023-10-22,36.9813
2023-10-23,36.3153
2023-10-24,37.2752
2023-10-25,35.6326
2023-10-26,36.5681
2023-10-27,35.7377
2023-10-28,35.7377
2023-10-29,35.7377
2023-10-30,37.2551
2023-10-31,37.6467
2023-11-01,37.1931
2023-11-02,39.1561
2023-11-03,47.2229
2023-11-04,47.2229
2023-11-05,47.2229
2023-11-06,42.8953
2023-11-07,43.142
2023-11-08,43.142
2023-11-09,41.4192
2023-11-10,44.2348
2023-11-11,44.2348
2023-11-12,44.2348
2023-11-13,43.121
2023-11-14,48.5183
2023-11-15,50.1592
2023-11-16,49.2569
2023-11-17,51.1362
2023-11-18,51.1362
2023-11-19,51.1362
2023-11-20,52.5153
2023-11-21,50.2371
2023-11-22,49.5067
2023-11-23,49.5067
2023-11-24,50.1318
2023-11-25,50.1318
2023-11-26,50.1318
2023-11-27,49.3109
2023-11-28,49.3439
2023-11-29,49.9507
2023-11-30,49.9507
2023-12-01,53.7698
2023-12-02,53.7698
2023-12-03,53.7698
2023-12-04,53.2983
2023-12-05,52.6734
2023-12-06,53.6327
2023-12-07,55.9271
2023-12-08,56.545
2023-12-09,56.545
2023-12-10,56.545
2023-12-11,56.9508
2023-12-12,55.3867
2023-12-13,60.6008
2023-12-14,64.676
2023-12-15,65.0328
2023-12-16,65.0328
2023-12-17,65.0328
2023-12-18,64.1942
2023-12-19,67.031
2023-12-20,63.4817
2023-12-21,64.9647
2023-12-22,66.5358
2023-12-23,66.5358
2023-12-24,66.5358
2023-12-25,66.5358
2023-12-26,68.2784
2023-12-27,68.8013
2023-12-28,68.6341
2023-12-29,65.584
2023-12-30,65.584
2023-12-31,65.584
2024-01-01,65.584
2024-01-02,63.8004
2024-01-03,57.7689
2024-01-04,55.5566
2024-01-05,53.65
2024-01-06,53.65
2024-01-07,53.65
2024-01-08,54.6787
2024-01-09,52.4849
2024-01-10,53.2232
2024-01-11,52.3199
2024-01-12,51.1736
2024-01-13,51.1736
2024-01-14,51.1736
2024-01-15,51.1736
2024-01-16,49.9795
2024-01-17,48.9792
2024-01-18,48.0151
2024-01-19,48.957
2024-01-20,48.957
2024-01-21,48.957
2024-01-22,51.0453
2024-01-23,51.1393
2024-01-24,47.3463
2024-01-25,49.4921
2024-01-26,49.3679
2024-01-27,49.3679
2024-01-28,49.3679
2024-01-29,50.96
2024-01-30,48.7707
2024-01-31,47.5159
2024-02-01,49.7347
2024-02-02,48.9787
2024-02-03,48.9787
2024-02-04,48.9787
2024-02-05,46.3948
2024-02-06,47.3415
2024-02-07,47.9863
2024-02-08,50.4318
2024-02-09,50.1352
2024-02-10,50.1352
2024-02-11,50.1352
2024-02-12,52.4494
2024-02-13,47.5077
2024-02-14,55.2997
2024-02-15,56.7747
2024-02-16,54.9884
2024-02-17,54.9884
2024-02-18,54.9884
2024-02-19,54.9884
2024-02-20,54.4181
2024-02-21,54.9774
2024-02-22,55.8438
2024-02-23,55.5187
2024-02-24,55.5187
2024-02-25,55.5187
2024-02-26,57.1444
2024-02-27,57.9519
2024-02-28,56.946
2024-02-29,58.6118
2024-03-01,58.7388
2024-03-02,58.7388
2024-03-03,58.7388
2024-03-04,58.5159
2024-03-05,56.9505
2024-03-06,57.703
2024-03-07,60.1578
2024-03-08,60.4161
2024-03-09,60.4161
2024-03-10,60.4161
2024-03-11,61.6008
2024-03-12,59.5952
2024-03-13,60.4999
2024-03-14,56.8952
2024-03-15,57.5147
2024-03-16,57.5147
2024-03-17,57.5147
2024-03-18,55.9083
2024-03-19,55.832
2024-03-20,59.3366
2024-03-21,60.5573
2024-03-22,58.3892
2024-03-23,58.3892
2024-03-24,58.3892
2024-03-25,59.7708
2024-03-26,59.4505
2024-03-27,62.4916
2024-03-28,63.555
2024-03-29,63.555
2024-03-30,63.555
2024-03-31,63.555
2024-04-01,61.8243
2024-04-02,60.6446
2024-04-03,62.1888
2024-04-04,58.6947
2024-04-05,59.1266
2024-04-06,59.1266
2024-04-07,59.1266
2024-04-08,59.4556
