,HES US Equity
2023-03-20,40.8258
2023-03-21,43.8426
2023-03-22,42.5823
2023-03-23,41.0258
2023-03-24,42.3822
2023-03-25,42.3822
2023-03-26,42.3822
2023-03-27,45.3275
2023-03-28,47.082
2023-03-29,49.1757
2023-03-30,48.864
2023-03-31,48.7855
2023-04-01,48.7855
2023-04-02,48.7855
2023-04-03,55.1834
2023-04-04,53.5779
2023-04-05,54.2635
2023-04-06,53.422
2023-04-07,53.422
2023-04-08,53.422
2023-04-09,53.422
2023-04-10,54.2227
2023-04-11,55.5685
2023-04-12,56.3056
2023-04-13,56.8888
2023-04-14,57.7953
2023-04-15,57.7953
2023-04-16,57.7953
2023-04-17,55.4408
2023-04-18,55.5265
2023-04-19,54.9001
2023-04-20,54.2014
2023-04-21,54.089
2023-04-22,54.089
2023-04-23,54.089
2023-04-24,55.2977
2023-04-25,51.8881
2023-04-26,53.0569
2023-04-27,51.9782
2023-04-28,54.3182
2023-04-29,54.3182
2023-04-30,54.3182
2023-05-01,53.0119
2023-05-02,48.6989
2023-05-03,47.5616
2023-05-04,44.8844
2023-05-05,48.5584
2023-05-06,48.5584
2023-05-07,48.5584
2023-05-08,48.9394
2023-05-09,48.4783
2023-05-10,47.882
2023-05-11,46.152
2023-05-12,46.3444
2023-05-13,46.3444
2023-05-14,46.3444
2023-05-15,47.7194
2023-05-16,44.8106
2023-05-17,46.3636
2023-05-18,47.0454
2023-05-19,47.3764
2023-05-20,47.3764
2023-05-21,47.3764
2023-05-22,47.0514
2023-05-23,46.2691
2023-05-24,47.2016
2023-05-25,44.4273
2023-05-26,45.333
2023-05-27,45.333
2023-05-28,45.333
2023-05-29,45.333
2023-05-30,43.7691
2023-05-31,42.9593
2023-06-01,45.0123
2023-06-02,48.7186
2023-06-03,48.7186
2023-06-04,48.7186
2023-06-05,47.3119
2023-06-06,47.7477
2023-06-07,51.3991
2023-06-08,51.353
2023-06-09,50.8573
2023-06-10,50.8573
2023-06-11,50.8573
2023-06-12,49.5767
2023-06-13,50.9866
2023-06-14,49.3227
2023-06-15,50.7375
2023-06-16,50.5325
2023-06-17,50.5325
2023-06-18,50.5325
2023-06-19,50.5325
2023-06-20,47.9667
2023-06-21,48.5745
2023-06-22,49.0617
2023-06-23,47.399
2023-06-24,47.399
2023-06-25,47.399
2023-06-26,50.2868
2023-06-27,48.5571
2023-06-28,49.1376
2023-06-29,49.4068
2023-06-30,51.2082
2023-07-01,51.2082
2023-07-02,51.2082
2023-07-03,52.4322
2023-07-04,52.4322
2023-07-05,49.8031
2023-07-06,46.2866
2023-07-07,49.9194
2023-07-08,49.9194
2023-07-09,49.9194
2023-07-10,51.169
2023-07-11,53.5948
2023-07-12,54.7999
2023-07-13,53.8243
2023-07-14,50.1392
2023-07-15,50.1392
2023-07-16,50.1392
2023-07-17,49.5427
2023-07-18,51.2405
2023-07-19,51.7174
2023-07-20,54.0639
2023-07-21,55.4175
2023-07-22,55.4175
2023-07-23,55.4175
2023-07-24,57.8099
2023-07-25,58.9172
2023-07-26,59.1023
2023-07-27,59.3055
2023-07-28,60.0582
2023-07-29,60.0582
2023-07-30,60.0582
2023-07-31,61.8563
2023-08-01,61.7184
2023-08-02,59.4614
2023-08-03,61.164
2023-08-04,61.8327
2023-08-05,61.8327
2023-08-06,61.8327
2023-08-07,60.6445
2023-08-08,61.7303
2023-08-09,63.7033
2023-08-10,63.813
2023-08-11,64.5371
2023-08-12,64.5371
2023-08-13,64.5371
2023-08-14,63.9291
2023-08-15,62.0323
2023-08-16,58.8488
2023-08-17,60.0082
2023-08-18,60.947
2023-08-19,60.947
2023-08-20,60.947
2023-08-21,58.8214
2023-08-22,57.0252
2023-08-23,55.7446
2023-08-24,54.8944
2023-08-25,55.4045
2023-08-26,55.4045
2023-08-27,55.4045
2023-08-28,57.7805
2023-08-29,58.8297
2023-08-30,58.8461
2023-08-31,58.6046
2023-09-01,60.8488
2023-09-02,60.8488
2023-09-03,60.8488
2023-09-04,60.8488
2023-09-05,61.3546
2023-09-06,61.3285
2023-09-07,61.7646
2023-09-08,63.5551
2023-09-09,63.5551
2023-09-10,63.5551
2023-09-11,60.1364
2023-09-12,62.7948
2023-09-13,61.7619
2023-09-14,65.0547
2023-09-15,60.0958
2023-09-16,60.0958
2023-09-17,60.0958
2023-09-18,61.7539
2023-09-19,57.8215
2023-09-20,55.012
2023-09-21,50.1278
2023-09-22,49.4403
2023-09-23,49.4403
2023-09-24,49.4403
2023-09-25,51.0023
2023-09-26,51.0882
2023-09-27,55.8877
2023-09-28,54.5946
2023-09-29,51.3961
2023-09-30,51.3961
2023-10-01,51.3961
2023-10-02,48.2773
2023-10-03,48.5933
2023-10-04,44.0237
2023-10-05,43.136
2023-10-06,46.2851
2023-10-07,46.2851
2023-10-08,46.2851
2023-10-09,52.0131
2023-10-10,52.1973
2023-10-11,53.1144
2023-10-12,54.0537
2023-10-13,57.061
2023-10-14,57.061
2023-10-15,57.061
2023-10-16,57.3293
2023-10-17,58.9405
2023-10-18,59.516
2023-10-19,60.1905
2023-10-20,57.4603
2023-10-21,57.4603
2023-10-22,57.4603
2023-10-23,55.9838
2023-10-24,51.1749
2023-10-25,50.5689
2023-10-26,49.6636
2023-10-27,43.1814
2023-10-28,43.1814
2023-10-29,43.1814
2023-10-30,44.6033
2023-10-31,44.1353
2023-11-01,42.8372
2023-11-02,46.9722
2023-11-03,46.0344
2023-11-04,46.0344
2023-11-05,46.0344
2023-11-06,45.7072
2023-11-07,43.9721
2023-11-08,42.6631
2023-11-09,42.3223
2023-11-10,43.4616
2023-11-11,43.4616
2023-11-12,43.4616
2023-11-13,44.3533
2023-11-14,45.2385
2023-11-15,45.5785
2023-11-16,43.7224
2023-11-17,46.222
2023-11-18,46.222
2023-11-19,46.222
2023-11-20,46.2633
2023-11-21,46.1314
2023-11-22,46.2019
2023-11-23,46.2019
2023-11-24,47.1063
2023-11-25,47.1063
2023-11-26,47.1063
2023-11-27,46.3875
2023-11-28,47.3933
2023-11-29,42.7915
2023-11-30,43.7273
2023-12-01,44.2088
2023-12-02,44.2088
2023-12-03,44.2088
2023-12-04,44.8028
2023-12-05,42.3219
2023-12-06,40.8266
2023-12-07,38.1502
2023-12-08,40.415
2023-12-09,40.415
2023-12-10,40.415
2023-12-11,42.0588
2023-12-12,41.093
2023-12-13,42.9609
2023-12-14,48.5329
2023-12-15,50.0799
2023-12-16,50.0799
2023-12-17,50.0799
2023-12-18,50.9569
2023-12-19,52.0083
2023-12-20,50.9127
2023-12-21,51.221
2023-12-22,51.5607
2023-12-23,51.5607
2023-12-24,51.5607
2023-12-25,51.5607
2023-12-26,53.2603
2023-12-27,53.2137
2023-12-28,49.7511
2023-12-29,49.2504
2023-12-30,49.2504
2023-12-31,49.2504
2024-01-01,49.2504
2024-01-02,49.809
2024-01-03,52.4548
2024-01-04,50.5796
2024-01-05,49.9607
2024-01-06,49.9607
2024-01-07,49.9607
2024-01-08,48.8846
2024-01-09,45.7499
2024-01-10,44.7445
2024-01-11,45.6052
2024-01-12,47.5295
2024-01-13,47.5295
2024-01-14,47.5295
2024-01-15,47.5295
2024-01-16,44.6571
2024-01-17,44.4972
2024-01-18,43.7041
2024-01-19,43.9257
2024-01-20,43.9257
2024-01-21,43.9257
2024-01-22,44.4213
2024-01-23,44.0535
2024-01-24,47.1877
2024-01-25,50.8668
2024-01-26,51.0824
2024-01-27,51.0824
2024-01-28,51.0824
2024-01-29,49.7947
2024-01-30,50.358
2024-01-31,47.4681
2024-02-01,48.4607
2024-02-02,52.7108
2024-02-03,52.7108
2024-02-04,52.7108
2024-02-05,52.2115
2024-02-06,52.7578
2024-02-07,51.874
2024-02-08,52.9015
2024-02-09,48.6814
2024-02-10,48.6814
2024-02-11,48.6814
2024-02-12,50.0934
2024-02-13,49.5837
2024-02-14,49.3242
2024-02-15,54.3279
2024-02-16,54.7149
2024-02-17,54.7149
2024-02-18,54.7149
2024-02-19,54.7149
2024-02-20,52.8719
2024-02-21,54.52
2024-02-22,55.5278
2024-02-23,54.9423
2024-02-24,54.9423
2024-02-25,54.9423
2024-02-26,55.717
2024-02-27,50.786
2024-02-28,50.8636
2024-02-29,51.2116
2024-03-01,53.5824
2024-03-02,53.5824
2024-03-03,53.5824
2024-03-04,50.878
2024-03-05,51.6124
2024-03-06,48.2866
2024-03-07,49.6042
2024-03-08,50.1558
2024-03-09,50.1558
2024-03-10,50.1558
2024-03-11,52.2025
2024-03-12,51.853
2024-03-13,54.1066
2024-03-14,55.6572
2024-03-15,56.236
2024-03-16,56.236
2024-03-17,56.236
2024-03-18,55.4608
2024-03-19,57.1192
2024-03-20,54.0267
2024-03-21,54.0364
2024-03-22,54.3248
2024-03-23,54.3248
2024-03-24,54.3248
2024-03-25,56.0468
2024-03-26,53.9083
2024-03-27,54.8592
2024-03-28,56.8837
2024-03-29,56.8837
2024-03-30,56.8837
2024-03-31,56.8837
2024-04-01,58.839
2024-04-02,59.4874
2024-04-03,60.0843
2024-04-04,60.0024
2024-04-05,61.2148
2024-04-06,61.2148
2024-04-07,61.2148
2024-04-08,58.8825
