,KNX US Equity
2023-03-18,44.6102
2023-03-19,44.6102
2023-03-20,43.6365
2023-03-21,50.5982
2023-03-22,49.3103
2023-03-23,48.6182
2023-03-24,48.355
2023-03-25,48.355
2023-03-26,48.355
2023-03-27,48.3189
2023-03-28,48.6558
2023-03-29,47.6538
2023-03-30,47.5392
2023-03-31,50.8235
2023-04-01,50.8235
2023-04-02,50.8235
2023-04-03,48.7262
2023-04-04,47.4577
2023-04-05,47.689
2023-04-06,46.9695
2023-04-07,46.9695
2023-04-08,46.9695
2023-04-09,46.9695
2023-04-10,49.0953
2023-04-11,51.2398
2023-04-12,51.1336
2023-04-13,47.6239
2023-04-14,49.5403
2023-04-15,49.5403
2023-04-16,49.5403
2023-04-17,49.016
2023-04-18,49.9642
2023-04-19,51.6988
2023-04-20,52.3498
2023-04-21,50.9728
2023-04-22,50.9728
2023-04-23,50.9728
2023-04-24,51.589
2023-04-25,47.7566
2023-04-26,44.5617
2023-04-27,48.9027
2023-04-28,50.7326
2023-04-29,50.7326
2023-04-30,50.7326
2023-05-01,52.5647
2023-05-02,53.044
2023-05-03,52.9588
2023-05-04,51.5463
2023-05-05,53.8976
2023-05-06,53.8976
2023-05-07,53.8976
2023-05-08,52.2424
2023-05-09,50.7759
2023-05-10,51.4009
2023-05-11,51.8295
2023-05-12,52.1414
2023-05-13,52.1414
2023-05-14,52.1414
2023-05-15,50.084
2023-05-16,47.4723
2023-05-17,48.8735
2023-05-18,47.7034
2023-05-19,46.4702
2023-05-20,46.4702
2023-05-21,46.4702
2023-05-22,47.13
2023-05-23,48.0294
2023-05-24,47.113
2023-05-25,50.6604
2023-05-26,49.7578
2023-05-27,49.7578
2023-05-28,49.7578
2023-05-29,49.7578
2023-05-30,51.3928
2023-05-31,47.6566
2023-06-01,49.4025
2023-06-02,51.8723
2023-06-03,51.8723
2023-06-04,51.8723
2023-06-05,48.7726
2023-06-06,51.0919
2023-06-07,53.5029
2023-06-08,52.6349
2023-06-09,49.421
2023-06-10,49.421
2023-06-11,49.421
2023-06-12,47.5044
2023-06-13,46.5056
2023-06-14,50.1473
2023-06-15,50.1473
2023-06-16,48.1188
2023-06-17,48.1188
2023-06-18,48.1188
2023-06-19,48.1188
2023-06-20,45.1819
2023-06-21,46.3049
2023-06-22,46.6251
2023-06-23,46.5294
2023-06-24,46.5294
2023-06-25,46.5294
2023-06-26,47.9866
2023-06-27,49.9123
2023-06-28,49.5538
2023-06-29,50.3138
2023-06-30,49.9137
2023-07-01,49.9137
2023-07-02,49.9137
2023-07-03,50.7023
2023-07-04,50.7023
2023-07-05,46.7036
2023-07-06,47.4262
2023-07-07,48.2689
2023-07-08,48.2689
2023-07-09,48.2689
2023-07-10,50.1515
2023-07-11,52.5687
2023-07-12,52.6756
2023-07-13,50.1048
2023-07-14,48.6316
2023-07-15,48.6316
2023-07-16,48.6316
2023-07-17,46.5712
2023-07-18,49.5863
2023-07-19,51.8603
2023-07-20,50.6997
2023-07-21,51.7101
2023-07-22,51.7101
2023-07-23,51.7101
2023-07-24,54.1114
2023-07-25,54.7139
2023-07-26,56.7876
2023-07-27,57.8977
2023-07-28,59.6078
2023-07-29,59.6078
2023-07-30,59.6078
2023-07-31,60.2825
2023-08-01,57.6105
2023-08-02,56.693
2023-08-03,58.8403
2023-08-04,57.3438
2023-08-05,57.3438
2023-08-06,57.3438
2023-08-07,58.529
2023-08-08,56.1222
2023-08-09,54.9533
2023-08-10,55.2813
2023-08-11,55.9654
2023-08-12,55.9654
2023-08-13,55.9654
2023-08-14,56.9965
2023-08-15,52.8487
2023-08-16,49.3193
2023-08-17,47.1815
2023-08-18,48.1483
2023-08-19,48.1483
2023-08-20,48.1483
2023-08-21,48.5657
2023-08-22,46.3157
2023-08-23,47.2073
2023-08-24,46.0109
2023-08-25,44.4099
2023-08-26,44.4099
2023-08-27,44.4099
2023-08-28,43.4551
2023-08-29,46.3493
2023-08-30,45.4832
2023-08-31,45.4832
2023-09-01,46.5776
2023-09-02,46.5776
2023-09-03,46.5776
2023-09-04,46.5776
2023-09-05,42.8683
2023-09-06,41.4252
2023-09-07,41.0955
2023-09-08,40.7404
2023-09-09,40.7404
2023-09-10,40.7404
2023-09-11,40.3199
2023-09-12,38.7062
2023-09-13,43.9166
2023-09-14,45.2255
2023-09-15,44.9218
2023-09-16,44.9218
2023-09-17,44.9218
2023-09-18,45.4898
2023-09-19,43.7561
2023-09-20,43.5798
2023-09-21,39.9017
2023-09-22,38.9225
2023-09-23,38.9225
2023-09-24,38.9225
2023-09-25,40.3478
2023-09-26,38.5821
2023-09-27,38.052
2023-09-28,38.0327
2023-09-29,39.2131
2023-09-30,39.2131
2023-10-01,39.2131
2023-10-02,37.099
2023-10-03,36.5091
2023-10-04,36.5428
2023-10-05,36.2248
2023-10-06,36.6878
2023-10-07,36.6878
2023-10-08,36.6878
2023-10-09,38.9455
2023-10-10,39.1909
2023-10-11,38.0388
2023-10-12,35.5977
2023-10-13,35.7831
2023-10-14,35.7831
2023-10-15,35.7831
2023-10-16,42.1242
2023-10-17,44.2892
2023-10-18,37.8632
2023-10-19,35.3728
2023-10-20,48.4911
2023-10-21,48.4911
2023-10-22,48.4911
2023-10-23,46.2222
2023-10-24,46.7134
2023-10-25,45.2868
2023-10-26,45.0201
2023-10-27,42.6309
2023-10-28,42.6309
2023-10-29,42.6309
2023-10-30,45.1825
2023-10-31,44.8299
2023-11-01,44.1001
2023-11-02,45.4446
2023-11-03,49.234
2023-11-04,49.234
2023-11-05,49.234
2023-11-06,48.9993
2023-11-07,48.58
2023-11-08,47.6954
2023-11-09,46.6762
2023-11-10,47.293
2023-11-11,47.293
2023-11-12,47.293
2023-11-13,47.0844
2023-11-14,51.8132
2023-11-15,54.3455
2023-11-16,50.9527
2023-11-17,50.6422
2023-11-18,50.6422
2023-11-19,50.6422
2023-11-20,49.7639
2023-11-21,50.999
2023-11-22,51.4593
2023-11-23,51.4593
2023-11-24,51.5876
2023-11-25,51.5876
2023-11-26,51.5876
2023-11-27,51.8728
2023-11-28,52.0078
2023-11-29,54.4524
2023-11-30,55.6114
2023-12-01,59.8746
2023-12-02,59.8746
2023-12-03,59.8746
2023-12-04,61.6099
2023-12-05,60.1446
2023-12-06,60.1625
2023-12-07,60.051
2023-12-08,58.3741
2023-12-09,58.3741
2023-12-10,58.3741
2023-12-11,59.9365
2023-12-12,60.2982
2023-12-13,60.4149
2023-12-14,62.5055
2023-12-15,62.3507
2023-12-16,62.3507
2023-12-17,62.3507
2023-12-18,58.6814
2023-12-19,62.1561
2023-12-20,59.8635
2023-12-21,61.96
2023-12-22,62.1349
2023-12-23,62.1349
2023-12-24,62.1349
2023-12-25,62.1349
2023-12-26,61.5495
2023-12-27,60.0854
2023-12-28,60.5321
2023-12-29,58.3015
2023-12-30,58.3015
2023-12-31,58.3015
2024-01-01,58.3015
2024-01-02,57.608
2024-01-03,53.1397
2024-01-04,52.4975
2024-01-05,54.4778
2024-01-06,54.4778
2024-01-07,54.4778
2024-01-08,56.8113
2024-01-09,54.2512
2024-01-10,55.0292
2024-01-11,51.4582
2024-01-12,48.9584
2024-01-13,48.9584
2024-01-14,48.9584
2024-01-15,48.9584
2024-01-16,48.6641
2024-01-17,47.1744
2024-01-18,51.4383
2024-01-19,50.5163
2024-01-20,50.5163
2024-01-21,50.5163
2024-01-22,54.7915
2024-01-23,54.7675
2024-01-24,54.619
2024-01-25,56.4899
2024-01-26,55.0357
2024-01-27,55.0357
2024-01-28,55.0357
2024-01-29,55.7591
2024-01-30,56.3199
2024-01-31,54.8028
2024-02-01,55.8391
2024-02-02,58.9055
2024-02-03,58.9055
2024-02-04,58.9055
2024-02-05,58.9641
2024-02-06,60.3852
2024-02-07,60.7321
2024-02-08,59.5925
2024-02-09,59.1694
2024-02-10,59.1694
2024-02-11,59.1694
2024-02-12,60.0907
2024-02-13,57.3233
2024-02-14,56.6999
2024-02-15,54.0367
2024-02-16,50.3906
2024-02-17,50.3906
2024-02-18,50.3906
2024-02-19,50.3906
2024-02-20,50.3393
2024-02-21,52.5146
2024-02-22,53.2211
2024-02-23,53.8579
2024-02-24,53.8579
2024-02-25,53.8579
2024-02-26,52.7158
2024-02-27,51.6953
2024-02-28,47.5428
2024-02-29,48.7631
2024-03-01,45.9611
2024-03-02,45.9611
2024-03-03,45.9611
2024-03-04,44.9531
2024-03-05,47.1289
2024-03-06,46.4471
2024-03-07,49.8854
2024-03-08,49.9892
2024-03-09,49.9892
2024-03-10,49.9892
2024-03-11,50.6239
2024-03-12,50.8123
2024-03-13,49.1229
2024-03-14,45.3157
2024-03-15,44.1285
2024-03-16,44.1285
2024-03-17,44.1285
2024-03-18,40.7694
2024-03-19,39.6599
2024-03-20,43.6823
2024-03-21,43.7672
2024-03-22,41.8107
2024-03-23,41.8107
2024-03-24,41.8107
2024-03-25,40.8248
2024-03-26,42.6696
2024-03-27,45.1518
2024-03-28,48.8882
2024-03-29,48.8882
2024-03-30,48.8882
2024-03-31,48.8882
2024-04-01,48.3127
2024-04-02,45.1087
2024-04-03,47.5504
2024-04-04,45.3955
2024-04-05,45.0079
2024-04-06,45.0079
2024-04-07,45.0079
2024-04-08,44.9418
