,ZUMZ US Equity
2023-03-21,35.4603
2023-03-22,34.0361
2023-03-23,33.0974
2023-03-24,33.6695
2023-03-25,33.6695
2023-03-26,33.6695
2023-03-27,32.7557
2023-03-28,33.5745
2023-03-29,35.1183
2023-03-30,35.7543
2023-03-31,38.3016
2023-04-01,38.3016
2023-04-02,38.3016
2023-04-03,40.4857
2023-04-04,39.2458
2023-04-05,38.6886
2023-04-06,39.3566
2023-04-07,39.3566
2023-04-08,39.3566
2023-04-09,39.3566
2023-04-10,40.9969
2023-04-11,43.8019
2023-04-12,41.3959
2023-04-13,40.3954
2023-04-14,41.3868
2023-04-15,41.3868
2023-04-16,41.3868
2023-04-17,41.2633
2023-04-18,40.1481
2023-04-19,38.4748
2023-04-20,39.909
2023-04-21,39.7544
2023-04-22,39.7544
2023-04-23,39.7544
2023-04-24,38.8208
2023-04-25,36.1565
2023-04-26,38.2288
2023-04-27,39.1787
2023-04-28,39.9666
2023-04-29,39.9666
2023-04-30,39.9666
2023-05-01,38.3322
2023-05-02,36.7905
2023-05-03,36.1541
2023-05-04,35.8914
2023-05-05,37.6618
2023-05-06,37.6618
2023-05-07,37.6618
2023-05-08,37.9745
2023-05-09,36.7355
2023-05-10,35.8663
2023-05-11,37.5052
2023-05-12,36.9516
2023-05-13,36.9516
2023-05-14,36.9516
2023-05-15,38.1732
2023-05-16,37.2568
2023-05-17,42.054
2023-05-18,44.7257
2023-05-19,40.7662
2023-05-20,40.7662
2023-05-21,40.7662
2023-05-22,40.9593
2023-05-23,43.1175
2023-05-24,45.7175
2023-05-25,42.9056
2023-05-26,44.8167
2023-05-27,44.8167
2023-05-28,44.8167
2023-05-29,44.8167
2023-05-30,43.4861
2023-05-31,41.732
2023-06-01,40.5286
2023-06-02,39.7908
2023-06-03,39.7908
2023-06-04,39.7908
2023-06-05,34.3851
2023-06-06,38.6931
2023-06-07,46.7219
2023-06-08,44.5675
2023-06-09,41.4944
2023-06-10,41.4944
2023-06-11,41.4944
2023-06-12,41.5651
2023-06-13,42.6047
2023-06-14,41.5242
2023-06-15,43.4773
2023-06-16,41.9215
2023-06-17,41.9215
2023-06-18,41.9215
2023-06-19,41.9215
2023-06-20,45.8927
2023-06-21,47.4129
2023-06-22,48.1504
2023-06-23,49.6124
2023-06-24,49.6124
2023-06-25,49.6124
2023-06-26,50.1497
2023-06-27,50.5986
2023-06-28,48.6563
2023-06-29,49.9805
2023-06-30,48.936
2023-07-01,48.936
2023-07-02,48.936
2023-07-03,50.8614
2023-07-04,50.8614
2023-07-05,48.8256
2023-07-06,49.0637
2023-07-07,51.4985
2023-07-08,51.4985
2023-07-09,51.4985
2023-07-10,51.1176
2023-07-11,52.5051
2023-07-12,53.063
2023-07-13,51.4451
2023-07-14,52.0975
2023-07-15,52.0975
2023-07-16,52.0975
2023-07-17,54.1118
2023-07-18,54.1118
2023-07-19,55.0886
2023-07-20,53.6228
2023-07-21,52.8948
2023-07-22,52.8948
2023-07-23,52.8948
2023-07-24,55.2018
2023-07-25,54.6563
2023-07-26,55.7352
2023-07-27,55.3834
2023-07-28,55.9586
2023-07-29,55.9586
2023-07-30,55.9586
2023-07-31,55.6801
2023-08-01,55.3006
2023-08-02,55.3006
2023-08-03,56.2969
2023-08-04,54.732
2023-08-05,54.732
2023-08-06,54.732
2023-08-07,54.6813
2023-08-08,52.9062
2023-08-09,51.4259
2023-08-10,53.3176
2023-08-11,56.1366
2023-08-12,56.1366
2023-08-13,56.1366
2023-08-14,52.1495
2023-08-15,52.8674
2023-08-16,50.5153
2023-08-17,53.1374
2023-08-18,54.6218
2023-08-19,54.6218
2023-08-20,54.6218
2023-08-21,52.5284
2023-08-22,53.31
2023-08-23,54.7303
2023-08-24,50.3399
2023-08-25,50.1254
2023-08-26,50.1254
2023-08-27,50.1254
2023-08-28,48.4599
2023-08-29,51.1304
2023-08-30,50.5621
2023-08-31,53.9808
2023-09-01,53.2551
2023-09-02,53.2551
2023-09-03,53.2551
2023-09-04,53.2551
2023-09-05,50.6156
2023-09-06,52.5615
2023-09-07,52.3392
2023-09-08,44.8633
2023-09-09,44.8633
2023-09-10,44.8633
2023-09-11,47.6835
2023-09-12,44.3885
2023-09-13,44.2749
2023-09-14,47.0775
2023-09-15,45.1963
2023-09-16,45.1963
2023-09-17,45.1963
2023-09-18,44.8651
2023-09-19,46.7618
2023-09-20,49.5142
2023-09-21,48.0855
2023-09-22,48.6222
2023-09-23,48.6222
2023-09-24,48.6222
2023-09-25,50.1457
2023-09-26,48.5449
2023-09-27,48.6632
2023-09-28,49.7779
2023-09-29,50.2171
2023-09-30,50.2171
2023-10-01,50.2171
2023-10-02,48.2714
2023-10-03,47.3041
2023-10-04,48.8316
2023-10-05,46.6925
2023-10-06,46.5009
2023-10-07,46.5009
2023-10-08,46.5009
2023-10-09,46.4614
2023-10-10,47.7004
2023-10-11,47.8852
2023-10-12,45.3173
2023-10-13,42.6821
2023-10-14,42.6821
2023-10-15,42.6821
2023-10-16,47.4889
2023-10-17,50.8589
2023-10-18,48.7531
2023-10-19,49.0361
2023-10-20,48.21
2023-10-21,48.21
2023-10-22,48.21
2023-10-23,47.1533
2023-10-24,47.1533
2023-10-25,47.2907
2023-10-26,46.9958
2023-10-27,44.1482
2023-10-28,44.1482
2023-10-29,44.1482
2023-10-30,45.6568
2023-10-31,46.2382
2023-11-01,44.7122
2023-11-02,47.29
2023-11-03,48.7816
2023-11-04,48.7816
2023-11-05,48.7816
2023-11-06,47.1011
2023-11-07,46.8443
2023-11-08,44.5413
2023-11-09,42.3112
2023-11-10,44.3345
2023-11-11,44.3345
2023-11-12,44.3345
2023-11-13,44.2943
2023-11-14,53.0156
2023-11-15,56.7318
2023-11-16,52.2528
2023-11-17,53.5965
2023-11-18,53.5965
2023-11-19,53.5965
2023-11-20,54.8437
2023-11-21,54.1117
2023-11-22,54.7708
2023-11-23,54.7708
2023-11-24,54.2196
2023-11-25,54.2196
2023-11-26,54.2196
2023-11-27,54.6913
2023-11-28,54.4236
2023-11-29,56.7595
2023-11-30,56.1547
2023-12-01,63.2052
2023-12-02,63.2052
2023-12-03,63.2052
2023-12-04,59.115
2023-12-05,56.6926
2023-12-06,56.0197
2023-12-07,56.1464
2023-12-08,55.649
2023-12-09,55.649
2023-12-10,55.649
2023-12-11,54.0793
2023-12-12,52.4677
2023-12-13,56.1824
2023-12-14,57.004
2023-12-15,54.7964
2023-12-16,54.7964
2023-12-17,54.7964
2023-12-18,53.487
2023-12-19,54.8402
2023-12-20,52.4336
2023-12-21,55.0433
2023-12-22,55.2062
2023-12-23,55.2062
2023-12-24,55.2062
2023-12-25,55.2062
2023-12-26,55.6058
2023-12-27,56.1786
2023-12-28,57.834
2023-12-29,57.2523
2023-12-30,57.2523
2023-12-31,57.2523
2024-01-01,57.2523
2024-01-02,56.6627
2024-01-03,51.2835
2024-01-04,50.0171
2024-01-05,48.845
2024-01-06,48.845
2024-01-07,48.845
2024-01-08,50.6957
2024-01-09,48.5748
2024-01-10,50.7081
2024-01-11,49.5314
2024-01-12,48.1881
2024-01-13,48.1881
2024-01-14,48.1881
2024-01-15,48.1881
2024-01-16,47.2671
2024-01-17,47.0069
2024-01-18,46.4402
2024-01-19,45.5687
2024-01-20,45.5687
2024-01-21,45.5687
2024-01-22,47.7727
2024-01-23,47.3758
2024-01-24,47.5561
2024-01-25,48.3794
2024-01-26,47.2289
2024-01-27,47.2289
2024-01-28,47.2289
2024-01-29,47.8936
2024-01-30,47.2342
2024-01-31,44.809
2024-02-01,48.2791
2024-02-02,47.4644
2024-02-03,47.4644
2024-02-04,47.4644
2024-02-05,45.34
2024-02-06,47.4854
2024-02-07,46.2745
2024-02-08,49.1427
2024-02-09,50.7229
2024-02-10,50.7229
2024-02-11,50.7229
2024-02-12,53.5043
2024-02-13,48.7076
2024-02-14,49.2491
2024-02-15,51.2162
2024-02-16,50.4991
2024-02-17,50.4991
2024-02-18,50.4991
2024-02-19,50.4991
2024-02-20,48.9557
2024-02-21,46.4549
2024-02-22,45.4634
2024-02-23,47.1248
2024-02-24,47.1248
2024-02-25,47.1248
2024-02-26,46.4912
2024-02-27,48.4192
2024-02-28,46.6793
2024-02-29,48.2886
2024-03-01,47.7912
2024-03-02,47.7912
2024-03-03,47.7912
2024-03-04,45.4121
2024-03-05,43.5494
2024-03-06,43.1756
2024-03-07,42.3482
2024-03-08,42.7608
2024-03-09,42.7608
2024-03-10,42.7608
2024-03-11,41.308
2024-03-12,40.1566
2024-03-13,39.8233
2024-03-14,37.4303
2024-03-15,33.8784
2024-03-16,33.8784
2024-03-17,33.8784
2024-03-18,33.0739
2024-03-19,38.5711
2024-03-20,40.743
2024-03-21,40.4739
2024-03-22,40.2675
2024-03-23,40.2675
2024-03-24,40.2675
2024-03-25,38.8335
2024-03-26,40.0946
2024-03-27,41.8516
2024-03-28,43.8072
2024-03-29,43.8072
2024-03-30,43.8072
2024-03-31,43.8072
2024-04-01,42.3343
2024-04-02,41.0884
2024-04-03,40.6156
2024-04-04,39.9931
2024-04-05,40.2716
2024-04-06,40.2716
2024-04-07,40.2716
2024-04-08,40.0027
