,CLB US Equity
2023-03-23,43.1957
2023-03-24,43.1475
2023-03-25,43.1475
2023-03-26,43.1475
2023-03-27,45.4446
2023-03-28,47.1102
2023-03-29,48.3267
2023-03-30,48.3267
2023-03-31,48.6044
2023-04-01,48.6044
2023-04-02,48.6044
2023-04-03,53.0161
2023-04-04,51.5407
2023-04-05,50.5605
2023-04-06,49.2108
2023-04-07,49.2108
2023-04-08,49.2108
2023-04-09,49.2108
2023-04-10,49.7239
2023-04-11,51.3971
2023-04-12,51.8412
2023-04-13,51.2278
2023-04-14,49.8783
2023-04-15,49.8783
2023-04-16,49.8783
2023-04-17,49.0822
2023-04-18,48.0974
2023-04-19,47.6823
2023-04-20,46.5632
2023-04-21,45.8007
2023-04-22,45.8007
2023-04-23,45.8007
2023-04-24,48.422
2023-04-25,45.5124
2023-04-26,44.816
2023-04-27,50.6268
2023-04-28,50.466
2023-04-29,50.466
2023-04-30,50.466
2023-05-01,48.9234
2023-05-02,46.6494
2023-05-03,49.6588
2023-05-04,47.4038
2023-05-05,48.8151
2023-05-06,48.8151
2023-05-07,48.8151
2023-05-08,45.9455
2023-05-09,46.4716
2023-05-10,46.8395
2023-05-11,45.3162
2023-05-12,45.0248
2023-05-13,45.0248
2023-05-14,45.0248
2023-05-15,46.8282
2023-05-16,45.3496
2023-05-17,47.1465
2023-05-18,47.7735
2023-05-19,49.5947
2023-05-20,49.5947
2023-05-21,49.5947
2023-05-22,55.8195
2023-05-23,56.3315
2023-05-24,55.1824
2023-05-25,52.3375
2023-05-26,53.1025
2023-05-27,53.1025
2023-05-28,53.1025
2023-05-29,53.1025
2023-05-30,49.8848
2023-05-31,49.1226
2023-06-01,53.4759
2023-06-02,59.6532
2023-06-03,59.6532
2023-06-04,59.6532
2023-06-05,53.304
2023-06-06,52.7546
2023-06-07,57.4243
2023-06-08,58.5238
2023-06-09,55.1063
2023-06-10,55.1063
2023-06-11,55.1063
2023-06-12,50.2069
2023-06-13,51.1483
2023-06-14,50.431
2023-06-15,49.3569
2023-06-16,49.7719
2023-06-17,49.7719
2023-06-18,49.7719
2023-06-19,49.7719
2023-06-20,49.1469
2023-06-21,52.5909
2023-06-22,51.2591
2023-06-23,50.3638
2023-06-24,50.3638
2023-06-25,50.3638
2023-06-26,50.0544
2023-06-27,52.1817
2023-06-28,52.6857
2023-06-29,53.6729
2023-06-30,50.8642
2023-07-01,50.8642
2023-07-02,50.8642
2023-07-03,48.5924
2023-07-04,48.5924
2023-07-05,47.8707
2023-07-06,47.1232
2023-07-07,53.1948
2023-07-08,53.1948
2023-07-09,53.1948
2023-07-10,53.3457
2023-07-11,53.545
2023-07-12,52.819
2023-07-13,52.9838
2023-07-14,50.506
2023-07-15,50.506
2023-07-16,50.506
2023-07-17,51.7349
2023-07-18,53.6631
2023-07-19,53.9917
2023-07-20,53.4594
2023-07-21,53.2308
2023-07-22,53.2308
2023-07-23,53.2308
2023-07-24,53.8937
2023-07-25,53.3224
2023-07-26,54.1428
2023-07-27,53.5461
2023-07-28,57.3353
2023-07-29,57.3353
2023-07-30,57.3353
2023-07-31,57.0103
2023-08-01,60.358
2023-08-02,55.8292
2023-08-03,54.4591
2023-08-04,53.7332
2023-08-05,53.7332
2023-08-06,53.7332
2023-08-07,52.8298
2023-08-08,52.9881
2023-08-09,54.6156
2023-08-10,54.9797
2023-08-11,55.0596
2023-08-12,55.0596
2023-08-13,55.0596
2023-08-14,53.0152
2023-08-15,52.0006
2023-08-16,51.5225
2023-08-17,50.155
2023-08-18,51.4569
2023-08-19,51.4569
2023-08-20,51.4569
2023-08-21,49.1789
2023-08-22,48.2882
2023-08-23,49.3357
2023-08-24,48.1687
2023-08-25,48.4415
2023-08-26,48.4415
2023-08-27,48.4415
2023-08-28,50.0065
2023-08-29,49.7349
2023-08-30,49.388
2023-08-31,49.6062
2023-09-01,52.6996
2023-09-02,52.6996
2023-09-03,52.6996
2023-09-04,52.6996
2023-09-05,51.0065
2023-09-06,54.5528
2023-09-07,56.2806
2023-09-08,54.8427
2023-09-09,54.8427
2023-09-10,54.8427
2023-09-11,54.0532
2023-09-12,54.2478
2023-09-13,49.7422
2023-09-14,51.3599
2023-09-15,51.3936
2023-09-16,51.3936
2023-09-17,51.3936
2023-09-18,49.7523
2023-09-19,47.5987
2023-09-20,49.4318
2023-09-21,48.0012
2023-09-22,49.0544
2023-09-23,49.0544
2023-09-24,49.0544
2023-09-25,48.6676
2023-09-26,46.6941
2023-09-27,51.9618
2023-09-28,50.6754
2023-09-29,48.8169
2023-09-30,48.8169
2023-10-01,48.8169
2023-10-02,46.6297
2023-10-03,46.8832
2023-10-04,43.6087
2023-10-05,42.4339
2023-10-06,45.1553
2023-10-07,45.1553
2023-10-08,45.1553
2023-10-09,48.6632
2023-10-10,48.7629
2023-10-11,48.5353
2023-10-12,48.3353
2023-10-13,49.6935
2023-10-14,49.6935
2023-10-15,49.6935
2023-10-16,50.2981
2023-10-17,51.0147
2023-10-18,51.876
2023-10-19,49.1564
2023-10-20,46.8257
2023-10-21,46.8257
2023-10-22,46.8257
2023-10-23,46.15
2023-10-24,46.981
2023-10-25,45.7634
2023-10-26,44.2383
2023-10-27,42.6379
2023-10-28,42.6379
2023-10-29,42.6379
2023-10-30,41.4968
2023-10-31,41.1801
2023-11-01,39.9196
2023-11-02,40.994
2023-11-03,40.5698
2023-11-04,40.5698
2023-11-05,40.5698
2023-11-06,38.1508
2023-11-07,33.8406
2023-11-08,34.6571
2023-11-09,37.5195
2023-11-10,37.0785
2023-11-11,37.0785
2023-11-12,37.0785
2023-11-13,35.7214
2023-11-14,40.1622
2023-11-15,38.7765
2023-11-16,36.1438
2023-11-17,35.9419
2023-11-18,35.9419
2023-11-19,35.9419
2023-11-20,36.6287
2023-11-21,36.1212
2023-11-22,35.9855
2023-11-23,35.9855
2023-11-24,37.5393
2023-11-25,37.5393
2023-11-26,37.5393
2023-11-27,37.5393
2023-11-28,36.0751
2023-11-29,34.9744
2023-11-30,35.4446
2023-12-01,37.3202
2023-12-02,37.3202
2023-12-03,37.3202
2023-12-04,37.736
2023-12-05,37.5108
2023-12-06,35.506
2023-12-07,36.8694
2023-12-08,37.9015
2023-12-09,37.9015
2023-12-10,37.9015
2023-12-11,36.194
2023-12-12,34.6405
2023-12-13,39.2916
2023-12-14,43.2331
2023-12-15,41.8776
2023-12-16,41.8776
2023-12-17,41.8776
2023-12-18,42.6679
2023-12-19,44.6818
2023-12-20,43.4614
2023-12-21,42.4387
2023-12-22,42.6313
2023-12-23,42.6313
2023-12-24,42.6313
2023-12-25,42.6313
2023-12-26,45.3735
2023-12-27,44.8006
2023-12-28,42.8955
2023-12-29,41.3615
2023-12-30,41.3615
2023-12-31,41.3615
2024-01-01,41.3615
2024-01-02,40.7653
2024-01-03,40.6583
2024-01-04,39.2721
2024-01-05,41.4943
2024-01-06,41.4943
2024-01-07,41.4943
2024-01-08,39.6708
2024-01-09,37.7526
2024-01-10,36.7527
2024-01-11,35.2272
2024-01-12,36.1228
2024-01-13,36.1228
2024-01-14,36.1228
2024-01-15,36.1228
2024-01-16,35.0573
2024-01-17,34.4391
2024-01-18,37.2986
2024-01-19,36.2836
2024-01-20,36.2836
2024-01-21,36.2836
2024-01-22,36.4567
2024-01-23,36.4226
2024-01-24,41.0992
2024-01-25,43.3087
2024-01-26,44.0327
2024-01-27,44.0327
2024-01-28,44.0327
2024-01-29,42.6249
2024-01-30,42.1864
2024-01-31,39.9084
2024-02-01,37.2954
2024-02-02,36.6249
2024-02-03,36.6249
2024-02-04,36.6249
2024-02-05,37.1509
2024-02-06,37.2108
2024-02-07,36.0383
2024-02-08,37.6998
2024-02-09,36.465
2024-02-10,36.465
2024-02-11,36.465
2024-02-12,39.0757
2024-02-13,36.2119
2024-02-14,36.6919
2024-02-15,40.403
2024-02-16,39.3952
2024-02-17,39.3952
2024-02-18,39.3952
2024-02-19,39.3952
2024-02-20,39.5108
2024-02-21,39.0103
2024-02-22,37.5713
2024-02-23,38.7402
2024-02-24,38.7402
2024-02-25,38.7402
2024-02-26,38.0421
2024-02-27,42.9459
2024-02-28,42.3609
2024-02-29,43.2745
2024-03-01,45.9867
2024-03-02,45.9867
2024-03-03,45.9867
2024-03-04,46.258
2024-03-05,46.1621
2024-03-06,46.6768
2024-03-07,48.8683
2024-03-08,48.709
2024-03-09,48.709
2024-03-10,48.709
2024-03-11,50.2741
2024-03-12,49.2742
2024-03-13,49.5051
2024-03-14,49.3888
2024-03-15,51.9013
2024-03-16,51.9013
2024-03-17,51.9013
2024-03-18,49.4222
2024-03-19,50.8111
2024-03-20,52.389
2024-03-21,53.8652
2024-03-22,52.4933
2024-03-23,52.4933
2024-03-24,52.4933
2024-03-25,55.228
2024-03-26,51.332
2024-03-27,53.8698
2024-03-28,54.3223
2024-03-29,54.3223
2024-03-30,54.3223
2024-03-31,54.3223
2024-04-01,54.5784
2024-04-02,55.6083
2024-04-03,55.7639
2024-04-04,53.3146
2024-04-05,55.1899
2024-04-06,55.1899
2024-04-07,55.1899
2024-04-08,54.7996
