,CSX US Equity
2023-03-21,44.5365
2023-03-22,40.7734
2023-03-23,40.0594
2023-03-24,40.9256
2023-03-25,40.9256
2023-03-26,40.9256
2023-03-27,43.4137
2023-03-28,45.1348
2023-03-29,47.3438
2023-03-30,46.9769
2023-03-31,48.9766
2023-04-01,48.9766
2023-04-02,48.9766
2023-04-03,48.5889
2023-04-04,47.1307
2023-04-05,46.2025
2023-04-06,49.6089
2023-04-07,49.6089
2023-04-08,49.6089
2023-04-09,49.6089
2023-04-10,49.4757
2023-04-11,50.9293
2023-04-12,50.2286
2023-04-13,51.427
2023-04-14,51.6124
2023-04-15,51.6124
2023-04-16,51.6124
2023-04-17,51.5615
2023-04-18,51.3519
2023-04-19,52.1071
2023-04-20,53.3555
2023-04-21,57.9377
2023-04-22,57.9377
2023-04-23,57.9377
2023-04-24,55.4814
2023-04-25,52.9482
2023-04-26,49.2638
2023-04-27,50.4374
2023-04-28,51.5957
2023-04-29,51.5957
2023-04-30,51.5957
2023-05-01,54.4996
2023-05-02,53.3459
2023-05-03,52.6441
2023-05-04,54.331
2023-05-05,56.6435
2023-05-06,56.6435
2023-05-07,56.6435
2023-05-08,56.7259
2023-05-09,57.3135
2023-05-10,56.1307
2023-05-11,56.0168
2023-05-12,56.1549
2023-05-13,56.1549
2023-05-14,56.1549
2023-05-15,57.0384
2023-05-16,55.0455
2023-05-17,56.3367
2023-05-18,58.3533
2023-05-19,57.8508
2023-05-20,57.8508
2023-05-21,57.8508
2023-05-22,55.3247
2023-05-23,53.6118
2023-05-24,49.6627
2023-05-25,49.822
2023-05-26,49.231
2023-05-27,49.231
2023-05-28,49.231
2023-05-29,49.231
2023-05-30,50.7206
2023-05-31,49.0658
2023-06-01,52.8334
2023-06-02,55.4275
2023-06-03,55.4275
2023-06-04,55.4275
2023-06-05,56.3924
2023-06-06,55.2725
2023-06-07,58.1673
2023-06-08,58.0458
2023-06-09,56.5199
2023-06-10,56.5199
2023-06-11,56.5199
2023-06-12,56.9414
2023-06-13,58.1539
2023-06-14,60.0772
2023-06-15,62.0495
2023-06-16,59.7746
2023-06-17,59.7746
2023-06-18,59.7746
2023-06-19,59.7746
2023-06-20,57.8926
2023-06-21,58.8749
2023-06-22,58.746
2023-06-23,56.3839
2023-06-24,56.3839
2023-06-25,56.3839
2023-06-26,58.1257
2023-06-27,59.7438
2023-06-28,60.2731
2023-06-29,61.4953
2023-06-30,62.4762
2023-07-01,62.4762
2023-07-02,62.4762
2023-07-03,63.4805
2023-07-04,63.4805
2023-07-05,60.2156
2023-07-06,57.5448
2023-07-07,56.5325
2023-07-08,56.5325
2023-07-09,56.5325
2023-07-10,58.0129
2023-07-11,58.7627
2023-07-12,57.1782
2023-07-13,58.1034
2023-07-14,57.4947
2023-07-15,57.4947
2023-07-16,57.4947
2023-07-17,54.7896
2023-07-18,57.4657
2023-07-19,57.71
2023-07-20,57.0994
2023-07-21,49.5638
2023-07-22,49.5638
2023-07-23,49.5638
2023-07-24,49.8922
2023-07-25,53.2995
2023-07-26,52.06
2023-07-27,52.4758
2023-07-28,56.2533
2023-07-29,56.2533
2023-07-30,56.2533
2023-07-31,53.5104
2023-08-01,53.4542
2023-08-02,51.497
2023-08-03,51.2198
2023-08-04,44.3545
2023-08-05,44.3545
2023-08-06,44.3545
2023-08-07,45.7613
2023-08-08,43.6956
2023-08-09,42.8442
2023-08-10,42.0392
2023-08-11,41.3206
2023-08-12,41.3206
2023-08-13,41.3206
2023-08-14,41.7448
2023-08-15,39.4681
2023-08-16,39.1004
2023-08-17,39.6177
2023-08-18,43.3507
2023-08-19,43.3507
2023-08-20,43.3507
2023-08-21,42.6237
2023-08-22,41.7191
2023-08-23,44.694
2023-08-24,42.6707
2023-08-25,44.7297
2023-08-26,44.7297
2023-08-27,44.7297
2023-08-28,44.4935
2023-08-29,43.9653
2023-08-30,44.5247
2023-08-31,41.9718
2023-09-01,44.636
2023-09-02,44.636
2023-09-03,44.636
2023-09-04,44.636
2023-09-05,41.3901
2023-09-06,40.5733
2023-09-07,39.5533
2023-09-08,42.4232
2023-09-09,42.4232
2023-09-10,42.4232
2023-09-11,43.8032
2023-09-12,46.182
2023-09-13,45.7423
2023-09-14,48.7697
2023-09-15,47.799
2023-09-16,47.799
2023-09-17,47.799
2023-09-18,49.176
2023-09-19,48.1768
2023-09-20,50.3728
2023-09-21,48.8212
2023-09-22,49.8138
2023-09-23,49.8138
2023-09-24,49.8138
2023-09-25,49.5377
2023-09-26,46.6997
2023-09-27,44.9892
2023-09-28,46.7114
2023-09-29,47.7615
2023-09-30,47.7615
2023-10-01,47.7615
2023-10-02,46.6519
2023-10-03,48.0201
2023-10-04,48.4953
2023-10-05,46.0973
2023-10-06,49.0585
2023-10-07,49.0585
2023-10-08,49.0585
2023-10-09,50.0241
2023-10-10,52.5423
2023-10-11,52.9158
2023-10-12,50.2842
2023-10-13,50.1694
2023-10-14,50.1694
2023-10-15,50.1694
2023-10-16,51.708
2023-10-17,51.4645
2023-10-18,47.4212
2023-10-19,46.7161
2023-10-20,48.068
2023-10-21,48.068
2023-10-22,48.068
2023-10-23,44.8572
2023-10-24,42.5073
2023-10-25,42.1268
2023-10-26,42.0781
2023-10-27,40.3875
2023-10-28,40.3875
2023-10-29,40.3875
2023-10-30,41.4991
2023-10-31,44.5094
2023-11-01,43.0824
2023-11-02,48.1214
2023-11-03,48.1793
2023-11-04,48.1793
2023-11-05,48.1793
2023-11-06,48.0683
2023-11-07,47.8972
2023-11-08,48.0248
2023-11-09,46.8379
2023-11-10,50.2112
2023-11-11,50.2112
2023-11-12,50.2112
2023-11-13,48.7032
2023-11-14,52.5917
2023-11-15,51.8524
2023-11-16,53.7577
2023-11-17,55.3179
2023-11-18,55.3179
2023-11-19,55.3179
2023-11-20,57.565
2023-11-21,58.4974
2023-11-22,59.9353
2023-11-23,59.9353
2023-11-24,60.3615
2023-11-25,60.3615
2023-11-26,60.3615
2023-11-27,55.6024
2023-11-28,56.1642
2023-11-29,54.7902
2023-11-30,57.6962
2023-12-01,62.5073
2023-12-02,62.5073
2023-12-03,62.5073
2023-12-04,63.5217
2023-12-05,61.0885
2023-12-06,62.024
2023-12-07,61.8901
2023-12-08,58.372
2023-12-09,58.372
2023-12-10,58.372
2023-12-11,59.4323
2023-12-12,59.5211
2023-12-13,59.6127
2023-12-14,62.2611
2023-12-15,62.9317
2023-12-16,62.9317
2023-12-17,62.9317
2023-12-18,64.2856
2023-12-19,65.2795
2023-12-20,63.6666
2023-12-21,64.0839
2023-12-22,64.7949
2023-12-23,64.7949
2023-12-24,64.7949
2023-12-25,64.7949
2023-12-26,66.1017
2023-12-27,63.8048
2023-12-28,64.1909
2023-12-29,63.6446
2023-12-30,63.6446
2023-12-31,63.6446
2024-01-01,63.6446
2024-01-02,63.2468
2024-01-03,63.4359
2024-01-04,63.7256
2024-01-05,62.867
2024-01-06,62.867
2024-01-07,62.867
2024-01-08,63.2258
2024-01-09,62.5117
2024-01-10,62.998
2024-01-11,61.8
2024-01-12,63.406
2024-01-13,63.406
2024-01-14,63.406
2024-01-15,63.406
2024-01-16,62.2851
2024-01-17,59.131
2024-01-18,59.4948
2024-01-19,60.1069
2024-01-20,60.1069
2024-01-21,60.1069
2024-01-22,61.3165
2024-01-23,62.1477
2024-01-24,57.5773
2024-01-25,61.1803
2024-01-26,63.2449
2024-01-27,63.2449
2024-01-28,63.2449
2024-01-29,64.2535
2024-01-30,65.5257
2024-01-31,64.1628
2024-02-01,66.9153
2024-02-02,68.0108
2024-02-03,68.0108
2024-02-04,68.0108
2024-02-05,68.8641
2024-02-06,70.0619
2024-02-07,69.7746
2024-02-08,70.1126
2024-02-09,68.3338
2024-02-10,68.3338
2024-02-11,68.3338
2024-02-12,68.1351
2024-02-13,65.571
2024-02-14,67.4706
2024-02-15,67.4706
2024-02-16,64.7268
2024-02-17,64.7268
2024-02-18,64.7268
2024-02-19,64.7268
2024-02-20,65.4534
2024-02-21,66.6711
2024-02-22,70.2426
2024-02-23,71.973
2024-02-24,71.973
2024-02-25,71.973
2024-02-26,70.5267
2024-02-27,68.4399
2024-02-28,66.9449
2024-02-29,68.1157
2024-03-01,69.3675
2024-03-02,69.3675
2024-03-03,69.3675
2024-03-04,69.9979
2024-03-05,68.7299
2024-03-06,67.1806
2024-03-07,65.5562
2024-03-08,66.8722
2024-03-09,66.8722
2024-03-10,66.8722
2024-03-11,65.4354
2024-03-12,63.3695
2024-03-13,62.9955
2024-03-14,56.5236
2024-03-15,56.047
2024-03-16,56.047
2024-03-17,56.047
2024-03-18,58.1169
2024-03-19,55.493
2024-03-20,59.1366
2024-03-21,60.5166
2024-03-22,56.5644
2024-03-23,56.5644
2024-03-24,56.5644
2024-03-25,53.0493
2024-03-26,48.6916
2024-03-27,52.7101
2024-03-28,53.9196
2024-03-29,53.9196
2024-03-30,53.9196
2024-03-31,53.9196
2024-04-01,52.179
2024-04-02,50.6055
2024-04-03,50.0847
2024-04-04,48.3683
2024-04-05,49.4437
2024-04-06,49.4437
2024-04-07,49.4437
2024-04-08,48.007
