,STLD US Equity
2023-03-20,45.2831
2023-03-21,47.4322
2023-03-22,45.3706
2023-03-23,45.5196
2023-03-24,46.1082
2023-03-25,46.1082
2023-03-26,46.1082
2023-03-27,47.621
2023-03-28,46.7591
2023-03-29,47.5859
2023-03-30,48.4742
2023-03-31,49.6229
2023-04-01,49.6229
2023-04-02,49.6229
2023-04-03,49.6975
2023-04-04,43.6851
2023-04-05,43.6464
2023-04-06,43.8009
2023-04-07,43.8009
2023-04-08,43.8009
2023-04-09,43.8009
2023-04-10,45.9122
2023-04-11,47.1141
2023-04-12,46.209
2023-04-13,45.3515
2023-04-14,44.8861
2023-04-15,44.8861
2023-04-16,44.8861
2023-04-17,46.1077
2023-04-18,47.2183
2023-04-19,46.3528
2023-04-20,50.2455
2023-04-21,49.2508
2023-04-22,49.2508
2023-04-23,49.2508
2023-04-24,48.5386
2023-04-25,45.1674
2023-04-26,44.0129
2023-04-27,45.7362
2023-04-28,45.4611
2023-04-29,45.4611
2023-04-30,45.4611
2023-05-01,45.8462
2023-05-02,44.9635
2023-05-03,44.226
2023-05-04,40.5969
2023-05-05,42.1756
2023-05-06,42.1756
2023-05-07,42.1756
2023-05-08,41.9738
2023-05-09,41.7414
2023-05-10,41.0619
2023-05-11,41.5447
2023-05-12,41.7479
2023-05-13,41.7479
2023-05-14,41.7479
2023-05-15,42.5546
2023-05-16,40.7464
2023-05-17,41.9223
2023-05-18,43.0809
2023-05-19,42.5137
2023-05-20,42.5137
2023-05-21,42.5137
2023-05-22,42.6491
2023-05-23,41.5965
2023-05-24,39.6543
2023-05-25,41.2752
2023-05-26,42.2723
2023-05-27,42.2723
2023-05-28,42.2723
2023-05-29,42.2723
2023-05-30,40.2585
2023-05-31,39.4206
2023-06-01,39.7306
2023-06-02,45.6366
2023-06-03,45.6366
2023-06-04,45.6366
2023-06-05,45.6115
2023-06-06,47.2289
2023-06-07,49.2247
2023-06-08,48.3026
2023-06-09,47.2687
2023-06-10,47.2687
2023-06-11,47.2687
2023-06-12,49.0787
2023-06-13,54.4284
2023-06-14,52.1698
2023-06-15,53.2278
2023-06-16,50.1297
2023-06-17,50.1297
2023-06-18,50.1297
2023-06-19,50.1297
2023-06-20,48.8018
2023-06-21,49.8045
2023-06-22,50.082
2023-06-23,50.3203
2023-06-24,50.3203
2023-06-25,50.3203
2023-06-26,51.2825
2023-06-27,53.9528
2023-06-28,54.16
2023-06-29,56.3654
2023-06-30,56.1393
2023-07-01,56.1393
2023-07-02,56.1393
2023-07-03,57.6862
2023-07-04,57.6862
2023-07-05,52.0136
2023-07-06,50.8628
2023-07-07,51.8835
2023-07-08,51.8835
2023-07-09,51.8835
2023-07-10,51.9288
2023-07-11,53.3732
2023-07-12,53.5185
2023-07-13,54.3739
2023-07-14,52.7227
2023-07-15,52.7227
2023-07-16,52.7227
2023-07-17,53.2791
2023-07-18,54.9619
2023-07-19,51.29
2023-07-20,48.2388
2023-07-21,46.5281
2023-07-22,46.5281
2023-07-23,46.5281
2023-07-24,48.2342
2023-07-25,51.2422
2023-07-26,49.9419
2023-07-27,48.747
2023-07-28,50.0325
2023-07-29,50.0325
2023-07-30,50.0325
2023-07-31,52.6125
2023-08-01,52.9932
2023-08-02,51.3275
2023-08-03,51.4046
2023-08-04,49.7245
2023-08-05,49.7245
2023-08-06,49.7245
2023-08-07,50.4054
2023-08-08,49.8735
2023-08-09,50.53
2023-08-10,47.9324
2023-08-11,48.1658
2023-08-12,48.1658
2023-08-13,48.1658
2023-08-14,53.6428
2023-08-15,50.1202
2023-08-16,51.6941
2023-08-17,51.2681
2023-08-18,51.0609
2023-08-19,51.0609
2023-08-20,51.0609
2023-08-21,49.6286
2023-08-22,50.6558
2023-08-23,48.625
2023-08-24,46.8028
2023-08-25,47.5868
2023-08-26,47.5868
2023-08-27,47.5868
2023-08-28,47.9889
2023-08-29,52.6352
2023-08-30,52.4718
2023-08-31,52.6442
2023-09-01,53.375
2023-09-02,53.375
2023-09-03,53.375
2023-09-04,53.375
2023-09-05,51.3877
2023-09-06,49.621
2023-09-07,50.7986
2023-09-08,48.4761
2023-09-09,48.4761
2023-09-10,48.4761
2023-09-11,45.8184
2023-09-12,45.6591
2023-09-13,44.1404
2023-09-14,48.6233
2023-09-15,44.9493
2023-09-16,44.9493
2023-09-17,44.9493
2023-09-18,44.4041
2023-09-19,45.7429
2023-09-20,46.8207
2023-09-21,46.1198
2023-09-22,47.8929
2023-09-23,47.8929
2023-09-24,47.8929
2023-09-25,51.3833
2023-09-26,49.7385
2023-09-27,53.3038
2023-09-28,53.2334
2023-09-29,54.4497
2023-09-30,54.4497
2023-10-01,54.4497
2023-10-02,53.4198
2023-10-03,53.3052
2023-10-04,53.6652
2023-10-05,54.094
2023-10-06,55.4263
2023-10-07,55.4263
2023-10-08,55.4263
2023-10-09,55.9225
2023-10-10,56.9855
2023-10-11,57.7329
2023-10-12,51.779
2023-10-13,51.878
2023-10-14,51.878
2023-10-15,51.878
2023-10-16,50.4618
2023-10-17,52.7706
2023-10-18,48.9126
2023-10-19,44.6902
2023-10-20,44.4545
2023-10-21,44.4545
2023-10-22,44.4545
2023-10-23,44.2613
2023-10-24,47.6397
2023-10-25,45.8564
2023-10-26,48.6705
2023-10-27,50.518
2023-10-28,50.518
2023-10-29,50.518
2023-10-30,51.0182
2023-10-31,52.985
2023-11-01,55.4065
2023-11-02,57.6708
2023-11-03,57.96
2023-11-04,57.96
2023-11-05,57.96
2023-11-06,57.8856
2023-11-07,55.9543
2023-11-08,54.6484
2023-11-09,54.0803
2023-11-10,54.4141
2023-11-11,54.4141
2023-11-12,54.4141
2023-11-13,52.4659
2023-11-14,55.8886
2023-11-15,56.3891
2023-11-16,54.6532
2023-11-17,55.726
2023-11-18,55.726
2023-11-19,55.726
2023-11-20,56.6653
2023-11-21,57.4683
2023-11-22,57.509
2023-11-23,57.509
2023-11-24,55.8494
2023-11-25,55.8494
2023-11-26,55.8494
2023-11-27,59.6168
2023-11-28,58.2189
2023-11-29,59.4344
2023-11-30,62.6791
2023-12-01,63.1978
2023-12-02,63.1978
2023-12-03,63.1978
2023-12-04,61.7935
2023-12-05,58.8138
2023-12-06,55.0863
2023-12-07,55.8081
2023-12-08,54.2632
2023-12-09,54.2632
2023-12-10,54.2632
2023-12-11,55.8902
2023-12-12,54.6657
2023-12-13,56.2541
2023-12-14,59.7566
2023-12-15,64.0175
2023-12-16,64.0175
2023-12-17,64.0175
2023-12-18,61.0524
2023-12-19,61.9599
2023-12-20,58.3547
2023-12-21,58.2627
2023-12-22,59.6208
2023-12-23,59.6208
2023-12-24,59.6208
2023-12-25,59.6208
2023-12-26,58.9117
2023-12-27,58.4849
2023-12-28,56.7825
2023-12-29,55.6062
2023-12-30,55.6062
2023-12-31,55.6062
2024-01-01,55.6062
2024-01-02,56.3788
2024-01-03,56.5719
2024-01-04,53.3363
2024-01-05,53.0521
2024-01-06,53.0521
2024-01-07,53.0521
2024-01-08,53.9201
2024-01-09,49.2869
2024-01-10,49.1028
2024-01-11,49.4247
2024-01-12,49.5426
2024-01-13,49.5426
2024-01-14,49.5426
2024-01-15,49.5426
2024-01-16,47.6798
2024-01-17,48.6053
2024-01-18,49.0281
2024-01-19,49.2441
2024-01-20,49.2441
2024-01-21,49.2441
2024-01-22,52.3987
2024-01-23,53.2295
2024-01-24,53.7004
2024-01-25,52.8201
2024-01-26,52.9448
2024-01-27,52.9448
2024-01-28,52.9448
2024-01-29,54.0257
2024-01-30,60.1767
2024-01-31,57.6639
2024-02-01,56.4177
2024-02-02,56.8146
2024-02-03,56.8146
2024-02-04,56.8146
2024-02-05,58.2293
2024-02-06,56.3346
2024-02-07,60.7306
2024-02-08,60.9898
2024-02-09,61.1319
2024-02-10,61.1319
2024-02-11,61.1319
2024-02-12,59.3714
2024-02-13,52.202
2024-02-14,53.6598
2024-02-15,57.8972
2024-02-16,56.948
2024-02-17,56.948
2024-02-18,56.948
2024-02-19,56.948
2024-02-20,56.0468
2024-02-21,55.3518
2024-02-22,57.9799
2024-02-23,59.9709
2024-02-24,59.9709
2024-02-25,59.9709
2024-02-26,63.2505
2024-02-27,64.6525
2024-02-28,64.0143
2024-02-29,65.0046
2024-03-01,64.8519
2024-03-02,64.8519
2024-03-03,64.8519
2024-03-04,60.2348
2024-03-05,58.0895
2024-03-06,59.3463
2024-03-07,61.3579
2024-03-08,60.1884
2024-03-09,60.1884
2024-03-10,60.1884
2024-03-11,58.2614
2024-03-12,59.4829
2024-03-13,61.6186
2024-03-14,59.3973
2024-03-15,63.7342
2024-03-16,63.7342
2024-03-17,63.7342
2024-03-18,65.1239
2024-03-19,65.7213
2024-03-20,66.9069
2024-03-21,67.6247
2024-03-22,67.72
2024-03-23,67.72
2024-03-24,67.72
2024-03-25,67.8114
2024-03-26,68.2633
2024-03-27,69.9502
2024-03-28,70.7124
2024-03-29,70.7124
2024-03-30,70.7124
2024-03-31,70.7124
2024-04-01,71.337
2024-04-02,69.3175
2024-04-03,69.0647
2024-04-04,67.5358
2024-04-05,67.9389
2024-04-06,67.9389
2024-04-07,67.9389
2024-04-08,68.3598
