,RHI US Equity
2023-03-21,47.7814
2023-03-22,44.1635
2023-03-23,43.4263
2023-03-24,44.5023
2023-03-25,44.5023
2023-03-26,44.5023
2023-03-27,46.9488
2023-03-28,47.1096
2023-03-29,48.4826
2023-03-30,49.7526
2023-03-31,53.6258
2023-04-01,53.6258
2023-04-02,53.6258
2023-04-03,52.1189
2023-04-04,48.9157
2023-04-05,45.6094
2023-04-06,44.3018
2023-04-07,44.3018
2023-04-08,44.3018
2023-04-09,44.3018
2023-04-10,45.7849
2023-04-11,46.6359
2023-04-12,44.57
2023-04-13,47.0579
2023-04-14,46.7478
2023-04-15,46.7478
2023-04-16,46.7478
2023-04-17,48.0714
2023-04-18,47.3355
2023-04-19,47.1774
2023-04-20,45.8949
2023-04-21,44.0038
2023-04-22,44.0038
2023-04-23,44.0038
2023-04-24,43.4052
2023-04-25,41.8525
2023-04-26,40.471
2023-04-27,44.8694
2023-04-28,44.6917
2023-04-29,44.6917
2023-04-30,44.6917
2023-05-01,44.9691
2023-05-02,41.9875
2023-05-03,39.4311
2023-05-04,37.732
2023-05-05,40.5607
2023-05-06,40.5607
2023-05-07,40.5607
2023-05-08,38.4669
2023-05-09,38.1331
2023-05-10,39.3491
2023-05-11,38.8888
2023-05-12,38.8046
2023-05-13,38.8046
2023-05-14,38.8046
2023-05-15,39.8828
2023-05-16,38.0972
2023-05-17,40.1753
2023-05-18,42.5757
2023-05-19,42.2787
2023-05-20,42.2787
2023-05-21,42.2787
2023-05-22,42.5613
2023-05-23,42.5807
2023-05-24,41.9755
2023-05-25,41.2798
2023-05-26,41.9992
2023-05-27,41.9992
2023-05-28,41.9992
2023-05-29,41.9992
2023-05-30,40.8866
2023-05-31,38.3661
2023-06-01,41.2356
2023-06-02,47.8353
2023-06-03,47.8353
2023-06-04,47.8353
2023-06-05,47.4128
2023-06-06,50.5742
2023-06-07,52.4667
2023-06-08,52.7452
2023-06-09,52.445
2023-06-10,52.445
2023-06-11,52.445
2023-06-12,53.5862
2023-06-13,55.8844
2023-06-14,49.8059
2023-06-15,52.6712
2023-06-16,52.8751
2023-06-17,52.8751
2023-06-18,52.8751
2023-06-19,52.8751
2023-06-20,49.9184
2023-06-21,50.1972
2023-06-22,48.8987
2023-06-23,48.3068
2023-06-24,48.3068
2023-06-25,48.3068
2023-06-26,50.4927
2023-06-27,50.7979
2023-06-28,51.2721
2023-06-29,53.993
2023-06-30,55.7038
2023-07-01,55.7038
2023-07-02,55.7038
2023-07-03,56.173
2023-07-04,56.173
2023-07-05,58.7038
2023-07-06,57.8162
2023-07-07,58.7421
2023-07-08,58.7421
2023-07-09,58.7421
2023-07-10,60.7795
2023-07-11,63.0071
2023-07-12,63.3219
2023-07-13,64.6965
2023-07-14,65.224
2023-07-15,65.224
2023-07-16,65.224
2023-07-17,66.0407
2023-07-18,67.2236
2023-07-19,67.3819
2023-07-20,61.0254
2023-07-21,55.4645
2023-07-22,55.4645
2023-07-23,55.4645
2023-07-24,57.4052
2023-07-25,57.5635
2023-07-26,49.9181
2023-07-27,46.8478
2023-07-28,48.8601
2023-07-29,48.8601
2023-07-30,48.8601
2023-07-31,48.3099
2023-08-01,47.9963
2023-08-02,48.567
2023-08-03,50.6601
2023-08-04,49.7602
2023-08-05,49.7602
2023-08-06,49.7602
2023-08-07,50.4026
2023-08-08,50.8262
2023-08-09,51.5298
2023-08-10,51.4966
2023-08-11,51.377
2023-08-12,51.377
2023-08-13,51.377
2023-08-14,51.0789
2023-08-15,49.0692
2023-08-16,47.7946
2023-08-17,47.5592
2023-08-18,48.8439
2023-08-19,48.8439
2023-08-20,48.8439
2023-08-21,49.621
2023-08-22,49.9021
2023-08-23,49.9984
2023-08-24,48.8839
2023-08-25,50.3696
2023-08-26,50.3696
2023-08-27,50.3696
2023-08-28,49.783
2023-08-29,51.2611
2023-08-30,51.6443
2023-08-31,48.2756
2023-09-01,50.3712
2023-09-02,50.3712
2023-09-03,50.3712
2023-09-04,50.3712
2023-09-05,47.7611
2023-09-06,45.2274
2023-09-07,47.3278
2023-09-08,47.198
2023-09-09,47.198
2023-09-10,47.198
2023-09-11,45.6265
2023-09-12,45.608
2023-09-13,46.2611
2023-09-14,50.5398
2023-09-15,51.431
2023-09-16,51.431
2023-09-17,51.431
2023-09-18,49.4838
2023-09-19,50.999
2023-09-20,49.8241
2023-09-21,48.2505
2023-09-22,47.01
2023-09-23,47.01
2023-09-24,47.01
2023-09-25,49.0118
2023-09-26,44.7608
2023-09-27,47.963
2023-09-28,48.0836
2023-09-29,48.2489
2023-09-30,48.2489
2023-10-01,48.2489
2023-10-02,45.8871
2023-10-03,49.5457
2023-10-04,49.1044
2023-10-05,49.4688
2023-10-06,51.3312
2023-10-07,51.3312
2023-10-08,51.3312
2023-10-09,54.5021
2023-10-10,54.9487
2023-10-11,55.5801
2023-10-12,55.7633
2023-10-13,52.6196
2023-10-14,52.6196
2023-10-15,52.6196
2023-10-16,53.9061
2023-10-17,55.0371
2023-10-18,51.9182
2023-10-19,49.7021
2023-10-20,48.1089
2023-10-21,48.1089
2023-10-22,48.1089
2023-10-23,45.8561
2023-10-24,45.2533
2023-10-25,48.3
2023-10-26,47.7997
2023-10-27,47.1967
2023-10-28,47.1967
2023-10-29,47.1967
2023-10-30,49.4524
2023-10-31,50.9254
2023-11-01,49.2948
2023-11-02,52.9448
2023-11-03,53.9095
2023-11-04,53.9095
2023-11-05,53.9095
2023-11-06,54.3009
2023-11-07,50.1859
2023-11-08,52.1936
2023-11-09,53.0695
2023-11-10,54.6602
2023-11-11,54.6602
2023-11-12,54.6602
2023-11-13,53.793
2023-11-14,60.1529
2023-11-15,59.2849
2023-11-16,58.6285
2023-11-17,60.2522
2023-11-18,60.2522
2023-11-19,60.2522
2023-11-20,62.487
2023-11-21,60.6666
2023-11-22,61.2468
2023-11-23,61.2468
2023-11-24,60.6224
2023-11-25,60.6224
2023-11-26,60.6224
2023-11-27,60.8973
2023-11-28,58.3904
2023-11-29,58.6046
2023-11-30,60.9706
2023-12-01,63.0239
2023-12-02,63.0239
2023-12-03,63.0239
2023-12-04,64.9844
2023-12-05,59.4439
2023-12-06,59.6781
2023-12-07,60.5037
2023-12-08,60.5037
2023-12-09,60.5037
2023-12-10,60.5037
2023-12-11,61.6881
2023-12-12,61.303
2023-12-13,61.9179
2023-12-14,65.4659
2023-12-15,65.9775
2023-12-16,65.9775
2023-12-17,65.9775
2023-12-18,66.2296
2023-12-19,66.4596
2023-12-20,63.2355
2023-12-21,64.228
2023-12-22,64.8771
2023-12-23,64.8771
2023-12-24,64.8771
2023-12-25,64.8771
2023-12-26,65.4251
2023-12-27,65.9459
2023-12-28,66.1656
2023-12-29,65.4666
2023-12-30,65.4666
2023-12-31,65.4666
2024-01-01,65.4666
2024-01-02,60.482
2024-01-03,55.2634
2024-01-04,53.4178
2024-01-05,52.9819
2024-01-06,52.9819
2024-01-07,52.9819
2024-01-08,53.6663
2024-01-09,51.0109
2024-01-10,48.4685
2024-01-11,48.4282
2024-01-12,48.2416
2024-01-13,48.2416
2024-01-14,48.2416
2024-01-15,48.2416
2024-01-16,47.8181
2024-01-17,46.6115
2024-01-18,47.7832
2024-01-19,48.2389
2024-01-20,48.2389
2024-01-21,48.2389
2024-01-22,51.5966
2024-01-23,49.7887
2024-01-24,49.3809
2024-01-25,49.476
2024-01-26,51.1844
2024-01-27,51.1844
2024-01-28,51.1844
2024-01-29,49.6643
2024-01-30,50.1264
2024-01-31,45.8416
2024-02-01,46.9209
2024-02-02,49.0931
2024-02-03,49.0931
2024-02-04,49.0931
2024-02-05,46.6099
2024-02-06,47.493
2024-02-07,46.1335
2024-02-08,48.7525
2024-02-09,50.1355
2024-02-10,50.1355
2024-02-11,50.1355
2024-02-12,51.9979
2024-02-13,46.9736
2024-02-14,49.0165
2024-02-15,52.4525
2024-02-16,49.5033
2024-02-17,49.5033
2024-02-18,49.5033
2024-02-19,49.5033
2024-02-20,47.9026
2024-02-21,47.8433
2024-02-22,47.8228
2024-02-23,49.2868
2024-02-24,49.2868
2024-02-25,49.2868
2024-02-26,50.1986
2024-02-27,51.1297
2024-02-28,49.3788
2024-02-29,49.9088
2024-03-01,50.744
2024-03-02,50.744
2024-03-03,50.744
2024-03-04,52.9528
2024-03-05,45.8924
2024-03-06,48.4103
2024-03-07,49.7154
2024-03-08,51.9077
2024-03-09,51.9077
2024-03-10,51.9077
2024-03-11,49.1958
2024-03-12,49.9338
2024-03-13,50.1004
2024-03-14,46.6849
2024-03-15,46.8832
2024-03-16,46.8832
2024-03-17,46.8832
2024-03-18,46.0949
2024-03-19,46.3979
2024-03-20,49.999
2024-03-21,51.8489
2024-03-22,48.6089
2024-03-23,48.6089
2024-03-24,48.6089
2024-03-25,46.3289
2024-03-26,44.6401
2024-03-27,46.2912
2024-03-28,48.6163
2024-03-29,48.6163
2024-03-30,48.6163
2024-03-31,48.6163
2024-04-01,46.5324
2024-04-02,44.4708
2024-04-03,42.6194
2024-04-04,41.7452
2024-04-05,41.5621
2024-04-06,41.5621
2024-04-07,41.5621
2024-04-08,42.2527
