,PHM US Equity
2023-03-19,57.0919
2023-03-20,56.9407
2023-03-21,57.8266
2023-03-22,58.0401
2023-03-23,58.9395
2023-03-24,59.4671
2023-03-25,59.4671
2023-03-26,59.4671
2023-03-27,59.1468
2023-03-28,60.5842
2023-03-29,60.2189
2023-03-30,59.0826
2023-03-31,62.0832
2023-04-01,62.0832
2023-04-02,62.0832
2023-04-03,63.4154
2023-04-04,61.6115
2023-04-05,62.0162
2023-04-06,59.5721
2023-04-07,59.5721
2023-04-08,59.5721
2023-04-09,59.5721
2023-04-10,60.5692
2023-04-11,63.3017
2023-04-12,63.27
2023-04-13,61.5473
2023-04-14,63.3263
2023-04-15,63.3263
2023-04-16,63.3263
2023-04-17,64.1564
2023-04-18,67.5349
2023-04-19,67.0446
2023-04-20,67.644
2023-04-21,67.6769
2023-04-22,67.6769
2023-04-23,67.6769
2023-04-24,69.3367
2023-04-25,70.9687
2023-04-26,69.8398
2023-04-27,72.1855
2023-04-28,73.3366
2023-04-29,73.3366
2023-04-30,73.3366
2023-05-01,68.7541
2023-05-02,68.7217
2023-05-03,69.7831
2023-05-04,69.3772
2023-05-05,70.3438
2023-05-06,70.3438
2023-05-07,70.3438
2023-05-08,71.4344
2023-05-09,71.2561
2023-05-10,71.3596
2023-05-11,71.8394
2023-05-12,72.3044
2023-05-13,72.3044
2023-05-14,72.3044
2023-05-15,72.4863
2023-05-16,73.6929
2023-05-17,73.8976
2023-05-18,74.8378
2023-05-19,70.8954
2023-05-20,70.8954
2023-05-21,70.8954
2023-05-22,64.5161
2023-05-23,59.1079
2023-05-24,59.2508
2023-05-25,60.7907
2023-05-26,58.824
2023-05-27,58.824
2023-05-28,58.824
2023-05-29,58.824
2023-05-30,60.492
2023-05-31,58.6632
2023-06-01,61.0966
2023-06-02,64.7558
2023-06-03,64.7558
2023-06-04,64.7558
2023-06-05,64.8216
2023-06-06,68.9597
2023-06-07,67.1536
2023-06-08,66.0967
2023-06-09,67.2519
2023-06-10,67.2519
2023-06-11,67.2519
2023-06-12,68.5454
2023-06-13,69.8842
2023-06-14,67.9501
2023-06-15,68.9367
2023-06-16,68.0496
2023-06-17,68.0496
2023-06-18,68.0496
2023-06-19,68.0496
2023-06-20,69.9399
2023-06-21,71.0645
2023-06-22,71.4455
2023-06-23,71.728
2023-06-24,71.728
2023-06-25,71.728
2023-06-26,70.9361
2023-06-27,74.1799
2023-06-28,71.2209
2023-06-29,70.0046
2023-06-30,70.474
2023-07-01,70.474
2023-07-02,70.474
2023-07-03,69.2592
2023-07-04,69.2592
2023-07-05,68.725
2023-07-06,62.5321
2023-07-07,62.5652
2023-07-08,62.5652
2023-07-09,62.5652
2023-07-10,66.1929
2023-07-11,67.3355
2023-07-12,69.6638
2023-07-13,70.0926
2023-07-14,72.5681
2023-07-15,72.5681
2023-07-16,72.5681
2023-07-17,70.3105
2023-07-18,70.6832
2023-07-19,70.5115
2023-07-20,59.4548
2023-07-21,60.282
2023-07-22,60.282
2023-07-23,60.282
2023-07-24,60.9186
2023-07-25,67.0
2023-07-26,67.9291
2023-07-27,66.477
2023-07-28,67.752
2023-07-29,67.752
2023-07-30,67.752
2023-07-31,66.7943
2023-08-01,67.052
2023-08-02,64.6597
2023-08-03,60.2344
2023-08-04,63.7608
2023-08-05,63.7608
2023-08-06,63.7608
2023-08-07,65.171
2023-08-08,65.5824
2023-08-09,63.6585
2023-08-10,59.5987
2023-08-11,59.2467
2023-08-12,59.2467
2023-08-13,59.2467
2023-08-14,60.8456
2023-08-15,61.0943
2023-08-16,57.8989
2023-08-17,51.6302
2023-08-18,52.3521
2023-08-19,52.3521
2023-08-20,52.3521
2023-08-21,50.3111
2023-08-22,51.579
2023-08-23,52.7685
2023-08-24,50.7635
2023-08-25,48.973
2023-08-26,48.973
2023-08-27,48.973
2023-08-28,49.8873
2023-08-29,52.9948
2023-08-30,54.6138
2023-08-31,55.8819
2023-09-01,56.6263
2023-09-02,56.6263
2023-09-03,56.6263
2023-09-04,56.6263
2023-09-05,49.449
2023-09-06,51.2298
2023-09-07,53.502
2023-09-08,53.1259
2023-09-09,53.1259
2023-09-10,53.1259
2023-09-11,54.3764
2023-09-12,49.7141
2023-09-13,47.9146
2023-09-14,50.063
2023-09-15,47.3747
2023-09-16,47.3747
2023-09-17,47.3747
2023-09-18,47.8463
2023-09-19,48.5549
2023-09-20,47.6659
2023-09-21,44.5477
2023-09-22,44.6065
2023-09-23,44.6065
2023-09-24,44.6065
2023-09-25,44.5943
2023-09-26,43.7748
2023-09-27,43.6868
2023-09-28,46.1984
2023-09-29,45.2411
2023-09-30,45.2411
2023-10-01,45.2411
2023-10-02,44.1502
2023-10-03,41.0761
2023-10-04,43.7293
2023-10-05,43.1255
2023-10-06,43.6674
2023-10-07,43.6674
2023-10-08,43.6674
2023-10-09,45.1742
2023-10-10,46.478
2023-10-11,49.0471
2023-10-12,44.1835
2023-10-13,45.6677
2023-10-14,45.6677
2023-10-15,45.6677
2023-10-16,45.6549
2023-10-17,46.5548
2023-10-18,44.3791
2023-10-19,42.3207
2023-10-20,41.745
2023-10-21,41.745
2023-10-22,41.745
2023-10-23,43.275
2023-10-24,45.0283
2023-10-25,44.2038
2023-10-26,46.3336
2023-10-27,45.7587
2023-10-28,45.7587
2023-10-29,45.7587
2023-10-30,46.2678
2023-10-31,48.463
2023-11-01,53.7003
2023-11-02,57.3239
2023-11-03,60.7801
2023-11-04,60.7801
2023-11-05,60.7801
2023-11-06,58.4687
2023-11-07,58.6518
2023-11-08,58.1215
2023-11-09,56.9007
2023-11-10,58.5852
2023-11-11,58.5852
2023-11-12,58.5852
2023-11-13,58.0546
2023-11-14,63.9934
2023-11-15,62.7128
2023-11-16,62.6008
2023-11-17,63.869
2023-11-18,63.869
2023-11-19,63.869
2023-11-20,63.8017
2023-11-21,62.1584
2023-11-22,62.8222
2023-11-23,62.8222
2023-11-24,62.9875
2023-11-25,62.9875
2023-11-26,62.9875
2023-11-27,62.6453
2023-11-28,62.0578
2023-11-29,62.5348
2023-11-30,63.0045
2023-12-01,65.816
2023-12-02,65.816
2023-12-03,65.816
2023-12-04,65.816
2023-12-05,65.6108
2023-12-06,67.2382
2023-12-07,69.1967
2023-12-08,70.8634
2023-12-09,70.8634
2023-12-10,70.8634
2023-12-11,70.3103
2023-12-12,70.1795
2023-12-13,71.9514
2023-12-14,76.9319
2023-12-15,72.3423
2023-12-16,72.3423
2023-12-17,72.3423
2023-12-18,71.8035
2023-12-19,72.4905
2023-12-20,70.8566
2023-12-21,71.1306
2023-12-22,71.1306
2023-12-23,71.1306
2023-12-24,71.1306
2023-12-25,71.1306
2023-12-26,71.7397
2023-12-27,72.3434
2023-12-28,71.4175
2023-12-29,70.842
2023-12-30,70.842
2023-12-31,70.842
2024-01-01,70.842
2024-01-02,67.3681
2024-01-03,65.2282
2024-01-04,64.9122
2024-01-05,66.1526
2024-01-06,66.1526
2024-01-07,66.1526
2024-01-08,68.3766
2024-01-09,67.5199
2024-01-10,69.3189
2024-01-11,69.873
2024-01-12,67.9781
2024-01-13,67.9781
2024-01-14,67.9781
2024-01-15,67.9781
2024-01-16,66.3619
2024-01-17,65.6061
2024-01-18,66.1239
2024-01-19,68.0322
2024-01-20,68.0322
2024-01-21,68.0322
2024-01-22,70.9488
2024-01-23,60.7478
2024-01-24,58.8241
2024-01-25,61.6318
2024-01-26,61.6161
2024-01-27,61.6161
2024-01-28,61.6161
2024-01-29,62.5434
2024-01-30,61.7067
2024-01-31,60.0924
2024-02-01,62.3272
2024-02-02,61.0878
2024-02-03,61.0878
2024-02-04,61.0878
2024-02-05,58.5217
2024-02-06,55.8548
2024-02-07,56.3633
2024-02-08,56.6567
2024-02-09,56.4056
2024-02-10,56.4056
2024-02-11,56.4056
2024-02-12,59.4071
2024-02-13,53.9284
2024-02-14,56.0043
2024-02-15,56.7355
2024-02-16,52.5845
2024-02-17,52.5845
2024-02-18,52.5845
2024-02-19,52.5845
2024-02-20,54.3958
2024-02-21,55.0438
2024-02-22,56.22
2024-02-23,57.3737
2024-02-24,57.3737
2024-02-25,57.3737
2024-02-26,57.8721
2024-02-27,58.5907
2024-02-28,57.9248
2024-02-29,60.0547
2024-03-01,62.8761
2024-03-02,62.8761
2024-03-03,62.8761
2024-03-04,62.5852
2024-03-05,61.6348
2024-03-06,62.6367
2024-03-07,64.8972
2024-03-08,63.0252
2024-03-09,63.0252
2024-03-10,63.0252
2024-03-11,60.0952
2024-03-12,61.4233
2024-03-13,63.4592
2024-03-14,57.043
2024-03-15,58.2255
2024-03-16,58.2255
2024-03-17,58.2255
2024-03-18,57.231
2024-03-19,58.4841
2024-03-20,60.9658
2024-03-21,62.8109
2024-03-22,63.1503
2024-03-23,63.1503
2024-03-24,63.1503
2024-03-25,62.0092
2024-03-26,62.2875
2024-03-27,64.1182
2024-03-28,66.3046
2024-03-29,66.3046
2024-03-30,66.3046
2024-03-31,66.3046
2024-04-01,62.9739
2024-04-02,57.2297
2024-04-03,58.5429
2024-04-04,56.3012
2024-04-05,58.613
2024-04-06,58.613
2024-04-07,58.613
2024-04-08,56.9974
