,AGCO US Equity
2023-03-20,43.299
2023-03-21,47.0612
2023-03-22,44.9258
2023-03-23,44.5451
2023-03-24,43.9501
2023-03-25,43.9501
2023-03-26,43.9501
2023-03-27,47.1058
2023-03-28,47.6197
2023-03-29,48.5328
2023-03-30,50.7269
2023-03-31,52.3099
2023-04-01,52.3099
2023-04-02,52.3099
2023-04-03,50.7985
2023-04-04,45.9214
2023-04-05,41.4253
2023-04-06,41.1739
2023-04-07,41.1739
2023-04-08,41.1739
2023-04-09,41.1739
2023-04-10,43.9334
2023-04-11,45.0919
2023-04-12,45.81
2023-04-13,46.2092
2023-04-14,46.6713
2023-04-15,46.6713
2023-04-16,46.6713
2023-04-17,47.3887
2023-04-18,48.5944
2023-04-19,47.4178
2023-04-20,46.9385
2023-04-21,45.7136
2023-04-22,45.7136
2023-04-23,45.7136
2023-04-24,46.5234
2023-04-25,44.7519
2023-04-26,44.4182
2023-04-27,44.8624
2023-04-28,45.7685
2023-04-29,45.7685
2023-04-30,45.7685
2023-05-01,46.43
2023-05-02,49.4961
2023-05-03,49.1107
2023-05-04,44.7525
2023-05-05,49.003
2023-05-06,49.003
2023-05-07,49.003
2023-05-08,48.9546
2023-05-09,49.2398
2023-05-10,49.0166
2023-05-11,46.0977
2023-05-12,45.5211
2023-05-13,45.5211
2023-05-14,45.5211
2023-05-15,46.53
2023-05-16,43.5353
2023-05-17,45.6101
2023-05-18,44.9827
2023-05-19,43.469
2023-05-20,43.469
2023-05-21,43.469
2023-05-22,43.9307
2023-05-23,45.3169
2023-05-24,42.1029
2023-05-25,43.6251
2023-05-26,44.4174
2023-05-27,44.4174
2023-05-28,44.4174
2023-05-29,44.4174
2023-05-30,43.0742
2023-05-31,41.1398
2023-06-01,42.5877
2023-06-02,50.035
2023-06-03,50.035
2023-06-04,50.035
2023-06-05,47.835
2023-06-06,51.085
2023-06-07,52.8536
2023-06-08,52.7406
2023-06-09,52.7888
2023-06-10,52.7888
2023-06-11,52.7888
2023-06-12,54.3068
2023-06-13,58.0161
2023-06-14,58.1002
2023-06-15,59.5396
2023-06-16,59.4883
2023-06-17,59.4883
2023-06-18,59.4883
2023-06-19,59.4883
2023-06-20,59.8179
2023-06-21,61.5081
2023-06-22,60.3268
2023-06-23,56.3077
2023-06-24,56.3077
2023-06-25,56.3077
2023-06-26,57.7922
2023-06-27,58.3905
2023-06-28,56.3897
2023-06-29,55.0457
2023-06-30,56.7594
2023-07-01,56.7594
2023-07-02,56.7594
2023-07-03,57.7273
2023-07-04,57.7273
2023-07-05,54.9501
2023-07-06,54.3112
2023-07-07,55.5291
2023-07-08,55.5291
2023-07-09,55.5291
2023-07-10,56.454
2023-07-11,58.5803
2023-07-12,57.5437
2023-07-13,58.5756
2023-07-14,58.3977
2023-07-15,58.3977
2023-07-16,58.3977
2023-07-17,59.5267
2023-07-18,61.4329
2023-07-19,62.2783
2023-07-20,61.2042
2023-07-21,58.0946
2023-07-22,58.0946
2023-07-23,58.0946
2023-07-24,59.4824
2023-07-25,60.486
2023-07-26,57.5918
2023-07-27,53.1417
2023-07-28,53.1021
2023-07-29,53.1021
2023-07-30,53.1021
2023-07-31,53.6391
2023-08-01,53.8486
2023-08-02,52.0088
2023-08-03,48.8065
2023-08-04,49.6992
2023-08-05,49.6992
2023-08-06,49.6992
2023-08-07,50.9862
2023-08-08,49.2931
2023-08-09,49.7299
2023-08-10,49.3616
2023-08-11,48.0428
2023-08-12,48.0428
2023-08-13,48.0428
2023-08-14,45.7254
2023-08-15,42.3746
2023-08-16,41.6984
2023-08-17,43.13
2023-08-18,41.2245
2023-08-19,41.2245
2023-08-20,41.2245
2023-08-21,40.2225
2023-08-22,39.7516
2023-08-23,43.043
2023-08-24,40.6447
2023-08-25,42.455
2023-08-26,42.455
2023-08-27,42.455
2023-08-28,45.6416
2023-08-29,49.0185
2023-08-30,52.3218
2023-08-31,52.8674
2023-09-01,55.4932
2023-09-02,55.4932
2023-09-03,55.4932
2023-09-04,55.4932
2023-09-05,51.1171
2023-09-06,51.8867
2023-09-07,49.3674
2023-09-08,47.4002
2023-09-09,47.4002
2023-09-10,47.4002
2023-09-11,46.845
2023-09-12,45.6237
2023-09-13,44.2059
2023-09-14,47.0402
2023-09-15,47.1161
2023-09-16,47.1161
2023-09-17,47.1161
2023-09-18,47.1454
2023-09-19,44.4786
2023-09-20,44.6545
2023-09-21,42.1057
2023-09-22,41.5278
2023-09-23,41.5278
2023-09-24,41.5278
2023-09-25,41.9399
2023-09-26,41.193
2023-09-27,43.4902
2023-09-28,46.9438
2023-09-29,44.7463
2023-09-30,44.7463
2023-10-01,44.7463
2023-10-02,44.099
2023-10-03,42.2512
2023-10-04,42.1862
2023-10-05,42.6201
2023-10-06,44.9266
2023-10-07,44.9266
2023-10-08,44.9266
2023-10-09,48.046
2023-10-10,49.7471
2023-10-11,51.4585
2023-10-12,48.3575
2023-10-13,46.2484
2023-10-14,46.2484
2023-10-15,46.2484
2023-10-16,47.4587
2023-10-17,48.645
2023-10-18,44.1117
2023-10-19,44.3757
2023-10-20,42.2775
2023-10-21,42.2775
2023-10-22,42.2775
2023-10-23,41.1047
2023-10-24,41.7666
2023-10-25,42.738
2023-10-26,42.6388
2023-10-27,40.6849
2023-10-28,40.6849
2023-10-29,40.6849
2023-10-30,42.458
2023-10-31,45.1335
2023-11-01,48.0873
2023-11-02,48.5598
2023-11-03,50.2767
2023-11-04,50.2767
2023-11-05,50.2767
2023-11-06,48.251
2023-11-07,45.1143
2023-11-08,45.5248
2023-11-09,45.1579
2023-11-10,47.1711
2023-11-11,47.1711
2023-11-12,47.1711
2023-11-13,45.5843
2023-11-14,49.0201
2023-11-15,50.2342
2023-11-16,47.9017
2023-11-17,49.6272
2023-11-18,49.6272
2023-11-19,49.6272
2023-11-20,47.93
2023-11-21,47.3594
2023-11-22,46.0978
2023-11-23,46.0978
2023-11-24,48.1197
2023-11-25,48.1197
2023-11-26,48.1197
2023-11-27,46.7277
2023-11-28,45.2835
2023-11-29,46.1758
2023-11-30,46.0187
2023-12-01,49.9948
2023-12-02,49.9948
2023-12-03,49.9948
2023-12-04,49.7775
2023-12-05,47.3485
2023-12-06,48.2232
2023-12-07,47.3228
2023-12-08,48.9246
2023-12-09,48.9246
2023-12-10,48.9246
2023-12-11,47.8189
2023-12-12,46.8421
2023-12-13,50.4585
2023-12-14,55.2224
2023-12-15,51.9254
2023-12-16,51.9254
2023-12-17,51.9254
2023-12-18,50.5075
2023-12-19,53.4776
2023-12-20,52.497
2023-12-21,54.1676
2023-12-22,54.3371
2023-12-23,54.3371
2023-12-24,54.3371
2023-12-25,54.3371
2023-12-26,54.5977
2023-12-27,54.3091
2023-12-28,54.0901
2023-12-29,53.3116
2023-12-30,53.3116
2023-12-31,53.3116
2024-01-01,53.3116
2024-01-02,53.9965
2024-01-03,50.9582
2024-01-04,51.3495
2024-01-05,53.6357
2024-01-06,53.6357
2024-01-07,53.6357
2024-01-08,54.7312
2024-01-09,52.4508
2024-01-10,51.5227
2024-01-11,50.4885
2024-01-12,48.5991
2024-01-13,48.5991
2024-01-14,48.5991
2024-01-15,48.5991
2024-01-16,49.3785
2024-01-17,46.0841
2024-01-18,46.9337
2024-01-19,48.9793
2024-01-20,48.9793
2024-01-21,48.9793
2024-01-22,49.6522
2024-01-23,51.276
2024-01-24,52.613
2024-01-25,55.472
2024-01-26,54.6109
2024-01-27,54.6109
2024-01-28,54.6109
2024-01-29,55.0619
2024-01-30,55.7294
2024-01-31,53.3331
2024-02-01,54.3227
2024-02-02,53.2783
2024-02-03,53.2783
2024-02-04,53.2783
2024-02-05,51.4511
2024-02-06,52.8561
2024-02-07,47.9771
2024-02-08,47.4583
2024-02-09,45.0124
2024-02-10,45.0124
2024-02-11,45.0124
2024-02-12,46.9495
2024-02-13,43.2375
2024-02-14,44.1557
2024-02-15,41.6827
2024-02-16,40.597
2024-02-17,40.597
2024-02-18,40.597
2024-02-19,40.597
2024-02-20,38.2651
2024-02-21,39.8454
2024-02-22,39.3247
2024-02-23,40.7611
2024-02-24,40.7611
2024-02-25,40.7611
2024-02-26,40.1777
2024-02-27,40.1909
2024-02-28,42.7177
2024-02-29,42.9759
2024-03-01,43.969
2024-03-02,43.969
2024-03-03,43.969
2024-03-04,42.6056
2024-03-05,43.2794
2024-03-06,45.0417
2024-03-07,47.703
2024-03-08,47.3511
2024-03-09,47.3511
2024-03-10,47.3511
2024-03-11,49.7858
2024-03-12,48.3305
2024-03-13,52.5643
2024-03-14,51.2469
2024-03-15,51.7428
2024-03-16,51.7428
2024-03-17,51.7428
2024-03-18,50.487
2024-03-19,51.0776
2024-03-20,53.5097
2024-03-21,53.5322
2024-03-22,53.9137
2024-03-23,53.9137
2024-03-24,53.9137
2024-03-25,53.569
2024-03-26,52.8836
2024-03-27,57.5817
2024-03-28,58.9251
2024-03-29,58.9251
2024-03-30,58.9251
2024-03-31,58.9251
2024-04-01,55.472
2024-04-02,56.497
2024-04-03,55.2633
2024-04-04,56.803
2024-04-05,57.1254
2024-04-06,57.1254
2024-04-07,57.1254
2024-04-08,55.7337
