,PFE US Equity
2023-03-18,36.2578
2023-03-19,36.2578
2023-03-20,39.7638
2023-03-21,39.2915
2023-03-22,37.3051
2023-03-23,38.1511
2023-03-24,39.1995
2023-03-25,39.1995
2023-03-26,39.1995
2023-03-27,38.6508
2023-03-28,37.9082
2023-03-29,39.2727
2023-03-30,39.9551
2023-03-31,42.1289
2023-04-01,42.1289
2023-04-02,42.1289
2023-04-03,44.8343
2023-04-04,43.1278
2023-04-05,46.1883
2023-04-06,45.9914
2023-04-07,45.9914
2023-04-08,45.9914
2023-04-09,45.9914
2023-04-10,47.0654
2023-04-11,47.348
2023-04-12,45.5858
2023-04-13,46.0801
2023-04-14,44.8988
2023-04-15,44.8988
2023-04-16,44.8988
2023-04-17,44.8563
2023-04-18,42.2507
2023-04-19,41.0373
2023-04-20,39.5587
2023-04-21,41.569
2023-04-22,41.569
2023-04-23,41.569
2023-04-24,40.4103
2023-04-25,38.2765
2023-04-26,35.9091
2023-04-27,36.5471
2023-04-28,37.4258
2023-04-29,37.4258
2023-04-30,37.4258
2023-05-01,39.2813
2023-05-02,38.7245
2023-05-03,36.5451
2023-05-04,35.7935
2023-05-05,37.3683
2023-05-06,37.3683
2023-05-07,37.3683
2023-05-08,38.4494
2023-05-09,37.7381
2023-05-10,37.066
2023-05-11,35.9142
2023-05-12,35.0776
2023-05-13,35.0776
2023-05-14,35.0776
2023-05-15,34.3929
2023-05-16,33.8533
2023-05-17,32.9269
2023-05-18,31.9866
2023-05-19,34.0783
2023-05-20,34.0783
2023-05-21,34.0783
2023-05-22,45.8426
2023-05-23,49.9923
2023-05-24,45.8665
2023-05-25,42.9613
2023-05-26,42.1669
2023-05-27,42.1669
2023-05-28,42.1669
2023-05-29,42.1669
2023-05-30,40.1947
2023-05-31,44.7693
2023-06-01,44.7693
2023-06-02,46.2504
2023-06-03,46.2504
2023-06-04,46.2504
2023-06-05,47.4929
2023-06-06,46.4211
2023-06-07,48.6475
2023-06-08,49.4827
2023-06-09,48.9882
2023-06-10,48.9882
2023-06-11,48.9882
2023-06-12,52.7723
2023-06-13,54.2082
2023-06-14,50.3726
2023-06-15,51.8661
2023-06-16,53.0285
2023-06-17,53.0285
2023-06-18,53.0285
2023-06-19,53.0285
2023-06-20,50.1204
2023-06-21,48.441
2023-06-22,47.8008
2023-06-23,46.2031
2023-06-24,46.2031
2023-06-25,46.2031
2023-06-26,41.498
2023-06-27,40.0902
2023-06-28,39.7048
2023-06-29,39.1951
2023-06-30,41.7437
2023-07-01,41.7437
2023-07-02,41.7437
2023-07-03,41.647
2023-07-04,41.647
2023-07-05,41.0241
2023-07-06,38.4269
2023-07-07,38.126
2023-07-08,38.126
2023-07-09,38.126
2023-07-10,38.8687
2023-07-11,40.5421
2023-07-12,40.441
2023-07-13,40.7972
2023-07-14,42.127
2023-07-15,42.127
2023-07-16,42.127
2023-07-17,40.4635
2023-07-18,42.4069
2023-07-19,43.4126
2023-07-20,45.0505
2023-07-21,48.0217
2023-07-22,48.0217
2023-07-23,48.0217
2023-07-24,48.5244
2023-07-25,46.6163
2023-07-26,47.3305
2023-07-27,44.8216
2023-07-28,44.2953
2023-07-29,44.2953
2023-07-30,44.2953
2023-07-31,44.2539
2023-08-01,42.411
2023-08-02,41.381
2023-08-03,40.0273
2023-08-04,40.143
2023-08-05,40.143
2023-08-06,40.143
2023-08-07,43.8432
2023-08-08,43.6739
2023-08-09,44.7767
2023-08-10,44.2391
2023-08-11,46.0267
2023-08-12,46.0267
2023-08-13,46.0267
2023-08-14,46.194
2023-08-15,43.0642
2023-08-16,43.5875
2023-08-17,49.1237
2023-08-18,49.8649
2023-08-19,49.8649
2023-08-20,49.8649
2023-08-21,51.5681
2023-08-22,50.7026
2023-08-23,49.7874
2023-08-24,47.3321
2023-08-25,48.4884
2023-08-26,48.4884
2023-08-27,48.4884
2023-08-28,47.6521
2023-08-29,47.3539
2023-08-30,46.1103
2023-08-31,43.6438
2023-09-01,45.9447
2023-09-02,45.9447
2023-09-03,45.9447
2023-09-04,45.9447
2023-09-05,44.0829
2023-09-06,39.8634
2023-09-07,39.5147
2023-09-08,39.3959
2023-09-09,39.3959
2023-09-10,39.3959
2023-09-11,38.169
2023-09-12,39.4896
2023-09-13,39.2009
2023-09-14,39.6572
2023-09-15,39.3084
2023-09-16,39.3084
2023-09-17,39.3084
2023-09-18,37.4755
2023-09-19,39.8376
2023-09-20,38.257
2023-09-21,35.2464
2023-09-22,34.6601
2023-09-23,34.6601
2023-09-24,34.6601
2023-09-25,36.6364
2023-09-26,34.4788
2023-09-27,33.4255
2023-09-28,33.3903
2023-09-29,40.3978
2023-09-30,40.3978
2023-10-01,40.3978
2023-10-02,44.6894
2023-10-03,44.5171
2023-10-04,42.0443
2023-10-05,42.9336
2023-10-06,41.5326
2023-10-07,41.5326
2023-10-08,41.5326
2023-10-09,41.9362
2023-10-10,41.8082
2023-10-11,41.546
2023-10-12,40.7096
2023-10-13,37.3899
2023-10-14,37.3899
2023-10-15,37.3899
2023-10-16,44.1385
2023-10-17,42.0373
2023-10-18,37.3033
2023-10-19,36.6032
2023-10-20,34.9383
2023-10-21,34.9383
2023-10-22,34.9383
2023-10-23,35.9979
2023-10-24,34.7351
2023-10-25,36.4233
2023-10-26,38.7717
2023-10-27,35.4627
2023-10-28,35.4627
2023-10-29,35.4627
2023-10-30,37.7652
2023-10-31,37.8174
2023-11-01,37.6542
2023-11-02,37.6206
2023-11-03,41.7095
2023-11-04,41.7095
2023-11-05,41.7095
2023-11-06,41.4139
2023-11-07,41.7873
2023-11-08,40.1606
2023-11-09,37.5581
2023-11-10,36.8808
2023-11-11,36.8808
2023-11-12,36.8808
2023-11-13,35.2373
2023-11-14,36.8671
2023-11-15,41.8917
2023-11-16,40.3899
2023-11-17,41.1691
2023-11-18,41.1691
2023-11-19,41.1691
2023-11-20,41.4856
2023-11-21,43.1724
2023-11-22,43.2781
2023-11-23,43.2781
2023-11-24,44.2438
2023-11-25,44.2438
2023-11-26,44.2438
2023-11-27,42.7383
2023-11-28,40.9371
2023-11-29,43.0876
2023-11-30,45.1534
2023-12-01,39.2571
2023-12-02,39.2571
2023-12-03,39.2571
2023-12-04,41.1428
2023-12-05,40.4753
2023-12-06,39.4304
2023-12-07,38.8767
2023-12-08,39.698
2023-12-09,39.698
2023-12-10,39.698
2023-12-11,39.1895
2023-12-12,38.9683
2023-12-13,32.8319
2023-12-14,31.419
2023-12-15,34.1831
2023-12-16,34.1831
2023-12-17,34.1831
2023-12-18,36.4614
2023-12-19,41.7934
2023-12-20,40.1155
2023-12-21,43.1451
2023-12-22,43.5362
2023-12-23,43.5362
2023-12-24,43.5362
2023-12-25,43.5362
2023-12-26,43.5808
2023-12-27,44.4882
2023-12-28,45.3072
2023-12-29,45.3072
2023-12-30,45.3072
2023-12-31,45.3072
2024-01-01,45.3072
2024-01-02,49.4732
2024-01-03,49.4732
2024-01-04,46.8719
2024-01-05,48.534
2024-01-06,48.534
2024-01-07,48.534
2024-01-08,49.0117
2024-01-09,48.2535
2024-01-10,46.5566
2024-01-11,44.2404
2024-01-12,45.6624
2024-01-13,45.6624
2024-01-14,45.6624
2024-01-15,45.6624
2024-01-16,44.1859
2024-01-17,43.5344
2024-01-18,43.3013
2024-01-19,44.2787
2024-01-20,44.2787
2024-01-21,44.2787
2024-01-22,44.4351
2024-01-23,45.0732
2024-01-24,44.6314
2024-01-25,42.6974
2024-01-26,42.6974
2024-01-27,42.6974
2024-01-28,42.6974
2024-01-29,42.7578
2024-01-30,40.7179
2024-01-31,41.0971
2024-02-01,42.4303
2024-02-02,40.7929
2024-02-03,40.7929
2024-02-04,40.7929
2024-02-05,39.2269
2024-02-06,44.8815
2024-02-07,45.2217
2024-02-08,45.2799
2024-02-09,45.2302
2024-02-10,45.2302
2024-02-11,45.2302
2024-02-12,45.8455
2024-02-13,42.4419
2024-02-14,43.3251
2024-02-15,45.7838
2024-02-16,46.4448
2024-02-17,46.4448
2024-02-18,46.4448
2024-02-19,46.4448
2024-02-20,46.2856
2024-02-21,46.7887
2024-02-22,46.1184
2024-02-23,47.4806
2024-02-24,47.4806
2024-02-25,47.4806
2024-02-26,44.282
2024-02-27,42.7909
2024-02-28,43.8034
2024-02-29,41.3792
2024-03-01,41.5882
2024-03-02,41.5882
2024-03-03,41.5882
2024-03-04,38.2926
2024-03-05,39.6357
2024-03-06,46.6533
2024-03-07,44.7154
2024-03-08,47.1564
2024-03-09,47.1564
2024-03-10,47.1564
2024-03-11,52.9089
2024-03-12,51.1072
2024-03-13,52.0917
2024-03-14,51.6308
2024-03-15,50.652
2024-03-16,50.652
2024-03-17,50.652
2024-03-18,49.5274
2024-03-19,49.0664
2024-03-20,49.4451
2024-03-21,49.2287
2024-03-22,47.6125
2024-03-23,47.6125
2024-03-24,47.6125
2024-03-25,48.0244
2024-03-26,48.973
2024-03-27,50.092
2024-03-28,49.9132
2024-03-29,49.9132
2024-03-30,49.9132
2024-03-31,49.9132
2024-04-01,49.7296
2024-04-02,48.6799
2024-04-03,46.7002
2024-04-04,43.5367
2024-04-05,43.606
2024-04-06,43.606
2024-04-07,43.606
2024-04-08,43.1673
