,NWE US Equity
2023-03-19,50.5015
2023-03-20,52.7485
2023-03-21,49.1546
2023-03-22,46.215
2023-03-23,42.87
2023-03-24,47.5542
2023-03-25,47.5542
2023-03-26,47.5542
2023-03-27,49.2553
2023-03-28,50.733
2023-03-29,52.2684
2023-03-30,53.1554
2023-03-31,54.2023
2023-04-01,54.2023
2023-04-02,54.2023
2023-04-03,52.896
2023-04-04,55.5153
2023-04-05,58.7041
2023-04-06,60.8105
2023-04-07,60.8105
2023-04-08,60.8105
2023-04-09,60.8105
2023-04-10,60.1057
2023-04-11,59.1891
2023-04-12,58.1242
2023-04-13,56.5171
2023-04-14,53.6703
2023-04-15,53.6703
2023-04-16,53.6703
2023-04-17,54.8692
2023-04-18,53.8436
2023-04-19,54.5561
2023-04-20,54.9636
2023-04-21,55.1106
2023-04-22,55.1106
2023-04-23,55.1106
2023-04-24,55.8801
2023-04-25,54.9373
2023-04-26,51.4638
2023-04-27,53.6836
2023-04-28,52.6577
2023-04-29,52.6577
2023-04-30,52.6577
2023-05-01,53.4982
2023-05-02,51.3753
2023-05-03,53.1129
2023-05-04,54.3082
2023-05-05,55.2825
2023-05-06,55.2825
2023-05-07,55.2825
2023-05-08,54.8685
2023-05-09,54.7054
2023-05-10,55.1739
2023-05-11,53.1986
2023-05-12,53.9217
2023-05-13,53.9217
2023-05-14,53.9217
2023-05-15,52.3812
2023-05-16,50.9412
2023-05-17,50.6141
2023-05-18,50.6468
2023-05-19,49.591
2023-05-20,49.591
2023-05-21,49.591
2023-05-22,49.4191
2023-05-23,48.2428
2023-05-24,48.0687
2023-05-25,44.3598
2023-05-26,43.1902
2023-05-27,43.1902
2023-05-28,43.1902
2023-05-29,43.1902
2023-05-30,45.1204
2023-05-31,45.0558
2023-06-01,43.1992
2023-06-02,49.2425
2023-06-03,49.2425
2023-06-04,49.2425
2023-06-05,46.704
2023-06-06,49.1125
2023-06-07,53.4355
2023-06-08,53.9521
2023-06-09,53.9177
2023-06-10,53.9177
2023-06-11,53.9177
2023-06-12,53.5997
2023-06-13,54.3425
2023-06-14,52.1944
2023-06-15,53.3582
2023-06-16,54.4106
2023-06-17,54.4106
2023-06-18,54.4106
2023-06-19,54.4106
2023-06-20,53.3539
2023-06-21,53.8833
2023-06-22,50.6847
2023-06-23,45.4294
2023-06-24,45.4294
2023-06-25,45.4294
2023-06-26,48.4339
2023-06-27,50.1129
2023-06-28,48.1781
2023-06-29,47.8085
2023-06-30,47.7138
2023-07-01,47.7138
2023-07-02,47.7138
2023-07-03,49.3395
2023-07-04,49.3395
2023-07-05,49.6838
2023-07-06,47.2266
2023-07-07,46.6779
2023-07-08,46.6779
2023-07-09,46.6779
2023-07-10,45.8355
2023-07-11,47.4579
2023-07-12,49.5658
2023-07-13,50.172
2023-07-14,48.4362
2023-07-15,48.4362
2023-07-16,48.4362
2023-07-17,48.4739
2023-07-18,49.1268
2023-07-19,49.6702
2023-07-20,52.7994
2023-07-21,50.4065
2023-07-22,50.4065
2023-07-23,50.4065
2023-07-24,51.1817
2023-07-25,45.3809
2023-07-26,48.8491
2023-07-27,49.1276
2023-07-28,48.5804
2023-07-29,48.5804
2023-07-30,48.5804
2023-07-31,47.386
2023-08-01,45.7889
2023-08-02,45.6562
2023-08-03,41.2657
2023-08-04,40.6113
2023-08-05,40.6113
2023-08-06,40.6113
2023-08-07,41.6108
2023-08-08,41.1924
2023-08-09,40.6787
2023-08-10,39.4512
2023-08-11,39.8177
2023-08-12,39.8177
2023-08-13,39.8177
2023-08-14,37.0884
2023-08-15,33.3183
2023-08-16,34.5119
2023-08-17,32.6735
2023-08-18,33.7366
2023-08-19,33.7366
2023-08-20,33.7366
2023-08-21,35.2541
2023-08-22,38.9776
2023-08-23,37.5834
2023-08-24,36.0724
2023-08-25,36.205
2023-08-26,36.205
2023-08-27,36.205
2023-08-28,36.2962
2023-08-29,35.6117
2023-08-30,35.3465
2023-08-31,34.0355
2023-09-01,33.9314
2023-09-02,33.9314
2023-09-03,33.9314
2023-09-04,33.9314
2023-09-05,31.5122
2023-09-06,32.5381
2023-09-07,35.5349
2023-09-08,35.8298
2023-09-09,35.8298
2023-09-10,35.8298
2023-09-11,39.3684
2023-09-12,40.8726
2023-09-13,40.2774
2023-09-14,44.3436
2023-09-15,46.6556
2023-09-16,46.6556
2023-09-17,46.6556
2023-09-18,46.371
2023-09-19,46.4976
2023-09-20,46.6713
2023-09-21,42.9231
2023-09-22,41.5619
2023-09-23,41.5619
2023-09-24,41.5619
2023-09-25,41.1666
2023-09-26,37.5632
2023-09-27,36.2719
2023-09-28,33.9614
2023-09-29,34.8878
2023-09-30,34.8878
2023-10-01,34.8878
2023-10-02,31.9364
2023-10-03,33.943
2023-10-04,37.3115
2023-10-05,38.6669
2023-10-06,41.3336
2023-10-07,41.3336
2023-10-08,41.3336
2023-10-09,43.1204
2023-10-10,42.2729
2023-10-11,44.2564
2023-10-12,41.9151
2023-10-13,40.7002
2023-10-14,40.7002
2023-10-15,40.7002
2023-10-16,43.1749
2023-10-17,42.4834
2023-10-18,40.3332
2023-10-19,38.2494
2023-10-20,37.7515
2023-10-21,37.7515
2023-10-22,37.7515
2023-10-23,36.9656
2023-10-24,39.817
2023-10-25,39.9872
2023-10-26,40.5955
2023-10-27,37.5576
2023-10-28,37.5576
2023-10-29,37.5576
2023-10-30,41.2231
2023-10-31,43.5479
2023-11-01,47.0717
2023-11-02,52.7595
2023-11-03,55.8831
2023-11-04,55.8831
2023-11-05,55.8831
2023-11-06,54.3504
2023-11-07,51.6088
2023-11-08,48.2606
2023-11-09,46.9674
2023-11-10,46.2463
2023-11-11,46.2463
2023-11-12,46.2463
2023-11-13,45.3395
2023-11-14,51.7577
2023-11-15,52.045
2023-11-16,53.4023
2023-11-17,53.715
2023-11-18,53.715
2023-11-19,53.715
2023-11-20,52.4704
2023-11-21,51.6847
2023-11-22,52.5331
2023-11-23,52.5331
2023-11-24,53.185
2023-11-25,53.185
2023-11-26,53.185
2023-11-27,51.041
2023-11-28,52.3274
2023-11-29,51.1581
2023-11-30,50.4956
2023-12-01,53.7693
2023-12-02,53.7693
2023-12-03,53.7693
2023-12-04,53.4399
2023-12-05,54.8142
2023-12-06,54.9003
2023-12-07,55.4273
2023-12-08,54.911
2023-12-09,54.911
2023-12-10,54.911
2023-12-11,54.4241
2023-12-12,53.6667
2023-12-13,59.65
2023-12-14,56.2881
2023-12-15,52.2074
2023-12-16,52.2074
2023-12-17,52.2074
2023-12-18,51.4172
2023-12-19,54.3881
2023-12-20,52.6895
2023-12-21,52.3702
2023-12-22,52.9308
2023-12-23,52.9308
2023-12-24,52.9308
2023-12-25,52.9308
2023-12-26,53.438
2023-12-27,52.5761
2023-12-28,53.5981
2023-12-29,51.7117
2023-12-30,51.7117
2023-12-31,51.7117
2024-01-01,51.7117
2024-01-02,52.575
2024-01-03,52.6399
2024-01-04,51.6171
2024-01-05,51.1399
2024-01-06,51.1399
2024-01-07,51.1399
2024-01-08,53.2056
2024-01-09,53.5442
2024-01-10,52.8713
2024-01-11,47.0756
2024-01-12,47.0756
2024-01-13,47.0756
2024-01-14,47.0756
2024-01-15,47.0756
2024-01-16,42.4932
2024-01-17,41.4223
2024-01-18,40.3698
2024-01-19,40.2584
2024-01-20,40.2584
2024-01-21,40.2584
2024-01-22,42.1571
2024-01-23,44.1915
2024-01-24,41.3038
2024-01-25,43.4492
2024-01-26,42.9765
2024-01-27,42.9765
2024-01-28,42.9765
2024-01-29,46.158
2024-01-30,45.9685
2024-01-31,44.5494
2024-02-01,46.7778
2024-02-02,44.5192
2024-02-03,44.5192
2024-02-04,44.5192
2024-02-05,41.5771
2024-02-06,41.9661
2024-02-07,40.7045
2024-02-08,42.5314
2024-02-09,43.3942
2024-02-10,43.3942
2024-02-11,43.3942
2024-02-12,44.5299
2024-02-13,41.5558
2024-02-14,41.9966
2024-02-15,50.7335
2024-02-16,49.5899
2024-02-17,49.5899
2024-02-18,49.5899
2024-02-19,49.5899
2024-02-20,49.8742
2024-02-21,51.1413
2024-02-22,50.8752
2024-02-23,50.4005
2024-02-24,50.4005
2024-02-25,50.4005
2024-02-26,47.0891
2024-02-27,48.6295
2024-02-28,46.6321
2024-02-29,46.7382
2024-03-01,47.316
2024-03-02,47.316
2024-03-03,47.316
2024-03-04,48.6135
2024-03-05,47.2752
2024-03-06,49.5729
2024-03-07,52.1032
2024-03-08,52.3997
2024-03-09,52.3997
2024-03-10,52.3997
2024-03-11,53.8766
2024-03-12,52.5644
2024-03-13,52.6666
2024-03-14,49.9583
2024-03-15,51.2899
2024-03-16,51.2899
2024-03-17,51.2899
2024-03-18,52.2143
2024-03-19,52.5368
2024-03-20,51.9325
2024-03-21,53.0862
2024-03-22,52.9167
2024-03-23,52.9167
2024-03-24,52.9167
2024-03-25,53.1874
2024-03-26,52.2988
2024-03-27,57.1163
2024-03-28,59.2141
2024-03-29,59.2141
2024-03-30,59.2141
2024-03-31,59.2141
2024-04-01,57.9315
2024-04-02,56.6175
2024-04-03,56.2082
2024-04-04,55.6076
2024-04-05,54.4047
2024-04-06,54.4047
2024-04-07,54.4047
2024-04-08,55.8119
