,PEP US Equity
2023-03-19,51.6413
2023-03-20,54.921
2023-03-21,55.4546
2023-03-22,53.1311
2023-03-23,51.8428
2023-03-24,56.2341
2023-03-25,56.2341
2023-03-26,56.2341
2023-03-27,56.7089
2023-03-28,56.6136
2023-03-29,58.1186
2023-03-30,58.3116
2023-03-31,60.061
2023-04-01,60.061
2023-04-02,60.061
2023-04-03,60.2955
2023-04-04,59.1283
2023-04-05,61.2645
2023-04-06,62.089
2023-04-07,62.089
2023-04-08,62.089
2023-04-09,62.089
2023-04-10,59.9618
2023-04-11,59.4532
2023-04-12,58.7899
2023-04-13,61.0618
2023-04-14,59.4413
2023-04-15,59.4413
2023-04-16,59.4413
2023-04-17,60.6097
2023-04-18,61.0786
2023-04-19,60.8617
2023-04-20,61.6432
2023-04-21,61.7469
2023-04-22,61.7469
2023-04-23,61.7469
2023-04-24,61.8668
2023-04-25,66.8893
2023-04-26,64.4489
2023-04-27,65.7206
2023-04-28,66.995
2023-04-29,66.995
2023-04-30,66.995
2023-05-01,67.81
2023-05-02,68.3925
2023-05-03,68.2357
2023-05-04,69.4773
2023-05-05,70.3661
2023-05-06,70.3661
2023-05-07,70.3661
2023-05-08,68.2412
2023-05-09,69.0709
2023-05-10,69.2078
2023-05-11,70.3264
2023-05-12,71.1176
2023-05-13,71.1176
2023-05-14,71.1176
2023-05-15,66.7506
2023-05-16,64.8793
2023-05-17,61.9491
2023-05-18,60.9105
2023-05-19,61.2865
2023-05-20,61.2865
2023-05-21,61.2865
2023-05-22,51.7274
2023-05-23,50.8284
2023-05-24,49.0045
2023-05-25,47.3798
2023-05-26,47.0541
2023-05-27,47.0541
2023-05-28,47.0541
2023-05-29,47.0541
2023-05-30,44.2371
2023-05-31,45.5049
2023-06-01,47.3662
2023-06-02,50.336
2023-06-03,50.336
2023-06-04,50.336
2023-06-05,50.5367
2023-06-06,46.5957
2023-06-07,44.6115
2023-06-08,47.7692
2023-06-09,48.1533
2023-06-10,48.1533
2023-06-11,48.1533
2023-06-12,47.5028
2023-06-13,46.9776
2023-06-14,49.5884
2023-06-15,53.2955
2023-06-16,53.7526
2023-06-17,53.7526
2023-06-18,53.7526
2023-06-19,53.7526
2023-06-20,52.5751
2023-06-21,52.7511
2023-06-22,55.4855
2023-06-23,53.356
2023-06-24,53.356
2023-06-25,53.356
2023-06-26,51.472
2023-06-27,53.3909
2023-06-28,49.5505
2023-06-29,49.8172
2023-06-30,51.7805
2023-07-01,51.7805
2023-07-02,51.7805
2023-07-03,52.3276
2023-07-04,52.3276
2023-07-05,53.7284
2023-07-06,53.7571
2023-07-07,48.3048
2023-07-08,48.3048
2023-07-09,48.3048
2023-07-10,50.1187
2023-07-11,49.6461
2023-07-12,48.4495
2023-07-13,54.5491
2023-07-14,55.4005
2023-07-15,55.4005
2023-07-16,55.4005
2023-07-17,51.6062
2023-07-18,49.9864
2023-07-19,52.3592
2023-07-20,55.9871
2023-07-21,56.9466
2023-07-22,56.9466
2023-07-23,56.9466
2023-07-24,57.7879
2023-07-25,58.2762
2023-07-26,58.5468
2023-07-27,53.9198
2023-07-28,56.0053
2023-07-29,56.0053
2023-07-30,56.0053
2023-07-31,52.0998
2023-08-01,51.2693
2023-08-02,53.071
2023-08-03,51.4979
2023-08-04,48.3578
2023-08-05,48.3578
2023-08-06,48.3578
2023-08-07,51.1575
2023-08-08,48.2617
2023-08-09,47.7369
2023-08-10,47.4699
2023-08-11,47.8504
2023-08-12,47.8504
2023-08-13,47.8504
2023-08-14,47.3367
2023-08-15,44.6564
2023-08-16,44.4956
2023-08-17,41.4526
2023-08-18,41.1677
2023-08-19,41.1677
2023-08-20,41.1677
2023-08-21,39.9781
2023-08-22,38.5995
2023-08-23,42.2898
2023-08-24,41.2926
2023-08-25,44.5178
2023-08-26,44.5178
2023-08-27,44.5178
2023-08-28,45.6621
2023-08-29,46.5956
2023-08-30,46.8041
2023-08-31,44.5164
2023-09-01,41.6283
2023-09-02,41.6283
2023-09-03,41.6283
2023-09-04,41.6283
2023-09-05,40.4181
2023-09-06,41.2858
2023-09-07,43.7677
2023-09-08,43.6193
2023-09-09,43.6193
2023-09-10,43.6193
2023-09-11,47.3968
2023-09-12,46.5954
2023-09-13,48.519
2023-09-14,50.5447
2023-09-15,48.7646
2023-09-16,48.7646
2023-09-17,48.7646
2023-09-18,48.1837
2023-09-19,46.8531
2023-09-20,46.9389
2023-09-21,43.3215
2023-09-22,43.1953
2023-09-23,43.1953
2023-09-24,43.1953
2023-09-25,42.1103
2023-09-26,40.1037
2023-09-27,37.1213
2023-09-28,37.0537
2023-09-29,36.9939
2023-09-30,36.9939
2023-10-01,36.9939
2023-10-02,36.7182
2023-10-03,35.2389
2023-10-04,37.3869
2023-10-05,29.9139
2023-10-06,30.2251
2023-10-07,30.2251
2023-10-08,30.2251
2023-10-09,31.9842
2023-10-10,36.6765
2023-10-11,35.2054
2023-10-12,31.836
2023-10-13,34.5754
2023-10-14,34.5754
2023-10-15,34.5754
2023-10-16,36.0703
2023-10-17,35.5184
2023-10-18,37.8197
2023-10-19,36.6224
2023-10-20,36.1711
2023-10-21,36.1711
2023-10-22,36.1711
2023-10-23,36.2871
2023-10-24,39.2978
2023-10-25,39.522
2023-10-26,38.6544
2023-10-27,37.0521
2023-10-28,37.0521
2023-10-29,37.0521
2023-10-30,40.8231
2023-10-31,42.1704
2023-11-01,44.2578
2023-11-02,46.7108
2023-11-03,46.6674
2023-11-04,46.6674
2023-11-05,46.6674
2023-11-06,46.5668
2023-11-07,47.1949
2023-11-08,47.4743
2023-11-09,45.9994
2023-11-10,47.0509
2023-11-11,47.0509
2023-11-12,47.0509
2023-11-13,48.2174
2023-11-14,48.6852
2023-11-15,47.5609
2023-11-16,48.2225
2023-11-17,46.9568
2023-11-18,46.9568
2023-11-19,46.9568
2023-11-20,46.6369
2023-11-21,48.57
2023-11-22,50.6228
2023-11-23,50.6228
2023-11-24,50.8372
2023-11-25,50.8372
2023-11-26,50.8372
2023-11-27,49.2873
2023-11-28,50.0967
2023-11-29,47.6213
2023-11-30,51.1651
2023-12-01,51.7293
2023-12-02,51.7293
2023-12-03,51.7293
2023-12-04,52.3698
2023-12-05,50.5206
2023-12-06,49.8679
2023-12-07,49.7906
2023-12-08,47.0991
2023-12-09,47.0991
2023-12-10,47.0991
2023-12-11,50.4315
2023-12-12,51.3936
2023-12-13,56.1849
2023-12-14,50.6943
2023-12-15,49.0459
2023-12-16,49.0459
2023-12-17,49.0459
2023-12-18,51.5368
2023-12-19,50.2593
2023-12-20,47.3981
2023-12-21,49.096
2023-12-22,50.0217
2023-12-23,50.0217
2023-12-24,50.0217
2023-12-25,50.0217
2023-12-26,51.5369
2023-12-27,52.2226
2023-12-28,52.2084
2023-12-29,52.8038
2023-12-30,52.8038
2023-12-31,52.8038
2024-01-01,52.8038
2024-01-02,56.618
2024-01-03,56.6652
2024-01-04,54.3996
2024-01-05,50.8072
2024-01-06,50.8072
2024-01-07,50.8072
2024-01-08,51.032
2024-01-09,48.4202
2024-01-10,48.0921
2024-01-11,47.0498
2024-01-12,48.7092
2024-01-13,48.7092
2024-01-14,48.7092
2024-01-15,48.7092
2024-01-16,47.2317
2024-01-17,47.635
2024-01-18,48.731
2024-01-19,46.8015
2024-01-20,46.8015
2024-01-21,46.8015
2024-01-22,45.8954
2024-01-23,49.6997
2024-01-24,46.9462
2024-01-25,48.3395
2024-01-26,50.1726
2024-01-27,50.1726
2024-01-28,50.1726
2024-01-29,50.5773
2024-01-30,52.5963
2024-01-31,50.9982
2024-02-01,55.1022
2024-02-02,54.0244
2024-02-03,54.0244
2024-02-04,54.0244
2024-02-05,53.9496
2024-02-06,54.5996
2024-02-07,54.6659
2024-02-08,57.7029
2024-02-09,48.9027
2024-02-10,48.9027
2024-02-11,48.9027
2024-02-12,52.47
2024-02-13,50.3311
2024-02-14,48.716
2024-02-15,49.1381
2024-02-16,47.3135
2024-02-17,47.3135
2024-02-18,47.3135
2024-02-19,47.3135
2024-02-20,50.2073
2024-02-21,50.425
2024-02-22,49.7009
2024-02-23,51.3818
2024-02-24,51.3818
2024-02-25,51.3818
2024-02-26,49.6772
2024-02-27,49.5503
2024-02-28,48.1135
2024-02-29,47.5726
2024-03-01,46.616
2024-03-02,46.616
2024-03-03,46.616
2024-03-04,47.7464
2024-03-05,43.6632
2024-03-06,45.0643
2024-03-07,45.2257
2024-03-08,45.1509
2024-03-09,45.1509
2024-03-10,45.1509
2024-03-11,47.6611
2024-03-12,47.4072
2024-03-13,48.5413
2024-03-14,47.8116
2024-03-15,47.6406
2024-03-16,47.6406
2024-03-17,47.6406
2024-03-18,56.4924
2024-03-19,57.1062
2024-03-20,57.1756
2024-03-21,57.8694
2024-03-22,57.1711
2024-03-23,57.1711
2024-03-24,57.1711
2024-03-25,57.8803
2024-03-26,58.0414
2024-03-27,59.0874
2024-03-28,60.8196
2024-03-29,60.8196
2024-03-30,60.8196
2024-03-31,60.8196
2024-04-01,57.2828
2024-04-02,54.7826
2024-04-03,52.0945
2024-04-04,52.0495
2024-04-05,51.27
2024-04-06,51.27
2024-04-07,51.27
2024-04-08,51.9272
