,CPB US Equity
2023-03-19,52.0634
2023-03-20,54.163
2023-03-21,54.163
2023-03-22,52.4423
2023-03-23,52.1277
2023-03-24,55.3314
2023-03-25,55.3314
2023-03-26,55.3314
2023-03-27,55.773
2023-03-28,55.9532
2023-03-29,55.4469
2023-03-30,54.5822
2023-03-31,56.4351
2023-04-01,56.4351
2023-04-02,56.4351
2023-04-03,56.9674
2023-04-04,56.2563
2023-04-05,59.2191
2023-04-06,58.8286
2023-04-07,58.8286
2023-04-08,58.8286
2023-04-09,58.8286
2023-04-10,58.3422
2023-04-11,59.69
2023-04-12,57.7569
2023-04-13,57.5775
2023-04-14,55.1831
2023-04-15,55.1831
2023-04-16,55.1831
2023-04-17,56.6675
2023-04-18,56.264
2023-04-19,52.444
2023-04-20,53.0004
2023-04-21,50.1288
2023-04-22,50.1288
2023-04-23,50.1288
2023-04-24,49.4265
2023-04-25,53.8147
2023-04-26,53.2877
2023-04-27,54.8362
2023-04-28,52.0763
2023-04-29,52.0763
2023-04-30,52.0763
2023-05-01,53.2574
2023-05-02,52.9302
2023-05-03,52.9302
2023-05-04,51.9904
2023-05-05,53.5795
2023-05-06,53.5795
2023-05-07,53.5795
2023-05-08,52.3552
2023-05-09,52.9117
2023-05-10,51.7942
2023-05-11,52.2532
2023-05-12,51.6519
2023-05-13,51.6519
2023-05-14,51.6519
2023-05-15,47.3188
2023-05-16,46.0792
2023-05-17,48.5958
2023-05-18,45.7183
2023-05-19,45.0753
2023-05-20,45.0753
2023-05-21,45.0753
2023-05-22,41.2293
2023-05-23,42.5323
2023-05-24,41.612
2023-05-25,41.1346
2023-05-26,41.3831
2023-05-27,41.3831
2023-05-28,41.3831
2023-05-29,41.3831
2023-05-30,37.636
2023-05-31,38.5449
2023-06-01,39.0554
2023-06-02,43.0669
2023-06-03,43.0669
2023-06-04,43.0669
2023-06-05,43.4892
2023-06-06,40.1671
2023-06-07,29.3744
2023-06-08,32.2553
2023-06-09,30.8949
2023-06-10,30.8949
2023-06-11,30.8949
2023-06-12,30.7644
2023-06-13,31.912
2023-06-14,31.2375
2023-06-15,33.5038
2023-06-16,33.4608
2023-06-17,33.4608
2023-06-18,33.4608
2023-06-19,33.4608
2023-06-20,32.116
2023-06-21,31.8846
2023-06-22,32.3431
2023-06-23,31.9208
2023-06-24,31.9208
2023-06-25,31.9208
2023-06-26,33.063
2023-06-27,34.8074
2023-06-28,32.7101
2023-06-29,33.4641
2023-06-30,34.5548
2023-07-01,34.5548
2023-07-02,34.5548
2023-07-03,38.1997
2023-07-04,38.1997
2023-07-05,37.7611
2023-07-06,37.9454
2023-07-07,36.6002
2023-07-08,36.6002
2023-07-09,36.6002
2023-07-10,38.7075
2023-07-11,39.6755
2023-07-12,38.8296
2023-07-13,37.6724
2023-07-14,37.26
2023-07-15,37.26
2023-07-16,37.26
2023-07-17,35.9515
2023-07-18,35.7208
2023-07-19,40.7822
2023-07-20,43.7197
2023-07-21,42.9844
2023-07-22,42.9844
2023-07-23,42.9844
2023-07-24,43.3429
2023-07-25,42.8551
2023-07-26,42.5719
2023-07-27,42.0332
2023-07-28,43.0765
2023-07-29,43.0765
2023-07-30,43.0765
2023-07-31,41.4945
2023-08-01,40.3537
2023-08-02,43.8943
2023-08-03,41.7976
2023-08-04,40.1554
2023-08-05,40.1554
2023-08-06,40.1554
2023-08-07,37.5781
2023-08-08,34.6524
2023-08-09,37.8594
2023-08-10,38.05
2023-08-11,38.246
2023-08-12,38.246
2023-08-13,38.246
2023-08-14,37.1224
2023-08-15,35.1312
2023-08-16,34.9346
2023-08-17,33.4143
2023-08-18,35.8304
2023-08-19,35.8304
2023-08-20,35.8304
2023-08-21,33.7121
2023-08-22,33.263
2023-08-23,32.9955
2023-08-24,32.9407
2023-08-25,34.6804
2023-08-26,34.6804
2023-08-27,34.6804
2023-08-28,35.5178
2023-08-29,35.8016
2023-08-30,34.7879
2023-08-31,33.9793
2023-09-01,31.6112
2023-09-02,31.6112
2023-09-03,31.6112
2023-09-04,31.6112
2023-09-05,33.5626
2023-09-06,33.2062
2023-09-07,37.3367
2023-09-08,39.2789
2023-09-09,39.2789
2023-09-10,39.2789
2023-09-11,42.0653
2023-09-12,41.5539
2023-09-13,42.2798
2023-09-14,46.0896
2023-09-15,44.321
2023-09-16,44.321
2023-09-17,44.321
2023-09-18,43.1042
2023-09-19,41.6265
2023-09-20,43.4321
2023-09-21,44.517
2023-09-22,43.3824
2023-09-23,43.3824
2023-09-24,43.3824
2023-09-25,41.0322
2023-09-26,40.2446
2023-09-27,39.1836
2023-09-28,38.4839
2023-09-29,37.8545
2023-09-30,37.8545
2023-10-01,37.8545
2023-10-02,32.9601
2023-10-03,34.9961
2023-10-04,37.2548
2023-10-05,35.0077
2023-10-06,36.5388
2023-10-07,36.5388
2023-10-08,36.5388
2023-10-09,40.4428
2023-10-10,38.317
2023-10-11,37.9228
2023-10-12,34.0982
2023-10-13,41.4545
2023-10-14,41.4545
2023-10-15,41.4545
2023-10-16,43.01
2023-10-17,41.6311
2023-10-18,42.4834
2023-10-19,42.3008
2023-10-20,42.1136
2023-10-21,42.1136
2023-10-22,42.1136
2023-10-23,41.4494
2023-10-24,41.8559
2023-10-25,47.322
2023-10-26,47.44
2023-10-27,45.7105
2023-10-28,45.7105
2023-10-29,45.7105
2023-10-30,45.5702
2023-10-31,45.6134
2023-11-01,46.7493
2023-11-02,49.3185
2023-11-03,48.1754
2023-11-04,48.1754
2023-11-05,48.1754
2023-11-06,47.0473
2023-11-07,46.0097
2023-11-08,45.3959
2023-11-09,47.0846
2023-11-10,46.2057
2023-11-11,46.2057
2023-11-12,46.2057
2023-11-13,46.2057
2023-11-14,46.9285
2023-11-15,46.6261
2023-11-16,49.6476
2023-11-17,48.52
2023-11-18,48.52
2023-11-19,48.52
2023-11-20,47.8456
2023-11-21,47.4814
2023-11-22,49.0363
2023-11-23,49.0363
2023-11-24,49.9754
2023-11-25,49.9754
2023-11-26,49.9754
2023-11-27,48.4209
2023-11-28,46.5937
2023-11-29,43.6244
2023-11-30,45.8301
2023-12-01,47.9373
2023-12-02,47.9373
2023-12-03,47.9373
2023-12-04,49.9052
2023-12-05,47.0344
2023-12-06,58.1914
2023-12-07,58.8168
2023-12-08,56.5
2023-12-09,56.5
2023-12-10,56.5
2023-12-11,59.3737
2023-12-12,60.9962
2023-12-13,63.5508
2023-12-14,59.5978
2023-12-15,57.4896
2023-12-16,57.4896
2023-12-17,57.4896
2023-12-18,57.0171
2023-12-19,56.6958
2023-12-20,52.5595
2023-12-21,53.1165
2023-12-22,53.8744
2023-12-23,53.8744
2023-12-24,53.8744
2023-12-25,53.8744
2023-12-26,53.7962
2023-12-27,53.276
2023-12-28,53.774
2023-12-29,54.6315
2023-12-30,54.6315
2023-12-31,54.6315
2024-01-01,54.6315
2024-01-02,59.519
2024-01-03,59.9953
2024-01-04,55.5181
2024-01-05,55.9671
2024-01-06,55.9671
2024-01-07,55.9671
2024-01-08,56.9934
2024-01-09,59.6394
2024-01-10,55.2724
2024-01-11,54.2825
2024-01-12,54.1282
2024-01-13,54.1282
2024-01-14,54.1282
2024-01-15,54.1282
2024-01-16,54.5293
2024-01-17,56.4339
2024-01-18,54.7567
2024-01-19,52.55
2024-01-20,52.55
2024-01-21,52.55
2024-01-22,52.6205
2024-01-23,56.2537
2024-01-24,55.7216
2024-01-25,56.118
2024-01-26,56.981
2024-01-27,56.981
2024-01-28,56.981
2024-01-29,53.9418
2024-01-30,56.9135
2024-01-31,56.7032
2024-02-01,58.5109
2024-02-02,56.8733
2024-02-03,56.8733
2024-02-04,56.8733
2024-02-05,52.4755
2024-02-06,54.589
2024-02-07,51.8672
2024-02-08,49.9951
2024-02-09,46.3689
2024-02-10,46.3689
2024-02-11,46.3689
2024-02-12,48.0543
2024-02-13,45.7608
2024-02-14,43.4145
2024-02-15,44.7177
2024-02-16,45.3328
2024-02-17,45.3328
2024-02-18,45.3328
2024-02-19,45.3328
2024-02-20,47.84
2024-02-21,49.3298
2024-02-22,48.0394
2024-02-23,48.9036
2024-02-24,48.9036
2024-02-25,48.9036
2024-02-26,48.0115
2024-02-27,48.3005
2024-02-28,47.9215
2024-02-29,49.739
2024-03-01,50.5766
2024-03-02,50.5766
2024-03-03,50.5766
2024-03-04,52.05
2024-03-05,50.7893
2024-03-06,52.0632
2024-03-07,47.5848
2024-03-08,48.2586
2024-03-09,48.2586
2024-03-10,48.2586
2024-03-11,51.0093
2024-03-12,51.0093
2024-03-13,50.2569
2024-03-14,47.1961
2024-03-15,49.9769
2024-03-16,49.9769
2024-03-17,49.9769
2024-03-18,52.0994
2024-03-19,52.9458
2024-03-20,52.1076
2024-03-21,51.7225
2024-03-22,52.8049
2024-03-23,52.8049
2024-03-24,52.8049
2024-03-25,52.0802
2024-03-26,52.0802
2024-03-27,54.6693
2024-03-28,56.0042
2024-03-29,56.0042
2024-03-30,56.0042
2024-03-31,56.0042
2024-04-01,56.7326
2024-04-02,55.6434
2024-04-03,50.9264
2024-04-04,54.6855
2024-04-05,51.9788
2024-04-06,51.9788
2024-04-07,51.9788
2024-04-08,53.4302
