,UPBD US Equity
2023-03-19,41.4374
2023-03-20,40.1112
2023-03-21,43.9002
2023-03-22,41.9616
2023-03-23,42.2182
2023-03-24,44.1523
2023-03-25,44.1523
2023-03-26,44.1523
2023-03-27,43.6391
2023-03-28,43.61
2023-03-29,44.3403
2023-03-30,43.9376
2023-03-31,48.4123
2023-04-01,48.4123
2023-04-02,48.4123
2023-04-03,47.1471
2023-04-04,46.5579
2023-04-05,45.448
2023-04-06,45.0234
2023-04-07,45.0234
2023-04-08,45.0234
2023-04-09,45.0234
2023-04-10,47.1828
2023-04-11,48.588
2023-04-12,47.2182
2023-04-13,47.8037
2023-04-14,48.3177
2023-04-15,48.3177
2023-04-16,48.3177
2023-04-17,47.6456
2023-04-18,47.0068
2023-04-19,45.9203
2023-04-20,45.8825
2023-04-21,45.8044
2023-04-22,45.8044
2023-04-23,45.8044
2023-04-24,46.4175
2023-04-25,50.6386
2023-04-26,56.2661
2023-04-27,58.3925
2023-04-28,58.9014
2023-04-29,58.9014
2023-04-30,58.9014
2023-05-01,59.6668
2023-05-02,58.3094
2023-05-03,59.1059
2023-05-04,66.6118
2023-05-05,70.2439
2023-05-06,70.2439
2023-05-07,70.2439
2023-05-08,70.2534
2023-05-09,70.1604
2023-05-10,68.0169
2023-05-11,68.5782
2023-05-12,68.4826
2023-05-13,68.4826
2023-05-14,68.4826
2023-05-15,70.6031
2023-05-16,67.7276
2023-05-17,69.0323
2023-05-18,70.5276
2023-05-19,65.8183
2023-05-20,65.8183
2023-05-21,65.8183
2023-05-22,64.3916
2023-05-23,64.5319
2023-05-24,63.2426
2023-05-25,60.7723
2023-05-26,61.7162
2023-05-27,61.7162
2023-05-28,61.7162
2023-05-29,61.7162
2023-05-30,59.614
2023-05-31,57.4315
2023-06-01,59.9935
2023-06-02,64.9657
2023-06-03,64.9657
2023-06-04,64.9657
2023-06-05,61.9238
2023-06-06,64.6899
2023-06-07,67.0526
2023-06-08,66.1009
2023-06-09,65.6192
2023-06-10,65.6192
2023-06-11,65.6192
2023-06-12,65.0159
2023-06-13,64.3655
2023-06-14,61.5909
2023-06-15,61.9577
2023-06-16,59.0128
2023-06-17,59.0128
2023-06-18,59.0128
2023-06-19,59.0128
2023-06-20,59.4367
2023-06-21,57.8
2023-06-22,55.1802
2023-06-23,52.7089
2023-06-24,52.7089
2023-06-25,52.7089
2023-06-26,52.5142
2023-06-27,54.8704
2023-06-28,55.179
2023-06-29,54.7564
2023-06-30,54.3617
2023-07-01,54.3617
2023-07-02,54.3617
2023-07-03,55.916
2023-07-04,55.916
2023-07-05,52.7697
2023-07-06,51.7093
2023-07-07,52.0629
2023-07-08,52.0629
2023-07-09,52.0629
2023-07-10,53.0331
2023-07-11,55.0412
2023-07-12,55.196
2023-07-13,55.9184
2023-07-14,56.4864
2023-07-15,56.4864
2023-07-16,56.4864
2023-07-17,56.8379
2023-07-18,60.6909
2023-07-19,63.5604
2023-07-20,61.4511
2023-07-21,58.7485
2023-07-22,58.7485
2023-07-23,58.7485
2023-07-24,59.8924
2023-07-25,58.4942
2023-07-26,62.3637
2023-07-27,60.2575
2023-07-28,60.4622
2023-07-29,60.4622
2023-07-30,60.4622
2023-07-31,61.0585
2023-08-01,61.3209
2023-08-02,58.3904
2023-08-03,52.5129
2023-08-04,55.8678
2023-08-05,55.8678
2023-08-06,55.8678
2023-08-07,53.9782
2023-08-08,53.6489
2023-08-09,52.5868
2023-08-10,50.6734
2023-08-11,48.3595
2023-08-12,48.3595
2023-08-13,48.3595
2023-08-14,47.5803
2023-08-15,46.8298
2023-08-16,45.4936
2023-08-17,42.5622
2023-08-18,42.9965
2023-08-19,42.9965
2023-08-20,42.9965
2023-08-21,42.8847
2023-08-22,40.983
2023-08-23,43.4997
2023-08-24,42.9622
2023-08-25,45.2812
2023-08-26,45.2812
2023-08-27,45.2812
2023-08-28,47.3887
2023-08-29,48.0782
2023-08-30,47.6903
2023-08-31,48.4434
2023-09-01,50.9152
2023-09-02,50.9152
2023-09-03,50.9152
2023-09-04,50.9152
2023-09-05,46.9471
2023-09-06,47.8163
2023-09-07,48.7885
2023-09-08,47.4177
2023-09-09,47.4177
2023-09-10,47.4177
2023-09-11,47.6712
2023-09-12,47.857
2023-09-13,48.5745
2023-09-14,49.7419
2023-09-15,44.1263
2023-09-16,44.1263
2023-09-17,44.1263
2023-09-18,42.7302
2023-09-19,43.7102
2023-09-20,43.8295
2023-09-21,44.1154
2023-09-22,44.1154
2023-09-23,44.1154
2023-09-24,44.1154
2023-09-25,46.8849
2023-09-26,44.5985
2023-09-27,46.1396
2023-09-28,47.7998
2023-09-29,46.391
2023-09-30,46.391
2023-10-01,46.391
2023-10-02,45.342
2023-10-03,43.2512
2023-10-04,45.5551
2023-10-05,45.1414
2023-10-06,45.0005
2023-10-07,45.0005
2023-10-08,45.0005
2023-10-09,48.1403
2023-10-10,49.4149
2023-10-11,48.528
2023-10-12,45.2755
2023-10-13,46.2388
2023-10-14,46.2388
2023-10-15,46.2388
2023-10-16,48.6768
2023-10-17,50.0819
2023-10-18,48.223
2023-10-19,43.2723
2023-10-20,41.4049
2023-10-21,41.4049
2023-10-22,41.4049
2023-10-23,41.286
2023-10-24,37.8816
2023-10-25,37.433
2023-10-26,36.5892
2023-10-27,36.2197
2023-10-28,36.2197
2023-10-29,36.2197
2023-10-30,39.6427
2023-10-31,39.7747
2023-11-01,40.0909
2023-11-02,46.4486
2023-11-03,49.7309
2023-11-04,49.7309
2023-11-05,49.7309
2023-11-06,50.8942
2023-11-07,51.1693
2023-11-08,50.9479
2023-11-09,49.4715
2023-11-10,49.3237
2023-11-11,49.3237
2023-11-12,49.3237
2023-11-13,48.8704
2023-11-14,55.2827
2023-11-15,54.157
2023-11-16,50.6954
2023-11-17,52.8194
2023-11-18,52.8194
2023-11-19,52.8194
2023-11-20,54.129
2023-11-21,53.0515
2023-11-22,51.8729
2023-11-23,51.8729
2023-11-24,50.0746
2023-11-25,50.0746
2023-11-26,50.0746
2023-11-27,50.324
2023-11-28,51.3653
2023-11-29,51.762
2023-11-30,50.7497
2023-12-01,54.2393
2023-12-02,54.2393
2023-12-03,54.2393
2023-12-04,56.8836
2023-12-05,55.9857
2023-12-06,56.8818
2023-12-07,59.1262
2023-12-08,59.3063
2023-12-09,59.3063
2023-12-10,59.3063
2023-12-11,59.0819
2023-12-12,59.0819
2023-12-13,60.147
2023-12-14,64.2333
2023-12-15,63.1331
2023-12-16,63.1331
2023-12-17,63.1331
2023-12-18,64.2472
2023-12-19,66.8869
2023-12-20,63.1512
2023-12-21,64.3
2023-12-22,64.7649
2023-12-23,64.7649
2023-12-24,64.7649
2023-12-25,64.7649
2023-12-26,66.2307
2023-12-27,66.1816
2023-12-28,66.1308
2023-12-29,62.7952
2023-12-30,62.7952
2023-12-31,62.7952
2024-01-01,62.7952
2024-01-02,62.7952
2024-01-03,56.7591
2024-01-04,56.8566
2024-01-05,57.1894
2024-01-06,57.1894
2024-01-07,57.1894
2024-01-08,57.9282
2024-01-09,56.373
2024-01-10,57.986
2024-01-11,57.3328
2024-01-12,55.2628
2024-01-13,55.2628
2024-01-14,55.2628
2024-01-15,55.2628
2024-01-16,54.1835
2024-01-17,53.5524
2024-01-18,54.377
2024-01-19,55.1613
2024-01-20,55.1613
2024-01-21,55.1613
2024-01-22,59.1563
2024-01-23,59.8956
2024-01-24,58.2593
2024-01-25,62.2078
2024-01-26,62.4188
2024-01-27,62.4188
2024-01-28,62.4188
2024-01-29,62.4808
2024-01-30,62.0577
2024-01-31,54.4737
2024-02-01,54.582
2024-02-02,54.3146
2024-02-03,54.3146
2024-02-04,54.3146
2024-02-05,51.8196
2024-02-06,53.4496
2024-02-07,52.1885
2024-02-08,55.0984
2024-02-09,54.8741
2024-02-10,54.8741
2024-02-11,54.8741
2024-02-12,57.5222
2024-02-13,50.5913
2024-02-14,52.1968
2024-02-15,52.9698
2024-02-16,49.648
2024-02-17,49.648
2024-02-18,49.648
2024-02-19,49.648
2024-02-20,50.773
2024-02-21,48.878
2024-02-22,54.9934
2024-02-23,54.5141
2024-02-24,54.5141
2024-02-25,54.5141
2024-02-26,52.0593
2024-02-27,53.7695
2024-02-28,53.0803
2024-02-29,54.0111
2024-03-01,52.9617
2024-03-02,52.9617
2024-03-03,52.9617
2024-03-04,51.1267
2024-03-05,52.7197
2024-03-06,49.7907
2024-03-07,49.896
2024-03-08,53.1502
2024-03-09,53.1502
2024-03-10,53.1502
2024-03-11,51.5624
2024-03-12,52.9182
2024-03-13,52.584
2024-03-14,51.4631
2024-03-15,51.4631
2024-03-16,51.4631
2024-03-17,51.4631
2024-03-18,49.9441
2024-03-19,51.8198
2024-03-20,54.2539
2024-03-21,54.96
2024-03-22,56.3218
2024-03-23,56.3218
2024-03-24,56.3218
2024-03-25,57.5523
2024-03-26,56.9841
2024-03-27,57.3858
2024-03-28,58.0943
2024-03-29,58.0943
2024-03-30,58.0943
2024-03-31,58.0943
2024-04-01,57.1581
2024-04-02,51.95
2024-04-03,51.95
2024-04-04,46.5013
2024-04-05,50.204
2024-04-06,50.204
2024-04-07,50.204
2024-04-08,52.2951
