,BWXT US Equity
2023-03-18,52.5722
2023-03-19,52.5722
2023-03-20,54.4215
2023-03-21,56.0449
2023-03-22,51.9636
2023-03-23,51.6992
2023-03-24,52.5173
2023-03-25,52.5173
2023-03-26,52.5173
2023-03-27,52.9524
2023-03-28,54.8447
2023-03-29,55.9573
2023-03-30,55.2123
2023-03-31,56.348
2023-04-01,56.348
2023-04-02,56.348
2023-04-03,57.5489
2023-04-04,55.0425
2023-04-05,54.3194
2023-04-06,53.7575
2023-04-07,53.7575
2023-04-08,53.7575
2023-04-09,53.7575
2023-04-10,55.3118
2023-04-11,56.0408
2023-04-12,57.7209
2023-04-13,59.5188
2023-04-14,57.3646
2023-04-15,57.3646
2023-04-16,57.3646
2023-04-17,57.3339
2023-04-18,58.0986
2023-04-19,57.0411
2023-04-20,56.2704
2023-04-21,56.5739
2023-04-22,56.5739
2023-04-23,56.5739
2023-04-24,57.239
2023-04-25,54.3886
2023-04-26,54.4976
2023-04-27,56.6674
2023-04-28,57.6979
2023-04-29,57.6979
2023-04-30,57.6979
2023-05-01,57.9565
2023-05-02,56.4571
2023-05-03,57.9056
2023-05-04,55.4666
2023-05-05,58.4082
2023-05-06,58.4082
2023-05-07,58.4082
2023-05-08,57.8785
2023-05-09,61.6665
2023-05-10,62.3972
2023-05-11,60.552
2023-05-12,60.7638
2023-05-13,60.7638
2023-05-14,60.7638
2023-05-15,61.9155
2023-05-16,61.27
2023-05-17,61.3681
2023-05-18,60.7297
2023-05-19,59.1777
2023-05-20,59.1777
2023-05-21,59.1777
2023-05-22,59.0976
2023-05-23,55.3749
2023-05-24,52.8288
2023-05-25,46.642
2023-05-26,44.3361
2023-05-27,44.3361
2023-05-28,44.3361
2023-05-29,44.3361
2023-05-30,42.866
2023-05-31,41.0385
2023-06-01,44.7897
2023-06-02,49.2706
2023-06-03,49.2706
2023-06-04,49.2706
2023-06-05,53.2708
2023-06-06,51.993
2023-06-07,52.3951
2023-06-08,53.4293
2023-06-09,54.0588
2023-06-10,54.0588
2023-06-11,54.0588
2023-06-12,58.2399
2023-06-13,60.0471
2023-06-14,59.6435
2023-06-15,60.3017
2023-06-16,64.199
2023-06-17,64.199
2023-06-18,64.199
2023-06-19,64.199
2023-06-20,61.304
2023-06-21,61.12
2023-06-22,60.7429
2023-06-23,57.617
2023-06-24,57.617
2023-06-25,57.617
2023-06-26,60.2322
2023-06-27,62.1132
2023-06-28,62.8186
2023-06-29,64.8834
2023-06-30,65.2108
2023-07-01,65.2108
2023-07-02,65.2108
2023-07-03,64.5879
2023-07-04,64.5879
2023-07-05,62.8873
2023-07-06,62.9649
2023-07-07,63.0449
2023-07-08,63.0449
2023-07-09,63.0449
2023-07-10,63.6535
2023-07-11,63.6947
2023-07-12,62.2696
2023-07-13,61.4671
2023-07-14,56.2202
2023-07-15,56.2202
2023-07-16,56.2202
2023-07-17,59.4089
2023-07-18,57.788
2023-07-19,56.323
2023-07-20,58.3008
2023-07-21,58.62
2023-07-22,58.62
2023-07-23,58.62
2023-07-24,56.5717
2023-07-25,56.8883
2023-07-26,56.7238
2023-07-27,51.8817
2023-07-28,52.764
2023-07-29,52.764
2023-07-30,52.764
2023-07-31,53.5648
2023-08-01,54.5219
2023-08-02,53.0147
2023-08-03,52.2061
2023-08-04,63.7214
2023-08-05,63.7214
2023-08-06,63.7214
2023-08-07,66.6608
2023-08-08,60.0988
2023-08-09,59.3713
2023-08-10,59.546
2023-08-11,60.1661
2023-08-12,60.1661
2023-08-13,60.1661
2023-08-14,61.1346
2023-08-15,59.4226
2023-08-16,57.1553
2023-08-17,53.9604
2023-08-18,54.9104
2023-08-19,54.9104
2023-08-20,54.9104
2023-08-21,54.6869
2023-08-22,57.1907
2023-08-23,58.035
2023-08-24,57.2911
2023-08-25,56.9406
2023-08-26,56.9406
2023-08-27,56.9406
2023-08-28,59.0539
2023-08-29,58.5491
2023-08-30,59.3087
2023-08-31,58.8682
2023-09-01,59.3059
2023-09-02,59.3059
2023-09-03,59.3059
2023-09-04,59.3059
2023-09-05,54.8754
2023-09-06,54.3301
2023-09-07,56.1555
2023-09-08,53.5844
2023-09-09,53.5844
2023-09-10,53.5844
2023-09-11,55.6834
2023-09-12,56.4208
2023-09-13,56.2783
2023-09-14,58.4696
2023-09-15,59.4683
2023-09-16,59.4683
2023-09-17,59.4683
2023-09-18,62.6791
2023-09-19,58.9265
2023-09-20,58.2276
2023-09-21,56.0808
2023-09-22,55.8351
2023-09-23,55.8351
2023-09-24,55.8351
2023-09-25,57.4219
2023-09-26,55.7149
2023-09-27,56.1131
2023-09-28,57.6032
2023-09-29,57.3661
2023-09-30,57.3661
2023-10-01,57.3661
2023-10-02,51.2079
2023-10-03,51.4939
2023-10-04,51.9311
2023-10-05,51.2409
2023-10-06,54.4223
2023-10-07,54.4223
2023-10-08,54.4223
2023-10-09,61.1558
2023-10-10,59.9133
2023-10-11,60.5797
2023-10-12,58.7501
2023-10-13,59.9636
2023-10-14,59.9636
2023-10-15,59.9636
2023-10-16,61.0753
2023-10-17,61.6531
2023-10-18,59.2095
2023-10-19,58.5121
2023-10-20,56.6618
2023-10-21,56.6618
2023-10-22,56.6618
2023-10-23,52.7711
2023-10-24,53.4068
2023-10-25,53.9375
2023-10-26,54.2742
2023-10-27,50.0592
2023-10-28,50.0592
2023-10-29,50.0592
2023-10-30,48.0704
2023-10-31,50.731
2023-11-01,51.4147
2023-11-02,56.2692
2023-11-03,54.4029
2023-11-04,54.4029
2023-11-05,54.4029
2023-11-06,54.5447
2023-11-07,54.196
2023-11-08,54.0938
2023-11-09,52.1849
2023-11-10,55.092
2023-11-11,55.092
2023-11-12,55.092
2023-11-13,55.6167
2023-11-14,58.8221
2023-11-15,53.6671
2023-11-16,54.8919
2023-11-17,55.5391
2023-11-18,55.5391
2023-11-19,55.5391
2023-11-20,57.6955
2023-11-21,56.7382
2023-11-22,57.6937
2023-11-23,57.6937
2023-11-24,58.5647
2023-11-25,58.5647
2023-11-26,58.5647
2023-11-27,56.6754
2023-11-28,54.3817
2023-11-29,53.2067
2023-11-30,55.9164
2023-12-01,57.4608
2023-12-02,57.4608
2023-12-03,57.4608
2023-12-04,61.9742
2023-12-05,58.3101
2023-12-06,59.3865
2023-12-07,57.2458
2023-12-08,56.2094
2023-12-09,56.2094
2023-12-10,56.2094
2023-12-11,56.9265
2023-12-12,57.5911
2023-12-13,57.2945
2023-12-14,51.427
2023-12-15,49.9047
2023-12-16,49.9047
2023-12-17,49.9047
2023-12-18,51.8571
2023-12-19,51.2874
2023-12-20,48.9588
2023-12-21,50.0793
2023-12-22,50.8034
2023-12-23,50.8034
2023-12-24,50.8034
2023-12-25,50.8034
2023-12-26,50.7164
2023-12-27,49.899
2023-12-28,49.7868
2023-12-29,50.1117
2023-12-30,50.1117
2023-12-31,50.1117
2024-01-01,50.1117
2024-01-02,49.1945
2024-01-03,48.0058
2024-01-04,48.1836
2024-01-05,46.2218
2024-01-06,46.2218
2024-01-07,46.2218
2024-01-08,50.5372
2024-01-09,49.7072
2024-01-10,53.4576
2024-01-11,53.2596
2024-01-12,57.2147
2024-01-13,57.2147
2024-01-14,57.2147
2024-01-15,57.2147
2024-01-16,56.0454
2024-01-17,55.3584
2024-01-18,55.6707
2024-01-19,55.9681
2024-01-20,55.9681
2024-01-21,55.9681
2024-01-22,57.5869
2024-01-23,59.1992
2024-01-24,58.3107
2024-01-25,59.6251
2024-01-26,60.594
2024-01-27,60.594
2024-01-28,60.594
2024-01-29,61.6812
2024-01-30,62.4468
2024-01-31,58.2343
2024-02-01,62.0721
2024-02-02,61.2122
2024-02-03,61.2122
2024-02-04,61.2122
2024-02-05,60.0926
2024-02-06,60.4571
2024-02-07,62.223
2024-02-08,61.8884
2024-02-09,64.3239
2024-02-10,64.3239
2024-02-11,64.3239
2024-02-12,63.6075
2024-02-13,61.3932
2024-02-14,65.745
2024-02-15,66.3778
2024-02-16,67.1735
2024-02-17,67.1735
2024-02-18,67.1735
2024-02-19,67.1735
2024-02-20,67.1419
2024-02-21,68.3291
2024-02-22,70.6379
2024-02-23,69.7932
2024-02-24,69.7932
2024-02-25,69.7932
2024-02-26,69.8792
2024-02-27,67.8478
2024-02-28,79.4745
2024-02-29,79.5145
2024-03-01,80.529
2024-03-02,80.529
2024-03-03,80.529
2024-03-04,81.7362
2024-03-05,82.0018
2024-03-06,82.4381
2024-03-07,82.3023
2024-03-08,76.7444
2024-03-09,76.7444
2024-03-10,76.7444
2024-03-11,73.5221
2024-03-12,72.1785
2024-03-13,72.059
2024-03-14,67.6776
2024-03-15,67.7848
2024-03-16,67.7848
2024-03-17,67.7848
2024-03-18,68.1779
2024-03-19,69.5448
2024-03-20,68.3583
2024-03-21,69.6029
2024-03-22,70.4226
2024-03-23,70.4226
2024-03-24,70.4226
2024-03-25,67.8587
2024-03-26,65.0867
2024-03-27,67.0108
2024-03-28,67.7699
2024-03-29,67.7699
2024-03-30,67.7699
2024-03-31,67.7699
2024-04-01,66.1272
2024-04-02,65.3534
2024-04-03,63.3678
2024-04-04,63.9599
2024-04-05,62.4393
2024-04-06,62.4393
2024-04-07,62.4393
2024-04-08,61.7591
