,JPM US Equity
2023-03-19,41.0958
2023-03-20,42.4129
2023-03-21,45.637
2023-03-22,43.1663
2023-03-23,42.9237
2023-03-24,41.5527
2023-03-25,41.5527
2023-03-26,41.5527
2023-03-27,44.9281
2023-03-28,45.2841
2023-03-29,45.5271
2023-03-30,45.2156
2023-03-31,46.7239
2023-04-01,46.7239
2023-04-02,46.7239
2023-04-03,46.5963
2023-04-04,45.1176
2023-04-05,45.3152
2023-04-06,45.1912
2023-04-07,45.1912
2023-04-08,45.1912
2023-04-09,45.1912
2023-04-10,45.6527
2023-04-11,46.3537
2023-04-12,46.3341
2023-04-13,46.9038
2023-04-14,56.4185
2023-04-15,56.4185
2023-04-16,56.4185
2023-04-17,57.3122
2023-04-18,58.5667
2023-04-19,58.3632
2023-04-20,57.8895
2023-04-21,57.5711
2023-04-22,57.5711
2023-04-23,57.5711
2023-04-24,57.7403
2023-04-25,54.1431
2023-04-26,51.4967
2023-04-27,53.2595
2023-04-28,54.381
2023-04-29,54.381
2023-04-30,54.381
2023-05-01,57.0337
2023-05-02,54.508
2023-05-03,51.4678
2023-05-04,49.6552
2023-05-05,52.1127
2023-05-06,52.1127
2023-05-07,52.1127
2023-05-08,52.4154
2023-05-09,51.7388
2023-05-10,51.8071
2023-05-11,51.3457
2023-05-12,49.2864
2023-05-13,49.2864
2023-05-14,49.2864
2023-05-15,50.477
2023-05-16,49.5087
2023-05-17,53.6806
2023-05-18,54.6658
2023-05-19,54.3016
2023-05-20,54.3016
2023-05-21,54.3016
2023-05-22,52.9895
2023-05-23,51.3812
2023-05-24,50.0179
2023-05-25,50.3775
2023-05-26,51.7591
2023-05-27,51.7591
2023-05-28,51.7591
2023-05-29,51.7591
2023-05-30,52.3214
2023-05-31,50.2811
2023-06-01,52.3357
2023-06-02,55.2897
2023-06-03,55.2897
2023-06-04,55.2897
2023-06-05,53.6474
2023-06-06,53.904
2023-06-07,55.2868
2023-06-08,55.3278
2023-06-09,55.623
2023-06-10,55.623
2023-06-11,55.623
2023-06-12,55.6095
2023-06-13,56.724
2023-06-14,55.9687
2023-06-15,57.7267
2023-06-16,57.9114
2023-06-17,57.9114
2023-06-18,57.9114
2023-06-19,57.9114
2023-06-20,56.8088
2023-06-21,56.4887
2023-06-22,52.4965
2023-06-23,51.4935
2023-06-24,51.4935
2023-06-25,51.4935
2023-06-26,51.9359
2023-06-27,51.9492
2023-06-28,51.0553
2023-06-29,57.1127
2023-06-30,59.2778
2023-07-01,59.2778
2023-07-02,59.2778
2023-07-03,60.4792
2023-07-04,60.4792
2023-07-05,58.9767
2023-07-06,56.8237
2023-07-07,58.0748
2023-07-08,58.0748
2023-07-09,58.0748
2023-07-10,58.9567
2023-07-11,61.3158
2023-07-12,62.0416
2023-07-13,62.7547
2023-07-14,63.6379
2023-07-15,63.6379
2023-07-16,63.6379
2023-07-17,66.8953
2023-07-18,67.1316
2023-07-19,67.6351
2023-07-20,69.2065
2023-07-21,67.0786
2023-07-22,67.0786
2023-07-23,67.0786
2023-07-24,69.541
2023-07-25,67.5198
2023-07-26,68.2795
2023-07-27,65.3522
2023-07-28,66.1208
2023-07-29,66.1208
2023-07-30,66.1208
2023-07-31,67.0138
2023-08-01,65.6833
2023-08-02,62.7426
2023-08-03,63.6413
2023-08-04,63.0944
2023-08-05,63.0944
2023-08-06,63.0944
2023-08-07,63.8157
2023-08-08,62.3173
2023-08-09,58.9183
2023-08-10,58.5547
2023-08-11,59.5539
2023-08-12,59.5539
2023-08-13,59.5539
2023-08-14,59.9133
2023-08-15,53.8211
2023-08-16,52.9169
2023-08-17,50.7664
2023-08-18,51.2134
2023-08-19,51.2134
2023-08-20,51.2134
2023-08-21,51.8913
2023-08-22,47.7222
2023-08-23,49.0739
2023-08-24,48.889
2023-08-25,48.6452
2023-08-26,48.6452
2023-08-27,48.6452
2023-08-28,49.385
2023-08-29,51.0998
2023-08-30,50.2197
2023-08-31,47.6316
2023-09-01,48.3686
2023-09-02,48.3686
2023-09-03,48.3686
2023-09-04,48.3686
2023-09-05,46.1473
2023-09-06,45.8248
2023-09-07,44.1746
2023-09-08,44.3585
2023-09-09,44.3585
2023-09-10,44.3585
2023-09-11,45.4235
2023-09-12,48.4685
2023-09-13,48.579
2023-09-14,52.8249
2023-09-15,52.1349
2023-09-16,52.1349
2023-09-17,52.1349
2023-09-18,52.5863
2023-09-19,52.2737
2023-09-20,51.2294
2023-09-21,49.3513
2023-09-22,47.1767
2023-09-23,47.1767
2023-09-24,47.1767
2023-09-25,48.3783
2023-09-26,46.0886
2023-09-27,47.5253
2023-09-28,50.435
2023-09-29,46.6366
2023-09-30,46.6366
2023-10-01,46.6366
2023-10-02,44.9339
2023-10-03,43.5394
2023-10-04,44.613
2023-10-05,45.6233
2023-10-06,49.1417
2023-10-07,49.1417
2023-10-08,49.1417
2023-10-09,48.6532
2023-10-10,50.0237
2023-10-11,50.7956
2023-10-12,50.2496
2023-10-13,53.5746
2023-10-14,53.5746
2023-10-15,53.5746
2023-10-16,53.3221
2023-10-17,52.7732
2023-10-18,50.0736
2023-10-19,49.0796
2023-10-20,45.5494
2023-10-21,45.5494
2023-10-22,45.5494
2023-10-23,42.8899
2023-10-24,43.189
2023-10-25,42.1544
2023-10-26,42.8169
2023-10-27,36.6939
2023-10-28,36.6939
2023-10-29,36.6939
2023-10-30,39.736
2023-10-31,42.4481
2023-11-01,42.304
2023-11-02,46.2082
2023-11-03,48.5048
2023-11-04,48.5048
2023-11-05,48.5048
2023-11-06,50.0139
2023-11-07,49.9158
2023-11-08,50.9256
2023-11-09,50.2904
2023-11-10,53.2901
2023-11-11,53.2901
2023-11-12,53.2901
2023-11-13,52.2985
2023-11-14,55.7819
2023-11-15,57.3563
2023-11-16,59.3269
2023-11-17,60.8271
2023-11-18,60.8271
2023-11-19,60.8271
2023-11-20,61.3333
2023-11-21,60.7802
2023-11-22,61.1875
2023-11-23,61.1875
2023-11-24,61.4293
2023-11-25,61.4293
2023-11-26,61.4293
2023-11-27,60.7766
2023-11-28,61.203
2023-11-29,62.1517
2023-11-30,64.1954
2023-12-01,65.0387
2023-12-02,65.0387
2023-12-03,65.0387
2023-12-04,66.2818
2023-12-05,66.2394
2023-12-06,62.7927
2023-12-07,63.3629
2023-12-08,65.3434
2023-12-09,65.3434
2023-12-10,65.3434
2023-12-11,65.9811
2023-12-12,67.4961
2023-12-13,68.0557
2023-12-14,70.8708
2023-12-15,71.9528
2023-12-16,71.9528
2023-12-17,71.9528
2023-12-18,72.7959
2023-12-19,74.5526
2023-12-20,70.5208
2023-12-21,71.3229
2023-12-22,71.1122
2023-12-23,71.1122
2023-12-24,71.1122
2023-12-25,71.1122
2023-12-26,71.9606
2023-12-27,72.8036
2023-12-28,73.5369
2023-12-29,73.0839
2023-12-30,73.0839
2023-12-31,73.0839
2024-01-01,73.0839
2024-01-02,74.6813
2024-01-03,72.984
2024-01-04,73.9137
2024-01-05,74.6019
2024-01-06,74.6019
2024-01-07,74.6019
2024-01-08,74.0147
2024-01-09,70.8754
2024-01-10,71.2098
2024-01-11,69.5575
2024-01-12,66.7748
2024-01-13,66.7748
2024-01-14,66.7748
2024-01-15,66.7748
2024-01-16,64.5108
2024-01-17,62.6453
2024-01-18,63.0506
2024-01-19,66.3575
2024-01-20,66.3575
2024-01-21,66.3575
2024-01-22,65.935
2024-01-23,63.5897
2024-01-24,65.3107
2024-01-25,67.8507
2024-01-26,66.4884
2024-01-27,66.4884
2024-01-28,66.4884
2024-01-29,66.9564
2024-01-30,70.3282
2024-01-31,66.5385
2024-02-01,65.3372
2024-02-02,66.3352
2024-02-03,66.3352
2024-02-04,66.3352
2024-02-05,65.8839
2024-02-06,66.499
2024-02-07,66.8392
2024-02-08,65.5251
2024-02-09,65.7573
2024-02-10,65.7573
2024-02-11,65.7573
2024-02-12,66.6209
2024-02-13,63.3774
2024-02-14,65.3937
2024-02-15,69.1996
2024-02-16,67.5193
2024-02-17,67.5193
2024-02-18,67.5193
2024-02-19,67.5193
2024-02-20,68.1852
2024-02-21,69.2746
2024-02-22,71.1686
2024-02-23,71.9275
2024-02-24,71.9275
2024-02-25,71.9275
2024-02-26,70.6108
2024-02-27,70.6901
2024-02-28,71.5117
2024-02-29,72.9299
2024-03-01,71.2483
2024-03-02,71.2483
2024-03-03,71.2483
2024-03-04,72.4352
2024-03-05,73.9328
2024-03-06,74.6786
2024-03-07,71.1133
2024-03-08,71.411
2024-03-09,71.411
2024-03-10,71.411
2024-03-11,71.4718
2024-03-12,72.7976
2024-03-13,74.0377
2024-03-14,67.0372
2024-03-15,69.1023
2024-03-16,69.1023
2024-03-17,69.1023
2024-03-18,71.0055
2024-03-19,71.864
2024-03-20,73.6763
2024-03-21,75.4356
2024-03-22,71.0455
2024-03-23,71.0455
2024-03-24,71.0455
2024-03-25,68.0244
2024-03-26,68.7201
2024-03-27,71.4007
2024-03-28,71.9132
2024-03-29,71.9132
2024-03-30,71.9132
2024-03-31,71.9132
2024-04-01,69.6617
2024-04-02,69.5293
2024-04-03,68.5849
2024-04-04,66.0831
2024-04-05,67.5523
2024-04-06,67.5523
2024-04-07,67.5523
2024-04-08,68.3636
