,CVX US Equity
2023-03-19,38.5571
2023-03-20,40.7249
2023-03-21,44.9663
2023-03-22,42.7963
2023-03-23,41.7981
2023-03-24,43.1608
2023-03-25,43.1608
2023-03-26,43.1608
2023-03-27,44.5474
2023-03-28,46.121
2023-03-29,47.2734
2023-03-30,48.5449
2023-03-31,49.1829
2023-04-01,49.1829
2023-04-02,49.1829
2023-04-03,54.3467
2023-04-04,53.5917
2023-04-05,54.1993
2023-04-06,52.3182
2023-04-07,52.3182
2023-04-08,52.3182
2023-04-09,52.3182
2023-04-10,52.8045
2023-04-11,53.5171
2023-04-12,53.9809
2023-04-13,55.7104
2023-04-14,55.9744
2023-04-15,55.9744
2023-04-16,55.9744
2023-04-17,54.515
2023-04-18,54.1308
2023-04-19,54.2641
2023-04-20,53.4304
2023-04-21,52.6938
2023-04-22,52.6938
2023-04-23,52.6938
2023-04-24,54.7788
2023-04-25,52.2645
2023-04-26,49.4275
2023-04-27,50.3264
2023-04-28,51.8152
2023-04-29,51.8152
2023-04-30,51.8152
2023-05-01,50.5273
2023-05-02,44.3939
2023-05-03,42.0403
2023-05-04,41.6066
2023-05-05,45.4163
2023-05-06,45.4163
2023-05-07,45.4163
2023-05-08,44.9374
2023-05-09,44.5824
2023-05-10,43.0302
2023-05-11,42.3761
2023-05-12,42.7897
2023-05-13,42.7897
2023-05-14,42.7897
2023-05-15,43.3991
2023-05-16,40.5558
2023-05-17,42.8645
2023-05-18,42.7148
2023-05-19,44.0133
2023-05-20,44.0133
2023-05-21,44.0133
2023-05-22,41.7732
2023-05-23,46.2467
2023-05-24,46.6505
2023-05-25,44.4229
2023-05-26,44.0376
2023-05-27,44.0376
2023-05-28,44.0376
2023-05-29,44.0376
2023-05-30,43.2613
2023-05-31,41.3
2023-06-01,42.9482
2023-06-02,47.0436
2023-06-03,47.0436
2023-06-04,47.0436
2023-06-05,46.4132
2023-06-06,46.6891
2023-06-07,50.494
2023-06-08,49.9554
2023-06-09,49.6028
2023-06-10,49.6028
2023-06-11,49.6028
2023-06-12,48.1864
2023-06-13,49.3405
2023-06-14,48.0092
2023-06-15,49.1976
2023-06-16,48.2203
2023-06-17,48.2203
2023-06-18,48.2203
2023-06-19,48.2203
2023-06-20,44.9764
2023-06-21,46.2306
2023-06-22,44.2814
2023-06-23,43.1964
2023-06-24,43.1964
2023-06-25,43.1964
2023-06-26,46.0179
2023-06-27,45.5952
2023-06-28,47.0524
2023-06-29,48.4099
2023-06-30,49.5354
2023-07-01,49.5354
2023-07-02,49.5354
2023-07-03,49.3948
2023-07-04,49.3948
2023-07-05,48.4797
2023-07-06,45.1797
2023-07-07,46.6474
2023-07-08,46.6474
2023-07-09,46.6474
2023-07-10,47.7596
2023-07-11,50.7206
2023-07-12,52.2048
2023-07-13,50.0208
2023-07-14,46.322
2023-07-15,46.322
2023-07-16,46.322
2023-07-17,46.1961
2023-07-18,46.529
2023-07-19,47.5469
2023-07-20,49.361
2023-07-21,51.6764
2023-07-22,51.6764
2023-07-23,51.6764
2023-07-24,54.6108
2023-07-25,55.275
2023-07-26,53.929
2023-07-27,52.121
2023-07-28,51.2847
2023-07-29,51.2847
2023-07-30,51.2847
2023-07-31,55.7396
2023-08-01,54.2816
2023-08-02,51.641
2023-08-03,51.5804
2023-08-04,51.2074
2023-08-05,51.2074
2023-08-06,51.2074
2023-08-07,51.7884
2023-08-08,51.5258
2023-08-09,51.7473
2023-08-10,52.7784
2023-08-11,56.0999
2023-08-12,56.0999
2023-08-13,56.0999
2023-08-14,55.9528
2023-08-15,50.4844
2023-08-16,49.8427
2023-08-17,52.5583
2023-08-18,53.6923
2023-08-19,53.6923
2023-08-20,53.6923
2023-08-21,53.076
2023-08-22,51.5789
2023-08-23,51.8026
2023-08-24,50.3026
2023-08-25,51.6083
2023-08-26,51.6083
2023-08-27,51.6083
2023-08-28,52.7935
2023-08-29,52.4885
2023-08-30,52.7371
2023-08-31,53.7831
2023-09-01,57.1921
2023-09-02,57.1921
2023-09-03,57.1921
2023-09-04,57.1921
2023-09-05,59.289
2023-09-06,59.4507
2023-09-07,59.4605
2023-09-08,60.0301
2023-09-09,60.0301
2023-09-10,60.0301
2023-09-11,55.1763
2023-09-12,58.2626
2023-09-13,57.4443
2023-09-14,58.4634
2023-09-15,57.4546
2023-09-16,57.4546
2023-09-17,57.4546
2023-09-18,58.1907
2023-09-19,58.1617
2023-09-20,57.4093
2023-09-21,55.2349
2023-09-22,56.4742
2023-09-23,56.4742
2023-09-24,56.4742
2023-09-25,59.0862
2023-09-26,57.7437
2023-09-27,61.0068
2023-09-28,60.3374
2023-09-29,57.4809
2023-09-30,57.4809
2023-10-01,57.4809
2023-10-02,54.6547
2023-10-03,55.0831
2023-10-04,50.1908
2023-10-05,51.1824
2023-10-06,49.2143
2023-10-07,49.2143
2023-10-08,49.2143
2023-10-09,54.1212
2023-10-10,53.9052
2023-10-11,47.9253
2023-10-12,48.0677
2023-10-13,51.0806
2023-10-14,51.0806
2023-10-15,51.0806
2023-10-16,52.4324
2023-10-17,54.5555
2023-10-18,55.795
2023-10-19,55.9632
2023-10-20,53.3171
2023-10-21,53.3171
2023-10-22,53.3171
2023-10-23,47.0783
2023-10-24,43.6185
2023-10-25,42.986
2023-10-26,42.0796
2023-10-27,34.992
2023-10-28,34.992
2023-10-29,34.992
2023-10-30,36.8334
2023-10-31,36.6114
2023-11-01,35.5346
2023-11-02,40.4811
2023-11-03,39.7225
2023-11-04,39.7225
2023-11-05,39.7225
2023-11-06,39.3182
2023-11-07,37.6357
2023-11-08,36.3857
2023-11-09,36.1018
2023-11-10,37.2145
2023-11-11,37.2145
2023-11-12,37.2145
2023-11-13,38.3686
2023-11-14,39.5187
2023-11-15,40.0805
2023-11-16,38.413
2023-11-17,41.3892
2023-11-18,41.3892
2023-11-19,41.3892
2023-11-20,41.3277
2023-11-21,41.0598
2023-11-22,41.3951
2023-11-23,41.3951
2023-11-24,42.0652
2023-11-25,42.0652
2023-11-26,42.0652
2023-11-27,41.599
2023-11-28,42.991
2023-11-29,41.5651
2023-11-30,41.2906
2023-12-01,42.8154
2023-12-02,42.8154
2023-12-03,42.8154
2023-12-04,42.8915
2023-12-05,41.001
2023-12-06,40.6964
2023-12-07,40.5924
2023-12-08,43.1737
2023-12-09,43.1737
2023-12-10,43.1737
2023-12-11,43.2277
2023-12-12,41.3475
2023-12-13,44.2105
2023-12-14,50.5112
2023-12-15,49.8759
2023-12-16,49.8759
2023-12-17,49.8759
2023-12-18,50.2442
2023-12-19,52.3936
2023-12-20,50.7841
2023-12-21,51.2963
2023-12-22,51.6808
2023-12-23,51.6808
2023-12-24,51.6808
2023-12-25,51.6808
2023-12-26,53.2094
2023-12-27,52.5768
2023-12-28,49.9478
2023-12-29,49.222
2023-12-30,49.222
2023-12-31,49.222
2024-01-01,49.222
2024-01-02,49.6193
2024-01-03,53.0067
2024-01-04,50.9309
2024-01-05,50.6117
2024-01-06,50.6117
2024-01-07,50.6117
2024-01-08,49.5007
2024-01-09,45.1699
2024-01-10,43.9148
2024-01-11,44.9435
2024-01-12,47.4856
2024-01-13,47.4856
2024-01-14,47.4856
2024-01-15,47.4856
2024-01-16,43.7281
2024-01-17,43.1655
2024-01-18,41.8938
2024-01-19,42.4604
2024-01-20,42.4604
2024-01-21,42.4604
2024-01-22,42.8038
2024-01-23,42.3851
2024-01-24,46.2342
2024-01-25,50.6344
2024-01-26,51.2785
2024-01-27,51.2785
2024-01-28,51.2785
2024-01-29,51.2058
2024-01-30,52.4164
2024-01-31,49.1532
2024-02-01,49.7071
2024-02-02,54.5503
2024-02-03,54.5503
2024-02-04,54.5503
2024-02-05,54.6438
2024-02-06,54.6652
2024-02-07,54.3728
2024-02-08,56.4853
2024-02-09,52.5471
2024-02-10,52.5471
2024-02-11,52.5471
2024-02-12,53.6972
2024-02-13,51.8474
2024-02-14,52.3181
2024-02-15,57.6789
2024-02-16,57.843
2024-02-17,57.843
2024-02-18,57.843
2024-02-19,57.843
2024-02-20,56.9958
2024-02-21,58.4352
2024-02-22,58.4212
2024-02-23,57.3235
2024-02-24,57.3235
2024-02-25,57.3235
2024-02-26,57.0212
2024-02-27,53.8199
2024-02-28,54.0297
2024-02-29,53.568
2024-03-01,54.5422
2024-03-02,54.5422
2024-03-03,54.5422
2024-03-04,49.2872
2024-03-05,50.1842
2024-03-06,48.6059
2024-03-07,49.95
2024-03-08,50.6053
2024-03-09,50.6053
2024-03-10,50.6053
2024-03-11,53.2381
2024-03-12,53.0863
2024-03-13,55.4754
2024-03-14,57.5016
2024-03-15,57.2782
2024-03-16,57.2782
2024-03-17,57.2782
2024-03-18,57.0641
2024-03-19,58.4527
2024-03-20,55.2882
2024-03-21,55.6601
2024-03-22,55.3528
2024-03-23,55.3528
2024-03-24,55.3528
2024-03-25,57.5469
2024-03-26,55.6705
2024-03-27,56.9766
2024-03-28,58.6006
2024-03-29,58.6006
2024-03-30,58.6006
2024-03-31,58.6006
2024-04-01,60.1025
2024-04-02,60.8696
2024-04-03,61.59
2024-04-04,61.8651
2024-04-05,62.8665
2024-04-06,62.8665
2024-04-07,62.8665
2024-04-08,62.2532
