,RMAX US Equity
2023-03-18,38.2691
2023-03-19,38.2691
2023-03-20,39.8817
2023-03-21,40.7105
2023-03-22,38.8984
2023-03-23,40.6822
2023-03-24,40.5292
2023-03-25,40.5292
2023-03-26,40.5292
2023-03-27,42.1058
2023-03-28,42.1058
2023-03-29,42.4557
2023-03-30,42.1047
2023-03-31,49.2158
2023-04-01,49.2158
2023-04-02,49.2158
2023-04-03,46.5091
2023-04-04,46.4651
2023-04-05,45.4409
2023-04-06,45.4949
2023-04-07,45.4949
2023-04-08,45.4949
2023-04-09,45.4949
2023-04-10,46.1024
2023-04-11,47.3711
2023-04-12,46.582
2023-04-13,48.037
2023-04-14,48.2613
2023-04-15,48.2613
2023-04-16,48.2613
2023-04-17,51.1514
2023-04-18,50.0065
2023-04-19,50.9263
2023-04-20,52.4697
2023-04-21,54.216
2023-04-22,54.216
2023-04-23,54.216
2023-04-24,52.2308
2023-04-25,49.7901
2023-04-26,48.9828
2023-04-27,51.1669
2023-04-28,52.7873
2023-04-29,52.7873
2023-04-30,52.7873
2023-05-01,52.7873
2023-05-02,49.9818
2023-05-03,48.9385
2023-05-04,46.7089
2023-05-05,51.5972
2023-05-06,51.5972
2023-05-07,51.5972
2023-05-08,50.5317
2023-05-09,47.8242
2023-05-10,50.6621
2023-05-11,50.7628
2023-05-12,50.2323
2023-05-13,50.2323
2023-05-14,50.2323
2023-05-15,49.4833
2023-05-16,48.0887
2023-05-17,50.8448
2023-05-18,53.258
2023-05-19,53.3084
2023-05-20,53.3084
2023-05-21,53.3084
2023-05-22,52.6036
2023-05-23,53.6083
2023-05-24,51.1861
2023-05-25,48.9538
2023-05-26,49.6915
2023-05-27,49.6915
2023-05-28,49.6915
2023-05-29,49.6915
2023-05-30,49.7493
2023-05-31,50.2809
2023-06-01,48.568
2023-06-02,52.009
2023-06-03,52.009
2023-06-04,52.009
2023-06-05,48.5891
2023-06-06,50.6051
2023-06-07,55.0612
2023-06-08,53.8058
2023-06-09,52.1293
2023-06-10,52.1293
2023-06-11,52.1293
2023-06-12,51.4657
2023-06-13,52.0965
2023-06-14,49.9153
2023-06-15,49.2049
2023-06-16,48.0619
2023-06-17,48.0619
2023-06-18,48.0619
2023-06-19,48.0619
2023-06-20,46.934
2023-06-21,45.159
2023-06-22,45.4103
2023-06-23,45.3029
2023-06-24,45.3029
2023-06-25,45.3029
2023-06-26,47.1762
2023-06-27,50.6715
2023-06-28,53.5237
2023-06-29,55.5681
2023-06-30,53.2655
2023-07-01,53.2655
2023-07-02,53.2655
2023-07-03,54.5474
2023-07-04,54.5474
2023-07-05,49.7996
2023-07-06,49.1152
2023-07-07,50.5221
2023-07-08,50.5221
2023-07-09,50.5221
2023-07-10,51.3779
2023-07-11,53.6582
2023-07-12,56.1254
2023-07-13,58.6274
2023-07-14,56.8894
2023-07-15,56.8894
2023-07-16,56.8894
2023-07-17,54.5807
2023-07-18,55.1921
2023-07-19,53.6967
2023-07-20,53.0109
2023-07-21,53.6236
2023-07-22,53.6236
2023-07-23,53.6236
2023-07-24,56.3239
2023-07-25,55.7137
2023-07-26,55.9114
2023-07-27,53.6216
2023-07-28,52.8949
2023-07-29,52.8949
2023-07-30,52.8949
2023-07-31,53.2228
2023-08-01,52.1585
2023-08-02,52.8471
2023-08-03,50.1705
2023-08-04,51.4713
2023-08-05,51.4713
2023-08-06,51.4713
2023-08-07,55.0063
2023-08-08,53.0693
2023-08-09,49.6284
2023-08-10,47.8864
2023-08-11,48.4711
2023-08-12,48.4711
2023-08-13,48.4711
2023-08-14,45.5792
2023-08-15,42.9759
2023-08-16,41.4509
2023-08-17,39.3915
2023-08-18,37.6618
2023-08-19,37.6618
2023-08-20,37.6618
2023-08-21,37.6211
2023-08-22,36.4795
2023-08-23,38.2113
2023-08-24,39.0366
2023-08-25,37.9868
2023-08-26,37.9868
2023-08-27,37.9868
2023-08-28,39.3232
2023-08-29,39.1852
2023-08-30,38.6247
2023-08-31,38.0152
2023-09-01,39.5337
2023-09-02,39.5337
2023-09-03,39.5337
2023-09-04,39.5337
2023-09-05,33.0087
2023-09-06,32.616
2023-09-07,32.616
2023-09-08,32.2429
2023-09-09,32.2429
2023-09-10,32.2429
2023-09-11,31.7543
2023-09-12,32.7277
2023-09-13,32.488
2023-09-14,38.2572
2023-09-15,34.7683
2023-09-16,34.7683
2023-09-17,34.7683
2023-09-18,41.236
2023-09-19,39.3813
2023-09-20,38.2732
2023-09-21,37.8404
2023-09-22,36.7085
2023-09-23,36.7085
2023-09-24,36.7085
2023-09-25,37.1112
2023-09-26,37.3859
2023-09-27,37.5974
2023-09-28,36.9518
2023-09-29,31.8589
2023-09-30,31.8589
2023-10-01,31.8589
2023-10-02,31.8253
2023-10-03,29.6265
2023-10-04,28.6334
2023-10-05,31.1651
2023-10-06,30.5563
2023-10-07,30.5563
2023-10-08,30.5563
2023-10-09,29.1904
2023-10-10,31.7718
2023-10-11,31.4099
2023-10-12,31.3763
2023-10-13,29.3305
2023-10-14,29.3305
2023-10-15,29.3305
2023-10-16,28.9279
2023-10-17,28.9279
2023-10-18,28.2886
2023-10-19,27.2903
2023-10-20,26.8915
2023-10-21,26.8915
2023-10-22,26.8915
2023-10-23,28.3088
2023-10-24,31.9227
2023-10-25,31.235
2023-10-26,32.9649
2023-10-27,33.0441
2023-10-28,33.0441
2023-10-29,33.0441
2023-10-30,34.0119
2023-10-31,32.0547
2023-11-01,36.5272
2023-11-02,35.8951
2023-11-03,39.2314
2023-11-04,39.2314
2023-11-05,39.2314
2023-11-06,35.6816
2023-11-07,32.3991
2023-11-08,31.8716
2023-11-09,29.9782
2023-11-10,31.2458
2023-11-11,31.2458
2023-11-12,31.2458
2023-11-13,30.2391
2023-11-14,35.7902
2023-11-15,37.9443
2023-11-16,35.6468
2023-11-17,35.8939
2023-11-18,35.8939
2023-11-19,35.8939
2023-11-20,37.3254
2023-11-21,35.5067
2023-11-22,35.0563
2023-11-23,35.0563
2023-11-24,34.9504
2023-11-25,34.9504
2023-11-26,34.9504
2023-11-27,34.2026
2023-11-28,35.7599
2023-11-29,36.4365
2023-11-30,36.3178
2023-12-01,39.5119
2023-12-02,39.5119
2023-12-03,39.5119
2023-12-04,39.844
2023-12-05,38.4046
2023-12-06,40.2321
2023-12-07,43.2634
2023-12-08,45.2203
2023-12-09,45.2203
2023-12-10,45.2203
2023-12-11,46.5319
2023-12-12,47.8242
2023-12-13,55.4234
2023-12-14,58.6621
2023-12-15,58.6621
2023-12-16,58.6621
2023-12-17,58.6621
2023-12-18,53.9807
2023-12-19,55.9854
2023-12-20,54.6514
2023-12-21,55.4953
2023-12-22,55.2295
2023-12-23,55.2295
2023-12-24,55.2295
2023-12-25,55.2295
2023-12-26,56.1421
2023-12-27,57.5076
2023-12-28,58.1396
2023-12-29,58.0206
2023-12-30,58.0206
2023-12-31,58.0206
2024-01-01,58.0206
2024-01-02,54.0699
2024-01-03,53.4695
2024-01-04,53.0265
2024-01-05,51.0046
2024-01-06,51.0046
2024-01-07,51.0046
2024-01-08,51.6743
2024-01-09,50.0941
2024-01-10,47.8496
2024-01-11,46.692
2024-01-12,45.216
2024-01-13,45.216
2024-01-14,45.216
2024-01-15,45.216
2024-01-16,42.571
2024-01-17,41.257
2024-01-18,41.1693
2024-01-19,42.0606
2024-01-20,42.0606
2024-01-21,42.0606
2024-01-22,46.4929
2024-01-23,46.3937
2024-01-24,45.539
2024-01-25,47.7641
2024-01-26,48.3955
2024-01-27,48.3955
2024-01-28,48.3955
2024-01-29,50.0972
2024-01-30,47.9177
2024-01-31,45.7555
2024-02-01,47.2219
2024-02-02,45.1028
2024-02-03,45.1028
2024-02-04,45.1028
2024-02-05,42.4738
2024-02-06,43.4481
2024-02-07,41.9328
2024-02-08,42.6848
2024-02-09,41.2125
2024-02-10,41.2125
2024-02-11,41.2125
2024-02-12,44.5511
2024-02-13,41.1488
2024-02-14,43.2717
2024-02-15,44.1402
2024-02-16,42.6105
2024-02-17,42.6105
2024-02-18,42.6105
2024-02-19,42.6105
2024-02-20,40.7623
2024-02-21,40.3413
2024-02-22,39.8728
2024-02-23,38.9786
2024-02-24,38.9786
2024-02-25,38.9786
2024-02-26,36.9771
2024-02-27,39.3443
2024-02-28,37.5605
2024-02-29,39.9297
2024-03-01,40.7468
2024-03-02,40.7468
2024-03-03,40.7468
2024-03-04,39.0557
2024-03-05,37.8373
2024-03-06,38.7596
2024-03-07,38.6748
2024-03-08,40.5583
2024-03-09,40.5583
2024-03-10,40.5583
2024-03-11,41.2911
2024-03-12,40.2641
2024-03-13,41.8288
2024-03-14,40.0816
2024-03-15,38.9446
2024-03-16,38.9446
2024-03-17,38.9446
2024-03-18,36.9083
2024-03-19,36.8659
2024-03-20,39.7326
2024-03-21,45.6663
2024-03-22,42.4147
2024-03-23,42.4147
2024-03-24,42.4147
2024-03-25,41.455
2024-03-26,40.4228
2024-03-27,43.1093
2024-03-28,47.4545
2024-03-29,47.4545
2024-03-30,47.4545
2024-03-31,47.4545
2024-04-01,44.7783
2024-04-02,43.3219
2024-04-03,45.4281
2024-04-04,45.161
2024-04-05,44.5736
2024-04-06,44.5736
2024-04-07,44.5736
2024-04-08,44.6309
