,ITW US Equity
2023-03-22,50.2347
2023-03-23,50.3463
2023-03-24,50.59
2023-03-25,50.59
2023-03-26,50.59
2023-03-27,51.3384
2023-03-28,52.3957
2023-03-29,56.0057
2023-03-30,57.1164
2023-03-31,59.2855
2023-04-01,59.2855
2023-04-02,59.2855
2023-04-03,59.833
2023-04-04,52.1221
2023-04-05,48.7816
2023-04-06,47.7167
2023-04-07,47.7167
2023-04-08,47.7167
2023-04-09,47.7167
2023-04-10,48.4183
2023-04-11,49.66
2023-04-12,50.857
2023-04-13,50.0861
2023-04-14,50.1489
2023-04-15,50.1489
2023-04-16,50.1489
2023-04-17,51.1938
2023-04-18,52.9315
2023-04-19,51.3189
2023-04-20,53.0332
2023-04-21,53.3946
2023-04-22,53.3946
2023-04-23,53.3946
2023-04-24,54.4214
2023-04-25,52.3073
2023-04-26,49.5666
2023-04-27,55.6083
2023-04-28,56.4193
2023-04-29,56.4193
2023-04-30,56.4193
2023-05-01,58.6128
2023-05-02,50.8065
2023-05-03,49.4987
2023-05-04,46.6565
2023-05-05,48.5594
2023-05-06,48.5594
2023-05-07,48.5594
2023-05-08,47.6133
2023-05-09,47.3972
2023-05-10,47.7201
2023-05-11,47.2104
2023-05-12,47.6325
2023-05-13,47.6325
2023-05-14,47.6325
2023-05-15,48.1512
2023-05-16,46.0918
2023-05-17,48.4294
2023-05-18,47.3577
2023-05-19,47.6273
2023-05-20,47.6273
2023-05-21,47.6273
2023-05-22,47.1605
2023-05-23,44.4501
2023-05-24,43.7916
2023-05-25,43.7358
2023-05-26,46.242
2023-05-27,46.242
2023-05-28,46.242
2023-05-29,46.242
2023-05-30,45.1494
2023-05-31,42.2609
2023-06-01,44.8032
2023-06-02,49.8626
2023-06-03,49.8626
2023-06-04,49.8626
2023-06-05,47.6175
2023-06-06,49.824
2023-06-07,54.2263
2023-06-08,54.5416
2023-06-09,54.8239
2023-06-10,54.8239
2023-06-11,54.8239
2023-06-12,56.0988
2023-06-13,58.6771
2023-06-14,58.574
2023-06-15,59.796
2023-06-16,60.4104
2023-06-17,60.4104
2023-06-18,60.4104
2023-06-19,60.4104
2023-06-20,57.4129
2023-06-21,57.8914
2023-06-22,55.6964
2023-06-23,55.8549
2023-06-24,55.8549
2023-06-25,55.8549
2023-06-26,57.6094
2023-06-27,59.9796
2023-06-28,58.7684
2023-06-29,59.7234
2023-06-30,60.6131
2023-07-01,60.6131
2023-07-02,60.6131
2023-07-03,61.0127
2023-07-04,61.0127
2023-07-05,57.1239
2023-07-06,54.425
2023-07-07,55.2252
2023-07-08,55.2252
2023-07-09,55.2252
2023-07-10,57.8578
2023-07-11,59.4025
2023-07-12,59.5052
2023-07-13,57.7161
2023-07-14,57.9718
2023-07-15,57.9718
2023-07-16,57.9718
2023-07-17,58.9063
2023-07-18,60.7622
2023-07-19,61.0389
2023-07-20,61.349
2023-07-21,61.3837
2023-07-22,61.3837
2023-07-23,61.3837
2023-07-24,60.2373
2023-07-25,61.2358
2023-07-26,60.6784
2023-07-27,60.812
2023-07-28,63.5004
2023-07-29,63.5004
2023-07-30,63.5004
2023-07-31,65.3503
2023-08-01,55.3027
2023-08-02,53.9341
2023-08-03,54.069
2023-08-04,51.406
2023-08-05,51.406
2023-08-06,51.406
2023-08-07,53.4475
2023-08-08,52.7135
2023-08-09,51.3575
2023-08-10,47.8295
2023-08-11,45.0843
2023-08-12,45.0843
2023-08-13,45.0843
2023-08-14,46.1954
2023-08-15,45.2605
2023-08-16,44.9905
2023-08-17,44.8938
2023-08-18,44.1803
2023-08-19,44.1803
2023-08-20,44.1803
2023-08-21,44.1604
2023-08-22,44.3686
2023-08-23,48.338
2023-08-24,46.1298
2023-08-25,48.4105
2023-08-26,48.4105
2023-08-27,48.4105
2023-08-28,49.8201
2023-08-29,52.1471
2023-08-30,53.9689
2023-08-31,53.2382
2023-09-01,53.2524
2023-09-02,53.2524
2023-09-03,53.2524
2023-09-04,53.2524
2023-09-05,49.352
2023-09-06,50.7278
2023-09-07,46.6205
2023-09-08,46.659
2023-09-09,46.659
2023-09-10,46.659
2023-09-11,46.3752
2023-09-12,46.001
2023-09-13,46.339
2023-09-14,47.8259
2023-09-15,46.7895
2023-09-16,46.7895
2023-09-17,46.7895
2023-09-18,46.3313
2023-09-19,46.1832
2023-09-20,45.1457
2023-09-21,42.1132
2023-09-22,43.4581
2023-09-23,43.4581
2023-09-24,43.4581
2023-09-25,44.3748
2023-09-26,41.2204
2023-09-27,43.4149
2023-09-28,44.397
2023-09-29,43.1142
2023-09-30,43.1142
2023-10-01,43.1142
2023-10-02,42.9446
2023-10-03,43.2759
2023-10-04,44.9397
2023-10-05,45.6941
2023-10-06,47.8532
2023-10-07,47.8532
2023-10-08,47.8532
2023-10-09,47.3532
2023-10-10,47.8477
2023-10-11,49.4491
2023-10-12,46.8213
2023-10-13,44.9096
2023-10-14,44.9096
2023-10-15,44.9096
2023-10-16,47.0266
2023-10-17,48.6613
2023-10-18,41.0018
2023-10-19,40.6604
2023-10-20,39.7605
2023-10-21,39.7605
2023-10-22,39.7605
2023-10-23,39.0205
2023-10-24,39.6589
2023-10-25,42.6236
2023-10-26,41.3174
2023-10-27,40.6762
2023-10-28,40.6762
2023-10-29,40.6762
2023-10-30,41.0129
2023-10-31,41.5916
2023-11-01,42.0491
2023-11-02,49.0904
2023-11-03,50.3099
2023-11-04,50.3099
2023-11-05,50.3099
2023-11-06,48.623
2023-11-07,47.5625
2023-11-08,46.8246
2023-11-09,46.393
2023-11-10,50.1138
2023-11-11,50.1138
2023-11-12,50.1138
2023-11-13,49.7735
2023-11-14,53.4886
2023-11-15,54.3695
2023-11-16,55.5676
2023-11-17,56.2801
2023-11-18,56.2801
2023-11-19,56.2801
2023-11-20,55.9706
2023-11-21,57.7262
2023-11-22,56.5441
2023-11-23,56.5441
2023-11-24,57.4773
2023-11-25,57.4773
2023-11-26,57.4773
2023-11-27,57.4219
2023-11-28,56.7981
2023-11-29,56.3149
2023-11-30,57.5427
2023-12-01,60.0903
2023-12-02,60.0903
2023-12-03,60.0903
2023-12-04,61.9086
2023-12-05,58.4225
2023-12-06,60.2062
2023-12-07,60.7283
2023-12-08,62.2648
2023-12-09,62.2648
2023-12-10,62.2648
2023-12-11,62.8472
2023-12-12,63.8338
2023-12-13,64.4416
2023-12-14,68.7777
2023-12-15,67.5584
2023-12-16,67.5584
2023-12-17,67.5584
2023-12-18,66.6921
2023-12-19,67.2856
2023-12-20,64.8435
2023-12-21,67.2991
2023-12-22,68.1589
2023-12-23,68.1589
2023-12-24,68.1589
2023-12-25,68.1589
2023-12-26,69.2314
2023-12-27,69.152
2023-12-28,68.6198
2023-12-29,68.6582
2023-12-30,68.6582
2023-12-31,68.6582
2024-01-01,68.6582
2024-01-02,66.7571
2024-01-03,63.6636
2024-01-04,64.467
2024-01-05,62.585
2024-01-06,62.585
2024-01-07,62.585
2024-01-08,61.6154
2024-01-09,60.553
2024-01-10,57.4775
2024-01-11,57.4651
2024-01-12,57.0315
2024-01-13,57.0315
2024-01-14,57.0315
2024-01-15,57.0315
2024-01-16,57.1004
2024-01-17,52.7476
2024-01-18,55.3385
2024-01-19,57.8859
2024-01-20,57.8859
2024-01-21,57.8859
2024-01-22,59.7809
2024-01-23,62.3683
2024-01-24,59.5263
2024-01-25,62.2818
2024-01-26,62.4517
2024-01-27,62.4517
2024-01-28,62.4517
2024-01-29,63.7516
2024-01-30,64.9088
2024-01-31,59.0356
2024-02-01,53.5717
2024-02-02,53.9916
2024-02-03,53.9916
2024-02-04,53.9916
2024-02-05,52.2193
2024-02-06,53.483
2024-02-07,51.9465
2024-02-08,52.3185
2024-02-09,53.4197
2024-02-10,53.4197
2024-02-11,53.4197
2024-02-12,54.0134
2024-02-13,49.4407
2024-02-14,51.6049
2024-02-15,53.9096
2024-02-16,51.2011
2024-02-17,51.2011
2024-02-18,51.2011
2024-02-19,51.2011
2024-02-20,52.6227
2024-02-21,54.6171
2024-02-22,55.1118
2024-02-23,56.273
2024-02-24,56.273
2024-02-25,56.273
2024-02-26,55.8838
2024-02-27,57.2988
2024-02-28,58.2127
2024-02-29,57.6407
2024-03-01,55.5134
2024-03-02,55.5134
2024-03-03,55.5134
2024-03-04,54.3282
2024-03-05,53.0826
2024-03-06,55.2075
2024-03-07,56.258
2024-03-08,55.9243
2024-03-09,55.9243
2024-03-10,55.9243
2024-03-11,56.4586
2024-03-12,57.4371
2024-03-13,57.1833
2024-03-14,59.1823
2024-03-15,60.8625
2024-03-16,60.8625
2024-03-17,60.8625
2024-03-18,58.3052
2024-03-19,59.5595
2024-03-20,61.5305
2024-03-21,62.7565
2024-03-22,60.6433
2024-03-23,60.6433
2024-03-24,60.6433
2024-03-25,57.297
2024-03-26,56.8681
2024-03-27,60.3091
2024-03-28,60.4042
2024-03-29,60.4042
2024-03-30,60.4042
2024-03-31,60.4042
2024-04-01,56.7663
2024-04-02,55.321
2024-04-03,55.573
2024-04-04,52.8942
2024-04-05,53.9894
2024-04-06,53.9894
2024-04-07,53.9894
2024-04-08,54.2456
