,BANR US Equity
2023-03-20,36.8523
2023-03-21,41.8863
2023-03-22,38.5601
2023-03-23,37.9548
2023-03-24,40.6637
2023-03-25,40.6637
2023-03-26,40.6637
2023-03-27,40.4919
2023-03-28,41.4066
2023-03-29,41.2492
2023-03-30,39.6257
2023-03-31,41.3823
2023-04-01,41.3823
2023-04-02,41.3823
2023-04-03,40.6508
2023-04-04,39.4444
2023-04-05,38.3564
2023-04-06,40.1252
2023-04-07,40.1252
2023-04-08,40.1252
2023-04-09,40.1252
2023-04-10,40.1117
2023-04-11,39.3971
2023-04-12,38.6707
2023-04-13,40.0092
2023-04-14,38.6713
2023-04-15,38.6713
2023-04-16,38.6713
2023-04-17,41.6663
2023-04-18,40.1973
2023-04-19,41.5965
2023-04-20,40.0485
2023-04-21,38.5104
2023-04-22,38.5104
2023-04-23,38.5104
2023-04-24,37.3475
2023-04-25,35.7064
2023-04-26,36.9381
2023-04-27,39.6353
2023-04-28,39.4383
2023-04-29,39.4383
2023-04-30,39.4383
2023-05-01,38.0961
2023-05-02,34.666
2023-05-03,34.1303
2023-05-04,32.1109
2023-05-05,35.5857
2023-05-06,35.5857
2023-05-07,35.5857
2023-05-08,34.7253
2023-05-09,33.6195
2023-05-10,33.2769
2023-05-11,32.1801
2023-05-12,32.1124
2023-05-13,32.1124
2023-05-14,32.1124
2023-05-15,36.318
2023-05-16,36.1272
2023-05-17,43.0598
2023-05-18,42.3661
2023-05-19,40.8114
2023-05-20,40.8114
2023-05-21,40.8114
2023-05-22,43.511
2023-05-23,44.6773
2023-05-24,42.8331
2023-05-25,41.4128
2023-05-26,42.3435
2023-05-27,42.3435
2023-05-28,42.3435
2023-05-29,42.3435
2023-05-30,41.4912
2023-05-31,38.8992
2023-06-01,41.8544
2023-06-02,47.2231
2023-06-03,47.2231
2023-06-04,47.2231
2023-06-05,44.3529
2023-06-06,47.4205
2023-06-07,48.0801
2023-06-08,46.4944
2023-06-09,45.6806
2023-06-10,45.6806
2023-06-11,45.6806
2023-06-12,44.8007
2023-06-13,45.8129
2023-06-14,44.7103
2023-06-15,47.3169
2023-06-16,46.2972
2023-06-17,46.2972
2023-06-18,46.2972
2023-06-19,46.2972
2023-06-20,45.5572
2023-06-21,44.5887
2023-06-22,43.1716
2023-06-23,42.3911
2023-06-24,42.3911
2023-06-25,42.3911
2023-06-26,42.3063
2023-06-27,43.3225
2023-06-28,43.0061
2023-06-29,44.289
2023-06-30,42.8545
2023-07-01,42.8545
2023-07-02,42.8545
2023-07-03,45.2284
2023-07-04,45.2284
2023-07-05,44.3947
2023-07-06,43.4858
2023-07-07,45.1172
2023-07-08,45.1172
2023-07-09,45.1172
2023-07-10,45.4025
2023-07-11,46.4718
2023-07-12,49.0712
2023-07-13,50.4581
2023-07-14,49.1309
2023-07-15,49.1309
2023-07-16,49.1309
2023-07-17,50.2335
2023-07-18,52.7609
2023-07-19,54.348
2023-07-20,47.5532
2023-07-21,45.6388
2023-07-22,45.6388
2023-07-23,45.6388
2023-07-24,46.6933
2023-07-25,45.6959
2023-07-26,51.0675
2023-07-27,49.988
2023-07-28,51.1226
2023-07-29,51.1226
2023-07-30,51.1226
2023-07-31,51.9805
2023-08-01,51.8899
2023-08-02,51.3529
2023-08-03,52.4415
2023-08-04,52.829
2023-08-05,52.829
2023-08-06,52.829
2023-08-07,53.6807
2023-08-08,51.7669
2023-08-09,50.8975
2023-08-10,50.5185
2023-08-11,50.2739
2023-08-12,50.2739
2023-08-13,50.2739
2023-08-14,49.489
2023-08-15,46.5973
2023-08-16,45.6708
2023-08-17,45.7846
2023-08-18,45.3133
2023-08-19,45.3133
2023-08-20,45.3133
2023-08-21,44.1957
2023-08-22,41.7829
2023-08-23,43.9426
2023-08-24,44.1375
2023-08-25,43.5308
2023-08-26,43.5308
2023-08-27,43.5308
2023-08-28,44.871
2023-08-29,44.788
2023-08-30,44.3426
2023-08-31,44.6409
2023-09-01,47.5742
2023-09-02,47.5742
2023-09-03,47.5742
2023-09-04,47.5742
2023-09-05,45.5283
2023-09-06,44.8918
2023-09-07,44.4047
2023-09-08,45.5711
2023-09-09,45.5711
2023-09-10,45.5711
2023-09-11,45.0588
2023-09-12,45.7188
2023-09-13,44.728
2023-09-14,46.0841
2023-09-15,45.1377
2023-09-16,45.1377
2023-09-17,45.1377
2023-09-18,44.8868
2023-09-19,43.5105
2023-09-20,42.8434
2023-09-21,42.1258
2023-09-22,42.7754
2023-09-23,42.7754
2023-09-24,42.7754
2023-09-25,43.1921
2023-09-26,40.98
2023-09-27,40.383
2023-09-28,41.3045
2023-09-29,44.1277
2023-09-30,44.1277
2023-10-01,44.1277
2023-10-02,42.1372
2023-10-03,41.0891
2023-10-04,43.636
2023-10-05,47.1181
2023-10-06,49.1124
2023-10-07,49.1124
2023-10-08,49.1124
2023-10-09,51.1078
2023-10-10,51.1078
2023-10-11,51.6744
2023-10-12,50.5891
2023-10-13,47.5219
2023-10-14,47.5219
2023-10-15,47.5219
2023-10-16,47.287
2023-10-17,49.1715
2023-10-18,46.0035
2023-10-19,48.1781
2023-10-20,41.8455
2023-10-21,41.8455
2023-10-22,41.8455
2023-10-23,41.7765
2023-10-24,39.4866
2023-10-25,41.7844
2023-10-26,46.9767
2023-10-27,46.0407
2023-10-28,46.0407
2023-10-29,46.0407
2023-10-30,46.9656
2023-10-31,47.0794
2023-11-01,46.7166
2023-11-02,52.0472
2023-11-03,54.9463
2023-11-04,54.9463
2023-11-05,54.9463
2023-11-06,54.1838
2023-11-07,52.347
2023-11-08,49.4811
2023-11-09,49.2508
2023-11-10,48.6264
2023-11-11,48.6264
2023-11-12,48.6264
2023-11-13,49.0993
2023-11-14,57.3219
2023-11-15,57.1
2023-11-16,55.5429
2023-11-17,56.3564
2023-11-18,56.3564
2023-11-19,56.3564
2023-11-20,55.171
2023-11-21,52.687
2023-11-22,53.0713
2023-11-23,53.0713
2023-11-24,52.8493
2023-11-25,52.8493
2023-11-26,52.8493
2023-11-27,51.1609
2023-11-28,50.7212
2023-11-29,54.5823
2023-11-30,54.352
2023-12-01,59.2847
2023-12-02,59.2847
2023-12-03,59.2847
2023-12-04,61.106
2023-12-05,61.2218
2023-12-06,63.542
2023-12-07,63.1636
2023-12-08,63.8866
2023-12-09,63.8866
2023-12-10,63.8866
2023-12-11,61.9828
2023-12-12,62.2785
2023-12-13,67.4612
2023-12-14,69.4632
2023-12-15,69.6185
2023-12-16,69.6185
2023-12-17,69.6185
2023-12-18,67.8029
2023-12-19,69.1694
2023-12-20,65.8688
2023-12-21,66.8808
2023-12-22,67.5095
2023-12-23,67.5095
2023-12-24,67.5095
2023-12-25,67.5095
2023-12-26,68.5925
2023-12-27,68.8313
2023-12-28,67.4712
2023-12-29,63.8125
2023-12-30,63.8125
2023-12-31,63.8125
2024-01-01,63.8125
2024-01-02,61.9686
2024-01-03,55.8146
2024-01-04,56.2935
2024-01-05,56.5977
2024-01-06,56.5977
2024-01-07,56.5977
2024-01-08,57.7337
2024-01-09,55.7654
2024-01-10,56.2933
2024-01-11,54.9633
2024-01-12,53.7043
2024-01-13,53.7043
2024-01-14,53.7043
2024-01-15,53.7043
2024-01-16,52.1274
2024-01-17,50.5908
2024-01-18,51.1126
2024-01-19,49.8167
2024-01-20,49.8167
2024-01-21,49.8167
2024-01-22,50.2603
2024-01-23,49.3838
2024-01-24,52.8385
2024-01-25,48.4477
2024-01-26,48.5762
2024-01-27,48.5762
2024-01-28,48.5762
2024-01-29,50.2938
2024-01-30,49.0049
2024-01-31,44.7907
2024-02-01,43.7584
2024-02-02,43.0738
2024-02-03,43.0738
2024-02-04,43.0738
2024-02-05,41.6415
2024-02-06,41.4718
2024-02-07,40.4076
2024-02-08,40.5968
2024-02-09,41.8387
2024-02-10,41.8387
2024-02-11,41.8387
2024-02-12,45.0102
2024-02-13,40.0759
2024-02-14,41.9606
2024-02-15,47.3859
2024-02-16,45.6502
2024-02-17,45.6502
2024-02-18,45.6502
2024-02-19,45.6502
2024-02-20,44.3232
2024-02-21,43.8697
2024-02-22,44.3781
2024-02-23,44.3562
2024-02-24,44.3562
2024-02-25,44.3562
2024-02-26,42.8908
2024-02-27,43.3245
2024-02-28,43.0091
2024-02-29,43.0704
2024-03-01,46.4902
2024-03-02,46.4902
2024-03-03,46.4902
2024-03-04,46.9205
2024-03-05,51.3451
2024-03-06,51.1301
2024-03-07,50.6635
2024-03-08,50.8001
2024-03-09,50.8001
2024-03-10,50.8001
2024-03-11,51.136
2024-03-12,49.1128
2024-03-13,49.1128
2024-03-14,46.3116
2024-03-15,47.9098
2024-03-16,47.9098
2024-03-17,47.9098
2024-03-18,45.6137
2024-03-19,45.6771
2024-03-20,50.5634
2024-03-21,51.0356
2024-03-22,49.3987
2024-03-23,49.3987
2024-03-24,49.3987
2024-03-25,49.1129
2024-03-26,47.3005
2024-03-27,54.4231
2024-03-28,54.8806
2024-03-29,54.8806
2024-03-30,54.8806
2024-03-31,54.8806
2024-04-01,51.956
2024-04-02,51.0274
2024-04-03,51.0274
2024-04-04,50.7703
2024-04-05,49.7055
2024-04-06,49.7055
2024-04-07,49.7055
2024-04-08,50.83
