,DK US Equity
2023-03-19,39.9263
2023-03-20,41.4977
2023-03-21,41.9617
2023-03-22,41.3099
2023-03-23,40.6052
2023-03-24,39.6717
2023-03-25,39.6717
2023-03-26,39.6717
2023-03-27,43.8967
2023-03-28,45.5574
2023-03-29,44.5624
2023-03-30,43.9384
2023-03-31,44.0489
2023-04-01,44.0489
2023-04-02,44.0489
2023-04-03,45.1672
2023-04-04,42.9473
2023-04-05,47.5681
2023-04-06,46.4309
2023-04-07,46.4309
2023-04-08,46.4309
2023-04-09,46.4309
2023-04-10,48.733
2023-04-11,51.0962
2023-04-12,48.3016
2023-04-13,47.1868
2023-04-14,46.9508
2023-04-15,46.9508
2023-04-16,46.9508
2023-04-17,45.48
2023-04-18,44.247
2023-04-19,43.621
2023-04-20,43.3614
2023-04-21,42.2347
2023-04-22,42.2347
2023-04-23,42.2347
2023-04-24,43.6712
2023-04-25,41.4793
2023-04-26,41.3381
2023-04-27,41.6259
2023-04-28,42.706
2023-04-29,42.706
2023-04-30,42.706
2023-05-01,42.2395
2023-05-02,38.8186
2023-05-03,37.1684
2023-05-04,36.6741
2023-05-05,41.7748
2023-05-06,41.7748
2023-05-07,41.7748
2023-05-08,44.0851
2023-05-09,45.5382
2023-05-10,47.0351
2023-05-11,46.905
2023-05-12,47.4369
2023-05-13,47.4369
2023-05-14,47.4369
2023-05-15,48.9487
2023-05-16,45.1225
2023-05-17,47.9996
2023-05-18,49.9485
2023-05-19,48.7997
2023-05-20,48.7997
2023-05-21,48.7997
2023-05-22,51.1253
2023-05-23,50.4628
2023-05-24,52.6989
2023-05-25,51.5844
2023-05-26,51.5117
2023-05-27,51.5117
2023-05-28,51.5117
2023-05-29,51.5117
2023-05-30,48.9088
2023-05-31,47.4149
2023-06-01,45.4876
2023-06-02,50.2074
2023-06-03,50.2074
2023-06-04,50.2074
2023-06-05,49.2131
2023-06-06,52.0302
2023-06-07,55.8318
2023-06-08,53.9793
2023-06-09,53.8424
2023-06-10,53.8424
2023-06-11,53.8424
2023-06-12,52.1328
2023-06-13,51.3236
2023-06-14,50.6124
2023-06-15,52.4307
2023-06-16,52.2884
2023-06-17,52.2884
2023-06-18,52.2884
2023-06-19,52.2884
2023-06-20,51.0701
2023-06-21,52.6803
2023-06-22,50.4957
2023-06-23,50.5653
2023-06-24,50.5653
2023-06-25,50.5653
2023-06-26,51.6197
2023-06-27,52.8339
2023-06-28,51.9476
2023-06-29,52.5561
2023-06-30,53.3117
2023-07-01,53.3117
2023-07-02,53.3117
2023-07-03,53.2282
2023-07-04,53.2282
2023-07-05,48.4755
2023-07-06,46.5905
2023-07-07,49.7557
2023-07-08,49.7557
2023-07-09,49.7557
2023-07-10,49.4634
2023-07-11,52.8982
2023-07-12,51.6129
2023-07-13,51.4608
2023-07-14,49.8271
2023-07-15,49.8271
2023-07-16,49.8271
2023-07-17,51.4942
2023-07-18,53.2096
2023-07-19,54.5267
2023-07-20,56.4937
2023-07-21,58.3571
2023-07-22,58.3571
2023-07-23,58.3571
2023-07-24,59.2746
2023-07-25,57.782
2023-07-26,60.0182
2023-07-27,60.8412
2023-07-28,62.5227
2023-07-29,62.5227
2023-07-30,62.5227
2023-07-31,63.751
2023-08-01,63.9141
2023-08-02,64.7349
2023-08-03,63.3437
2023-08-04,62.6474
2023-08-05,62.6474
2023-08-06,62.6474
2023-08-07,63.3325
2023-08-08,61.4567
2023-08-09,63.7105
2023-08-10,61.9614
2023-08-11,64.0918
2023-08-12,64.0918
2023-08-13,64.0918
2023-08-14,63.5837
2023-08-15,59.1677
2023-08-16,57.2249
2023-08-17,57.6597
2023-08-18,60.7106
2023-08-19,60.7106
2023-08-20,60.7106
2023-08-21,55.8135
2023-08-22,55.1617
2023-08-23,51.9089
2023-08-24,52.9464
2023-08-25,55.3385
2023-08-26,55.3385
2023-08-27,55.3385
2023-08-28,55.5657
2023-08-29,54.0224
2023-08-30,53.6573
2023-08-31,50.9649
2023-09-01,55.1424
2023-09-02,55.1424
2023-09-03,55.1424
2023-09-04,55.1424
2023-09-05,56.1869
2023-09-06,57.3087
2023-09-07,60.8779
2023-09-08,65.2632
2023-09-09,65.2632
2023-09-10,65.2632
2023-09-11,63.5135
2023-09-12,63.7008
2023-09-13,61.6942
2023-09-14,62.6868
2023-09-15,60.6151
2023-09-16,60.6151
2023-09-17,60.6151
2023-09-18,61.7435
2023-09-19,59.6928
2023-09-20,58.5877
2023-09-21,59.3932
2023-09-22,57.3249
2023-09-23,57.3249
2023-09-24,57.3249
2023-09-25,58.0514
2023-09-26,55.8104
2023-09-27,57.0736
2023-09-28,58.1634
2023-09-29,53.458
2023-09-30,53.458
2023-10-01,53.458
2023-10-02,49.9518
2023-10-03,46.1298
2023-10-04,43.0947
2023-10-05,42.7344
2023-10-06,42.708
2023-10-07,42.708
2023-10-08,42.708
2023-10-09,44.2396
2023-10-10,46.9358
2023-10-11,48.0862
2023-10-12,46.3059
2023-10-13,46.6464
2023-10-14,46.6464
2023-10-15,46.6464
2023-10-16,48.0774
2023-10-17,48.9873
2023-10-18,52.0761
2023-10-19,51.0763
2023-10-20,49.8551
2023-10-21,49.8551
2023-10-22,49.8551
2023-10-23,48.4306
2023-10-24,46.8263
2023-10-25,45.8708
2023-10-26,44.7139
2023-10-27,45.0159
2023-10-28,45.0159
2023-10-29,45.0159
2023-10-30,46.4901
2023-10-31,48.8544
2023-11-01,50.0144
2023-11-02,51.1263
2023-11-03,47.7284
2023-11-04,47.7284
2023-11-05,47.7284
2023-11-06,47.0424
2023-11-07,48.2873
2023-11-08,47.1409
2023-11-09,44.2932
2023-11-10,47.8431
2023-11-11,47.8431
2023-11-12,47.8431
2023-11-13,49.6747
2023-11-14,53.4404
2023-11-15,54.0434
2023-11-16,53.6124
2023-11-17,54.2725
2023-11-18,54.2725
2023-11-19,54.2725
2023-11-20,53.7078
2023-11-21,52.8731
2023-11-22,53.147
2023-11-23,53.147
2023-11-24,53.147
2023-11-25,53.147
2023-11-26,53.147
2023-11-27,52.2132
2023-11-28,53.9245
2023-11-29,52.4768
2023-11-30,52.1047
2023-12-01,54.3732
2023-12-02,54.3732
2023-12-03,54.3732
2023-12-04,53.4712
2023-12-05,50.4224
2023-12-06,45.5893
2023-12-07,45.7107
2023-12-08,47.4887
2023-12-09,47.4887
2023-12-10,47.4887
2023-12-11,47.4157
2023-12-12,45.9892
2023-12-13,49.3064
2023-12-14,52.782
2023-12-15,51.8529
2023-12-16,51.8529
2023-12-17,51.8529
2023-12-18,52.0348
2023-12-19,51.7114
2023-12-20,49.3699
2023-12-21,49.4902
2023-12-22,49.8599
2023-12-23,49.8599
2023-12-24,49.8599
2023-12-25,49.8599
2023-12-26,50.5259
2023-12-27,49.8833
2023-12-28,48.0296
2023-12-29,46.6836
2023-12-30,46.6836
2023-12-31,46.6836
2024-01-01,46.6836
2024-01-02,49.2261
2024-01-03,50.6359
2024-01-04,48.2024
2024-01-05,48.3794
2024-01-06,48.3794
2024-01-07,48.3794
2024-01-08,46.4108
2024-01-09,44.4986
2024-01-10,42.0481
2024-01-11,44.9501
2024-01-12,45.9438
2024-01-13,45.9438
2024-01-14,45.9438
2024-01-15,45.9438
2024-01-16,43.0226
2024-01-17,40.9038
2024-01-18,41.612
2024-01-19,43.1623
2024-01-20,43.1623
2024-01-21,43.1623
2024-01-22,44.7265
2024-01-23,45.8154
2024-01-24,46.2716
2024-01-25,49.2759
2024-01-26,52.5835
2024-01-27,52.5835
2024-01-28,52.5835
2024-01-29,54.0574
2024-01-30,57.1654
2024-01-31,53.6258
2024-02-01,53.3376
2024-02-02,51.458
2024-02-03,51.458
2024-02-04,51.458
2024-02-05,53.9402
2024-02-06,51.8431
2024-02-07,54.1482
2024-02-08,56.7821
2024-02-09,57.7856
2024-02-10,57.7856
2024-02-11,57.7856
2024-02-12,57.3551
2024-02-13,55.3914
2024-02-14,56.0679
2024-02-15,58.1368
2024-02-16,56.4772
2024-02-17,56.4772
2024-02-18,56.4772
2024-02-19,56.4772
2024-02-20,52.4427
2024-02-21,53.9882
2024-02-22,53.5085
2024-02-23,55.5514
2024-02-24,55.5514
2024-02-25,55.5514
2024-02-26,55.6522
2024-02-27,46.3397
2024-02-28,43.2789
2024-02-29,47.0547
2024-03-01,48.1731
2024-03-02,48.1731
2024-03-03,48.1731
2024-03-04,47.5316
2024-03-05,46.7948
2024-03-06,46.4226
2024-03-07,49.043
2024-03-08,50.6091
2024-03-09,50.6091
2024-03-10,50.6091
2024-03-11,50.8749
2024-03-12,48.4793
2024-03-13,52.7279
2024-03-14,54.1897
2024-03-15,59.0785
2024-03-16,59.0785
2024-03-17,59.0785
2024-03-18,59.397
2024-03-19,60.8514
2024-03-20,61.703
2024-03-21,61.9172
2024-03-22,62.0635
2024-03-23,62.0635
2024-03-24,62.0635
2024-03-25,61.6956
2024-03-26,61.3196
2024-03-27,61.5887
2024-03-28,61.8086
2024-03-29,61.8086
2024-03-30,61.8086
2024-03-31,61.8086
2024-04-01,61.6716
2024-04-02,64.1377
2024-04-03,65.5639
2024-04-04,67.0871
2024-04-05,68.4396
2024-04-06,68.4396
2024-04-07,68.4396
2024-04-08,63.7542
