,OXY US Equity
2023-03-20,45.315
2023-03-21,47.3255
2023-03-22,45.1972
2023-03-23,44.9293
2023-03-24,44.5197
2023-03-25,44.5197
2023-03-26,44.5197
2023-03-27,46.9702
2023-03-28,50.8789
2023-03-29,50.6977
2023-03-30,51.0434
2023-03-31,51.2127
2023-04-01,51.2127
2023-04-02,51.2127
2023-04-03,55.2168
2023-04-04,54.6265
2023-04-05,54.1814
2023-04-06,51.6209
2023-04-07,51.6209
2023-04-08,51.6209
2023-04-09,51.6209
2023-04-10,53.1913
2023-04-11,53.6068
2023-04-12,54.3109
2023-04-13,54.1842
2023-04-14,53.6478
2023-04-15,53.6478
2023-04-16,53.6478
2023-04-17,50.8807
2023-04-18,50.9826
2023-04-19,50.0341
2023-04-20,49.2473
2023-04-21,48.9576
2023-04-22,48.9576
2023-04-23,48.9576
2023-04-24,50.6285
2023-04-25,48.016
2023-04-26,46.1718
2023-04-27,46.8039
2023-04-28,48.6556
2023-04-29,48.6556
2023-04-30,48.6556
2023-05-01,48.0006
2023-05-02,45.9902
2023-05-03,44.1778
2023-05-04,43.728
2023-05-05,47.782
2023-05-06,47.782
2023-05-07,47.782
2023-05-08,44.8746
2023-05-09,44.8746
2023-05-10,41.5729
2023-05-11,43.7637
2023-05-12,44.0851
2023-05-13,44.0851
2023-05-14,44.0851
2023-05-15,44.9594
2023-05-16,44.3258
2023-05-17,45.9435
2023-05-18,44.7871
2023-05-19,46.6129
2023-05-20,46.6129
2023-05-21,46.6129
2023-05-22,46.4504
2023-05-23,47.7895
2023-05-24,47.2358
2023-05-25,46.13
2023-05-26,46.4209
2023-05-27,46.4209
2023-05-28,46.4209
2023-05-29,46.4209
2023-05-30,45.7332
2023-05-31,43.9439
2023-06-01,45.0441
2023-06-02,48.6055
2023-06-03,48.6055
2023-06-04,48.6055
2023-06-05,48.011
2023-06-06,48.1016
2023-06-07,49.4677
2023-06-08,49.1323
2023-06-09,48.2521
2023-06-10,48.2521
2023-06-11,48.2521
2023-06-12,47.9558
2023-06-13,46.9916
2023-06-14,46.3037
2023-06-15,46.1871
2023-06-16,45.5465
2023-06-17,45.5465
2023-06-18,45.5465
2023-06-19,45.5465
2023-06-20,43.4236
2023-06-21,44.1264
2023-06-22,41.9905
2023-06-23,41.0176
2023-06-24,41.0176
2023-06-25,41.0176
2023-06-26,44.5054
2023-06-27,44.2303
2023-06-28,45.1942
2023-06-29,48.1709
2023-06-30,48.9289
2023-07-01,48.9289
2023-07-02,48.9289
2023-07-03,50.0358
2023-07-04,50.0358
2023-07-05,49.1753
2023-07-06,45.9083
2023-07-07,48.6646
2023-07-08,48.6646
2023-07-09,48.6646
2023-07-10,48.907
2023-07-11,53.569
2023-07-12,55.3242
2023-07-13,55.5948
2023-07-14,50.1952
2023-07-15,50.1952
2023-07-16,50.1952
2023-07-17,49.9758
2023-07-18,51.8853
2023-07-19,52.0769
2023-07-20,52.8061
2023-07-21,53.4893
2023-07-22,53.4893
2023-07-23,53.4893
2023-07-24,57.1138
2023-07-25,59.3733
2023-07-26,57.7561
2023-07-27,54.9892
2023-07-28,55.4965
2023-07-29,55.4965
2023-07-30,55.4965
2023-07-31,57.7454
2023-08-01,56.3702
2023-08-02,53.2385
2023-08-03,54.8787
2023-08-04,57.602
2023-08-05,57.602
2023-08-06,57.602
2023-08-07,58.3562
2023-08-08,57.9354
2023-08-09,58.0605
2023-08-10,57.8232
2023-08-11,62.0547
2023-08-12,62.0547
2023-08-13,62.0547
2023-08-14,59.9037
2023-08-15,55.6401
2023-08-16,53.1324
2023-08-17,54.4285
2023-08-18,56.2938
2023-08-19,56.2938
2023-08-20,56.2938
2023-08-21,55.4171
2023-08-22,53.3444
2023-08-23,50.7349
2023-08-24,49.6516
2023-08-25,50.785
2023-08-26,50.785
2023-08-27,50.785
2023-08-28,51.7031
2023-08-29,52.0731
2023-08-30,52.6129
2023-08-31,52.994
2023-09-01,56.9752
2023-09-02,56.9752
2023-09-03,56.9752
2023-09-04,56.9752
2023-09-05,60.1345
2023-09-06,58.4522
2023-09-07,56.2576
2023-09-08,57.6808
2023-09-09,57.6808
2023-09-10,57.6808
2023-09-11,53.9949
2023-09-12,58.8835
2023-09-13,58.6099
2023-09-14,60.3098
2023-09-15,57.4458
2023-09-16,57.4458
2023-09-17,57.4458
2023-09-18,57.7526
2023-09-19,56.4886
2023-09-20,52.8301
2023-09-21,49.255
2023-09-22,49.9393
2023-09-23,49.9393
2023-09-24,49.9393
2023-09-25,50.5043
2023-09-26,50.4824
2023-09-27,55.371
2023-09-28,55.8859
2023-09-29,53.6011
2023-09-30,53.6011
2023-10-01,53.6011
2023-10-02,48.3279
2023-10-03,48.652
2023-10-04,44.3043
2023-10-05,43.2793
2023-10-06,47.3069
2023-10-07,47.3069
2023-10-08,47.3069
2023-10-09,52.2332
2023-10-10,51.8723
2023-10-11,50.73
2023-10-12,50.4927
2023-10-13,52.5253
2023-10-14,52.5253
2023-10-15,52.5253
2023-10-16,54.2163
2023-10-17,54.4846
2023-10-18,56.0983
2023-10-19,56.0136
2023-10-20,53.3468
2023-10-21,53.3468
2023-10-22,53.3468
2023-10-23,48.9057
2023-10-24,48.3936
2023-10-25,49.7817
2023-10-26,49.7817
2023-10-27,47.8461
2023-10-28,47.8461
2023-10-29,47.8461
2023-10-30,46.8318
2023-10-31,47.1217
2023-11-01,46.2825
2023-11-02,50.1782
2023-11-03,49.6709
2023-11-04,49.6709
2023-11-05,49.6709
2023-11-06,47.275
2023-11-07,44.541
2023-11-08,46.5026
2023-11-09,45.5036
2023-11-10,46.3405
2023-11-11,46.3405
2023-11-12,46.3405
2023-11-13,47.6503
2023-11-14,47.9008
2023-11-15,47.0657
2023-11-16,45.1893
2023-11-17,46.6344
2023-11-18,46.6344
2023-11-19,46.6344
2023-11-20,47.0344
2023-11-21,46.2572
2023-11-22,45.1877
2023-11-23,45.1877
2023-11-24,45.0878
2023-11-25,45.0878
2023-11-26,45.0878
2023-11-27,44.4978
2023-11-28,44.9857
2023-11-29,45.6876
2023-11-30,43.1961
2023-12-01,42.5452
2023-12-02,42.5452
2023-12-03,42.5452
2023-12-04,40.6256
2023-12-05,39.5225
2023-12-06,38.0485
2023-12-07,38.3468
2023-12-08,38.561
2023-12-09,38.561
2023-12-10,38.561
2023-12-11,40.3676
2023-12-12,37.4519
2023-12-13,42.2261
2023-12-14,46.1473
2023-12-15,45.7303
2023-12-16,45.7303
2023-12-17,45.7303
2023-12-18,46.7507
2023-12-19,49.9111
2023-12-20,49.6134
2023-12-21,50.251
2023-12-22,51.1278
2023-12-23,51.1278
2023-12-24,51.1278
2023-12-25,51.1278
2023-12-26,52.5992
2023-12-27,51.5792
2023-12-28,48.9523
2023-12-29,48.3336
2023-12-30,48.3336
2023-12-31,48.3336
2024-01-01,48.3336
2024-01-02,49.2022
2024-01-03,50.6168
2024-01-04,47.0132
2024-01-05,46.5987
2024-01-06,46.5987
2024-01-07,46.5987
2024-01-08,45.0683
2024-01-09,43.2902
2024-01-10,41.897
2024-01-11,42.8484
2024-01-12,45.4524
2024-01-13,45.4524
2024-01-14,45.4524
2024-01-15,45.4524
2024-01-16,42.3608
2024-01-17,41.5487
2024-01-18,42.2643
2024-01-19,42.1576
2024-01-20,42.1576
2024-01-21,42.1576
2024-01-22,43.1092
2024-01-23,43.0863
2024-01-24,44.8455
2024-01-25,46.8949
2024-01-26,48.0084
2024-01-27,48.0084
2024-01-28,48.0084
2024-01-29,47.5325
2024-01-30,49.4891
2024-01-31,46.0171
2024-02-01,45.3977
2024-02-02,44.7007
2024-02-03,44.7007
2024-02-04,44.7007
2024-02-05,44.5491
2024-02-06,46.3986
2024-02-07,46.5549
2024-02-08,47.9061
2024-02-09,46.2737
2024-02-10,46.2737
2024-02-11,46.2737
2024-02-12,48.0421
2024-02-13,46.8458
2024-02-14,45.9717
2024-02-15,54.0171
2024-02-16,55.0279
2024-02-17,55.0279
2024-02-18,55.0279
2024-02-19,55.0279
2024-02-20,52.246
2024-02-21,54.5016
2024-02-22,54.6477
2024-02-23,53.147
2024-02-24,53.147
2024-02-25,53.147
2024-02-26,54.2927
2024-02-27,54.6243
2024-02-28,53.5727
2024-02-29,54.5054
2024-03-01,56.4449
2024-03-02,56.4449
2024-03-03,56.4449
2024-03-04,54.2747
2024-03-05,53.9591
2024-03-06,55.3296
2024-03-07,55.8115
2024-03-08,54.9595
2024-03-09,54.9595
2024-03-10,54.9595
2024-03-11,56.9189
2024-03-12,55.5983
2024-03-13,58.0367
2024-03-14,59.3422
2024-03-15,59.5176
2024-03-16,59.5176
2024-03-17,59.5176
2024-03-18,60.889
2024-03-19,62.9207
2024-03-20,61.8767
2024-03-21,62.213
2024-03-22,61.7302
2024-03-23,61.7302
2024-03-24,61.7302
2024-03-25,63.5356
2024-03-26,58.7685
2024-03-27,60.9377
2024-03-28,62.7573
2024-03-29,62.7573
2024-03-30,62.7573
2024-03-31,62.7573
2024-04-01,65.6681
2024-04-02,67.3399
2024-04-03,68.1601
2024-04-04,67.8468
2024-04-05,70.6713
2024-04-06,70.6713
2024-04-07,70.6713
2024-04-08,68.6683
