,VRTX US Equity
2023-03-19,49.2218
2023-03-20,50.8528
2023-03-21,52.6869
2023-03-22,50.1855
2023-03-23,53.4681
2023-03-24,57.5251
2023-03-25,57.5251
2023-03-26,57.5251
2023-03-27,54.5061
2023-03-28,56.4166
2023-03-29,56.8053
2023-03-30,55.7252
2023-03-31,56.9109
2023-04-01,56.9109
2023-04-02,56.9109
2023-04-03,57.4217
2023-04-04,56.3738
2023-04-05,59.3921
2023-04-06,59.2342
2023-04-07,59.2342
2023-04-08,59.2342
2023-04-09,59.2342
2023-04-10,59.857
2023-04-11,60.4855
2023-04-12,61.0957
2023-04-13,63.7226
2023-04-14,63.7842
2023-04-15,63.7842
2023-04-16,63.7842
2023-04-17,60.1889
2023-04-18,58.6562
2023-04-19,59.9988
2023-04-20,60.2818
2023-04-21,61.0715
2023-04-22,61.0715
2023-04-23,61.0715
2023-04-24,61.7806
2023-04-25,61.1811
2023-04-26,55.8632
2023-04-27,62.1934
2023-04-28,62.6622
2023-04-29,62.6622
2023-04-30,62.6622
2023-05-01,64.1078
2023-05-02,64.4513
2023-05-03,64.5637
2023-05-04,64.6443
2023-05-05,65.1786
2023-05-06,65.1786
2023-05-07,65.1786
2023-05-08,62.5702
2023-05-09,62.8547
2023-05-10,64.8031
2023-05-11,64.9346
2023-05-12,62.9153
2023-05-13,62.9153
2023-05-14,62.9153
2023-05-15,63.4035
2023-05-16,61.0565
2023-05-17,58.527
2023-05-18,57.4426
2023-05-19,58.4674
2023-05-20,58.4674
2023-05-21,58.4674
2023-05-22,57.3637
2023-05-23,53.4651
2023-05-24,53.6367
2023-05-25,52.9126
2023-05-26,51.3604
2023-05-27,51.3604
2023-05-28,51.3604
2023-05-29,51.3604
2023-05-30,48.7332
2023-05-31,47.8002
2023-06-01,47.8301
2023-06-02,53.4304
2023-06-03,53.4304
2023-06-04,53.4304
2023-06-05,53.7539
2023-06-06,51.4379
2023-06-07,48.3428
2023-06-08,52.4202
2023-06-09,53.1582
2023-06-10,53.1582
2023-06-11,53.1582
2023-06-12,56.143
2023-06-13,56.8011
2023-06-14,56.1388
2023-06-15,59.6093
2023-06-16,58.9027
2023-06-17,58.9027
2023-06-18,58.9027
2023-06-19,58.9027
2023-06-20,55.9071
2023-06-21,56.1687
2023-06-22,58.2866
2023-06-23,57.6022
2023-06-24,57.6022
2023-06-25,57.6022
2023-06-26,57.801
2023-06-27,57.5961
2023-06-28,59.2536
2023-06-29,57.5991
2023-06-30,59.2862
2023-07-01,59.2862
2023-07-02,59.2862
2023-07-03,56.5765
2023-07-04,56.5765
2023-07-05,56.9284
2023-07-06,55.3446
2023-07-07,50.9986
2023-07-08,50.9986
2023-07-09,50.9986
2023-07-10,54.0885
2023-07-11,52.6023
2023-07-12,54.6497
2023-07-13,55.9969
2023-07-14,57.6333
2023-07-15,57.6333
2023-07-16,57.6333
2023-07-17,59.811
2023-07-18,60.2147
2023-07-19,59.9593
2023-07-20,61.3055
2023-07-21,61.5687
2023-07-22,61.5687
2023-07-23,61.5687
2023-07-24,58.1119
2023-07-25,58.5612
2023-07-26,54.8546
2023-07-27,53.5602
2023-07-28,55.6629
2023-07-29,55.6629
2023-07-30,55.6629
2023-07-31,54.67
2023-08-01,52.0845
2023-08-02,56.9637
2023-08-03,51.535
2023-08-04,48.2925
2023-08-05,48.2925
2023-08-06,48.2925
2023-08-07,50.4429
2023-08-08,50.0646
2023-08-09,50.3546
2023-08-10,51.3903
2023-08-11,52.51
2023-08-12,52.51
2023-08-13,52.51
2023-08-14,52.2639
2023-08-15,52.4568
2023-08-16,49.2584
2023-08-17,49.4885
2023-08-18,49.9731
2023-08-19,49.9731
2023-08-20,49.9731
2023-08-21,52.8869
2023-08-22,52.7045
2023-08-23,52.8035
2023-08-24,50.7002
2023-08-25,52.3856
2023-08-26,52.3856
2023-08-27,52.3856
2023-08-28,53.161
2023-08-29,52.964
2023-08-30,52.6671
2023-08-31,51.2293
2023-09-01,52.7512
2023-09-02,52.7512
2023-09-03,52.7512
2023-09-04,52.7512
2023-09-05,51.0553
2023-09-06,48.8037
2023-09-07,48.6011
2023-09-08,48.0791
2023-09-09,48.0791
2023-09-10,48.0791
2023-09-11,50.5942
2023-09-12,50.1901
2023-09-13,50.3676
2023-09-14,51.9408
2023-09-15,51.6024
2023-09-16,51.6024
2023-09-17,51.6024
2023-09-18,53.4893
2023-09-19,56.992
2023-09-20,53.0627
2023-09-21,54.1456
2023-09-22,51.1994
2023-09-23,51.1994
2023-09-24,51.1994
2023-09-25,51.8499
2023-09-26,52.4367
2023-09-27,51.1471
2023-09-28,52.8239
2023-09-29,49.8666
2023-09-30,49.8666
2023-10-01,49.8666
2023-10-02,49.9215
2023-10-03,48.2942
2023-10-04,52.9259
2023-10-05,54.1061
2023-10-06,56.9271
2023-10-07,56.9271
2023-10-08,56.9271
2023-10-09,53.5587
2023-10-10,56.2141
2023-10-11,58.3606
2023-10-12,59.5655
2023-10-13,60.8442
2023-10-14,60.8442
2023-10-15,60.8442
2023-10-16,62.0846
2023-10-17,61.7473
2023-10-18,57.8771
2023-10-19,56.1931
2023-10-20,54.4413
2023-10-21,54.4413
2023-10-22,54.4413
2023-10-23,57.1665
2023-10-24,57.9384
2023-10-25,54.2132
2023-10-26,53.2303
2023-10-27,50.0316
2023-10-28,50.0316
2023-10-29,50.0316
2023-10-30,51.1303
2023-10-31,53.4063
2023-11-01,56.6428
2023-11-02,59.5495
2023-11-03,59.35
2023-11-04,59.35
2023-11-05,59.35
2023-11-06,62.8657
2023-11-07,58.7374
2023-11-08,58.0599
2023-11-09,53.8786
2023-11-10,55.8692
2023-11-11,55.8692
2023-11-12,55.8692
2023-11-13,57.8229
2023-11-14,53.6416
2023-11-15,45.7741
2023-11-16,43.7329
2023-11-17,46.6445
2023-11-18,46.6445
2023-11-19,46.6445
2023-11-20,48.9544
2023-11-21,48.2522
2023-11-22,47.7195
2023-11-23,47.7195
2023-11-24,47.6528
2023-11-25,47.6528
2023-11-26,47.6528
2023-11-27,46.6409
2023-11-28,45.5354
2023-11-29,47.1641
2023-11-30,48.6912
2023-12-01,47.3353
2023-12-02,47.3353
2023-12-03,47.3353
2023-12-04,47.1382
2023-12-05,48.6089
2023-12-06,48.3362
2023-12-07,48.5483
2023-12-08,47.0006
2023-12-09,47.0006
2023-12-10,47.0006
2023-12-11,49.6819
2023-12-12,50.292
2023-12-13,64.805
2023-12-14,65.1453
2023-12-15,66.0506
2023-12-16,66.0506
2023-12-17,66.0506
2023-12-18,63.5277
2023-12-19,62.9053
2023-12-20,61.7082
2023-12-21,61.8071
2023-12-22,63.0082
2023-12-23,63.0082
2023-12-24,63.0082
2023-12-25,63.0082
2023-12-26,63.6256
2023-12-27,63.7269
2023-12-28,64.051
2023-12-29,62.9165
2023-12-30,62.9165
2023-12-31,62.9165
2024-01-01,62.9165
2024-01-02,64.0298
2024-01-03,63.931
2024-01-04,65.4315
2024-01-05,65.5269
2024-01-06,65.5269
2024-01-07,65.5269
2024-01-08,66.2486
2024-01-09,66.7678
2024-01-10,67.5198
2024-01-11,69.178
2024-01-12,70.01
2024-01-13,70.01
2024-01-14,70.01
2024-01-15,70.01
2024-01-16,71.0074
2024-01-17,68.8473
2024-01-18,68.3971
2024-01-19,68.9464
2024-01-20,68.9464
2024-01-21,68.9464
2024-01-22,70.2798
2024-01-23,70.0293
2024-01-24,63.1347
2024-01-25,63.8623
2024-01-26,63.9267
2024-01-27,63.9267
2024-01-28,63.9267
2024-01-29,65.6326
2024-01-30,68.4365
2024-01-31,61.9631
2024-02-01,62.1062
2024-02-02,57.8823
2024-02-03,57.8823
2024-02-04,57.8823
2024-02-05,59.1974
2024-02-06,53.9188
2024-02-07,54.881
2024-02-08,56.1587
2024-02-09,56.0967
2024-02-10,56.0967
2024-02-11,56.0967
2024-02-12,54.2882
2024-02-13,53.2781
2024-02-14,53.9333
2024-02-15,56.7981
2024-02-16,55.075
2024-02-17,55.075
2024-02-18,55.075
2024-02-19,55.075
2024-02-20,54.4236
2024-02-21,53.9958
2024-02-22,56.4997
2024-02-23,57.6113
2024-02-24,57.6113
2024-02-25,57.6113
2024-02-26,58.7157
2024-02-27,57.5376
2024-02-28,55.7521
2024-02-29,53.0654
2024-03-01,57.1837
2024-03-02,57.1837
2024-03-03,57.1837
2024-03-04,53.6469
2024-03-05,50.4696
2024-03-06,49.2095
2024-03-07,48.7501
2024-03-08,49.8772
2024-03-09,49.8772
2024-03-10,49.8772
2024-03-11,50.2041
2024-03-12,49.4385
2024-03-13,49.7329
2024-03-14,48.0241
2024-03-15,47.6115
2024-03-16,47.6115
2024-03-17,47.6115
2024-03-18,49.1554
2024-03-19,50.711
2024-03-20,49.4451
2024-03-21,50.9216
2024-03-22,50.9003
2024-03-23,50.9003
2024-03-24,50.9003
2024-03-25,51.0574
2024-03-26,52.0991
2024-03-27,51.5664
2024-03-28,51.8745
2024-03-29,51.8745
2024-03-30,51.8745
2024-03-31,51.8745
2024-04-01,52.982
2024-04-02,47.8784
2024-04-03,47.6167
2024-04-04,45.5884
2024-04-05,46.8854
2024-04-06,46.8854
2024-04-07,46.8854
2024-04-08,45.662
