,D US Equity
2023-03-21,40.5145
2023-03-22,38.8658
2023-03-23,37.1083
2023-03-24,41.5545
2023-03-25,41.5545
2023-03-26,41.5545
2023-03-27,42.3402
2023-03-28,43.8754
2023-03-29,46.0416
2023-03-30,46.3157
2023-03-31,46.8742
2023-04-01,46.8742
2023-04-02,46.8742
2023-04-03,46.1074
2023-04-04,48.022
2023-04-05,50.7144
2023-04-06,52.2271
2023-04-07,52.2271
2023-04-08,52.2271
2023-04-09,52.2271
2023-04-10,51.9733
2023-04-11,52.2613
2023-04-12,51.7529
2023-04-13,52.9249
2023-04-14,51.7355
2023-04-15,51.7355
2023-04-16,51.7355
2023-04-17,53.6163
2023-04-18,50.0641
2023-04-19,50.245
2023-04-20,49.6603
2023-04-21,51.0009
2023-04-22,51.0009
2023-04-23,51.0009
2023-04-24,50.4725
2023-04-25,49.8816
2023-04-26,46.6782
2023-04-27,50.1044
2023-04-28,49.5422
2023-04-29,49.5422
2023-04-30,49.5422
2023-05-01,49.4875
2023-05-02,45.3672
2023-05-03,46.0395
2023-05-04,48.3549
2023-05-05,48.1438
2023-05-06,48.1438
2023-05-07,48.1438
2023-05-08,48.173
2023-05-09,48.173
2023-05-10,47.7407
2023-05-11,45.2484
2023-05-12,44.519
2023-05-13,44.519
2023-05-14,44.519
2023-05-15,43.3934
2023-05-16,38.7374
2023-05-17,40.0476
2023-05-18,38.8269
2023-05-19,37.5975
2023-05-20,37.5975
2023-05-21,37.5975
2023-05-22,37.7432
2023-05-23,38.2279
2023-05-24,36.0394
2023-05-25,34.2196
2023-05-26,33.0997
2023-05-27,33.0997
2023-05-28,33.0997
2023-05-29,33.0997
2023-05-30,32.8654
2023-05-31,35.0067
2023-06-01,33.7678
2023-06-02,37.0359
2023-06-03,37.0359
2023-06-04,37.0359
2023-06-05,39.393
2023-06-06,43.2397
2023-06-07,47.6299
2023-06-08,48.3239
2023-06-09,47.7781
2023-06-10,47.7781
2023-06-11,47.7781
2023-06-12,46.1862
2023-06-13,45.8647
2023-06-14,46.4432
2023-06-15,47.4439
2023-06-16,48.9092
2023-06-17,48.9092
2023-06-18,48.9092
2023-06-19,48.9092
2023-06-20,48.4234
2023-06-21,48.8179
2023-06-22,47.9021
2023-06-23,44.3963
2023-06-24,44.3963
2023-06-25,44.3963
2023-06-26,47.6541
2023-06-27,46.8347
2023-06-28,44.4352
2023-06-29,44.9841
2023-06-30,44.8981
2023-07-01,44.8981
2023-07-02,44.8981
2023-07-03,47.7247
2023-07-04,47.7247
2023-07-05,49.2996
2023-07-06,47.0394
2023-07-07,46.7101
2023-07-08,46.7101
2023-07-09,46.7101
2023-07-10,44.765
2023-07-11,46.2046
2023-07-12,48.572
2023-07-13,49.7165
2023-07-14,48.4419
2023-07-15,48.4419
2023-07-16,48.4419
2023-07-17,44.5163
2023-07-18,43.7986
2023-07-19,46.9308
2023-07-20,50.4692
2023-07-21,52.3989
2023-07-22,52.3989
2023-07-23,52.3989
2023-07-24,52.7118
2023-07-25,53.3747
2023-07-26,54.3251
2023-07-27,50.7878
2023-07-28,51.2099
2023-07-29,51.2099
2023-07-30,51.2099
2023-07-31,51.364
2023-08-01,47.4846
2023-08-02,47.6156
2023-08-03,43.1614
2023-08-04,39.5056
2023-08-05,39.5056
2023-08-06,39.5056
2023-08-07,39.3479
2023-08-08,39.8096
2023-08-09,41.303
2023-08-10,41.9767
2023-08-11,41.2295
2023-08-12,41.2295
2023-08-13,41.2295
2023-08-14,39.7164
2023-08-15,36.9353
2023-08-16,37.9922
2023-08-17,38.0305
2023-08-18,39.3505
2023-08-19,39.3505
2023-08-20,39.3505
2023-08-21,38.5755
2023-08-22,37.7809
2023-08-23,37.7809
2023-08-24,38.917
2023-08-25,40.7813
2023-08-26,40.7813
2023-08-27,40.7813
2023-08-28,42.4372
2023-08-29,44.8869
2023-08-30,44.6995
2023-08-31,43.7654
2023-09-01,41.7298
2023-09-02,41.7298
2023-09-03,41.7298
2023-09-04,41.7298
2023-09-05,38.6579
2023-09-06,36.5149
2023-09-07,36.8597
2023-09-08,41.35
2023-09-09,41.35
2023-09-10,41.35
2023-09-11,42.054
2023-09-12,43.1135
2023-09-13,43.8219
2023-09-14,46.72
2023-09-15,46.5891
2023-09-16,46.5891
2023-09-17,46.5891
2023-09-18,47.201
2023-09-19,44.6228
2023-09-20,45.1
2023-09-21,43.2369
2023-09-22,44.7037
2023-09-23,44.7037
2023-09-24,44.7037
2023-09-25,45.3529
2023-09-26,39.768
2023-09-27,38.1901
2023-09-28,35.0272
2023-09-29,37.1879
2023-09-30,37.1879
2023-10-01,37.1879
2023-10-02,32.2479
2023-10-03,32.8733
2023-10-04,31.9208
2023-10-05,30.1324
2023-10-06,32.9582
2023-10-07,32.9582
2023-10-08,32.9582
2023-10-09,34.7775
2023-10-10,36.3049
2023-10-11,37.6675
2023-10-12,34.7378
2023-10-13,35.9441
2023-10-14,35.9441
2023-10-15,35.9441
2023-10-16,37.1816
2023-10-17,36.5162
2023-10-18,34.1695
2023-10-19,33.9341
2023-10-20,32.729
2023-10-21,32.729
2023-10-22,32.729
2023-10-23,31.8055
2023-10-24,34.9815
2023-10-25,35.6993
2023-10-26,37.3194
2023-10-27,35.4091
2023-10-28,35.4091
2023-10-29,35.4091
2023-10-30,35.2414
2023-10-31,36.4864
2023-11-01,36.261
2023-11-02,39.581
2023-11-03,47.8481
2023-11-04,47.8481
2023-11-05,47.8481
2023-11-06,53.0492
2023-11-07,53.0215
2023-11-08,53.9153
2023-11-09,50.9357
2023-11-10,51.1705
2023-11-11,51.1705
2023-11-12,51.1705
2023-11-13,49.9881
2023-11-14,54.9019
2023-11-15,56.5685
2023-11-16,55.5356
2023-11-17,55.2169
2023-11-18,55.2169
2023-11-19,55.2169
2023-11-20,54.1933
2023-11-21,54.2184
2023-11-22,54.8073
2023-11-23,54.8073
2023-11-24,55.6034
2023-11-25,55.6034
2023-11-26,55.6034
2023-11-27,55.4405
2023-11-28,55.6823
2023-11-29,54.7599
2023-11-30,52.3255
2023-12-01,56.0464
2023-12-02,56.0464
2023-12-03,56.0464
2023-12-04,54.2675
2023-12-05,54.7898
2023-12-06,57.2866
2023-12-07,57.217
2023-12-08,57.8783
2023-12-09,57.8783
2023-12-10,57.8783
2023-12-11,58.305
2023-12-12,58.305
2023-12-13,62.8819
2023-12-14,61.6887
2023-12-15,59.1422
2023-12-16,59.1422
2023-12-17,59.1422
2023-12-18,58.0485
2023-12-19,57.426
2023-12-20,54.4755
2023-12-21,53.0157
2023-12-22,53.1666
2023-12-23,53.1666
2023-12-24,53.1666
2023-12-25,53.1666
2023-12-26,53.9323
2023-12-27,52.0316
2023-12-28,53.749
2023-12-29,53.5327
2023-12-30,53.5327
2023-12-31,53.5327
2024-01-01,53.5327
2024-01-02,57.9393
2024-01-03,57.6398
2024-01-04,56.7668
2024-01-05,59.1067
2024-01-06,59.1067
2024-01-07,59.1067
2024-01-08,58.9888
2024-01-09,56.1672
2024-01-10,54.8655
2024-01-11,51.9478
2024-01-12,52.6467
2024-01-13,52.6467
2024-01-14,52.6467
2024-01-15,52.6467
2024-01-16,50.6714
2024-01-17,48.7142
2024-01-18,46.5394
2024-01-19,46.0463
2024-01-20,46.0463
2024-01-21,46.0463
2024-01-22,45.2709
2024-01-23,44.435
2024-01-24,42.4815
2024-01-25,46.3831
2024-01-26,47.689
2024-01-27,47.689
2024-01-28,47.689
2024-01-29,47.2705
2024-01-30,48.3877
2024-01-31,48.3194
2024-02-01,51.7058
2024-02-02,48.1686
2024-02-03,48.1686
2024-02-04,48.1686
2024-02-05,45.2439
2024-02-06,46.6547
2024-02-07,44.8611
2024-02-08,43.9579
2024-02-09,45.8498
2024-02-10,45.8498
2024-02-11,45.8498
2024-02-12,47.677
2024-02-13,45.0748
2024-02-14,46.8205
2024-02-15,48.936
2024-02-16,50.1411
2024-02-17,50.1411
2024-02-18,50.1411
2024-02-19,50.1411
2024-02-20,48.5088
2024-02-21,51.5181
2024-02-22,49.3289
2024-02-23,55.7063
2024-02-24,55.7063
2024-02-25,55.7063
2024-02-26,51.825
2024-02-27,54.9006
2024-02-28,56.2171
2024-02-29,56.5674
2024-03-01,48.3242
2024-03-02,48.3242
2024-03-03,48.3242
2024-03-04,52.7952
2024-03-05,51.3514
2024-03-06,53.5419
2024-03-07,55.3912
2024-03-08,55.4118
2024-03-09,55.4118
2024-03-10,55.4118
2024-03-11,54.4736
2024-03-12,52.7789
2024-03-13,55.1622
2024-03-14,53.9729
2024-03-15,54.4805
2024-03-16,54.4805
2024-03-17,54.4805
2024-03-18,55.9446
2024-03-19,55.9446
2024-03-20,54.9564
2024-03-21,55.742
2024-03-22,55.2146
2024-03-23,55.2146
2024-03-24,55.2146
2024-03-25,55.0053
2024-03-26,50.5572
2024-03-27,54.9718
2024-03-28,56.437
2024-03-29,56.437
2024-03-30,56.437
2024-03-31,56.437
2024-04-01,56.352
2024-04-02,55.0941
2024-04-03,54.835
2024-04-04,54.8838
2024-04-05,54.6397
2024-04-06,54.6397
2024-04-07,54.6397
2024-04-08,55.181
