,PNM US Equity
2023-03-20,52.7815
2023-03-21,51.792
2023-03-22,48.7214
2023-03-23,46.3177
2023-03-24,48.3545
2023-03-25,48.3545
2023-03-26,48.3545
2023-03-27,48.4734
2023-03-28,48.1294
2023-03-29,47.7785
2023-03-30,50.515
2023-03-31,49.0642
2023-04-01,49.0642
2023-04-02,49.0642
2023-04-03,46.9711
2023-04-04,50.0338
2023-04-05,51.763
2023-04-06,50.5564
2023-04-07,50.5564
2023-04-08,50.5564
2023-04-09,50.5564
2023-04-10,52.6133
2023-04-11,49.4229
2023-04-12,50.2322
2023-04-13,51.4941
2023-04-14,50.2948
2023-04-15,50.2948
2023-04-16,50.2948
2023-04-17,52.0285
2023-04-18,52.4857
2023-04-19,53.4044
2023-04-20,51.3501
2023-04-21,50.5951
2023-04-22,50.5951
2023-04-23,50.5951
2023-04-24,50.2132
2023-04-25,49.6959
2023-04-26,48.1561
2023-04-27,48.3991
2023-04-28,46.2216
2023-04-29,46.2216
2023-04-30,46.2216
2023-05-01,44.9899
2023-05-02,45.2915
2023-05-03,44.7835
2023-05-04,42.444
2023-05-05,50.4734
2023-05-06,50.4734
2023-05-07,50.4734
2023-05-08,50.5985
2023-05-09,47.4963
2023-05-10,45.9799
2023-05-11,43.6509
2023-05-12,43.1131
2023-05-13,43.1131
2023-05-14,43.1131
2023-05-15,25.7694
2023-05-16,26.6939
2023-05-17,34.2155
2023-05-18,34.1135
2023-05-19,32.3668
2023-05-20,32.3668
2023-05-21,32.3668
2023-05-22,33.5732
2023-05-23,34.4799
2023-05-24,33.7907
2023-05-25,32.4983
2023-05-26,31.5497
2023-05-27,31.5497
2023-05-28,31.5497
2023-05-29,31.5497
2023-05-30,35.2542
2023-05-31,38.867
2023-06-01,38.2854
2023-06-02,45.2364
2023-06-03,45.2364
2023-06-04,45.2364
2023-06-05,44.0473
2023-06-06,44.8368
2023-06-07,45.7086
2023-06-08,44.3252
2023-06-09,43.4824
2023-06-10,43.4824
2023-06-11,43.4824
2023-06-12,46.0924
2023-06-13,45.4813
2023-06-14,43.7479
2023-06-15,44.7532
2023-06-16,43.0935
2023-06-17,43.0935
2023-06-18,43.0935
2023-06-19,43.0935
2023-06-20,40.8373
2023-06-21,40.776
2023-06-22,39.0176
2023-06-23,36.1278
2023-06-24,36.1278
2023-06-25,36.1278
2023-06-26,35.8112
2023-06-27,38.0573
2023-06-28,37.3807
2023-06-29,38.6039
2023-06-30,38.1884
2023-07-01,38.1884
2023-07-02,38.1884
2023-07-03,40.8241
2023-07-04,40.8241
2023-07-05,43.4947
2023-07-06,42.6323
2023-07-07,41.5185
2023-07-08,41.5185
2023-07-09,41.5185
2023-07-10,40.9971
2023-07-11,41.0928
2023-07-12,44.7093
2023-07-13,45.5952
2023-07-14,45.775
2023-07-15,45.775
2023-07-16,45.775
2023-07-17,45.5415
2023-07-18,41.9957
2023-07-19,42.3824
2023-07-20,44.7635
2023-07-21,46.5901
2023-07-22,46.5901
2023-07-23,46.5901
2023-07-24,45.049
2023-07-25,42.6414
2023-07-26,43.864
2023-07-27,40.6893
2023-07-28,40.4261
2023-07-29,40.4261
2023-07-30,40.4261
2023-07-31,39.8922
2023-08-01,37.948
2023-08-02,36.3009
2023-08-03,39.2316
2023-08-04,37.9245
2023-08-05,37.9245
2023-08-06,37.9245
2023-08-07,40.0878
2023-08-08,40.2835
2023-08-09,39.0305
2023-08-10,38.167
2023-08-11,40.2319
2023-08-12,40.2319
2023-08-13,40.2319
2023-08-14,39.4817
2023-08-15,38.3388
2023-08-16,40.7398
2023-08-17,40.6686
2023-08-18,45.5889
2023-08-19,45.5889
2023-08-20,45.5889
2023-08-21,46.2347
2023-08-22,46.2347
2023-08-23,44.3826
2023-08-24,42.251
2023-08-25,41.6597
2023-08-26,41.6597
2023-08-27,41.6597
2023-08-28,41.7651
2023-08-29,43.762
2023-08-30,44.9944
2023-08-31,44.9095
2023-09-01,45.6516
2023-09-02,45.6516
2023-09-03,45.6516
2023-09-04,45.6516
2023-09-05,43.8198
2023-09-06,45.2273
2023-09-07,44.8695
2023-09-08,44.7778
2023-09-09,44.7778
2023-09-10,44.7778
2023-09-11,46.8005
2023-09-12,45.5539
2023-09-13,42.7452
2023-09-14,42.8628
2023-09-15,40.8663
2023-09-16,40.8663
2023-09-17,40.8663
2023-09-18,41.2356
2023-09-19,46.8451
2023-09-20,51.7109
2023-09-21,52.2534
2023-09-22,51.358
2023-09-23,51.358
2023-09-24,51.358
2023-09-25,51.4536
2023-09-26,51.2452
2023-09-27,48.6946
2023-09-28,46.2196
2023-09-29,49.9636
2023-09-30,49.9636
2023-10-01,49.9636
2023-10-02,42.0975
2023-10-03,40.985
2023-10-04,40.8454
2023-10-05,42.8585
2023-10-06,43.1587
2023-10-07,43.1587
2023-10-08,43.1587
2023-10-09,44.6623
2023-10-10,43.4727
2023-10-11,44.8899
2023-10-12,41.6492
2023-10-13,44.7907
2023-10-14,44.7907
2023-10-15,44.7907
2023-10-16,51.2402
2023-10-17,53.0327
2023-10-18,50.5497
2023-10-19,51.8291
2023-10-20,52.5758
2023-10-21,52.5758
2023-10-22,52.5758
2023-10-23,50.0097
2023-10-24,50.2453
2023-10-25,49.3631
2023-10-26,48.063
2023-10-27,42.1907
2023-10-28,42.1907
2023-10-29,42.1907
2023-10-30,39.8256
2023-10-31,38.1792
2023-11-01,37.8997
2023-11-02,39.0081
2023-11-03,39.658
2023-11-04,39.658
2023-11-05,39.658
2023-11-06,38.5649
2023-11-07,39.5229
2023-11-08,39.2695
2023-11-09,39.2695
2023-11-10,38.4775
2023-11-11,38.4775
2023-11-12,38.4775
2023-11-13,35.9172
2023-11-14,46.7374
2023-11-15,48.8066
2023-11-16,51.1886
2023-11-17,48.5754
2023-11-18,48.5754
2023-11-19,48.5754
2023-11-20,43.0687
2023-11-21,41.2292
2023-11-22,42.535
2023-11-23,42.535
2023-11-24,41.9458
2023-11-25,41.9458
2023-11-26,41.9458
2023-11-27,42.6185
2023-11-28,41.2984
2023-11-29,40.2243
2023-11-30,39.796
2023-12-01,44.9501
2023-12-02,44.9501
2023-12-03,44.9501
2023-12-04,44.9501
2023-12-05,43.6561
2023-12-06,47.6262
2023-12-07,48.0991
2023-12-08,47.971
2023-12-09,47.971
2023-12-10,47.971
2023-12-11,46.6856
2023-12-12,43.6034
2023-12-13,47.9269
2023-12-14,43.3772
2023-12-15,50.6986
2023-12-16,50.6986
2023-12-17,50.6986
2023-12-18,51.3804
2023-12-19,50.8211
2023-12-20,47.6048
2023-12-21,49.1043
2023-12-22,45.9786
2023-12-23,45.9786
2023-12-24,45.9786
2023-12-25,45.9786
2023-12-26,45.5433
2023-12-27,43.8262
2023-12-28,44.0082
2023-12-29,43.8612
2023-12-30,43.8612
2023-12-31,43.8612
2024-01-01,43.8612
2024-01-02,34.0858
2024-01-03,35.8094
2024-01-04,34.803
2024-01-05,35.4088
2024-01-06,35.4088
2024-01-07,35.4088
2024-01-08,35.6562
2024-01-09,34.4615
2024-01-10,33.0225
2024-01-11,31.448
2024-01-12,29.2947
2024-01-13,29.2947
2024-01-14,29.2947
2024-01-15,29.2947
2024-01-16,27.5247
2024-01-17,25.9941
2024-01-18,26.8359
2024-01-19,27.1655
2024-01-20,27.1655
2024-01-21,27.1655
2024-01-22,30.7173
2024-01-23,30.3278
2024-01-24,29.2588
2024-01-25,34.9178
2024-01-26,35.3207
2024-01-27,35.3207
2024-01-28,35.3207
2024-01-29,36.3112
2024-01-30,34.2374
2024-01-31,33.2697
2024-02-01,36.0318
2024-02-02,33.9485
2024-02-03,33.9485
2024-02-04,33.9485
2024-02-05,31.4239
2024-02-06,39.0326
2024-02-07,42.47
2024-02-08,42.9949
2024-02-09,42.6927
2024-02-10,42.6927
2024-02-11,42.6927
2024-02-12,44.5737
2024-02-13,40.8425
2024-02-14,43.235
2024-02-15,46.376
2024-02-16,45.8983
2024-02-17,45.8983
2024-02-18,45.8983
2024-02-19,45.8983
2024-02-20,46.4687
2024-02-21,48.1647
2024-02-22,46.5658
2024-02-23,47.2249
2024-02-24,47.2249
2024-02-25,47.2249
2024-02-26,44.7281
2024-02-27,48.6593
2024-02-28,47.2062
2024-02-29,43.5931
2024-03-01,44.7465
2024-03-02,44.7465
2024-03-03,44.7465
2024-03-04,48.7812
2024-03-05,47.1647
2024-03-06,46.4498
2024-03-07,48.5404
2024-03-08,48.3691
2024-03-09,48.3691
2024-03-10,48.3691
2024-03-11,48.4444
2024-03-12,47.3372
2024-03-13,45.6656
2024-03-14,44.6794
2024-03-15,44.9761
2024-03-16,44.9761
2024-03-17,44.9761
2024-03-18,46.0453
2024-03-19,45.4966
2024-03-20,46.6797
2024-03-21,47.2066
2024-03-22,47.1263
2024-03-23,47.1263
2024-03-24,47.1263
2024-03-25,45.8359
2024-03-26,46.1221
2024-03-27,48.6479
2024-03-28,49.5095
2024-03-29,49.5095
2024-03-30,49.5095
2024-03-31,49.5095
2024-04-01,48.3178
2024-04-02,48.0519
2024-04-03,47.422
2024-04-04,47.4728
2024-04-05,47.5778
2024-04-06,47.5778
2024-04-07,47.5778
2024-04-08,48.8982
