,UNP US Equity
2023-03-20,41.9493
2023-03-21,41.869
2023-03-22,39.859
2023-03-23,40.232
2023-03-24,42.022
2023-03-25,42.022
2023-03-26,42.022
2023-03-27,45.4738
2023-03-28,47.7575
2023-03-29,49.4001
2023-03-30,48.9372
2023-03-31,50.8308
2023-04-01,50.8308
2023-04-02,50.8308
2023-04-03,49.7
2023-04-04,47.3797
2023-04-05,46.3582
2023-04-06,49.3547
2023-04-07,49.3547
2023-04-08,49.3547
2023-04-09,49.3547
2023-04-10,49.1815
2023-04-11,49.5411
2023-04-12,49.425
2023-04-13,48.8609
2023-04-14,49.3116
2023-04-15,49.3116
2023-04-16,49.3116
2023-04-17,50.4305
2023-04-18,49.9995
2023-04-19,51.8875
2023-04-20,52.3291
2023-04-21,49.3977
2023-04-22,49.3977
2023-04-23,49.3977
2023-04-24,50.4917
2023-04-25,46.4722
2023-04-26,44.3268
2023-04-27,45.9471
2023-04-28,47.617
2023-04-29,47.617
2023-04-30,47.617
2023-05-01,49.7936
2023-05-02,47.9912
2023-05-03,47.4774
2023-05-04,48.8032
2023-05-05,51.8348
2023-05-06,51.8348
2023-05-07,51.8348
2023-05-08,50.8708
2023-05-09,51.3425
2023-05-10,50.1696
2023-05-11,49.4215
2023-05-12,50.1358
2023-05-13,50.1358
2023-05-14,50.1358
2023-05-15,50.6507
2023-05-16,48.4452
2023-05-17,50.0455
2023-05-18,50.021
2023-05-19,50.1555
2023-05-20,50.1555
2023-05-21,50.1555
2023-05-22,49.5693
2023-05-23,47.9415
2023-05-24,44.4105
2023-05-25,45.6156
2023-05-26,45.5292
2023-05-27,45.5292
2023-05-28,45.5292
2023-05-29,45.5292
2023-05-30,47.7767
2023-05-31,46.3906
2023-06-01,49.2553
2023-06-02,51.7695
2023-06-03,51.7695
2023-06-04,51.7695
2023-06-05,51.8275
2023-06-06,49.7328
2023-06-07,53.8821
2023-06-08,53.4614
2023-06-09,52.2755
2023-06-10,52.2755
2023-06-11,52.2755
2023-06-12,51.6382
2023-06-13,51.6107
2023-06-14,54.7753
2023-06-15,57.1926
2023-06-16,55.976
2023-06-17,55.976
2023-06-18,55.976
2023-06-19,55.976
2023-06-20,52.9114
2023-06-21,54.6823
2023-06-22,54.4211
2023-06-23,51.2728
2023-06-24,51.2728
2023-06-25,51.2728
2023-06-26,52.4503
2023-06-27,53.7744
2023-06-28,53.863
2023-06-29,55.1249
2023-06-30,55.095
2023-07-01,55.095
2023-07-02,55.095
2023-07-03,56.3315
2023-07-04,56.3315
2023-07-05,54.0671
2023-07-06,52.6855
2023-07-07,52.9608
2023-07-08,52.9608
2023-07-09,52.9608
2023-07-10,54.7533
2023-07-11,56.3801
2023-07-12,58.1001
2023-07-13,59.4136
2023-07-14,59.7074
2023-07-15,59.7074
2023-07-16,59.7074
2023-07-17,58.4067
2023-07-18,60.5767
2023-07-19,61.7944
2023-07-20,63.5997
2023-07-21,63.5997
2023-07-22,63.5997
2023-07-23,63.5997
2023-07-24,63.7158
2023-07-25,61.9412
2023-07-26,74.0273
2023-07-27,68.144
2023-07-28,68.4387
2023-07-29,68.4387
2023-07-30,68.4387
2023-07-31,67.7134
2023-08-01,67.2026
2023-08-02,65.9165
2023-08-03,65.6068
2023-08-04,64.2371
2023-08-05,64.2371
2023-08-06,64.2371
2023-08-07,64.8894
2023-08-08,63.7886
2023-08-09,64.1531
2023-08-10,64.7744
2023-08-11,63.8907
2023-08-12,63.8907
2023-08-13,63.8907
2023-08-14,64.0847
2023-08-15,59.5379
2023-08-16,58.6089
2023-08-17,58.3631
2023-08-18,59.015
2023-08-19,59.015
2023-08-20,59.015
2023-08-21,57.6464
2023-08-22,56.021
2023-08-23,56.6052
2023-08-24,55.9538
2023-08-25,57.3359
2023-08-26,57.3359
2023-08-27,57.3359
2023-08-28,57.6342
2023-08-29,56.3882
2023-08-30,57.047
2023-08-31,54.4165
2023-09-01,54.8436
2023-09-02,54.8436
2023-09-03,54.8436
2023-09-04,54.8436
2023-09-05,49.3157
2023-09-06,46.6807
2023-09-07,44.7401
2023-09-08,46.0039
2023-09-09,46.0039
2023-09-10,46.0039
2023-09-11,45.8364
2023-09-12,48.1592
2023-09-13,46.5686
2023-09-14,50.0688
2023-09-15,47.9045
2023-09-16,47.9045
2023-09-17,47.9045
2023-09-18,47.752
2023-09-19,46.5086
2023-09-20,47.7428
2023-09-21,46.2997
2023-09-22,44.4017
2023-09-23,44.4017
2023-09-24,44.4017
2023-09-25,43.7489
2023-09-26,40.7784
2023-09-27,38.9447
2023-09-28,40.8723
2023-09-29,40.501
2023-09-30,40.501
2023-10-01,40.501
2023-10-02,39.7309
2023-10-03,41.0658
2023-10-04,39.8562
2023-10-05,38.587
2023-10-06,40.7658
2023-10-07,40.7658
2023-10-08,40.7658
2023-10-09,42.8849
2023-10-10,45.1468
2023-10-11,48.3758
2023-10-12,47.0129
2023-10-13,46.7933
2023-10-14,46.7933
2023-10-15,46.7933
2023-10-16,49.9009
2023-10-17,50.3972
2023-10-18,45.4478
2023-10-19,49.6129
2023-10-20,50.5082
2023-10-21,50.5082
2023-10-22,50.5082
2023-10-23,47.4188
2023-10-24,45.551
2023-10-25,45.3757
2023-10-26,43.0535
2023-10-27,42.6594
2023-10-28,42.6594
2023-10-29,42.6594
2023-10-30,46.625
2023-10-31,48.2669
2023-11-01,48.2245
2023-11-02,51.5935
2023-11-03,52.215
2023-11-04,52.215
2023-11-05,52.215
2023-11-06,53.0327
2023-11-07,51.446
2023-11-08,51.965
2023-11-09,50.2965
2023-11-10,51.4446
2023-11-11,51.4446
2023-11-12,51.4446
2023-11-13,49.4832
2023-11-14,54.8433
2023-11-15,56.6512
2023-11-16,57.5919
2023-11-17,57.4408
2023-11-18,57.4408
2023-11-19,57.4408
2023-11-20,58.8481
2023-11-21,59.5078
2023-11-22,60.5896
2023-11-23,60.5896
2023-11-24,61.1588
2023-11-25,61.1588
2023-11-26,61.1588
2023-11-27,56.4309
2023-11-28,57.4899
2023-11-29,57.675
2023-11-30,60.4925
2023-12-01,64.4251
2023-12-02,64.4251
2023-12-03,64.4251
2023-12-04,65.8822
2023-12-05,64.0271
2023-12-06,64.5052
2023-12-07,64.3051
2023-12-08,62.3924
2023-12-09,62.3924
2023-12-10,62.3924
2023-12-11,63.8538
2023-12-12,64.4109
2023-12-13,66.6919
2023-12-14,69.9446
2023-12-15,68.9511
2023-12-16,68.9511
2023-12-17,68.9511
2023-12-18,67.9527
2023-12-19,68.7765
2023-12-20,63.5333
2023-12-21,65.9193
2023-12-22,66.6954
2023-12-23,66.6954
2023-12-24,66.6954
2023-12-25,66.6954
2023-12-26,67.5837
2023-12-27,67.8534
2023-12-28,67.9647
2023-12-29,67.504
2023-12-30,67.504
2023-12-31,67.504
2024-01-01,67.504
2024-01-02,65.0079
2024-01-03,63.1011
2024-01-04,62.4007
2024-01-05,61.1392
2024-01-06,61.1392
2024-01-07,61.1392
2024-01-08,61.6345
2024-01-09,58.1667
2024-01-10,59.3389
2024-01-11,56.6337
2024-01-12,57.6476
2024-01-13,57.6476
2024-01-14,57.6476
2024-01-15,57.6476
2024-01-16,56.1168
2024-01-17,55.7087
2024-01-18,57.4531
2024-01-19,58.4472
2024-01-20,58.4472
2024-01-21,58.4472
2024-01-22,61.2565
2024-01-23,61.4111
2024-01-24,60.2799
2024-01-25,59.4193
2024-01-26,58.0875
2024-01-27,58.0875
2024-01-28,58.0875
2024-01-29,61.6863
2024-01-30,62.7455
2024-01-31,59.6566
2024-02-01,63.2632
2024-02-02,62.2499
2024-02-03,62.2499
2024-02-04,62.2499
2024-02-05,60.4489
2024-02-06,62.5889
2024-02-07,61.8282
2024-02-08,61.4581
2024-02-09,61.8953
2024-02-10,61.8953
2024-02-11,61.8953
2024-02-12,59.6191
2024-02-13,57.7024
2024-02-14,60.966
2024-02-15,61.2683
2024-02-16,57.148
2024-02-17,57.148
2024-02-18,57.148
2024-02-19,57.148
2024-02-20,57.5581
2024-02-21,60.5279
2024-02-22,62.5944
2024-02-23,64.0588
2024-02-24,64.0588
2024-02-25,64.0588
2024-02-26,59.7532
2024-02-27,60.1747
2024-02-28,61.4659
2024-02-29,61.1582
2024-03-01,60.4177
2024-03-02,60.4177
2024-03-03,60.4177
2024-03-04,60.757
2024-03-05,60.9196
2024-03-06,58.0007
2024-03-07,55.9862
2024-03-08,57.4827
2024-03-09,57.4827
2024-03-10,57.4827
2024-03-11,56.3574
2024-03-12,57.3943
2024-03-13,55.3885
2024-03-14,52.2654
2024-03-15,50.4838
2024-03-16,50.4838
2024-03-17,50.4838
2024-03-18,50.691
2024-03-19,49.1642
2024-03-20,52.4002
2024-03-21,53.9175
2024-03-22,50.9847
2024-03-23,50.9847
2024-03-24,50.9847
2024-03-25,49.9815
2024-03-26,47.267
2024-03-27,50.7191
2024-03-28,51.7963
2024-03-29,51.7963
2024-03-30,51.7963
2024-03-31,51.7963
2024-04-01,49.5306
2024-04-02,48.883
2024-04-03,48.0558
2024-04-04,47.3286
2024-04-05,48.5644
2024-04-06,48.5644
2024-04-07,48.5644
2024-04-08,47.0756
