,APAM US Equity
2023-03-20,40.8477
2023-03-21,44.9857
2023-03-22,42.8809
2023-03-23,44.1629
2023-03-24,45.0254
2023-03-25,45.0254
2023-03-26,45.0254
2023-03-27,45.305
2023-03-28,46.4671
2023-03-29,46.4053
2023-03-30,46.3734
2023-03-31,49.2948
2023-04-01,49.2948
2023-04-02,49.2948
2023-04-03,48.1229
2023-04-04,48.0554
2023-04-05,48.0554
2023-04-06,49.3485
2023-04-07,49.3485
2023-04-08,49.3485
2023-04-09,49.3485
2023-04-10,51.3034
2023-04-11,55.0923
2023-04-12,55.0527
2023-04-13,57.3348
2023-04-14,60.1
2023-04-15,60.1
2023-04-16,60.1
2023-04-17,60.3518
2023-04-18,60.9189
2023-04-19,61.4042
2023-04-20,60.1763
2023-04-21,59.4475
2023-04-22,59.4475
2023-04-23,59.4475
2023-04-24,58.712
2023-04-25,55.9802
2023-04-26,53.0104
2023-04-27,55.2254
2023-04-28,55.9636
2023-04-29,55.9636
2023-04-30,55.9636
2023-05-01,55.4904
2023-05-02,50.8043
2023-05-03,49.1032
2023-05-04,45.19
2023-05-05,48.512
2023-05-06,48.512
2023-05-07,48.512
2023-05-08,48.2097
2023-05-09,48.3945
2023-05-10,48.3588
2023-05-11,47.7394
2023-05-12,46.2613
2023-05-13,46.2613
2023-05-14,46.2613
2023-05-15,48.8583
2023-05-16,46.2912
2023-05-17,49.645
2023-05-18,51.5515
2023-05-19,51.1358
2023-05-20,51.1358
2023-05-21,51.1358
2023-05-22,53.2285
2023-05-23,52.9897
2023-05-24,51.2078
2023-05-25,50.085
2023-05-26,50.9294
2023-05-27,50.9294
2023-05-28,50.9294
2023-05-29,50.9294
2023-05-30,51.66
2023-05-31,47.8221
2023-06-01,48.4622
2023-06-02,52.2498
2023-06-03,52.2498
2023-06-04,52.2498
2023-06-05,55.9349
2023-06-06,57.4184
2023-06-07,59.1094
2023-06-08,60.5592
2023-06-09,61.3104
2023-06-10,61.3104
2023-06-11,61.3104
2023-06-12,63.2928
2023-06-13,65.8376
2023-06-14,67.1296
2023-06-15,68.7185
2023-06-16,67.5769
2023-06-17,67.5769
2023-06-18,67.5769
2023-06-19,67.5769
2023-06-20,63.149
2023-06-21,61.5139
2023-06-22,60.3817
2023-06-23,56.6093
2023-06-24,56.6093
2023-06-25,56.6093
2023-06-26,57.6973
2023-06-27,61.4884
2023-06-28,63.6514
2023-06-29,65.3873
2023-06-30,63.1796
2023-07-01,63.1796
2023-07-02,63.1796
2023-07-03,63.7042
2023-07-04,63.7042
2023-07-05,62.8931
2023-07-06,59.462
2023-07-07,59.6846
2023-07-08,59.6846
2023-07-09,59.6846
2023-07-10,62.0102
2023-07-11,62.4491
2023-07-12,65.2676
2023-07-13,66.8822
2023-07-14,66.2918
2023-07-15,66.2918
2023-07-16,66.2918
2023-07-17,67.3647
2023-07-18,68.4422
2023-07-19,67.6173
2023-07-20,67.2401
2023-07-21,66.4729
2023-07-22,66.4729
2023-07-23,66.4729
2023-07-24,66.9283
2023-07-25,65.8271
2023-07-26,65.5148
2023-07-27,61.4647
2023-07-28,61.2148
2023-07-29,61.2148
2023-07-30,61.2148
2023-07-31,62.1435
2023-08-01,61.0207
2023-08-02,51.0399
2023-08-03,50.3818
2023-08-04,51.035
2023-08-05,51.035
2023-08-06,51.035
2023-08-07,52.5727
2023-08-08,50.2231
2023-08-09,50.3824
2023-08-10,49.789
2023-08-11,49.789
2023-08-12,49.789
2023-08-13,49.789
2023-08-14,49.8943
2023-08-15,46.7196
2023-08-16,45.8706
2023-08-17,46.1432
2023-08-18,47.3577
2023-08-19,47.3577
2023-08-20,47.3577
2023-08-21,46.552
2023-08-22,45.2702
2023-08-23,49.5429
2023-08-24,49.5066
2023-08-25,49.7355
2023-08-26,49.7355
2023-08-27,49.7355
2023-08-28,50.6231
2023-08-29,52.3635
2023-08-30,53.2528
2023-08-31,53.9202
2023-09-01,55.9791
2023-09-02,55.9791
2023-09-03,55.9791
2023-09-04,55.9791
2023-09-05,52.0535
2023-09-06,50.7472
2023-09-07,51.4725
2023-09-08,51.7434
2023-09-09,51.7434
2023-09-10,51.7434
2023-09-11,52.6419
2023-09-12,53.4986
2023-09-13,49.8913
2023-09-14,48.3056
2023-09-15,48.4328
2023-09-16,48.4328
2023-09-17,48.4328
2023-09-18,47.3878
2023-09-19,47.4779
2023-09-20,49.0587
2023-09-21,47.6596
2023-09-22,48.1234
2023-09-23,48.1234
2023-09-24,48.1234
2023-09-25,48.0353
2023-09-26,44.8515
2023-09-27,46.9375
2023-09-28,51.885
2023-09-29,49.8838
2023-09-30,49.8838
2023-10-01,49.8838
2023-10-02,47.199
2023-10-03,42.0612
2023-10-04,43.4475
2023-10-05,45.0209
2023-10-06,45.7802
2023-10-07,45.7802
2023-10-08,45.7802
2023-10-09,45.6353
2023-10-10,46.5108
2023-10-11,46.0885
2023-10-12,43.9852
2023-10-13,43.4722
2023-10-14,43.4722
2023-10-15,43.4722
2023-10-16,44.4301
2023-10-17,45.3875
2023-10-18,41.7764
2023-10-19,38.2992
2023-10-20,36.7609
2023-10-21,36.7609
2023-10-22,36.7609
2023-10-23,35.5124
2023-10-24,36.4261
2023-10-25,34.2244
2023-10-26,36.9683
2023-10-27,35.2797
2023-10-28,35.2797
2023-10-29,35.2797
2023-10-30,37.1776
2023-10-31,38.9812
2023-11-01,42.4023
2023-11-02,50.3255
2023-11-03,51.7385
2023-11-04,51.7385
2023-11-05,51.7385
2023-11-06,50.293
2023-11-07,47.9502
2023-11-08,48.9209
2023-11-09,50.5891
2023-11-10,52.2676
2023-11-11,52.2676
2023-11-12,52.2676
2023-11-13,51.9811
2023-11-14,56.9549
2023-11-15,58.2668
2023-11-16,58.6276
2023-11-17,58.7694
2023-11-18,58.7694
2023-11-19,58.7694
2023-11-20,56.6017
2023-11-21,54.7075
2023-11-22,55.245
2023-11-23,55.245
2023-11-24,54.6139
2023-11-25,54.6139
2023-11-26,54.6139
2023-11-27,55.5013
2023-11-28,54.481
2023-11-29,55.6943
2023-11-30,56.7219
2023-12-01,58.6731
2023-12-02,58.6731
2023-12-03,58.6731
2023-12-04,58.0078
2023-12-05,58.0078
2023-12-06,56.7679
2023-12-07,60.2211
2023-12-08,61.2775
2023-12-09,61.2775
2023-12-10,61.2775
2023-12-11,61.5791
2023-12-12,64.681
2023-12-13,66.2827
2023-12-14,73.7045
2023-12-15,74.4075
2023-12-16,74.4075
2023-12-17,74.4075
2023-12-18,70.4662
2023-12-19,71.7749
2023-12-20,69.2597
2023-12-21,69.8685
2023-12-22,69.9591
2023-12-23,69.9591
2023-12-24,69.9591
2023-12-25,69.9591
2023-12-26,70.5628
2023-12-27,70.474
2023-12-28,69.1242
2023-12-29,66.028
2023-12-30,66.028
2023-12-31,66.028
2024-01-01,66.028
2024-01-02,65.1353
2024-01-03,58.6511
2024-01-04,59.2577
2024-01-05,59.9914
2024-01-06,59.9914
2024-01-07,59.9914
2024-01-08,62.201
2024-01-09,58.423
2024-01-10,60.2884
2024-01-11,57.4489
2024-01-12,56.2131
2024-01-13,56.2131
2024-01-14,56.2131
2024-01-15,56.2131
2024-01-16,53.418
2024-01-17,52.9174
2024-01-18,52.8214
2024-01-19,54.6105
2024-01-20,54.6105
2024-01-21,54.6105
2024-01-22,56.6098
2024-01-23,53.3261
2024-01-24,52.538
2024-01-25,53.9462
2024-01-26,53.3566
2024-01-27,53.3566
2024-01-28,53.3566
2024-01-29,56.0613
2024-01-30,54.6236
2024-01-31,53.5337
2024-02-01,58.8832
2024-02-02,55.2158
2024-02-03,55.2158
2024-02-04,55.2158
2024-02-05,52.6427
2024-02-06,53.5586
2024-02-07,54.2451
2024-02-08,53.6977
2024-02-09,54.9264
2024-02-10,54.9264
2024-02-11,54.9264
2024-02-12,56.2551
2024-02-13,50.2443
2024-02-14,51.8493
2024-02-15,55.874
2024-02-16,54.6353
2024-02-17,54.6353
2024-02-18,54.6353
2024-02-19,54.6353
2024-02-20,54.1444
2024-02-21,53.1562
2024-02-22,55.5739
2024-02-23,54.2729
2024-02-24,54.2729
2024-02-25,54.2729
2024-02-26,54.0646
2024-02-27,54.1426
2024-02-28,53.4538
2024-02-29,56.4986
2024-03-01,58.0046
2024-03-02,58.0046
2024-03-03,58.0046
2024-03-04,60.3411
2024-03-05,60.9146
2024-03-06,60.2559
2024-03-07,61.6119
2024-03-08,59.2758
2024-03-09,59.2758
2024-03-10,59.2758
2024-03-11,59.5128
2024-03-12,55.1004
2024-03-13,55.7133
2024-03-14,52.6172
2024-03-15,53.7083
2024-03-16,53.7083
2024-03-17,53.7083
2024-03-18,52.6379
2024-03-19,53.541
2024-03-20,55.4325
2024-03-21,57.7864
2024-03-22,56.5698
2024-03-23,56.5698
2024-03-24,56.5698
2024-03-25,55.2685
2024-03-26,56.3336
2024-03-27,59.1785
2024-03-28,59.6705
2024-03-29,59.6705
2024-03-30,59.6705
2024-03-31,59.6705
2024-04-01,58.6947
2024-04-02,57.3434
2024-04-03,57.705
2024-04-04,55.5478
2024-04-05,56.4975
2024-04-06,56.4975
2024-04-07,56.4975
2024-04-08,59.6328
