,TJX US Equity
2023-03-19,42.5223
2023-03-20,45.0983
2023-03-21,47.6317
2023-03-22,44.8864
2023-03-23,43.8242
2023-03-24,44.4766
2023-03-25,44.4766
2023-03-26,44.4766
2023-03-27,45.8588
2023-03-28,48.0368
2023-03-29,48.9077
2023-03-30,49.8288
2023-03-31,53.3341
2023-04-01,53.3341
2023-04-02,53.3341
2023-04-03,54.4689
2023-04-04,53.8726
2023-04-05,52.2586
2023-04-06,52.2832
2023-04-07,52.2832
2023-04-08,52.2832
2023-04-09,52.2832
2023-04-10,53.1097
2023-04-11,52.9946
2023-04-12,48.5337
2023-04-13,49.8647
2023-04-14,49.838
2023-04-15,49.838
2023-04-16,49.838
2023-04-17,50.9771
2023-04-18,51.385
2023-04-19,52.0725
2023-04-20,54.8717
2023-04-21,52.9405
2023-04-22,52.9405
2023-04-23,52.9405
2023-04-24,53.2067
2023-04-25,48.4183
2023-04-26,50.1219
2023-04-27,53.883
2023-04-28,53.5443
2023-04-29,53.5443
2023-04-30,53.5443
2023-05-01,52.132
2023-05-02,51.9054
2023-05-03,50.7641
2023-05-04,48.6344
2023-05-05,52.4656
2023-05-06,52.4656
2023-05-07,52.4656
2023-05-08,52.0722
2023-05-09,52.6752
2023-05-10,51.8575
2023-05-11,52.0793
2023-05-12,54.5958
2023-05-13,54.5958
2023-05-14,54.5958
2023-05-15,55.275
2023-05-16,52.082
2023-05-17,54.029
2023-05-18,54.8607
2023-05-19,55.0709
2023-05-20,55.0709
2023-05-21,55.0709
2023-05-22,52.1799
2023-05-23,49.4368
2023-05-24,47.592
2023-05-25,45.2955
2023-05-26,48.3983
2023-05-27,48.3983
2023-05-28,48.3983
2023-05-29,48.3983
2023-05-30,47.7637
2023-05-31,47.8521
2023-06-01,47.4643
2023-06-02,51.6883
2023-06-03,51.6883
2023-06-04,51.6883
2023-06-05,53.6679
2023-06-06,53.0977
2023-06-07,51.4317
2023-06-08,50.409
2023-06-09,54.6713
2023-06-10,54.6713
2023-06-11,54.6713
2023-06-12,56.2985
2023-06-13,58.5934
2023-06-14,55.2046
2023-06-15,58.6627
2023-06-16,58.0176
2023-06-17,58.0176
2023-06-18,58.0176
2023-06-19,58.0176
2023-06-20,55.5197
2023-06-21,56.5865
2023-06-22,57.9135
2023-06-23,59.1419
2023-06-24,59.1419
2023-06-25,59.1419
2023-06-26,58.1133
2023-06-27,60.3777
2023-06-28,59.9431
2023-06-29,62.1189
2023-06-30,64.0811
2023-07-01,64.0811
2023-07-02,64.0811
2023-07-03,62.3315
2023-07-04,62.3315
2023-07-05,63.2008
2023-07-06,59.3218
2023-07-07,57.1892
2023-07-08,57.1892
2023-07-09,57.1892
2023-07-10,58.9826
2023-07-11,61.2413
2023-07-12,62.1805
2023-07-13,61.2473
2023-07-14,61.186
2023-07-15,61.186
2023-07-16,61.186
2023-07-17,61.5443
2023-07-18,61.6663
2023-07-19,62.5472
2023-07-20,61.9988
2023-07-21,62.3192
2023-07-22,62.3192
2023-07-23,62.3192
2023-07-24,64.4096
2023-07-25,65.7523
2023-07-26,66.0213
2023-07-27,62.5018
2023-07-28,63.3356
2023-07-29,63.3356
2023-07-30,63.3356
2023-07-31,62.1912
2023-08-01,61.6153
2023-08-02,58.9338
2023-08-03,59.9075
2023-08-04,57.932
2023-08-05,57.932
2023-08-06,57.932
2023-08-07,59.9456
2023-08-08,60.6189
2023-08-09,60.5186
2023-08-10,60.4434
2023-08-11,59.2635
2023-08-12,59.2635
2023-08-13,59.2635
2023-08-14,60.0954
2023-08-15,58.3991
2023-08-16,66.3129
2023-08-17,62.7545
2023-08-18,65.0913
2023-08-19,65.0913
2023-08-20,65.0913
2023-08-21,65.2745
2023-08-22,63.4821
2023-08-23,65.2115
2023-08-24,59.7436
2023-08-25,60.7646
2023-08-26,60.7646
2023-08-27,60.7646
2023-08-28,63.5056
2023-08-29,64.7109
2023-08-30,66.6434
2023-08-31,67.1836
2023-09-01,67.4403
2023-09-02,67.4403
2023-09-03,67.4403
2023-09-04,67.4403
2023-09-05,64.1319
2023-09-06,61.5004
2023-09-07,62.7683
2023-09-08,62.7683
2023-09-09,62.7683
2023-09-10,62.7683
2023-09-11,63.014
2023-09-12,64.1433
2023-09-13,65.4878
2023-09-14,66.6588
2023-09-15,62.8711
2023-09-16,62.8711
2023-09-17,62.8711
2023-09-18,61.3044
2023-09-19,58.4706
2023-09-20,57.4765
2023-09-21,53.3633
2023-09-22,53.3368
2023-09-23,53.3368
2023-09-24,53.3368
2023-09-25,50.9798
2023-09-26,49.9895
2023-09-27,50.6004
2023-09-28,54.1491
2023-09-29,52.2984
2023-09-30,52.2984
2023-10-01,52.2984
2023-10-02,51.7754
2023-10-03,49.6439
2023-10-04,50.1301
2023-10-05,49.5827
2023-10-06,51.4875
2023-10-07,51.4875
2023-10-08,51.4875
2023-10-09,51.874
2023-10-10,51.7035
2023-10-11,53.2912
2023-10-12,52.3128
2023-10-13,51.3667
2023-10-14,51.3667
2023-10-15,51.3667
2023-10-16,54.2551
2023-10-17,56.5536
2023-10-18,56.0524
2023-10-19,54.1291
2023-10-20,51.9577
2023-10-21,51.9577
2023-10-22,51.9577
2023-10-23,49.7788
2023-10-24,52.7848
2023-10-25,51.3498
2023-10-26,48.6153
2023-10-27,46.747
2023-10-28,46.747
2023-10-29,46.747
2023-10-30,49.6673
2023-10-31,49.151
2023-11-01,49.1246
2023-11-02,53.8927
2023-11-03,56.35
2023-11-04,56.35
2023-11-05,56.35
2023-11-06,55.9218
2023-11-07,55.6883
2023-11-08,55.6355
2023-11-09,57.1706
2023-11-10,57.5034
2023-11-11,57.5034
2023-11-12,57.5034
2023-11-13,57.306
2023-11-14,60.4865
2023-11-15,51.5235
2023-11-16,48.9335
2023-11-17,50.0844
2023-11-18,50.0844
2023-11-19,50.0844
2023-11-20,51.7595
2023-11-21,50.5805
2023-11-22,52.6687
2023-11-23,52.6687
2023-11-24,52.7157
2023-11-25,52.7157
2023-11-26,52.7157
2023-11-27,50.462
2023-11-28,50.5626
2023-11-29,47.9457
2023-11-30,47.9725
2023-12-01,50.4265
2023-12-02,50.4265
2023-12-03,50.4265
2023-12-04,49.2129
2023-12-05,47.7706
2023-12-06,49.2813
2023-12-07,50.1601
2023-12-08,50.8015
2023-12-09,50.8015
2023-12-10,50.8015
2023-12-11,54.9037
2023-12-12,55.8329
2023-12-13,57.4649
2023-12-14,52.0991
2023-12-15,50.4415
2023-12-16,50.4415
2023-12-17,50.4415
2023-12-18,51.7176
2023-12-19,55.0184
2023-12-20,51.9485
2023-12-21,54.773
2023-12-22,55.7315
2023-12-23,55.7315
2023-12-24,55.7315
2023-12-25,55.7315
2023-12-26,57.5911
2023-12-27,57.5379
2023-12-28,58.4704
2023-12-29,59.5841
2023-12-30,59.5841
2023-12-31,59.5841
2024-01-01,59.5841
2024-01-02,58.0859
2024-01-03,53.9058
2024-01-04,56.1378
2024-01-05,53.4835
2024-01-06,53.4835
2024-01-07,53.4835
2024-01-08,55.7298
2024-01-09,56.2418
2024-01-10,58.277
2024-01-11,60.2784
2024-01-12,59.6913
2024-01-13,59.6913
2024-01-14,59.6913
2024-01-15,59.6913
2024-01-16,61.1845
2024-01-17,57.3148
2024-01-18,57.9835
2024-01-19,59.3557
2024-01-20,59.3557
2024-01-21,59.3557
2024-01-22,58.3826
2024-01-23,58.1959
2024-01-24,57.8949
2024-01-25,59.0114
2024-01-26,60.6868
2024-01-27,60.6868
2024-01-28,60.6868
2024-01-29,60.744
2024-01-30,61.5358
2024-01-31,56.0845
2024-02-01,60.1911
2024-02-02,60.9811
2024-02-03,60.9811
2024-02-04,60.9811
2024-02-05,58.6789
2024-02-06,59.5064
2024-02-07,60.823
2024-02-08,61.757
2024-02-09,62.4386
2024-02-10,62.4386
2024-02-11,62.4386
2024-02-12,60.5215
2024-02-13,60.1792
2024-02-14,58.8616
2024-02-15,60.3722
2024-02-16,60.5667
2024-02-17,60.5667
2024-02-18,60.5667
2024-02-19,60.5667
2024-02-20,58.545
2024-02-21,60.1828
2024-02-22,61.9858
2024-02-23,62.4905
2024-02-24,62.4905
2024-02-25,62.4905
2024-02-26,62.0173
2024-02-27,64.4146
2024-02-28,65.4295
2024-02-29,59.4977
2024-03-01,57.7566
2024-03-02,57.7566
2024-03-03,57.7566
2024-03-04,56.2168
2024-03-05,54.7596
2024-03-06,52.2383
2024-03-07,50.6778
2024-03-08,51.0325
2024-03-09,51.0325
2024-03-10,51.0325
2024-03-11,52.3556
2024-03-12,54.0749
2024-03-13,55.9179
2024-03-14,57.1257
2024-03-15,54.2142
2024-03-16,54.2142
2024-03-17,54.2142
2024-03-18,50.9087
2024-03-19,55.5466
2024-03-20,56.4368
2024-03-21,57.0175
2024-03-22,57.6022
2024-03-23,57.6022
2024-03-24,57.6022
2024-03-25,54.2916
2024-03-26,56.5188
2024-03-27,59.7438
2024-03-28,60.3252
2024-03-29,60.3252
2024-03-30,60.3252
2024-03-31,60.3252
2024-04-01,56.0858
2024-04-02,55.5458
2024-04-03,50.7344
2024-04-04,47.7454
2024-04-05,49.8624
2024-04-06,49.8624
2024-04-07,49.8624
2024-04-08,48.7446
