,LUV US Equity
2023-03-19,36.1687
2023-03-20,36.3805
2023-03-21,40.3136
2023-03-22,37.8903
2023-03-23,36.794
2023-03-24,36.8351
2023-03-25,36.8351
2023-03-26,36.8351
2023-03-27,38.9699
2023-03-28,40.878
2023-03-29,43.9377
2023-03-30,45.3113
2023-03-31,47.8173
2023-04-01,47.8173
2023-04-02,47.8173
2023-04-03,45.2832
2023-04-04,45.3889
2023-04-05,44.9696
2023-04-06,45.0071
2023-04-07,45.0071
2023-04-08,45.0071
2023-04-09,45.0071
2023-04-10,47.1692
2023-04-11,49.0967
2023-04-12,47.5352
2023-04-13,47.4356
2023-04-14,45.654
2023-04-15,45.654
2023-04-16,45.654
2023-04-17,48.0464
2023-04-18,47.2066
2023-04-19,48.6548
2023-04-20,47.8197
2023-04-21,47.6084
2023-04-22,47.6084
2023-04-23,47.6084
2023-04-24,47.6483
2023-04-25,44.5927
2023-04-26,43.3049
2023-04-27,40.1664
2023-04-28,41.9168
2023-04-29,41.9168
2023-04-30,41.9168
2023-05-01,43.1751
2023-05-02,41.2345
2023-05-03,44.6266
2023-05-04,40.2798
2023-05-05,41.7281
2023-05-06,41.7281
2023-05-07,41.7281
2023-05-08,41.531
2023-05-09,41.6938
2023-05-10,40.5548
2023-05-11,39.7765
2023-05-12,38.8064
2023-05-13,38.8064
2023-05-14,38.8064
2023-05-15,40.6559
2023-05-16,39.1688
2023-05-17,44.6699
2023-05-18,44.9772
2023-05-19,43.4783
2023-05-20,43.4783
2023-05-21,43.4783
2023-05-22,42.9844
2023-05-23,43.6467
2023-05-24,41.9456
2023-05-25,43.2175
2023-05-26,44.9234
2023-05-27,44.9234
2023-05-28,44.9234
2023-05-29,44.9234
2023-05-30,45.5426
2023-05-31,45.8366
2023-06-01,43.2164
2023-06-02,47.1632
2023-06-03,47.1632
2023-06-04,47.1632
2023-06-05,46.9172
2023-06-06,48.4663
2023-06-07,50.0141
2023-06-08,49.249
2023-06-09,49.3692
2023-06-10,49.3692
2023-06-11,49.3692
2023-06-12,52.6191
2023-06-13,56.058
2023-06-14,59.4983
2023-06-15,60.6369
2023-06-16,61.4222
2023-06-17,61.4222
2023-06-18,61.4222
2023-06-19,61.4222
2023-06-20,62.5327
2023-06-21,61.979
2023-06-22,61.6496
2023-06-23,60.0001
2023-06-24,60.0001
2023-06-25,60.0001
2023-06-26,60.2203
2023-06-27,63.8923
2023-06-28,64.4892
2023-06-29,65.7663
2023-06-30,66.4426
2023-07-01,66.4426
2023-07-02,66.4426
2023-07-03,68.4977
2023-07-04,68.4977
2023-07-05,68.9246
2023-07-06,68.2864
2023-07-07,69.4802
2023-07-08,69.4802
2023-07-09,69.4802
2023-07-10,71.3475
2023-07-11,72.9549
2023-07-12,69.6479
2023-07-13,62.6108
2023-07-14,59.7963
2023-07-15,59.7963
2023-07-16,59.7963
2023-07-17,59.4305
2023-07-18,60.7283
2023-07-19,62.3456
2023-07-20,61.1917
2023-07-21,61.654
2023-07-22,61.654
2023-07-23,61.654
2023-07-24,61.4313
2023-07-25,54.617
2023-07-26,56.7847
2023-07-27,46.5713
2023-07-28,48.5793
2023-07-29,48.5793
2023-07-30,48.5793
2023-07-31,49.897
2023-08-01,47.8826
2023-08-02,47.7188
2023-08-03,44.7866
2023-08-04,46.2337
2023-08-05,46.2337
2023-08-06,46.2337
2023-08-07,46.968
2023-08-08,49.2674
2023-08-09,48.9537
2023-08-10,49.5876
2023-08-11,49.1665
2023-08-12,49.1665
2023-08-13,49.1665
2023-08-14,48.6476
2023-08-15,47.3995
2023-08-16,46.7937
2023-08-17,44.7523
2023-08-18,44.5194
2023-08-19,44.5194
2023-08-20,44.5194
2023-08-21,43.8407
2023-08-22,42.6135
2023-08-23,42.8891
2023-08-24,41.8494
2023-08-25,41.8494
2023-08-26,41.8494
2023-08-27,41.8494
2023-08-28,41.45
2023-08-29,44.4855
2023-08-30,43.897
2023-08-31,43.797
2023-09-01,43.187
2023-09-02,43.187
2023-09-03,43.187
2023-09-04,43.187
2023-09-05,41.6122
2023-09-06,39.1016
2023-09-07,37.5209
2023-09-08,38.0011
2023-09-09,38.0011
2023-09-10,38.0011
2023-09-11,37.642
2023-09-12,37.2475
2023-09-13,35.7853
2023-09-14,36.5738
2023-09-15,40.3616
2023-09-16,40.3616
2023-09-17,40.3616
2023-09-18,38.4306
2023-09-19,37.9077
2023-09-20,36.722
2023-09-21,36.0051
2023-09-22,35.3214
2023-09-23,35.3214
2023-09-24,35.3214
2023-09-25,33.7368
2023-09-26,31.2575
2023-09-27,32.6198
2023-09-28,34.8117
2023-09-29,34.3883
2023-09-30,34.3883
2023-10-01,34.3883
2023-10-02,35.0421
2023-10-03,33.9344
2023-10-04,36.0796
2023-10-05,36.7335
2023-10-06,35.9722
2023-10-07,35.9722
2023-10-08,35.9722
2023-10-09,34.2
2023-10-10,35.056
2023-10-11,33.6957
2023-10-12,31.5826
2023-10-13,31.3656
2023-10-14,31.3656
2023-10-15,31.3656
2023-10-16,32.7988
2023-10-17,33.8702
2023-10-18,30.7946
2023-10-19,29.943
2023-10-20,29.5082
2023-10-21,29.5082
2023-10-22,29.5082
2023-10-23,30.0644
2023-10-24,29.0373
2023-10-25,28.2688
2023-10-26,27.7372
2023-10-27,25.2784
2023-10-28,25.2784
2023-10-29,25.2784
2023-10-30,26.3716
2023-10-31,25.7302
2023-11-01,25.7302
2023-11-02,31.6397
2023-11-03,34.758
2023-11-04,34.758
2023-11-05,34.758
2023-11-06,34.2492
2023-11-07,34.4244
2023-11-08,36.9172
2023-11-09,34.8759
2023-11-10,34.2936
2023-11-11,34.2936
2023-11-12,34.2936
2023-11-13,34.0767
2023-11-14,40.774
2023-11-15,43.8929
2023-11-16,41.5917
2023-11-17,44.0206
2023-11-18,44.0206
2023-11-19,44.0206
2023-11-20,45.4642
2023-11-21,43.6449
2023-11-22,44.0157
2023-11-23,44.0157
2023-11-24,44.7676
2023-11-25,44.7676
2023-11-26,44.7676
2023-11-27,43.1561
2023-11-28,44.9671
2023-11-29,47.2983
2023-11-30,48.3631
2023-12-01,52.9521
2023-12-02,52.9521
2023-12-03,52.9521
2023-12-04,55.1956
2023-12-05,54.6213
2023-12-06,57.506
2023-12-07,61.1511
2023-12-08,60.7365
2023-12-09,60.7365
2023-12-10,60.7365
2023-12-11,61.5456
2023-12-12,64.2811
2023-12-13,59.0817
2023-12-14,60.8063
2023-12-15,57.7125
2023-12-16,57.7125
2023-12-17,57.7125
2023-12-18,57.5509
2023-12-19,59.1764
2023-12-20,58.0409
2023-12-21,59.6146
2023-12-22,59.1814
2023-12-23,59.1814
2023-12-24,59.1814
2023-12-25,59.1814
2023-12-26,57.664
2023-12-27,57.8556
2023-12-28,58.4074
2023-12-29,56.1698
2023-12-30,56.1698
2023-12-31,56.1698
2024-01-01,56.1698
2024-01-02,54.4436
2024-01-03,49.8118
2024-01-04,52.0481
2024-01-05,56.0359
2024-01-06,56.0359
2024-01-07,56.0359
2024-01-08,55.9176
2024-01-09,56.5502
2024-01-10,57.7726
2024-01-11,58.1783
2024-01-12,53.0293
2024-01-13,53.0293
2024-01-14,53.0293
2024-01-15,53.0293
2024-01-16,53.5318
2024-01-17,51.2263
2024-01-18,57.2247
2024-01-19,57.0734
2024-01-20,57.0734
2024-01-21,57.0734
2024-01-22,57.5666
2024-01-23,60.2093
2024-01-24,60.2093
2024-01-25,57.3142
2024-01-26,56.1505
2024-01-27,56.1505
2024-01-28,56.1505
2024-01-29,56.5158
2024-01-30,56.4348
2024-01-31,55.2059
2024-02-01,56.1605
2024-02-02,56.7847
2024-02-03,56.7847
2024-02-04,56.7847
2024-02-05,54.1806
2024-02-06,58.2679
2024-02-07,57.0746
2024-02-08,61.5417
2024-02-09,61.9538
2024-02-10,61.9538
2024-02-11,61.9538
2024-02-12,62.7286
2024-02-13,61.6039
2024-02-14,64.6781
2024-02-15,65.7478
2024-02-16,64.5175
2024-02-17,64.5175
2024-02-18,64.5175
2024-02-19,64.5175
2024-02-20,64.2068
2024-02-21,65.8591
2024-02-22,64.5002
2024-02-23,62.456
2024-02-24,62.456
2024-02-25,62.456
2024-02-26,63.4206
2024-02-27,64.3677
2024-02-28,64.1356
2024-02-29,63.1926
2024-03-01,61.737
2024-03-02,61.737
2024-03-03,61.737
2024-03-04,62.1731
2024-03-05,63.5555
2024-03-06,63.9811
2024-03-07,64.7476
2024-03-08,61.8722
2024-03-09,61.8722
2024-03-10,61.8722
2024-03-11,59.5677
2024-03-12,42.4586
2024-03-13,41.2856
2024-03-14,40.8719
2024-03-15,41.7247
2024-03-16,41.7247
2024-03-17,41.7247
2024-03-18,40.8611
2024-03-19,41.451
2024-03-20,43.8764
2024-03-21,43.432
2024-03-22,42.7874
2024-03-23,42.7874
2024-03-24,42.7874
2024-03-25,43.0156
2024-03-26,42.7218
2024-03-27,46.0031
2024-03-28,45.7509
2024-03-29,45.7509
2024-03-30,45.7509
2024-03-31,45.7509
2024-04-01,45.7185
2024-04-02,43.0375
2024-04-03,42.1353
2024-04-04,41.9534
2024-04-05,43.5095
2024-04-06,43.5095
2024-04-07,43.5095
2024-04-08,44.7924
