,NPO US Equity
2023-03-21,42.6044
2023-03-22,40.8078
2023-03-23,41.6497
2023-03-24,41.861
2023-03-25,41.861
2023-03-26,41.861
2023-03-27,43.7866
2023-03-28,45.0515
2023-03-29,45.8528
2023-03-30,46.4341
2023-03-31,48.1708
2023-04-01,48.1708
2023-04-02,48.1708
2023-04-03,47.5261
2023-04-04,44.4967
2023-04-05,42.9449
2023-04-06,41.8097
2023-04-07,41.8097
2023-04-08,41.8097
2023-04-09,41.8097
2023-04-10,43.8803
2023-04-11,44.2657
2023-04-12,44.2871
2023-04-13,43.6288
2023-04-14,43.4618
2023-04-15,43.4618
2023-04-16,43.4618
2023-04-17,45.2758
2023-04-18,44.3319
2023-04-19,43.8589
2023-04-20,43.6699
2023-04-21,43.9572
2023-04-22,43.9572
2023-04-23,43.9572
2023-04-24,43.8365
2023-04-25,41.7703
2023-04-26,38.8517
2023-04-27,42.8301
2023-04-28,41.8045
2023-04-29,41.8045
2023-04-30,41.8045
2023-05-01,41.3243
2023-05-02,47.5134
2023-05-03,49.2606
2023-05-04,45.855
2023-05-05,47.7345
2023-05-06,47.7345
2023-05-07,47.7345
2023-05-08,44.7778
2023-05-09,44.6395
2023-05-10,44.3298
2023-05-11,43.5614
2023-05-12,43.5849
2023-05-13,43.5849
2023-05-14,43.5849
2023-05-15,44.2816
2023-05-16,43.4303
2023-05-17,47.5992
2023-05-18,49.6997
2023-05-19,49.9763
2023-05-20,49.9763
2023-05-21,49.9763
2023-05-22,50.2484
2023-05-23,50.8349
2023-05-24,49.9048
2023-05-25,53.461
2023-05-26,55.2789
2023-05-27,55.2789
2023-05-28,55.2789
2023-05-29,55.2789
2023-05-30,54.1396
2023-05-31,51.3225
2023-06-01,52.257
2023-06-02,58.6009
2023-06-03,58.6009
2023-06-04,58.6009
2023-06-05,56.6513
2023-06-06,61.0088
2023-06-07,64.7116
2023-06-08,65.3892
2023-06-09,65.0168
2023-06-10,65.0168
2023-06-11,65.0168
2023-06-12,65.5495
2023-06-13,68.3779
2023-06-14,69.0287
2023-06-15,69.5235
2023-06-16,70.4304
2023-06-17,70.4304
2023-06-18,70.4304
2023-06-19,70.4304
2023-06-20,67.7937
2023-06-21,68.0517
2023-06-22,68.0698
2023-06-23,66.9742
2023-06-24,66.9742
2023-06-25,66.9742
2023-06-26,68.318
2023-06-27,67.997
2023-06-28,69.1408
2023-06-29,71.4587
2023-06-30,71.4173
2023-07-01,71.4173
2023-07-02,71.4173
2023-07-03,71.7448
2023-07-04,71.7448
2023-07-05,71.0334
2023-07-06,69.8205
2023-07-07,69.4215
2023-07-08,69.4215
2023-07-09,69.4215
2023-07-10,70.7226
2023-07-11,70.9993
2023-07-12,72.4616
2023-07-13,73.3965
2023-07-14,73.4138
2023-07-15,73.4138
2023-07-16,73.4138
2023-07-17,74.5281
2023-07-18,75.8197
2023-07-19,74.2073
2023-07-20,73.2149
2023-07-21,66.2981
2023-07-22,66.2981
2023-07-23,66.2981
2023-07-24,66.2277
2023-07-25,66.5654
2023-07-26,64.8165
2023-07-27,64.8165
2023-07-28,64.9561
2023-07-29,64.9561
2023-07-30,64.9561
2023-07-31,66.7616
2023-08-01,67.9607
2023-08-02,65.8003
2023-08-03,64.3987
2023-08-04,62.5993
2023-08-05,62.5993
2023-08-06,62.5993
2023-08-07,63.5818
2023-08-08,49.2814
2023-08-09,54.4159
2023-08-10,56.1451
2023-08-11,56.2632
2023-08-12,56.2632
2023-08-13,56.2632
2023-08-14,53.8624
2023-08-15,53.0718
2023-08-16,52.7062
2023-08-17,50.4704
2023-08-18,48.4461
2023-08-19,48.4461
2023-08-20,48.4461
2023-08-21,49.4423
2023-08-22,49.914
2023-08-23,51.6566
2023-08-24,52.2761
2023-08-25,53.78
2023-08-26,53.78
2023-08-27,53.78
2023-08-28,54.9671
2023-08-29,56.2477
2023-08-30,58.1296
2023-08-31,58.155
2023-09-01,59.1792
2023-09-02,59.1792
2023-09-03,59.1792
2023-09-04,59.1792
2023-09-05,50.215
2023-09-06,49.7908
2023-09-07,46.5371
2023-09-08,46.1303
2023-09-09,46.1303
2023-09-10,46.1303
2023-09-11,47.9728
2023-09-12,47.1912
2023-09-13,45.7796
2023-09-14,48.4074
2023-09-15,48.0438
2023-09-16,48.0438
2023-09-17,48.0438
2023-09-18,46.4643
2023-09-19,47.9119
2023-09-20,43.8153
2023-09-21,44.655
2023-09-22,43.6267
2023-09-23,43.6267
2023-09-24,43.6267
2023-09-25,43.6697
2023-09-26,43.3029
2023-09-27,46.6148
2023-09-28,46.7824
2023-09-29,44.7217
2023-09-30,44.7217
2023-10-01,44.7217
2023-10-02,45.4553
2023-10-03,43.1814
2023-10-04,45.6755
2023-10-05,45.6863
2023-10-06,46.6317
2023-10-07,46.6317
2023-10-08,46.6317
2023-10-09,48.0353
2023-10-10,47.4251
2023-10-11,48.7929
2023-10-12,48.948
2023-10-13,46.9613
2023-10-14,46.9613
2023-10-15,46.9613
2023-10-16,49.8049
2023-10-17,51.1541
2023-10-18,45.7993
2023-10-19,43.5474
2023-10-20,41.8848
2023-10-21,41.8848
2023-10-22,41.8848
2023-10-23,42.4332
2023-10-24,43.4905
2023-10-25,42.3704
2023-10-26,42.6925
2023-10-27,40.4904
2023-10-28,40.4904
2023-10-29,40.4904
2023-10-30,41.2799
2023-10-31,38.0338
2023-11-01,44.3366
2023-11-02,43.9278
2023-11-03,46.5796
2023-11-04,46.5796
2023-11-05,46.5796
2023-11-06,48.2669
2023-11-07,46.2661
2023-11-08,45.4774
2023-11-09,48.3691
2023-11-10,48.4279
2023-11-11,48.4279
2023-11-12,48.4279
2023-11-13,51.8121
2023-11-14,56.4005
2023-11-15,54.0135
2023-11-16,51.5568
2023-11-17,52.5616
2023-11-18,52.5616
2023-11-19,52.5616
2023-11-20,53.4459
2023-11-21,54.3507
2023-11-22,55.2106
2023-11-23,55.2106
2023-11-24,55.1093
2023-11-25,55.1093
2023-11-26,55.1093
2023-11-27,55.3635
2023-11-28,54.6047
2023-11-29,55.2833
2023-11-30,55.1934
2023-12-01,57.9836
2023-12-02,57.9836
2023-12-03,57.9836
2023-12-04,59.2867
2023-12-05,57.9139
2023-12-06,56.2302
2023-12-07,59.7529
2023-12-08,60.0602
2023-12-09,60.0602
2023-12-10,60.0602
2023-12-11,61.8675
2023-12-12,59.9603
2023-12-13,63.3288
2023-12-14,67.1938
2023-12-15,69.2538
2023-12-16,69.2538
2023-12-17,69.2538
2023-12-18,69.5189
2023-12-19,70.0992
2023-12-20,70.0619
2023-12-21,70.9364
2023-12-22,71.7534
2023-12-23,71.7534
2023-12-24,71.7534
2023-12-25,71.7534
2023-12-26,73.5055
2023-12-27,74.0877
2023-12-28,72.4926
2023-12-29,69.7082
2023-12-30,69.7082
2023-12-31,69.7082
2024-01-01,69.7082
2024-01-02,68.4917
2024-01-03,62.0061
2024-01-04,61.0274
2024-01-05,56.4957
2024-01-06,56.4957
2024-01-07,56.4957
2024-01-08,56.5031
2024-01-09,54.901
2024-01-10,55.1467
2024-01-11,56.1355
2024-01-12,55.5127
2024-01-13,55.5127
2024-01-14,55.5127
2024-01-15,55.5127
2024-01-16,55.1187
2024-01-17,54.8537
2024-01-18,60.4828
2024-01-19,59.7508
2024-01-20,59.7508
2024-01-21,59.7508
2024-01-22,62.3501
2024-01-23,62.84
2024-01-24,63.4843
2024-01-25,65.7277
2024-01-26,64.7283
2024-01-27,64.7283
2024-01-28,64.7283
2024-01-29,62.8098
2024-01-30,61.6997
2024-01-31,55.5254
2024-02-01,59.9058
2024-02-02,61.1396
2024-02-03,61.1396
2024-02-04,61.1396
2024-02-05,58.754
2024-02-06,59.3771
2024-02-07,57.3488
2024-02-08,59.4863
2024-02-09,60.7109
2024-02-10,60.7109
2024-02-11,60.7109
2024-02-12,62.9784
2024-02-13,56.5239
2024-02-14,58.3149
2024-02-15,61.8445
2024-02-16,62.1572
2024-02-17,62.1572
2024-02-18,62.1572
2024-02-19,62.1572
2024-02-20,51.6055
2024-02-21,54.1696
2024-02-22,54.92
2024-02-23,55.7498
2024-02-24,55.7498
2024-02-25,55.7498
2024-02-26,55.842
2024-02-27,54.0794
2024-02-28,55.7329
2024-02-29,53.4832
2024-03-01,53.2821
2024-03-02,53.2821
2024-03-03,53.2821
2024-03-04,51.7005
2024-03-05,50.2653
2024-03-06,51.5053
2024-03-07,52.8523
2024-03-08,56.6629
2024-03-09,56.6629
2024-03-10,56.6629
2024-03-11,53.147
2024-03-12,54.088
2024-03-13,53.7403
2024-03-14,52.1337
2024-03-15,52.8298
2024-03-16,52.8298
2024-03-17,52.8298
2024-03-18,51.9196
2024-03-19,52.5507
2024-03-20,55.0299
2024-03-21,57.8733
2024-03-22,55.9252
2024-03-23,55.9252
2024-03-24,55.9252
2024-03-25,54.4027
2024-03-26,54.6967
2024-03-27,58.3522
2024-03-28,59.2416
2024-03-29,59.2416
2024-03-30,59.2416
2024-03-31,59.2416
2024-04-01,56.5334
2024-04-02,55.3612
2024-04-03,56.9695
2024-04-04,57.897
2024-04-05,58.7683
2024-04-06,58.7683
2024-04-07,58.7683
2024-04-08,56.2845
