,SMG US Equity
2023-03-20,49.8355
2023-03-21,51.5633
2023-03-22,49.1869
2023-03-23,46.2298
2023-03-24,46.0342
2023-03-25,46.0342
2023-03-26,46.0342
2023-03-27,47.1591
2023-03-28,45.2181
2023-03-29,47.3342
2023-03-30,46.3573
2023-03-31,49.0949
2023-04-01,49.0949
2023-04-02,49.0949
2023-04-03,50.8912
2023-04-04,52.0457
2023-04-05,50.8199
2023-04-06,50.6567
2023-04-07,50.6567
2023-04-08,50.6567
2023-04-09,50.6567
2023-04-10,55.3478
2023-04-11,55.7435
2023-04-12,53.3208
2023-04-13,52.9553
2023-04-14,52.3193
2023-04-15,52.3193
2023-04-16,52.3193
2023-04-17,53.5223
2023-04-18,53.2775
2023-04-19,52.0247
2023-04-20,48.0871
2023-04-21,49.0812
2023-04-22,49.0812
2023-04-23,49.0812
2023-04-24,50.3982
2023-04-25,47.1164
2023-04-26,43.2523
2023-04-27,45.1252
2023-04-28,45.7811
2023-04-29,45.7811
2023-04-30,45.7811
2023-05-01,49.4785
2023-05-02,48.4175
2023-05-03,43.7751
2023-05-04,43.9282
2023-05-05,46.346
2023-05-06,46.346
2023-05-07,46.346
2023-05-08,51.8417
2023-05-09,49.9787
2023-05-10,50.8666
2023-05-11,50.2949
2023-05-12,46.295
2023-05-13,46.295
2023-05-14,46.295
2023-05-15,48.0643
2023-05-16,46.1305
2023-05-17,48.7739
2023-05-18,49.7851
2023-05-19,49.1628
2023-05-20,49.1628
2023-05-21,49.1628
2023-05-22,48.9855
2023-05-23,48.7602
2023-05-24,47.1468
2023-05-25,46.409
2023-05-26,46.5298
2023-05-27,46.5298
2023-05-28,46.5298
2023-05-29,46.5298
2023-05-30,46.5817
2023-05-31,44.6538
2023-06-01,45.1129
2023-06-02,48.4017
2023-06-03,48.4017
2023-06-04,48.4017
2023-06-05,45.7735
2023-06-06,47.5869
2023-06-07,46.9122
2023-06-08,46.461
2023-06-09,43.8772
2023-06-10,43.8772
2023-06-11,43.8772
2023-06-12,45.8018
2023-06-13,45.8018
2023-06-14,45.6334
2023-06-15,45.0621
2023-06-16,44.9263
2023-06-17,44.9263
2023-06-18,44.9263
2023-06-19,44.9263
2023-06-20,41.5415
2023-06-21,41.5912
2023-06-22,41.418
2023-06-23,40.3565
2023-06-24,40.3565
2023-06-25,40.3565
2023-06-26,40.6549
2023-06-27,45.1577
2023-06-28,44.5367
2023-06-29,45.6711
2023-06-30,47.2532
2023-07-01,47.2532
2023-07-02,47.2532
2023-07-03,49.4941
2023-07-04,49.4941
2023-07-05,48.0384
2023-07-06,47.6072
2023-07-07,50.6616
2023-07-08,50.6616
2023-07-09,50.6616
2023-07-10,50.5795
2023-07-11,57.6682
2023-07-12,56.6579
2023-07-13,54.9968
2023-07-14,51.6825
2023-07-15,51.6825
2023-07-16,51.6825
2023-07-17,51.0269
2023-07-18,50.1424
2023-07-19,52.7072
2023-07-20,52.5493
2023-07-21,52.8519
2023-07-22,52.8519
2023-07-23,52.8519
2023-07-24,52.6483
2023-07-25,52.8583
2023-07-26,54.1963
2023-07-27,53.5081
2023-07-28,55.2494
2023-07-29,55.2494
2023-07-30,55.2494
2023-07-31,54.3904
2023-08-01,55.9406
2023-08-02,41.7134
2023-08-03,40.566
2023-08-04,39.9432
2023-08-05,39.9432
2023-08-06,39.9432
2023-08-07,39.3494
2023-08-08,38.1904
2023-08-09,37.3186
2023-08-10,38.0564
2023-08-11,37.3815
2023-08-12,37.3815
2023-08-13,37.3815
2023-08-14,37.0104
2023-08-15,36.4765
2023-08-16,35.7752
2023-08-17,35.7752
2023-08-18,35.925
2023-08-19,35.925
2023-08-20,35.925
2023-08-21,35.7611
2023-08-22,36.5338
2023-08-23,38.1363
2023-08-24,39.2551
2023-08-25,39.5894
2023-08-26,39.5894
2023-08-27,39.5894
2023-08-28,41.1683
2023-08-29,42.2254
2023-08-30,47.0311
2023-08-31,47.2531
2023-09-01,45.2536
2023-09-02,45.2536
2023-09-03,45.2536
2023-09-04,45.2536
2023-09-05,44.7965
2023-09-06,43.6793
2023-09-07,42.466
2023-09-08,43.2419
2023-09-09,43.2419
2023-09-10,43.2419
2023-09-11,43.7544
2023-09-12,43.7544
2023-09-13,43.873
2023-09-14,45.7989
2023-09-15,46.3668
2023-09-16,46.3668
2023-09-17,46.3668
2023-09-18,44.7685
2023-09-19,43.4274
2023-09-20,42.4775
2023-09-21,40.904
2023-09-22,40.5902
2023-09-23,40.5902
2023-09-24,40.5902
2023-09-25,42.3807
2023-09-26,43.6516
2023-09-27,44.5813
2023-09-28,43.0244
2023-09-29,42.7187
2023-09-30,42.7187
2023-10-01,42.7187
2023-10-02,37.4027
2023-10-03,36.8535
2023-10-04,38.2114
2023-10-05,36.4354
2023-10-06,37.9375
2023-10-07,37.9375
2023-10-08,37.9375
2023-10-09,37.9251
2023-10-10,41.5316
2023-10-11,41.1666
2023-10-12,38.9374
2023-10-13,40.563
2023-10-14,40.563
2023-10-15,40.563
2023-10-16,42.93
2023-10-17,45.55
2023-10-18,44.8929
2023-10-19,40.8058
2023-10-20,40.1177
2023-10-21,40.1177
2023-10-22,40.1177
2023-10-23,36.9317
2023-10-24,39.5954
2023-10-25,40.0262
2023-10-26,39.3251
2023-10-27,39.5893
2023-10-28,39.5893
2023-10-29,39.5893
2023-10-30,39.8795
2023-10-31,38.9631
2023-11-01,52.1612
2023-11-02,51.9216
2023-11-03,54.2005
2023-11-04,54.2005
2023-11-05,54.2005
2023-11-06,52.3405
2023-11-07,51.1717
2023-11-08,49.4779
2023-11-09,46.4398
2023-11-10,48.4062
2023-11-11,48.4062
2023-11-12,48.4062
2023-11-13,48.3931
2023-11-14,54.4014
2023-11-15,57.9656
2023-11-16,56.351
2023-11-17,57.4016
2023-11-18,57.4016
2023-11-19,57.4016
2023-11-20,55.1971
2023-11-21,53.9275
2023-11-22,54.9328
2023-11-23,54.9328
2023-11-24,55.7746
2023-11-25,55.7746
2023-11-26,55.7746
2023-11-27,55.3893
2023-11-28,55.8567
2023-11-29,55.0659
2023-11-30,54.7182
2023-12-01,57.7093
2023-12-02,57.7093
2023-12-03,57.7093
2023-12-04,59.3062
2023-12-05,59.6042
2023-12-06,60.7279
2023-12-07,61.4884
2023-12-08,59.8275
2023-12-09,59.8275
2023-12-10,59.8275
2023-12-11,55.7036
2023-12-12,54.3317
2023-12-13,58.1082
2023-12-14,59.8572
2023-12-15,58.0976
2023-12-16,58.0976
2023-12-17,58.0976
2023-12-18,56.5864
2023-12-19,59.9969
2023-12-20,58.0224
2023-12-21,60.6517
2023-12-22,60.2509
2023-12-23,60.2509
2023-12-24,60.2509
2023-12-25,60.2509
2023-12-26,61.1557
2023-12-27,61.7143
2023-12-28,60.9979
2023-12-29,58.9073
2023-12-30,58.9073
2023-12-31,58.9073
2024-01-01,58.9073
2024-01-02,59.5967
2024-01-03,54.5257
2024-01-04,54.7463
2024-01-05,55.5795
2024-01-06,55.5795
2024-01-07,55.5795
2024-01-08,57.1874
2024-01-09,55.323
2024-01-10,53.9933
2024-01-11,52.3385
2024-01-12,51.0114
2024-01-13,51.0114
2024-01-14,51.0114
2024-01-15,51.0114
2024-01-16,50.3646
2024-01-17,48.9706
2024-01-18,50.2689
2024-01-19,50.9217
2024-01-20,50.9217
2024-01-21,50.9217
2024-01-22,52.1385
2024-01-23,51.8063
2024-01-24,49.0579
2024-01-25,49.0147
2024-01-26,49.3069
2024-01-27,49.3069
2024-01-28,49.3069
2024-01-29,51.0775
2024-01-30,48.3658
2024-01-31,47.0591
2024-02-01,49.6566
2024-02-02,48.9177
2024-02-03,48.9177
2024-02-04,48.9177
2024-02-05,43.6616
2024-02-06,46.1126
2024-02-07,49.0234
2024-02-08,49.7155
2024-02-09,47.2218
2024-02-10,47.2218
2024-02-11,47.2218
2024-02-12,50.1133
2024-02-13,48.0017
2024-02-14,49.5531
2024-02-15,52.5221
2024-02-16,50.013
2024-02-17,50.013
2024-02-18,50.013
2024-02-19,50.013
2024-02-20,49.4277
2024-02-21,49.2721
2024-02-22,51.724
2024-02-23,52.2659
2024-02-24,52.2659
2024-02-25,52.2659
2024-02-26,52.2515
2024-02-27,54.8708
2024-02-28,57.4407
2024-02-29,60.3395
2024-03-01,61.8249
2024-03-02,61.8249
2024-03-03,61.8249
2024-03-04,59.624
2024-03-05,56.9895
2024-03-06,58.8085
2024-03-07,59.956
2024-03-08,61.1553
2024-03-09,61.1553
2024-03-10,61.1553
2024-03-11,57.7553
2024-03-12,57.4077
2024-03-13,58.4215
2024-03-14,57.1491
2024-03-15,60.461
2024-03-16,60.461
2024-03-17,60.461
2024-03-18,58.6361
2024-03-19,59.1853
2024-03-20,61.301
2024-03-21,63.7515
2024-03-22,64.2099
2024-03-23,64.2099
2024-03-24,64.2099
2024-03-25,62.9743
2024-03-26,61.4684
2024-03-27,63.3569
2024-03-28,64.2452
2024-03-29,64.2452
2024-03-30,64.2452
2024-03-31,64.2452
2024-04-01,59.9211
2024-04-02,60.4677
2024-04-03,62.3821
2024-04-04,61.9367
2024-04-05,62.7804
2024-04-06,62.7804
2024-04-07,62.7804
2024-04-08,62.8092
