,PDCO US Equity
2023-03-19,37.598
2023-03-20,43.0512
2023-03-21,48.0447
2023-03-22,45.0128
2023-03-23,44.3945
2023-03-24,45.1255
2023-03-25,45.1255
2023-03-26,45.1255
2023-03-27,45.7161
2023-03-28,45.505
2023-03-29,44.1551
2023-03-30,44.262
2023-03-31,46.5889
2023-04-01,46.5889
2023-04-02,46.5889
2023-04-03,46.3162
2023-04-04,44.6486
2023-04-05,46.7395
2023-04-06,45.6866
2023-04-07,45.6866
2023-04-08,45.6866
2023-04-09,45.6866
2023-04-10,45.4106
2023-04-11,49.3179
2023-04-12,46.9681
2023-04-13,47.4344
2023-04-14,46.4485
2023-04-15,46.4485
2023-04-16,46.4485
2023-04-17,48.096
2023-04-18,46.752
2023-04-19,47.35
2023-04-20,50.6644
2023-04-21,52.387
2023-04-22,52.387
2023-04-23,52.387
2023-04-24,51.6935
2023-04-25,48.238
2023-04-26,47.0887
2023-04-27,50.8256
2023-04-28,50.8256
2023-04-29,50.8256
2023-04-30,50.8256
2023-05-01,51.7617
2023-05-02,48.1208
2023-05-03,48.9853
2023-05-04,45.6523
2023-05-05,48.5685
2023-05-06,48.5685
2023-05-07,48.5685
2023-05-08,46.9509
2023-05-09,46.1124
2023-05-10,47.3913
2023-05-11,48.2051
2023-05-12,48.8194
2023-05-13,48.8194
2023-05-14,48.8194
2023-05-15,51.166
2023-05-16,49.6624
2023-05-17,51.0029
2023-05-18,52.2691
2023-05-19,50.7557
2023-05-20,50.7557
2023-05-21,50.7557
2023-05-22,51.4576
2023-05-23,50.2406
2023-05-24,48.5367
2023-05-25,46.6996
2023-05-26,48.3396
2023-05-27,48.3396
2023-05-28,48.3396
2023-05-29,48.3396
2023-05-30,46.2774
2023-05-31,46.8913
2023-06-01,47.3439
2023-06-02,51.4137
2023-06-03,51.4137
2023-06-04,51.4137
2023-06-05,50.5104
2023-06-06,52.0981
2023-06-07,53.9706
2023-06-08,54.3592
2023-06-09,53.8886
2023-06-10,53.8886
2023-06-11,53.8886
2023-06-12,54.3486
2023-06-13,54.505
2023-06-14,51.2918
2023-06-15,55.3034
2023-06-16,57.9664
2023-06-17,57.9664
2023-06-18,57.9664
2023-06-19,57.9664
2023-06-20,56.5248
2023-06-21,69.9105
2023-06-22,64.2405
2023-06-23,63.683
2023-06-24,63.683
2023-06-25,63.683
2023-06-26,64.815
2023-06-27,66.5697
2023-06-28,66.9352
2023-06-29,68.5931
2023-06-30,68.9156
2023-07-01,68.9156
2023-07-02,68.9156
2023-07-03,65.1119
2023-07-04,65.1119
2023-07-05,63.6027
2023-07-06,63.2708
2023-07-07,62.9312
2023-07-08,62.9312
2023-07-09,62.9312
2023-07-10,63.7086
2023-07-11,65.0022
2023-07-12,64.2299
2023-07-13,64.835
2023-07-14,61.0212
2023-07-15,61.0212
2023-07-16,61.0212
2023-07-17,62.4236
2023-07-18,62.3228
2023-07-19,62.0635
2023-07-20,62.583
2023-07-21,61.7627
2023-07-22,61.7627
2023-07-23,61.7627
2023-07-24,62.3079
2023-07-25,62.5495
2023-07-26,61.2723
2023-07-27,61.8583
2023-07-28,62.4461
2023-07-29,62.4461
2023-07-30,62.4461
2023-07-31,63.7116
2023-08-01,64.3856
2023-08-02,64.4574
2023-08-03,63.9236
2023-08-04,64.974
2023-08-05,64.974
2023-08-06,64.974
2023-08-07,65.9626
2023-08-08,63.557
2023-08-09,64.1368
2023-08-10,62.2913
2023-08-11,64.1114
2023-08-12,64.1114
2023-08-13,64.1114
2023-08-14,66.8131
2023-08-15,63.6412
2023-08-16,61.3803
2023-08-17,61.7705
2023-08-18,64.0975
2023-08-19,64.0975
2023-08-20,64.0975
2023-08-21,62.8841
2023-08-22,61.4897
2023-08-23,62.0438
2023-08-24,61.3266
2023-08-25,60.2139
2023-08-26,60.2139
2023-08-27,60.2139
2023-08-28,61.3242
2023-08-29,57.6741
2023-08-30,45.0658
2023-08-31,42.4699
2023-09-01,43.3856
2023-09-02,43.3856
2023-09-03,43.3856
2023-09-04,43.3856
2023-09-05,41.6184
2023-09-06,41.2987
2023-09-07,40.6528
2023-09-08,39.0048
2023-09-09,39.0048
2023-09-10,39.0048
2023-09-11,40.0216
2023-09-12,39.2032
2023-09-13,36.2063
2023-09-14,38.5809
2023-09-15,38.0481
2023-09-16,38.0481
2023-09-17,38.0481
2023-09-18,37.8454
2023-09-19,41.9517
2023-09-20,43.1625
2023-09-21,43.1237
2023-09-22,44.3138
2023-09-23,44.3138
2023-09-24,44.3138
2023-09-25,45.038
2023-09-26,45.5611
2023-09-27,44.5094
2023-09-28,45.539
2023-09-29,45.2646
2023-09-30,45.2646
2023-10-01,45.2646
2023-10-02,46.2144
2023-10-03,46.3843
2023-10-04,46.7899
2023-10-05,42.9928
2023-10-06,44.5255
2023-10-07,44.5255
2023-10-08,44.5255
2023-10-09,45.0545
2023-10-10,45.5321
2023-10-11,44.4822
2023-10-12,44.7957
2023-10-13,44.9885
2023-10-14,44.9885
2023-10-15,44.9885
2023-10-16,53.1683
2023-10-17,52.6655
2023-10-18,53.4249
2023-10-19,51.5275
2023-10-20,50.7367
2023-10-21,50.7367
2023-10-22,50.7367
2023-10-23,52.8744
2023-10-24,52.9799
2023-10-25,54.9123
2023-10-26,50.2367
2023-10-27,50.5593
2023-10-28,50.5593
2023-10-29,50.5593
2023-10-30,50.834
2023-10-31,51.7766
2023-11-01,54.0801
2023-11-02,49.5269
2023-11-03,54.6605
2023-11-04,54.6605
2023-11-05,54.6605
2023-11-06,51.8788
2023-11-07,50.3775
2023-11-08,50.2271
2023-11-09,49.1646
2023-11-10,51.3934
2023-11-11,51.3934
2023-11-12,51.3934
2023-11-13,53.1791
2023-11-14,58.1256
2023-11-15,56.9883
2023-11-16,58.392
2023-11-17,57.6139
2023-11-18,57.6139
2023-11-19,57.6139
2023-11-20,57.6556
2023-11-21,58.706
2023-11-22,58.8328
2023-11-23,58.8328
2023-11-24,59.8528
2023-11-25,59.8528
2023-11-26,59.8528
2023-11-27,55.9118
2023-11-28,53.3777
2023-11-29,34.3833
2023-11-30,33.037
2023-12-01,38.2865
2023-12-02,38.2865
2023-12-03,38.2865
2023-12-04,36.8629
2023-12-05,38.8997
2023-12-06,38.3824
2023-12-07,38.3573
2023-12-08,39.2217
2023-12-09,39.2217
2023-12-10,39.2217
2023-12-11,39.1136
2023-12-12,39.0301
2023-12-13,40.2175
2023-12-14,42.6153
2023-12-15,41.5681
2023-12-16,41.5681
2023-12-17,41.5681
2023-12-18,41.6118
2023-12-19,44.8912
2023-12-20,44.9743
2023-12-21,47.4326
2023-12-22,46.9624
2023-12-23,46.9624
2023-12-24,46.9624
2023-12-25,46.9624
2023-12-26,47.6643
2023-12-27,48.0409
2023-12-28,47.8825
2023-12-29,47.7197
2023-12-30,47.7197
2023-12-31,47.7197
2024-01-01,47.7197
2024-01-02,48.8001
2024-01-03,49.959
2024-01-04,49.4249
2024-01-05,48.3989
2024-01-06,48.3989
2024-01-07,48.3989
2024-01-08,52.765
2024-01-09,52.9729
2024-01-10,52.3532
2024-01-11,51.8942
2024-01-12,52.8617
2024-01-13,52.8617
2024-01-14,52.8617
2024-01-15,52.8617
2024-01-16,52.8617
2024-01-17,53.2826
2024-01-18,57.1432
2024-01-19,56.2044
2024-01-20,56.2044
2024-01-21,56.2044
2024-01-22,57.0629
2024-01-23,56.1519
2024-01-24,54.0863
2024-01-25,56.3746
2024-01-26,54.6615
2024-01-27,54.6615
2024-01-28,54.6615
2024-01-29,54.7533
2024-01-30,55.0357
2024-01-31,53.5938
2024-02-01,54.6748
2024-02-02,52.9352
2024-02-03,52.9352
2024-02-04,52.9352
2024-02-05,49.361
2024-02-06,48.5896
2024-02-07,46.4854
2024-02-08,48.3582
2024-02-09,47.3006
2024-02-10,47.3006
2024-02-11,47.3006
2024-02-12,49.53
2024-02-13,43.7819
2024-02-14,45.2254
2024-02-15,49.2681
2024-02-16,46.6724
2024-02-17,46.6724
2024-02-18,46.6724
2024-02-19,46.6724
2024-02-20,46.9176
2024-02-21,44.5851
2024-02-22,46.918
2024-02-23,49.1784
2024-02-24,49.1784
2024-02-25,49.1784
2024-02-26,49.9138
2024-02-27,49.3596
2024-02-28,41.0987
2024-02-29,42.7506
2024-03-01,43.9585
2024-03-02,43.9585
2024-03-03,43.9585
2024-03-04,43.0904
2024-03-05,41.8437
2024-03-06,42.2879
2024-03-07,43.1365
2024-03-08,43.8895
2024-03-09,43.8895
2024-03-10,43.8895
2024-03-11,43.8495
2024-03-12,43.037
2024-03-13,43.6847
2024-03-14,42.6397
2024-03-15,44.7716
2024-03-16,44.7716
2024-03-17,44.7716
2024-03-18,42.9103
2024-03-19,43.4081
2024-03-20,46.0575
2024-03-21,45.9213
2024-03-22,45.596
2024-03-23,45.596
2024-03-24,45.596
2024-03-25,45.0301
2024-03-26,44.5535
2024-03-27,48.7612
2024-03-28,48.057
2024-03-29,48.057
2024-03-30,48.057
2024-03-31,48.057
2024-04-01,45.2558
2024-04-02,42.3499
2024-04-03,43.0945
2024-04-04,42.3118
2024-04-05,41.8315
2024-04-06,41.8315
2024-04-07,41.8315
2024-04-08,41.6094
