,ZBRA US Equity
2023-03-17,47.8086
2023-03-18,47.8086
2023-03-19,47.8086
2023-03-20,48.4221
2023-03-21,49.458
2023-03-22,47.7129
2023-03-23,47.9055
2023-03-24,47.8998
2023-03-25,47.8998
2023-03-26,47.8998
2023-03-27,47.9414
2023-03-28,48.3654
2023-03-29,50.3029
2023-03-30,54.1734
2023-03-31,56.5682
2023-04-01,56.5682
2023-04-02,56.5682
2023-04-03,54.4651
2023-04-04,53.5122
2023-04-05,50.8335
2023-04-06,50.8662
2023-04-07,50.8662
2023-04-08,50.8662
2023-04-09,50.8662
2023-04-10,51.3831
2023-04-11,52.0189
2023-04-12,51.1432
2023-04-13,52.6416
2023-04-14,51.5793
2023-04-15,51.5793
2023-04-16,51.5793
2023-04-17,50.6821
2023-04-18,50.7396
2023-04-19,48.0559
2023-04-20,47.3189
2023-04-21,46.4569
2023-04-22,46.4569
2023-04-23,46.4569
2023-04-24,46.5684
2023-04-25,45.1958
2023-04-26,43.989
2023-04-27,45.5025
2023-04-28,47.0662
2023-04-29,47.0662
2023-04-30,47.0662
2023-05-01,46.8599
2023-05-02,37.4796
2023-05-03,38.6932
2023-05-04,41.2013
2023-05-05,44.3877
2023-05-06,44.3877
2023-05-07,44.3877
2023-05-08,45.7898
2023-05-09,43.6316
2023-05-10,44.2005
2023-05-11,42.4154
2023-05-12,42.7398
2023-05-13,42.7398
2023-05-14,42.7398
2023-05-15,44.4109
2023-05-16,43.1707
2023-05-17,45.1124
2023-05-18,47.7848
2023-05-19,48.2847
2023-05-20,48.2847
2023-05-21,48.2847
2023-05-22,48.0677
2023-05-23,45.2693
2023-05-24,42.4488
2023-05-25,41.9808
2023-05-26,43.8746
2023-05-27,43.8746
2023-05-28,43.8746
2023-05-29,43.8746
2023-05-30,45.0043
2023-05-31,43.4634
2023-06-01,44.825
2023-06-02,48.962
2023-06-03,48.962
2023-06-04,48.962
2023-06-05,46.2581
2023-06-06,46.5974
2023-06-07,49.1028
2023-06-08,49.2579
2023-06-09,48.1688
2023-06-10,48.1688
2023-06-11,48.1688
2023-06-12,49.9784
2023-06-13,51.1049
2023-06-14,50.0722
2023-06-15,51.4774
2023-06-16,50.7161
2023-06-17,50.7161
2023-06-18,50.7161
2023-06-19,50.7161
2023-06-20,49.0241
2023-06-21,46.8026
2023-06-22,45.8457
2023-06-23,44.7059
2023-06-24,44.7059
2023-06-25,44.7059
2023-06-26,47.9867
2023-06-27,51.2897
2023-06-28,51.513
2023-06-29,53.2067
2023-06-30,55.4257
2023-07-01,55.4257
2023-07-02,55.4257
2023-07-03,55.5599
2023-07-04,55.5599
2023-07-05,54.247
2023-07-06,53.5921
2023-07-07,54.9351
2023-07-08,54.9351
2023-07-09,54.9351
2023-07-10,58.2838
2023-07-11,59.145
2023-07-12,61.0235
2023-07-13,61.7068
2023-07-14,57.9069
2023-07-15,57.9069
2023-07-16,57.9069
2023-07-17,57.9739
2023-07-18,59.047
2023-07-19,60.5284
2023-07-20,55.0497
2023-07-21,55.6265
2023-07-22,55.6265
2023-07-23,55.6265
2023-07-24,54.1769
2023-07-25,53.7426
2023-07-26,55.2432
2023-07-27,52.7196
2023-07-28,52.6267
2023-07-29,52.6267
2023-07-30,52.6267
2023-07-31,55.4781
2023-08-01,40.283
2023-08-02,37.558
2023-08-03,40.1414
2023-08-04,40.7034
2023-08-05,40.7034
2023-08-06,40.7034
2023-08-07,40.0386
2023-08-08,41.726
2023-08-09,43.0077
2023-08-10,42.4411
2023-08-11,44.4397
2023-08-12,44.4397
2023-08-13,44.4397
2023-08-14,45.0212
2023-08-15,46.2696
2023-08-16,45.7377
2023-08-17,45.7661
2023-08-18,47.644
2023-08-19,47.644
2023-08-20,47.644
2023-08-21,46.4009
2023-08-22,46.9893
2023-08-23,47.2284
2023-08-24,46.0025
2023-08-25,46.8479
2023-08-26,46.8479
2023-08-27,46.8479
2023-08-28,47.3758
2023-08-29,48.6079
2023-08-30,50.4955
2023-08-31,49.1336
2023-09-01,49.4569
2023-09-02,49.4569
2023-09-03,49.4569
2023-09-04,49.4569
2023-09-05,48.5401
2023-09-06,48.242
2023-09-07,45.5355
2023-09-08,43.1161
2023-09-09,43.1161
2023-09-10,43.1161
2023-09-11,42.6396
2023-09-12,41.6109
2023-09-13,41.2745
2023-09-14,43.2121
2023-09-15,42.148
2023-09-16,42.148
2023-09-17,42.148
2023-09-18,42.924
2023-09-19,42.5895
2023-09-20,37.7607
2023-09-21,35.9173
2023-09-22,35.5333
2023-09-23,35.5333
2023-09-24,35.5333
2023-09-25,35.996
2023-09-26,34.91
2023-09-27,35.8419
2023-09-28,40.7721
2023-09-29,40.6718
2023-09-30,40.6718
2023-10-01,40.6718
2023-10-02,39.8077
2023-10-03,38.8365
2023-10-04,39.1205
2023-10-05,36.6931
2023-10-06,37.3206
2023-10-07,37.3206
2023-10-08,37.3206
2023-10-09,36.9533
2023-10-10,36.9
2023-10-11,35.3654
2023-10-12,33.6286
2023-10-13,32.589
2023-10-14,32.589
2023-10-15,32.589
2023-10-16,36.7139
2023-10-17,36.1511
2023-10-18,35.0641
2023-10-19,34.2037
2023-10-20,33.8089
2023-10-21,33.8089
2023-10-22,33.8089
2023-10-23,34.2126
2023-10-24,34.5585
2023-10-25,32.5588
2023-10-26,35.8085
2023-10-27,37.054
2023-10-28,37.054
2023-10-29,37.054
2023-10-30,38.4164
2023-10-31,38.3038
2023-11-01,34.7583
2023-11-02,39.3335
2023-11-03,42.7013
2023-11-04,42.7013
2023-11-05,42.7013
2023-11-06,40.09
2023-11-07,41.0006
2023-11-08,40.4962
2023-11-09,39.2718
2023-11-10,40.9949
2023-11-11,40.9949
2023-11-12,40.9949
2023-11-13,39.8539
2023-11-14,45.5815
2023-11-15,46.1104
2023-11-16,45.5886
2023-11-17,46.6602
2023-11-18,46.6602
2023-11-19,46.6602
2023-11-20,47.717
2023-11-21,48.5003
2023-11-22,49.9318
2023-11-23,49.9318
2023-11-24,51.1771
2023-11-25,51.1771
2023-11-26,51.1771
2023-11-27,52.2137
2023-11-28,53.1666
2023-11-29,54.2447
2023-11-30,54.388
2023-12-01,56.0638
2023-12-02,56.0638
2023-12-03,56.0638
2023-12-04,55.1492
2023-12-05,52.739
2023-12-06,52.6298
2023-12-07,52.1922
2023-12-08,53.4814
2023-12-09,53.4814
2023-12-10,53.4814
2023-12-11,55.0051
2023-12-12,54.8625
2023-12-13,57.0183
2023-12-14,66.1908
2023-12-15,65.1636
2023-12-16,65.1636
2023-12-17,65.1636
2023-12-18,63.3654
2023-12-19,64.1662
2023-12-20,60.2808
2023-12-21,61.4256
2023-12-22,62.6592
2023-12-23,62.6592
2023-12-24,62.6592
2023-12-25,62.6592
2023-12-26,64.4082
2023-12-27,64.4902
2023-12-28,64.258
2023-12-29,63.1778
2023-12-30,63.1778
2023-12-31,63.1778
2024-01-01,63.1778
2024-01-02,60.396
2024-01-03,53.3711
2024-01-04,53.5338
2024-01-05,53.4138
2024-01-06,53.4138
2024-01-07,53.4138
2024-01-08,56.4438
2024-01-09,54.417
2024-01-10,53.9131
2024-01-11,53.8074
2024-01-12,51.1443
2024-01-13,51.1443
2024-01-14,51.1443
2024-01-15,51.1443
2024-01-16,48.9668
2024-01-17,47.2739
2024-01-18,51.4345
2024-01-19,51.2338
2024-01-20,51.2338
2024-01-21,51.2338
2024-01-22,53.2998
2024-01-23,53.8606
2024-01-24,53.0284
2024-01-25,54.1058
2024-01-26,51.997
2024-01-27,51.997
2024-01-28,51.997
2024-01-29,53.4608
2024-01-30,51.3002
2024-01-31,46.8662
2024-02-01,48.1118
2024-02-02,49.6647
2024-02-03,49.6647
2024-02-04,49.6647
2024-02-05,47.9765
2024-02-06,48.1502
2024-02-07,50.0475
2024-02-08,50.0516
2024-02-09,52.4572
2024-02-10,52.4572
2024-02-11,52.4572
2024-02-12,54.8355
2024-02-13,49.333
2024-02-14,51.9585
2024-02-15,60.9584
2024-02-16,57.9354
2024-02-17,57.9354
2024-02-18,57.9354
2024-02-19,57.9354
2024-02-20,56.6969
2024-02-21,57.3647
2024-02-22,58.6956
2024-02-23,57.0574
2024-02-24,57.0574
2024-02-25,57.0574
2024-02-26,57.8887
2024-02-27,57.0403
2024-02-28,55.932
2024-02-29,57.832
2024-03-01,60.5109
2024-03-02,60.5109
2024-03-03,60.5109
2024-03-04,61.0177
2024-03-05,58.2805
2024-03-06,59.0109
2024-03-07,59.3667
2024-03-08,57.0385
2024-03-09,57.0385
2024-03-10,57.0385
2024-03-11,56.1426
2024-03-12,57.6613
2024-03-13,57.291
2024-03-14,56.2066
2024-03-15,57.4547
2024-03-16,57.4547
2024-03-17,57.4547
2024-03-18,57.4884
2024-03-19,57.1562
2024-03-20,57.3588
2024-03-21,60.2592
2024-03-22,58.6443
2024-03-23,58.6443
2024-03-24,58.6443
2024-03-25,60.6054
2024-03-26,57.7465
2024-03-27,60.0581
2024-03-28,60.7097
2024-03-29,60.7097
2024-03-30,60.7097
2024-03-31,60.7097
2024-04-01,60.5126
2024-04-02,58.5032
2024-04-03,56.8751
2024-04-04,56.9445
2024-04-05,55.8029
2024-04-06,55.8029
2024-04-07,55.8029
2024-04-08,57.9943
