,EXEL US Equity
2023-03-19,53.3834
2023-03-20,58.221
2023-03-21,59.5569
2023-03-22,57.4965
2023-03-23,57.6132
2023-03-24,58.4972
2023-03-25,58.4972
2023-03-26,58.4972
2023-03-27,59.5446
2023-03-28,60.1799
2023-03-29,62.5056
2023-03-30,59.428
2023-03-31,62.5049
2023-04-01,62.5049
2023-04-02,62.5049
2023-04-03,62.8566
2023-04-04,63.2136
2023-04-05,64.908
2023-04-06,67.5881
2023-04-07,67.5881
2023-04-08,67.5881
2023-04-09,67.5881
2023-04-10,64.3975
2023-04-11,64.1435
2023-04-12,59.3789
2023-04-13,60.1573
2023-04-14,58.7596
2023-04-15,58.7596
2023-04-16,58.7596
2023-04-17,60.297
2023-04-18,55.7727
2023-04-19,55.885
2023-04-20,54.1088
2023-04-21,54.7045
2023-04-22,54.7045
2023-04-23,54.7045
2023-04-24,53.2042
2023-04-25,53.5182
2023-04-26,50.7027
2023-04-27,48.8421
2023-04-28,49.7282
2023-04-29,49.7282
2023-04-30,49.7282
2023-05-01,53.1504
2023-05-02,53.1504
2023-05-03,55.4761
2023-05-04,57.0434
2023-05-05,57.0434
2023-05-06,57.0434
2023-05-07,57.0434
2023-05-08,53.6734
2023-05-09,54.8985
2023-05-10,55.8052
2023-05-11,55.5741
2023-05-12,54.2566
2023-05-13,54.2566
2023-05-14,54.2566
2023-05-15,56.2751
2023-05-16,53.4538
2023-05-17,54.2237
2023-05-18,57.1564
2023-05-19,57.5084
2023-05-20,57.5084
2023-05-21,57.5084
2023-05-22,57.3459
2023-05-23,53.8815
2023-05-24,53.8433
2023-05-25,51.6079
2023-05-26,52.3023
2023-05-27,52.3023
2023-05-28,52.3023
2023-05-29,52.3023
2023-05-30,51.3869
2023-05-31,53.2898
2023-06-01,54.0478
2023-06-02,52.4469
2023-06-03,52.4469
2023-06-04,52.4469
2023-06-05,54.4698
2023-06-06,54.7445
2023-06-07,52.6892
2023-06-08,53.27
2023-06-09,52.0311
2023-06-10,52.0311
2023-06-11,52.0311
2023-06-12,51.129
2023-06-13,51.99
2023-06-14,48.6073
2023-06-15,51.1143
2023-06-16,51.0338
2023-06-17,51.0338
2023-06-18,51.0338
2023-06-19,51.0338
2023-06-20,49.8167
2023-06-21,50.3879
2023-06-22,56.7215
2023-06-23,56.5498
2023-06-24,56.5498
2023-06-25,56.5498
2023-06-26,53.2172
2023-06-27,50.6688
2023-06-28,49.6258
2023-06-29,49.4004
2023-06-30,50.5619
2023-07-01,50.5619
2023-07-02,50.5619
2023-07-03,50.7179
2023-07-04,50.7179
2023-07-05,49.9836
2023-07-06,52.2865
2023-07-07,52.1153
2023-07-08,52.1153
2023-07-09,52.1153
2023-07-10,50.0798
2023-07-11,51.1489
2023-07-12,52.5244
2023-07-13,52.3451
2023-07-14,52.6794
2023-07-15,52.6794
2023-07-16,52.6794
2023-07-17,50.8346
2023-07-18,51.7951
2023-07-19,53.8308
2023-07-20,56.447
2023-07-21,54.6981
2023-07-22,54.6981
2023-07-23,54.6981
2023-07-24,56.256
2023-07-25,55.0803
2023-07-26,55.4813
2023-07-27,53.3148
2023-07-28,55.3638
2023-07-29,55.3638
2023-07-30,55.3638
2023-07-31,53.991
2023-08-01,53.2111
2023-08-02,58.6899
2023-08-03,61.4521
2023-08-04,56.8633
2023-08-05,56.8633
2023-08-06,56.8633
2023-08-07,56.6845
2023-08-08,58.3762
2023-08-09,59.1681
2023-08-10,62.4334
2023-08-11,64.4846
2023-08-12,64.4846
2023-08-13,64.4846
2023-08-14,64.3863
2023-08-15,64.6649
2023-08-16,62.2471
2023-08-17,59.1943
2023-08-18,59.8312
2023-08-19,59.8312
2023-08-20,59.8312
2023-08-21,61.509
2023-08-22,62.1749
2023-08-23,63.7666
2023-08-24,63.7666
2023-08-25,65.1611
2023-08-26,65.1611
2023-08-27,65.1611
2023-08-28,66.2257
2023-08-29,67.4182
2023-08-30,67.9503
2023-08-31,66.7105
2023-09-01,68.5965
2023-09-02,68.5965
2023-09-03,68.5965
2023-09-04,68.5965
2023-09-05,63.5918
2023-09-06,63.0853
2023-09-07,61.0724
2023-09-08,61.6421
2023-09-09,61.6421
2023-09-10,61.6421
2023-09-11,60.4223
2023-09-12,61.0861
2023-09-13,61.5531
2023-09-14,62.2888
2023-09-15,57.5269
2023-09-16,57.5269
2023-09-17,57.5269
2023-09-18,53.3109
2023-09-19,53.8434
2023-09-20,54.5332
2023-09-21,55.0733
2023-09-22,54.1231
2023-09-23,54.1231
2023-09-24,54.1231
2023-09-25,56.8206
2023-09-26,56.0414
2023-09-27,59.2229
2023-09-28,60.5649
2023-09-29,55.4662
2023-09-30,55.4662
2023-10-01,55.4662
2023-10-02,57.974
2023-10-03,55.0283
2023-10-04,54.026
2023-10-05,56.6146
2023-10-06,57.1402
2023-10-07,57.1402
2023-10-08,57.1402
2023-10-09,51.2766
2023-10-10,52.1122
2023-10-11,51.2783
2023-10-12,49.3472
2023-10-13,50.2419
2023-10-14,50.2419
2023-10-15,50.2419
2023-10-16,51.7836
2023-10-17,53.281
2023-10-18,49.9923
2023-10-19,46.4087
2023-10-20,48.4664
2023-10-21,48.4664
2023-10-22,48.4664
2023-10-23,38.348
2023-10-24,40.8217
2023-10-25,42.6083
2023-10-26,49.1387
2023-10-27,45.3403
2023-10-28,45.3403
2023-10-29,45.3403
2023-10-30,45.5607
2023-10-31,47.4779
2023-11-01,49.7279
2023-11-02,45.5498
2023-11-03,49.8138
2023-11-04,49.8138
2023-11-05,49.8138
2023-11-06,49.0825
2023-11-07,50.3548
2023-11-08,48.6322
2023-11-09,49.972
2023-11-10,49.8758
2023-11-11,49.8758
2023-11-12,49.8758
2023-11-13,49.5799
2023-11-14,51.7046
2023-11-15,50.981
2023-11-16,49.6962
2023-11-17,50.471
2023-11-18,50.471
2023-11-19,50.471
2023-11-20,49.4211
2023-11-21,50.9515
2023-11-22,52.3903
2023-11-23,52.3903
2023-11-24,53.3014
2023-11-25,53.3014
2023-11-26,53.3014
2023-11-27,52.8942
2023-11-28,49.749
2023-11-29,50.9347
2023-11-30,53.7082
2023-12-01,54.3508
2023-12-02,54.3508
2023-12-03,54.3508
2023-12-04,56.6948
2023-12-05,53.45
2023-12-06,53.7434
2023-12-07,54.0431
2023-12-08,54.0944
2023-12-09,54.0944
2023-12-10,54.0944
2023-12-11,54.3578
2023-12-12,57.952
2023-12-13,61.5219
2023-12-14,59.7306
2023-12-15,60.1592
2023-12-16,60.1592
2023-12-17,60.1592
2023-12-18,59.6991
2023-12-19,61.8548
2023-12-20,57.8831
2023-12-21,59.0245
2023-12-22,60.9608
2023-12-23,60.9608
2023-12-24,60.9608
2023-12-25,60.9608
2023-12-26,61.2899
2023-12-27,61.4161
2023-12-28,61.76
2023-12-29,60.7794
2023-12-30,60.7794
2023-12-31,60.7794
2024-01-01,60.7794
2024-01-02,60.3545
2024-01-03,59.0034
2024-01-04,58.0831
2024-01-05,55.5328
2024-01-06,55.5328
2024-01-07,55.5328
2024-01-08,51.1383
2024-01-09,54.9815
2024-01-10,52.5787
2024-01-11,50.0931
2024-01-12,51.6179
2024-01-13,51.6179
2024-01-14,51.6179
2024-01-15,51.6179
2024-01-16,50.7332
2024-01-17,50.7332
2024-01-18,49.2101
2024-01-19,50.408
2024-01-20,50.408
2024-01-21,50.408
2024-01-22,51.3131
2024-01-23,51.1321
2024-01-24,48.2005
2024-01-25,48.0865
2024-01-26,48.2764
2024-01-27,48.2764
2024-01-28,48.2764
2024-01-29,46.9149
2024-01-30,46.9149
2024-01-31,46.128
2024-02-01,46.0665
2024-02-02,44.4722
2024-02-03,44.4722
2024-02-04,44.4722
2024-02-05,43.9277
2024-02-06,47.1269
2024-02-07,38.4246
2024-02-08,38.3802
2024-02-09,38.7466
2024-02-10,38.7466
2024-02-11,38.7466
2024-02-12,40.0013
2024-02-13,39.2191
2024-02-14,40.4242
2024-02-15,41.9135
2024-02-16,41.3257
2024-02-17,41.3257
2024-02-18,41.3257
2024-02-19,41.3257
2024-02-20,42.4639
2024-02-21,43.1484
2024-02-22,43.0895
2024-02-23,48.9977
2024-02-24,48.9977
2024-02-25,48.9977
2024-02-26,51.7169
2024-02-27,50.1101
2024-02-28,51.3607
2024-02-29,51.2942
2024-03-01,53.4159
2024-03-02,53.4159
2024-03-03,53.4159
2024-03-04,55.2545
2024-03-05,53.2217
2024-03-06,53.947
2024-03-07,51.9341
2024-03-08,52.6897
2024-03-09,52.6897
2024-03-10,52.6897
2024-03-11,54.2401
2024-03-12,55.6242
2024-03-13,57.8054
2024-03-14,54.4536
2024-03-15,56.55
2024-03-16,56.55
2024-03-17,56.55
2024-03-18,57.587
2024-03-19,59.1784
2024-03-20,60.4078
2024-03-21,61.4585
2024-03-22,60.3539
2024-03-23,60.3539
2024-03-24,60.3539
2024-03-25,59.7194
2024-03-26,58.9976
2024-03-27,60.3739
2024-03-28,59.3031
2024-03-29,59.3031
2024-03-30,59.3031
2024-03-31,59.3031
2024-04-01,58.8876
2024-04-02,56.1212
2024-04-03,58.2117
2024-04-04,56.6172
2024-04-05,53.9422
2024-04-06,53.9422
2024-04-07,53.9422
2024-04-08,55.2544
