,UAL US Equity
2023-03-22,42.2235
2023-03-23,40.5966
2023-03-24,40.1823
2023-03-25,40.1823
2023-03-26,40.1823
2023-03-27,41.3786
2023-03-28,42.3452
2023-03-29,44.4809
2023-03-30,44.9584
2023-03-31,46.0388
2023-04-01,46.0388
2023-04-02,46.0388
2023-04-03,44.5318
2023-04-04,43.2147
2023-04-05,42.398
2023-04-06,43.7564
2023-04-07,43.7564
2023-04-08,43.7564
2023-04-09,43.7564
2023-04-10,44.7617
2023-04-11,47.2321
2023-04-12,42.4761
2023-04-13,43.5581
2023-04-14,43.0835
2023-04-15,43.0835
2023-04-16,43.0835
2023-04-17,44.5621
2023-04-18,45.9133
2023-04-19,51.854
2023-04-20,49.4533
2023-04-21,48.7095
2023-04-22,48.7095
2023-04-23,48.7095
2023-04-24,47.8299
2023-04-25,45.4775
2023-04-26,44.8515
2023-04-27,46.275
2023-04-28,48.1037
2023-04-29,48.1037
2023-04-30,48.1037
2023-05-01,49.228
2023-05-02,49.4509
2023-05-03,49.3575
2023-05-04,46.522
2023-05-05,50.1139
2023-05-06,50.1139
2023-05-07,50.1139
2023-05-08,51.968
2023-05-09,52.8316
2023-05-10,51.2308
2023-05-11,50.4032
2023-05-12,50.4032
2023-05-13,50.4032
2023-05-14,50.4032
2023-05-15,50.6359
2023-05-16,50.9336
2023-05-17,55.3873
2023-05-18,56.0408
2023-05-19,54.7525
2023-05-20,54.7525
2023-05-21,54.7525
2023-05-22,54.4671
2023-05-23,55.3196
2023-05-24,52.6378
2023-05-25,54.1946
2023-05-26,53.7046
2023-05-27,53.7046
2023-05-28,53.7046
2023-05-29,53.7046
2023-05-30,55.135
2023-05-31,53.8835
2023-06-01,53.7561
2023-06-02,55.8938
2023-06-03,55.8938
2023-06-04,55.8938
2023-06-05,55.3114
2023-06-06,56.3504
2023-06-07,57.5074
2023-06-08,58.4195
2023-06-09,59.4513
2023-06-10,59.4513
2023-06-11,59.4513
2023-06-12,61.0683
2023-06-13,64.189
2023-06-14,64.44
2023-06-15,64.8068
2023-06-16,64.5671
2023-06-17,64.5671
2023-06-18,64.5671
2023-06-19,64.5671
2023-06-20,62.1885
2023-06-21,62.4568
2023-06-22,62.8206
2023-06-23,61.5858
2023-06-24,61.5858
2023-06-25,61.5858
2023-06-26,62.8511
2023-06-27,67.3509
2023-06-28,67.7534
2023-06-29,60.3925
2023-06-30,62.282
2023-07-01,62.282
2023-07-02,62.282
2023-07-03,62.587
2023-07-04,62.587
2023-07-05,63.5031
2023-07-06,60.2628
2023-07-07,61.876
2023-07-08,61.876
2023-07-09,61.876
2023-07-10,63.367
2023-07-11,62.9605
2023-07-12,60.8605
2023-07-13,60.4063
2023-07-14,55.6308
2023-07-15,55.6308
2023-07-16,55.6308
2023-07-17,55.6067
2023-07-18,58.3289
2023-07-19,58.347
2023-07-20,61.4153
2023-07-21,63.0689
2023-07-22,63.0689
2023-07-23,63.0689
2023-07-24,59.1599
2023-07-25,54.9756
2023-07-26,55.5937
2023-07-27,52.788
2023-07-28,54.4403
2023-07-29,54.4403
2023-07-30,54.4403
2023-07-31,54.6926
2023-08-01,52.4391
2023-08-02,51.2125
2023-08-03,50.1633
2023-08-04,50.5944
2023-08-05,50.5944
2023-08-06,50.5944
2023-08-07,53.2069
2023-08-08,55.4043
2023-08-09,51.7207
2023-08-10,51.3532
2023-08-11,49.9459
2023-08-12,49.9459
2023-08-13,49.9459
2023-08-14,50.0485
2023-08-15,48.0708
2023-08-16,46.8467
2023-08-17,44.5922
2023-08-18,43.8041
2023-08-19,43.8041
2023-08-20,43.8041
2023-08-21,45.0425
2023-08-22,44.6583
2023-08-23,46.9068
2023-08-24,44.9581
2023-08-25,44.078
2023-08-26,44.078
2023-08-27,44.078
2023-08-28,44.6868
2023-08-29,47.2758
2023-08-30,46.9008
2023-08-31,46.2888
2023-09-01,46.0957
2023-09-02,46.0957
2023-09-03,46.0957
2023-09-04,46.0957
2023-09-05,43.4891
2023-09-06,43.2261
2023-09-07,41.8955
2023-09-08,41.4159
2023-09-09,41.4159
2023-09-10,41.4159
2023-09-11,42.1298
2023-09-12,41.9395
2023-09-13,38.3366
2023-09-14,37.6526
2023-09-15,38.5115
2023-09-16,38.5115
2023-09-17,38.5115
2023-09-18,36.5226
2023-09-19,38.3988
2023-09-20,36.7766
2023-09-21,35.5923
2023-09-22,34.5279
2023-09-23,34.5279
2023-09-24,34.5279
2023-09-25,34.2884
2023-09-26,33.8032
2023-09-27,32.742
2023-09-28,33.7142
2023-09-29,33.6962
2023-09-30,33.6962
2023-10-01,33.6962
2023-10-02,32.4768
2023-10-03,30.6382
2023-10-04,33.7696
2023-10-05,33.6091
2023-10-06,35.3747
2023-10-07,35.3747
2023-10-08,35.3747
2023-10-09,31.8048
2023-10-10,33.8692
2023-10-11,35.8772
2023-10-12,33.8221
2023-10-13,32.0515
2023-10-14,32.0515
2023-10-15,32.0515
2023-10-16,34.6572
2023-10-17,36.4923
2023-10-18,30.6386
2023-10-19,30.3658
2023-10-20,29.1638
2023-10-21,29.1638
2023-10-22,29.1638
2023-10-23,30.0475
2023-10-24,29.73
2023-10-25,29.3424
2023-10-26,29.5717
2023-10-27,28.1926
2023-10-28,28.1926
2023-10-29,28.1926
2023-10-30,31.1245
2023-10-31,31.7966
2023-11-01,31.4938
2023-11-02,34.7406
2023-11-03,39.6884
2023-11-04,39.6884
2023-11-05,39.6884
2023-11-06,38.3535
2023-11-07,39.1161
2023-11-08,41.8978
2023-11-09,40.5322
2023-11-10,42.3413
2023-11-11,42.3413
2023-11-12,42.3413
2023-11-13,42.6645
2023-11-14,45.9795
2023-11-15,47.3676
2023-11-16,45.9287
2023-11-17,47.1368
2023-11-18,47.1368
2023-11-19,47.1368
2023-11-20,47.7905
2023-11-21,46.4646
2023-11-22,47.4016
2023-11-23,47.4016
2023-11-24,47.188
2023-11-25,47.188
2023-11-26,47.188
2023-11-27,45.9969
2023-11-28,45.404
2023-11-29,46.2356
2023-11-30,46.6702
2023-12-01,49.0559
2023-12-02,49.0559
2023-12-03,49.0559
2023-12-04,49.8298
2023-12-05,47.3578
2023-12-06,50.9823
2023-12-07,51.8273
2023-12-08,51.0276
2023-12-09,51.0276
2023-12-10,51.0276
2023-12-11,49.9016
2023-12-12,51.3639
2023-12-13,52.6352
2023-12-14,57.453
2023-12-15,57.423
2023-12-16,57.423
2023-12-17,57.423
2023-12-18,53.784
2023-12-19,54.0011
2023-12-20,50.6122
2023-12-21,53.985
2023-12-22,53.9034
2023-12-23,53.9034
2023-12-24,53.9034
2023-12-25,53.9034
2023-12-26,52.6144
2023-12-27,51.6628
2023-12-28,52.2751
2023-12-29,50.3241
2023-12-30,50.3241
2023-12-31,50.3241
2024-01-01,50.3241
2024-01-02,48.8885
2024-01-03,45.9033
2024-01-04,48.4743
2024-01-05,51.731
2024-01-06,51.731
2024-01-07,51.731
2024-01-08,54.4114
2024-01-09,55.7694
2024-01-10,57.2976
2024-01-11,57.821
2024-01-12,46.6328
2024-01-13,46.6328
2024-01-14,46.6328
2024-01-15,46.6328
2024-01-16,45.0137
2024-01-17,43.1012
2024-01-18,47.2726
2024-01-19,45.5367
2024-01-20,45.5367
2024-01-21,45.5367
2024-01-22,44.8728
2024-01-23,49.105
2024-01-24,49.7891
2024-01-25,53.6899
2024-01-26,52.8682
2024-01-27,52.8682
2024-01-28,52.8682
2024-01-29,51.9454
2024-01-30,51.0833
2024-01-31,50.5185
2024-02-01,50.7599
2024-02-02,50.4839
2024-02-03,50.4839
2024-02-04,50.4839
2024-02-05,47.6784
2024-02-06,50.2443
2024-02-07,50.3475
2024-02-08,51.0618
2024-02-09,52.5368
2024-02-10,52.5368
2024-02-11,52.5368
2024-02-12,53.9327
2024-02-13,50.797
2024-02-14,53.2283
2024-02-15,53.2283
2024-02-16,51.3435
2024-02-17,51.3435
2024-02-18,51.3435
2024-02-19,51.3435
2024-02-20,54.2747
2024-02-21,55.3905
2024-02-22,57.5864
2024-02-23,58.028
2024-02-24,58.028
2024-02-25,58.028
2024-02-26,56.7087
2024-02-27,56.5363
2024-02-28,56.183
2024-02-29,57.6119
2024-03-01,55.9318
2024-03-02,55.9318
2024-03-03,55.9318
2024-03-04,54.1719
2024-03-05,53.1827
2024-03-06,53.9011
2024-03-07,54.0117
2024-03-08,51.899
2024-03-09,51.899
2024-03-10,51.899
2024-03-11,50.8698
2024-03-12,49.1009
2024-03-13,51.2095
2024-03-14,50.7444
2024-03-15,52.5981
2024-03-16,52.5981
2024-03-17,52.5981
2024-03-18,52.4126
2024-03-19,53.289
2024-03-20,57.901
2024-03-21,59.2093
2024-03-22,58.7444
2024-03-23,58.7444
2024-03-24,58.7444
2024-03-25,54.3827
2024-03-26,55.5285
2024-03-27,59.1716
2024-03-28,60.3531
2024-03-29,60.3531
2024-03-30,60.3531
2024-03-31,60.3531
2024-04-01,58.8931
2024-04-02,54.5171
2024-04-03,52.0911
2024-04-04,49.0237
2024-04-05,48.9598
2024-04-06,48.9598
2024-04-07,48.9598
2024-04-08,49.2336
