,MBUU US Equity
2023-03-19,41.4088
2023-03-20,41.473
2023-03-21,45.963
2023-03-22,43.544
2023-03-23,43.2686
2023-03-24,43.034
2023-03-25,43.034
2023-03-26,43.034
2023-03-27,43.5198
2023-03-28,43.7785
2023-03-29,43.6063
2023-03-30,43.2543
2023-03-31,48.2264
2023-04-01,48.2264
2023-04-02,48.2264
2023-04-03,48.6514
2023-04-04,44.7269
2023-04-05,42.4111
2023-04-06,40.6478
2023-04-07,40.6478
2023-04-08,40.6478
2023-04-09,40.6478
2023-04-10,42.9725
2023-04-11,46.4558
2023-04-12,46.1062
2023-04-13,47.3742
2023-04-14,48.3415
2023-04-15,48.3415
2023-04-16,48.3415
2023-04-17,49.02
2023-04-18,50.1804
2023-04-19,50.3945
2023-04-20,49.7113
2023-04-21,50.9654
2023-04-22,50.9654
2023-04-23,50.9654
2023-04-24,49.563
2023-04-25,47.3624
2023-04-26,46.159
2023-04-27,47.8769
2023-04-28,50.6404
2023-04-29,50.6404
2023-04-30,50.6404
2023-05-01,50.5576
2023-05-02,50.3236
2023-05-03,51.67
2023-05-04,48.5039
2023-05-05,52.0721
2023-05-06,52.0721
2023-05-07,52.0721
2023-05-08,53.519
2023-05-09,49.3235
2023-05-10,46.1757
2023-05-11,47.5101
2023-05-12,47.5703
2023-05-13,47.5703
2023-05-14,47.5703
2023-05-15,47.2155
2023-05-16,44.2841
2023-05-17,47.2363
2023-05-18,50.0878
2023-05-19,45.5927
2023-05-20,45.5927
2023-05-21,45.5927
2023-05-22,46.3936
2023-05-23,46.1926
2023-05-24,44.4338
2023-05-25,45.5467
2023-05-26,46.355
2023-05-27,46.355
2023-05-28,46.355
2023-05-29,46.355
2023-05-30,45.9144
2023-05-31,43.9934
2023-06-01,43.468
2023-06-02,47.9488
2023-06-03,47.9488
2023-06-04,47.9488
2023-06-05,46.9507
2023-06-06,53.6985
2023-06-07,58.1319
2023-06-08,56.3211
2023-06-09,56.7992
2023-06-10,56.7992
2023-06-11,56.7992
2023-06-12,56.3674
2023-06-13,59.1209
2023-06-14,58.2903
2023-06-15,58.5981
2023-06-16,52.0257
2023-06-17,52.0257
2023-06-18,52.0257
2023-06-19,52.0257
2023-06-20,52.1478
2023-06-21,52.5999
2023-06-22,51.4383
2023-06-23,49.3034
2023-06-24,49.3034
2023-06-25,49.3034
2023-06-26,50.3442
2023-06-27,52.43
2023-06-28,52.0063
2023-06-29,53.3707
2023-06-30,53.2031
2023-07-01,53.2031
2023-07-02,53.2031
2023-07-03,54.4369
2023-07-04,54.4369
2023-07-05,51.2149
2023-07-06,48.8959
2023-07-07,48.2383
2023-07-08,48.2383
2023-07-09,48.2383
2023-07-10,47.9135
2023-07-11,50.1606
2023-07-12,51.9897
2023-07-13,51.598
2023-07-14,47.7841
2023-07-15,47.7841
2023-07-16,47.7841
2023-07-17,47.7501
2023-07-18,50.0283
2023-07-19,51.9172
2023-07-20,50.4735
2023-07-21,51.2719
2023-07-22,51.2719
2023-07-23,51.2719
2023-07-24,52.228
2023-07-25,53.23
2023-07-26,54.2404
2023-07-27,52.4225
2023-07-28,52.5869
2023-07-29,52.5869
2023-07-30,52.5869
2023-07-31,55.1348
2023-08-01,55.754
2023-08-02,54.7124
2023-08-03,46.9606
2023-08-04,48.9498
2023-08-05,48.9498
2023-08-06,48.9498
2023-08-07,50.4661
2023-08-08,49.4415
2023-08-09,48.6835
2023-08-10,48.6476
2023-08-11,48.0794
2023-08-12,48.0794
2023-08-13,48.0794
2023-08-14,48.1804
2023-08-15,45.4373
2023-08-16,44.0702
2023-08-17,44.0702
2023-08-18,45.3835
2023-08-19,45.3835
2023-08-20,45.3835
2023-08-21,44.4502
2023-08-22,43.0843
2023-08-23,44.4096
2023-08-24,43.1691
2023-08-25,44.5131
2023-08-26,44.5131
2023-08-27,44.5131
2023-08-28,43.6513
2023-08-29,42.058
2023-08-30,38.3618
2023-08-31,35.7691
2023-09-01,39.4973
2023-09-02,39.4973
2023-09-03,39.4973
2023-09-04,39.4973
2023-09-05,37.3142
2023-09-06,37.2582
2023-09-07,36.6039
2023-09-08,36.8284
2023-09-09,36.8284
2023-09-10,36.8284
2023-09-11,36.3257
2023-09-12,35.5577
2023-09-13,37.7061
2023-09-14,41.6569
2023-09-15,38.9135
2023-09-16,38.9135
2023-09-17,38.9135
2023-09-18,39.6972
2023-09-19,40.9789
2023-09-20,40.2738
2023-09-21,39.2343
2023-09-22,38.4641
2023-09-23,38.4641
2023-09-24,38.4641
2023-09-25,39.1591
2023-09-26,38.3297
2023-09-27,40.3173
2023-09-28,42.7292
2023-09-29,43.1746
2023-09-30,43.1746
2023-10-01,43.1746
2023-10-02,44.1483
2023-10-03,42.7118
2023-10-04,43.6095
2023-10-05,43.549
2023-10-06,42.8519
2023-10-07,42.8519
2023-10-08,42.8519
2023-10-09,42.459
2023-10-10,45.0906
2023-10-11,45.9954
2023-10-12,43.3235
2023-10-13,44.3566
2023-10-14,44.3566
2023-10-15,44.3566
2023-10-16,47.8742
2023-10-17,49.9673
2023-10-18,48.7568
2023-10-19,47.7443
2023-10-20,47.3284
2023-10-21,47.3284
2023-10-22,47.3284
2023-10-23,44.249
2023-10-24,42.7982
2023-10-25,41.5892
2023-10-26,37.9481
2023-10-27,37.3303
2023-10-28,37.3303
2023-10-29,37.3303
2023-10-30,37.7381
2023-10-31,35.1993
2023-11-01,38.6168
2023-11-02,37.3928
2023-11-03,43.9068
2023-11-04,43.9068
2023-11-05,43.9068
2023-11-06,40.8385
2023-11-07,38.7606
2023-11-08,38.5301
2023-11-09,37.3063
2023-11-10,38.8386
2023-11-11,38.8386
2023-11-12,38.8386
2023-11-13,37.9575
2023-11-14,45.4148
2023-11-15,47.651
2023-11-16,44.9308
2023-11-17,46.6632
2023-11-18,46.6632
2023-11-19,46.6632
2023-11-20,47.5172
2023-11-21,46.8644
2023-11-22,45.7058
2023-11-23,45.7058
2023-11-24,45.7899
2023-11-25,45.7899
2023-11-26,45.7899
2023-11-27,44.1807
2023-11-28,44.9721
2023-11-29,44.3755
2023-11-30,43.2251
2023-12-01,49.2823
2023-12-02,49.2823
2023-12-03,49.2823
2023-12-04,49.4194
2023-12-05,46.7839
2023-12-06,47.2994
2023-12-07,49.3597
2023-12-08,49.3105
2023-12-09,49.3105
2023-12-10,49.3105
2023-12-11,49.1083
2023-12-12,46.9951
2023-12-13,51.4781
2023-12-14,56.6502
2023-12-15,57.4479
2023-12-16,57.4479
2023-12-17,57.4479
2023-12-18,58.1046
2023-12-19,60.1498
2023-12-20,58.9372
2023-12-21,61.7372
2023-12-22,61.49
2023-12-23,61.49
2023-12-24,61.49
2023-12-25,61.49
2023-12-26,62.6299
2023-12-27,63.1454
2023-12-28,61.9273
2023-12-29,60.9026
2023-12-30,60.9026
2023-12-31,60.9026
2024-01-01,60.9026
2024-01-02,58.7736
2024-01-03,53.9103
2024-01-04,54.9134
2024-01-05,55.0848
2024-01-06,55.0848
2024-01-07,55.0848
2024-01-08,56.6366
2024-01-09,55.1845
2024-01-10,54.409
2024-01-11,53.9731
2024-01-12,52.1577
2024-01-13,52.1577
2024-01-14,52.1577
2024-01-15,52.1577
2024-01-16,49.7074
2024-01-17,49.9527
2024-01-18,51.8358
2024-01-19,54.1026
2024-01-20,54.1026
2024-01-21,54.1026
2024-01-22,56.1645
2024-01-23,55.3744
2024-01-24,53.4413
2024-01-25,50.2107
2024-01-26,49.0626
2024-01-27,49.0626
2024-01-28,49.0626
2024-01-29,51.116
2024-01-30,36.9491
2024-01-31,37.3097
2024-02-01,42.8936
2024-02-02,45.178
2024-02-03,45.178
2024-02-04,45.178
2024-02-05,43.5289
2024-02-06,43.5617
2024-02-07,43.4964
2024-02-08,46.2159
2024-02-09,49.818
2024-02-10,49.818
2024-02-11,49.818
2024-02-12,50.9743
2024-02-13,47.3486
2024-02-14,47.6483
2024-02-15,49.5787
2024-02-16,47.8788
2024-02-17,47.8788
2024-02-18,47.8788
2024-02-19,47.8788
2024-02-20,42.4862
2024-02-21,42.0674
2024-02-22,41.8483
2024-02-23,41.3788
2024-02-24,41.3788
2024-02-25,41.3788
2024-02-26,43.714
2024-02-27,44.2283
2024-02-28,43.2947
2024-02-29,44.0148
2024-03-01,44.2363
2024-03-02,44.2363
2024-03-03,44.2363
2024-03-04,42.9387
2024-03-05,42.562
2024-03-06,41.3686
2024-03-07,41.597
2024-03-08,41.5134
2024-03-09,41.5134
2024-03-10,41.5134
2024-03-11,39.8685
2024-03-12,39.7726
2024-03-13,39.6598
2024-03-14,36.7991
2024-03-15,39.1548
2024-03-16,39.1548
2024-03-17,39.1548
2024-03-18,38.9772
2024-03-19,39.7386
2024-03-20,42.1492
2024-03-21,43.4336
2024-03-22,42.4277
2024-03-23,42.4277
2024-03-24,42.4277
2024-03-25,42.3802
2024-03-26,41.9421
2024-03-27,45.5638
2024-03-28,48.0197
2024-03-29,48.0197
2024-03-30,48.0197
2024-03-31,48.0197
2024-04-01,48.7585
2024-04-02,46.9771
2024-04-03,47.4634
2024-04-04,46.0437
2024-04-05,47.8438
2024-04-06,47.8438
2024-04-07,47.8438
2024-04-08,47.6171
