,MKC US Equity
2023-03-21,43.0138
2023-03-22,41.7185
2023-03-23,40.049
2023-03-24,44.2821
2023-03-25,44.2821
2023-03-26,44.2821
2023-03-27,47.0386
2023-03-28,59.4544
2023-03-29,59.482
2023-03-30,59.0867
2023-03-31,62.1034
2023-04-01,62.1034
2023-04-02,62.1034
2023-04-03,63.5078
2023-04-04,64.5128
2023-04-05,64.7212
2023-04-06,65.8015
2023-04-07,65.8015
2023-04-08,65.8015
2023-04-09,65.8015
2023-04-10,64.5241
2023-04-11,65.6042
2023-04-12,65.0798
2023-04-13,65.8248
2023-04-14,62.3155
2023-04-15,62.3155
2023-04-16,62.3155
2023-04-17,63.0454
2023-04-18,62.1757
2023-04-19,62.3355
2023-04-20,62.5438
2023-04-21,62.9676
2023-04-22,62.9676
2023-04-23,62.9676
2023-04-24,61.7797
2023-04-25,62.7593
2023-04-26,60.533
2023-04-27,64.227
2023-04-28,64.8597
2023-04-29,64.8597
2023-04-30,64.8597
2023-05-01,65.642
2023-05-02,65.1597
2023-05-03,64.3177
2023-05-04,64.8482
2023-05-05,65.8681
2023-05-06,65.8681
2023-05-07,65.8681
2023-05-08,64.0035
2023-05-09,64.2573
2023-05-10,65.1623
2023-05-11,65.9295
2023-05-12,67.107
2023-05-13,67.107
2023-05-14,67.107
2023-05-15,67.9552
2023-05-16,64.4849
2023-05-17,61.8701
2023-05-18,61.311
2023-05-19,61.9163
2023-05-20,61.9163
2023-05-21,61.9163
2023-05-22,58.571
2023-05-23,57.421
2023-05-24,58.2106
2023-05-25,56.9007
2023-05-26,56.1384
2023-05-27,56.1384
2023-05-28,56.1384
2023-05-29,56.1384
2023-05-30,52.2343
2023-05-31,52.9295
2023-06-01,56.8102
2023-06-02,58.4941
2023-06-03,58.4941
2023-06-04,58.4941
2023-06-05,59.057
2023-06-06,61.5562
2023-06-07,62.5762
2023-06-08,60.8503
2023-06-09,61.7996
2023-06-10,61.7996
2023-06-11,61.7996
2023-06-12,61.685
2023-06-13,60.8387
2023-06-14,62.028
2023-06-15,63.8048
2023-06-16,64.9418
2023-06-17,64.9418
2023-06-18,64.9418
2023-06-19,64.9418
2023-06-20,65.4281
2023-06-21,66.0496
2023-06-22,66.7842
2023-06-23,66.8516
2023-06-24,66.8516
2023-06-25,66.8516
2023-06-26,65.1411
2023-06-27,65.0034
2023-06-28,60.3835
2023-06-29,47.6866
2023-06-30,48.6774
2023-07-01,48.6774
2023-07-02,48.6774
2023-07-03,50.6955
2023-07-04,50.6955
2023-07-05,48.392
2023-07-06,45.7342
2023-07-07,44.5197
2023-07-08,44.5197
2023-07-09,44.5197
2023-07-10,42.1168
2023-07-11,42.5917
2023-07-12,45.876
2023-07-13,46.4522
2023-07-14,47.693
2023-07-15,47.693
2023-07-16,47.693
2023-07-17,47.6522
2023-07-18,46.987
2023-07-19,48.4525
2023-07-20,51.7386
2023-07-21,52.9185
2023-07-22,52.9185
2023-07-23,52.9185
2023-07-24,54.2185
2023-07-25,56.2679
2023-07-26,56.4791
2023-07-27,55.5707
2023-07-28,56.0983
2023-07-29,56.0983
2023-07-30,56.0983
2023-07-31,55.1858
2023-08-01,51.636
2023-08-02,52.1701
2023-08-03,51.8738
2023-08-04,49.8478
2023-08-05,49.8478
2023-08-06,49.8478
2023-08-07,50.5222
2023-08-08,46.2907
2023-08-09,49.1406
2023-08-10,47.3286
2023-08-11,48.0214
2023-08-12,48.0214
2023-08-13,48.0214
2023-08-14,48.9789
2023-08-15,46.8581
2023-08-16,46.682
2023-08-17,45.1252
2023-08-18,44.8635
2023-08-19,44.8635
2023-08-20,44.8635
2023-08-21,42.1068
2023-08-22,39.5903
2023-08-23,38.3241
2023-08-24,37.1649
2023-08-25,38.5915
2023-08-26,38.5915
2023-08-27,38.5915
2023-08-28,40.085
2023-08-29,42.3176
2023-08-30,42.6492
2023-08-31,40.9446
2023-09-01,37.921
2023-09-02,37.921
2023-09-03,37.921
2023-09-04,37.921
2023-09-05,38.0087
2023-09-06,37.3
2023-09-07,37.362
2023-09-08,39.1653
2023-09-09,39.1653
2023-09-10,39.1653
2023-09-11,42.2775
2023-09-12,40.2103
2023-09-13,38.5106
2023-09-14,40.0998
2023-09-15,38.9617
2023-09-16,38.9617
2023-09-17,38.9617
2023-09-18,39.354
2023-09-19,37.0781
2023-09-20,36.7847
2023-09-21,34.7405
2023-09-22,33.3085
2023-09-23,33.3085
2023-09-24,33.3085
2023-09-25,31.7501
2023-09-26,31.6264
2023-09-27,29.5566
2023-09-28,31.427
2023-09-29,34.6025
2023-09-30,34.6025
2023-10-01,34.6025
2023-10-02,33.1277
2023-10-03,25.4264
2023-10-04,25.4548
2023-10-05,22.7512
2023-10-06,22.3825
2023-10-07,22.3825
2023-10-08,22.3825
2023-10-09,21.2807
2023-10-10,21.4246
2023-10-11,20.5016
2023-10-12,18.7722
2023-10-13,22.6937
2023-10-14,22.6937
2023-10-15,22.6937
2023-10-16,24.0465
2023-10-17,25.0049
2023-10-18,24.4292
2023-10-19,23.4248
2023-10-20,23.1888
2023-10-21,23.1888
2023-10-22,23.1888
2023-10-23,26.1574
2023-10-24,29.9438
2023-10-25,34.866
2023-10-26,34.9796
2023-10-27,33.2403
2023-10-28,33.2403
2023-10-29,33.2403
2023-10-30,35.0826
2023-10-31,35.3594
2023-11-01,35.8546
2023-11-02,37.5283
2023-11-03,37.859
2023-11-04,37.859
2023-11-05,37.859
2023-11-06,37.4923
2023-11-07,37.6423
2023-11-08,38.9799
2023-11-09,37.7931
2023-11-10,38.7702
2023-11-11,38.7702
2023-11-12,38.7702
2023-11-13,39.212
2023-11-14,42.2791
2023-11-15,41.4916
2023-11-16,41.9239
2023-11-17,42.7477
2023-11-18,42.7477
2023-11-19,42.7477
2023-11-20,41.3631
2023-11-21,40.8938
2023-11-22,42.9559
2023-11-23,42.9559
2023-11-24,43.7209
2023-11-25,43.7209
2023-11-26,43.7209
2023-11-27,40.7937
2023-11-28,40.9844
2023-11-29,39.6078
2023-11-30,41.1485
2023-12-01,44.2516
2023-12-02,44.2516
2023-12-03,44.2516
2023-12-04,46.2726
2023-12-05,45.9709
2023-12-06,48.6432
2023-12-07,48.6432
2023-12-08,47.1639
2023-12-09,47.1639
2023-12-10,47.1639
2023-12-11,49.0667
2023-12-12,48.6612
2023-12-13,53.5865
2023-12-14,50.033
2023-12-15,47.041
2023-12-16,47.041
2023-12-17,47.041
2023-12-18,48.9146
2023-12-19,50.0166
2023-12-20,47.3337
2023-12-21,49.3902
2023-12-22,49.3902
2023-12-23,49.3902
2023-12-24,49.3902
2023-12-25,49.3902
2023-12-26,50.0411
2023-12-27,50.1555
2023-12-28,51.179
2023-12-29,51.6228
2023-12-30,51.6228
2023-12-31,51.6228
2024-01-01,51.6228
2024-01-02,54.1636
2024-01-03,52.6813
2024-01-04,50.4409
2024-01-05,48.5401
2024-01-06,48.5401
2024-01-07,48.5401
2024-01-08,48.4934
2024-01-09,49.5228
2024-01-10,46.3445
2024-01-11,45.1328
2024-01-12,46.7816
2024-01-13,46.7816
2024-01-14,46.7816
2024-01-15,46.7816
2024-01-16,44.2281
2024-01-17,43.8892
2024-01-18,43.6728
2024-01-19,43.987
2024-01-20,43.987
2024-01-21,43.987
2024-01-22,43.0387
2024-01-23,48.9729
2024-01-24,46.6322
2024-01-25,53.0502
2024-01-26,54.0237
2024-01-27,54.0237
2024-01-28,54.0237
2024-01-29,52.8429
2024-01-30,54.2698
2024-01-31,51.6681
2024-02-01,52.7861
2024-02-02,50.4839
2024-02-03,50.4839
2024-02-04,50.4839
2024-02-05,46.6689
2024-02-06,49.2694
2024-02-07,46.4757
2024-02-08,46.9112
2024-02-09,44.7095
2024-02-10,44.7095
2024-02-11,44.7095
2024-02-12,47.7863
2024-02-13,46.431
2024-02-14,45.7597
2024-02-15,46.9929
2024-02-16,48.2959
2024-02-17,48.2959
2024-02-18,48.2959
2024-02-19,48.2959
2024-02-20,52.1677
2024-02-21,51.0699
2024-02-22,51.5869
2024-02-23,52.17
2024-02-24,52.17
2024-02-25,52.17
2024-02-26,51.7255
2024-02-27,51.6345
2024-02-28,51.3773
2024-02-29,53.8217
2024-03-01,51.3407
2024-03-02,51.3407
2024-03-03,51.3407
2024-03-04,52.7776
2024-03-05,53.6649
2024-03-06,52.2385
2024-03-07,52.4159
2024-03-08,52.8462
2024-03-09,52.8462
2024-03-10,52.8462
2024-03-11,55.7035
2024-03-12,53.3303
2024-03-13,52.6073
2024-03-14,50.9085
2024-03-15,51.3559
2024-03-16,51.3559
2024-03-17,51.3559
2024-03-18,51.2288
2024-03-19,54.2291
2024-03-20,52.4809
2024-03-21,54.1909
2024-03-22,55.4083
2024-03-23,55.4083
2024-03-24,55.4083
2024-03-25,55.1602
2024-03-26,67.4805
2024-03-27,64.3256
2024-03-28,65.3547
2024-03-29,65.3547
2024-03-30,65.3547
2024-03-31,65.3547
2024-04-01,64.883
2024-04-02,67.0212
2024-04-03,62.2231
2024-04-04,62.4435
2024-04-05,61.2362
2024-04-06,61.2362
2024-04-07,61.2362
2024-04-08,61.4733
