,KMX US Equity
2023-03-20,38.1487
2023-03-21,41.2749
2023-03-22,39.8108
2023-03-23,39.1785
2023-03-24,40.5826
2023-03-25,40.5826
2023-03-26,40.5826
2023-03-27,41.2375
2023-03-28,41.2375
2023-03-29,42.9673
2023-03-30,45.0522
2023-03-31,48.9617
2023-04-01,48.9617
2023-04-02,48.9617
2023-04-03,49.3137
2023-04-04,48.079
2023-04-05,46.887
2023-04-06,49.2095
2023-04-07,49.2095
2023-04-08,49.2095
2023-04-09,49.2095
2023-04-10,51.0038
2023-04-11,57.4563
2023-04-12,53.3049
2023-04-13,53.7148
2023-04-14,54.1504
2023-04-15,54.1504
2023-04-16,54.1504
2023-04-17,54.2888
2023-04-18,53.6543
2023-04-19,52.5161
2023-04-20,51.7156
2023-04-21,53.5835
2023-04-22,53.5835
2023-04-23,53.5835
2023-04-24,53.2347
2023-04-25,51.3571
2023-04-26,52.0023
2023-04-27,54.7518
2023-04-28,54.272
2023-04-29,54.272
2023-04-30,54.272
2023-05-01,54.7707
2023-05-02,55.7144
2023-05-03,54.796
2023-05-04,51.3468
2023-05-05,54.2567
2023-05-06,54.2567
2023-05-07,54.2567
2023-05-08,56.5231
2023-05-09,56.2269
2023-05-10,57.1561
2023-05-11,55.5751
2023-05-12,54.0685
2023-05-13,54.0685
2023-05-14,54.0685
2023-05-15,54.6867
2023-05-16,51.2016
2023-05-17,54.4863
2023-05-18,55.7445
2023-05-19,53.9404
2023-05-20,53.9404
2023-05-21,53.9404
2023-05-22,54.4488
2023-05-23,54.1397
2023-05-24,51.7232
2023-05-25,52.7602
2023-05-26,54.4584
2023-05-27,54.4584
2023-05-28,54.4584
2023-05-29,54.4584
2023-05-30,56.1129
2023-05-31,53.7255
2023-06-01,53.1904
2023-06-02,56.3918
2023-06-03,56.3918
2023-06-04,56.3918
2023-06-05,57.0318
2023-06-06,60.8191
2023-06-07,60.8658
2023-06-08,61.5858
2023-06-09,59.9639
2023-06-10,59.9639
2023-06-11,59.9639
2023-06-12,60.6781
2023-06-13,61.7372
2023-06-14,60.3211
2023-06-15,61.4763
2023-06-16,59.5728
2023-06-17,59.5728
2023-06-18,59.5728
2023-06-19,59.5728
2023-06-20,57.9894
2023-06-21,57.5482
2023-06-22,57.5712
2023-06-23,65.2625
2023-06-24,65.2625
2023-06-25,65.2625
2023-06-26,58.3802
2023-06-27,59.4244
2023-06-28,61.1067
2023-06-29,61.0664
2023-06-30,60.1905
2023-07-01,60.1905
2023-07-02,60.1905
2023-07-03,58.1154
2023-07-04,58.1154
2023-07-05,58.1929
2023-07-06,56.5564
2023-07-07,56.9292
2023-07-08,56.9292
2023-07-09,56.9292
2023-07-10,58.227
2023-07-11,59.8843
2023-07-12,59.7083
2023-07-13,58.5506
2023-07-14,58.5205
2023-07-15,58.5205
2023-07-16,58.5205
2023-07-17,58.8379
2023-07-18,61.0894
2023-07-19,60.0161
2023-07-20,59.7245
2023-07-21,57.0481
2023-07-22,57.0481
2023-07-23,57.0481
2023-07-24,57.6442
2023-07-25,54.5864
2023-07-26,56.0528
2023-07-27,54.6204
2023-07-28,55.1939
2023-07-29,55.1939
2023-07-30,55.1939
2023-07-31,55.3082
2023-08-01,57.1553
2023-08-02,55.7922
2023-08-03,54.7471
2023-08-04,55.6722
2023-08-05,55.6722
2023-08-06,55.6722
2023-08-07,57.5449
2023-08-08,58.8744
2023-08-09,57.2432
2023-08-10,54.4504
2023-08-11,57.0154
2023-08-12,57.0154
2023-08-13,57.0154
2023-08-14,57.3246
2023-08-15,56.9012
2023-08-16,56.2649
2023-08-17,51.1913
2023-08-18,52.3687
2023-08-19,52.3687
2023-08-20,52.3687
2023-08-21,50.0066
2023-08-22,47.5507
2023-08-23,47.6716
2023-08-24,46.4402
2023-08-25,46.5845
2023-08-26,46.5845
2023-08-27,46.5845
2023-08-28,49.0015
2023-08-29,51.2534
2023-08-30,52.3912
2023-08-31,51.4941
2023-09-01,54.1985
2023-09-02,54.1985
2023-09-03,54.1985
2023-09-04,54.1985
2023-09-05,52.2477
2023-09-06,51.0274
2023-09-07,51.0723
2023-09-08,50.4188
2023-09-09,50.4188
2023-09-10,50.4188
2023-09-11,50.3538
2023-09-12,51.0396
2023-09-13,49.3276
2023-09-14,54.456
2023-09-15,53.4252
2023-09-16,53.4252
2023-09-17,53.4252
2023-09-18,52.0386
2023-09-19,51.4232
2023-09-20,50.3902
2023-09-21,46.4653
2023-09-22,43.3598
2023-09-23,43.3598
2023-09-24,43.3598
2023-09-25,45.2361
2023-09-26,46.0358
2023-09-27,48.3753
2023-09-28,36.3008
2023-09-29,38.8439
2023-09-30,38.8439
2023-10-01,38.8439
2023-10-02,37.942
2023-10-03,37.2639
2023-10-04,36.5432
2023-10-05,34.7281
2023-10-06,34.9041
2023-10-07,34.9041
2023-10-08,34.9041
2023-10-09,37.244
2023-10-10,40.7794
2023-10-11,39.8543
2023-10-12,39.1218
2023-10-13,39.0031
2023-10-14,39.0031
2023-10-15,39.0031
2023-10-16,39.0668
2023-10-17,39.3943
2023-10-18,35.8012
2023-10-19,34.5026
2023-10-20,33.9889
2023-10-21,33.9889
2023-10-22,33.9889
2023-10-23,33.144
2023-10-24,33.3582
2023-10-25,32.0565
2023-10-26,31.9337
2023-10-27,32.1641
2023-10-28,32.1641
2023-10-29,32.1641
2023-10-30,32.4793
2023-10-31,33.3206
2023-11-01,34.1292
2023-11-02,38.2903
2023-11-03,43.9621
2023-11-04,43.9621
2023-11-05,43.9621
2023-11-06,42.8369
2023-11-07,40.8163
2023-11-08,40.5288
2023-11-09,38.7557
2023-11-10,40.2373
2023-11-11,40.2373
2023-11-12,40.2373
2023-11-13,40.6175
2023-11-14,47.8547
2023-11-15,47.4678
2023-11-16,42.942
2023-11-17,42.7413
2023-11-18,42.7413
2023-11-19,42.7413
2023-11-20,44.3413
2023-11-21,43.3803
2023-11-22,42.9574
2023-11-23,42.9574
2023-11-24,43.4328
2023-11-25,43.4328
2023-11-26,43.4328
2023-11-27,43.1107
2023-11-28,42.8327
2023-11-29,42.1677
2023-11-30,43.5281
2023-12-01,49.0155
2023-12-02,49.0155
2023-12-03,49.0155
2023-12-04,50.3042
2023-12-05,46.2671
2023-12-06,47.1825
2023-12-07,48.5712
2023-12-08,49.067
2023-12-09,49.067
2023-12-10,49.067
2023-12-11,48.7808
2023-12-12,47.2693
2023-12-13,54.3033
2023-12-14,58.7235
2023-12-15,58.3392
2023-12-16,58.3392
2023-12-17,58.3392
2023-12-18,59.0325
2023-12-19,60.3453
2023-12-20,57.3636
2023-12-21,61.2722
2023-12-22,58.3687
2023-12-23,58.3687
2023-12-24,58.3687
2023-12-25,58.3687
2023-12-26,57.8933
2023-12-27,59.7102
2023-12-28,59.4768
2023-12-29,57.8681
2023-12-30,57.8681
2023-12-31,57.8681
2024-01-01,57.8681
2024-01-02,57.084
2024-01-03,52.1189
2024-01-04,51.2395
2024-01-05,52.6217
2024-01-06,52.6217
2024-01-07,52.6217
2024-01-08,52.6336
2024-01-09,51.9867
2024-01-10,52.0502
2024-01-11,51.072
2024-01-12,48.018
2024-01-13,48.018
2024-01-14,48.018
2024-01-15,48.018
2024-01-16,48.0601
2024-01-17,45.7845
2024-01-18,46.8378
2024-01-19,47.6991
2024-01-20,47.6991
2024-01-21,47.6991
2024-01-22,49.1579
2024-01-23,47.8723
2024-01-24,45.5519
2024-01-25,47.9551
2024-01-26,49.4147
2024-01-27,49.4147
2024-01-28,49.4147
2024-01-29,53.1614
2024-01-30,52.8761
2024-01-31,50.6678
2024-02-01,52.8229
2024-02-02,52.7511
2024-02-03,52.7511
2024-02-04,52.7511
2024-02-05,50.2093
2024-02-06,51.3412
2024-02-07,51.9731
2024-02-08,53.3078
2024-02-09,55.2257
2024-02-10,55.2257
2024-02-11,55.2257
2024-02-12,57.8237
2024-02-13,51.5109
2024-02-14,51.7826
2024-02-15,53.6977
2024-02-16,50.4622
2024-02-17,50.4622
2024-02-18,50.4622
2024-02-19,50.4622
2024-02-20,48.9431
2024-02-21,48.8932
2024-02-22,51.7806
2024-02-23,52.3208
2024-02-24,52.3208
2024-02-25,52.3208
2024-02-26,53.099
2024-02-27,56.2638
2024-02-28,56.3202
2024-02-29,58.838
2024-03-01,59.1571
2024-03-02,59.1571
2024-03-03,59.1571
2024-03-04,59.4604
2024-03-05,60.0525
2024-03-06,60.56
2024-03-07,60.65
2024-03-08,61.8973
2024-03-09,61.8973
2024-03-10,61.8973
2024-03-11,60.7487
2024-03-12,61.7581
2024-03-13,63.1075
2024-03-14,59.0461
2024-03-15,58.7033
2024-03-16,58.7033
2024-03-17,58.7033
2024-03-18,57.1417
2024-03-19,58.4241
2024-03-20,61.0594
2024-03-21,64.5607
2024-03-22,62.9743
2024-03-23,62.9743
2024-03-24,62.9743
2024-03-25,63.231
2024-03-26,63.1767
2024-03-27,64.4728
2024-03-28,64.609
2024-03-29,64.609
2024-03-30,64.609
2024-03-31,64.609
2024-04-01,62.3824
2024-04-02,58.5803
2024-04-03,58.2527
2024-04-04,53.4513
2024-04-05,54.529
2024-04-06,54.529
2024-04-07,54.529
2024-04-08,56.2908
