,COR US Equity
2023-03-23,43.4267
2023-03-24,49.6149
2023-03-25,49.6149
2023-03-26,49.6149
2023-03-27,49.9046
2023-03-28,51.2606
2023-03-29,52.2507
2023-03-30,52.6303
2023-03-31,53.4276
2023-04-01,53.4276
2023-04-02,53.4276
2023-04-03,55.606
2023-04-04,56.2786
2023-04-05,60.2435
2023-04-06,58.9707
2023-04-07,58.9707
2023-04-08,58.9707
2023-04-09,58.9707
2023-04-10,58.9973
2023-04-11,59.1527
2023-04-12,57.6508
2023-04-13,59.496
2023-04-14,59.1559
2023-04-15,59.1559
2023-04-16,59.1559
2023-04-17,59.3961
2023-04-18,59.4257
2023-04-19,55.3476
2023-04-20,56.8934
2023-04-21,57.6818
2023-04-22,57.6818
2023-04-23,57.6818
2023-04-24,58.677
2023-04-25,59.0631
2023-04-26,55.3989
2023-04-27,57.4171
2023-04-28,56.6437
2023-04-29,56.6437
2023-04-30,56.6437
2023-05-01,56.5593
2023-05-02,59.0533
2023-05-03,55.8748
2023-05-04,55.4667
2023-05-05,56.9836
2023-05-06,56.9836
2023-05-07,56.9836
2023-05-08,57.2205
2023-05-09,57.2648
2023-05-10,58.648
2023-05-11,61.177
2023-05-12,60.4671
2023-05-13,60.4671
2023-05-14,60.4671
2023-05-15,62.7992
2023-05-16,63.9778
2023-05-17,64.155
2023-05-18,64.1838
2023-05-19,61.7401
2023-05-20,61.7401
2023-05-21,61.7401
2023-05-22,59.8605
2023-05-23,58.267
2023-05-24,57.9446
2023-05-25,56.5055
2023-05-26,53.7733
2023-05-27,53.7733
2023-05-28,53.7733
2023-05-29,53.7733
2023-05-30,50.3398
2023-05-31,55.4195
2023-06-01,58.0365
2023-06-02,59.9598
2023-06-03,59.9598
2023-06-04,59.9598
2023-06-05,60.1264
2023-06-06,59.6433
2023-06-07,58.4442
2023-06-08,61.3635
2023-06-09,63.0208
2023-06-10,63.0208
2023-06-11,63.0208
2023-06-12,64.0132
2023-06-13,64.4351
2023-06-14,63.2278
2023-06-15,65.7738
2023-06-16,66.714
2023-06-17,66.714
2023-06-18,66.714
2023-06-19,66.714
2023-06-20,67.9187
2023-06-21,68.9705
2023-06-22,70.4941
2023-06-23,70.1448
2023-06-24,70.1448
2023-06-25,70.1448
2023-06-26,70.2135
2023-06-27,70.9961
2023-06-28,71.7048
2023-06-29,72.3007
2023-06-30,73.6702
2023-07-01,73.6702
2023-07-02,73.6702
2023-07-03,70.8071
2023-07-04,70.8071
2023-07-05,70.3017
2023-07-06,71.5019
2023-07-07,69.0102
2023-07-08,69.0102
2023-07-09,69.0102
2023-07-10,70.5811
2023-07-11,70.8833
2023-07-12,66.4977
2023-07-13,66.9177
2023-07-14,67.0423
2023-07-15,67.0423
2023-07-16,67.0423
2023-07-17,67.6901
2023-07-18,67.9166
2023-07-19,67.0415
2023-07-20,68.4167
2023-07-21,66.8081
2023-07-22,66.8081
2023-07-23,66.8081
2023-07-24,64.6229
2023-07-25,65.079
2023-07-26,57.7613
2023-07-27,57.1569
2023-07-28,55.9301
2023-07-29,55.9301
2023-07-30,55.9301
2023-07-31,56.358
2023-08-01,59.0212
2023-08-02,61.5893
2023-08-03,61.4695
2023-08-04,52.3937
2023-08-05,52.3937
2023-08-06,52.3937
2023-08-07,53.8547
2023-08-08,52.249
2023-08-09,52.6593
2023-08-10,54.798
2023-08-11,55.1925
2023-08-12,55.1925
2023-08-13,55.1925
2023-08-14,55.4997
2023-08-15,52.3711
2023-08-16,50.4242
2023-08-17,45.5989
2023-08-18,46.1335
2023-08-19,46.1335
2023-08-20,46.1335
2023-08-21,46.9159
2023-08-22,43.5114
2023-08-23,43.3069
2023-08-24,44.7217
2023-08-25,45.7166
2023-08-26,45.7166
2023-08-27,45.7166
2023-08-28,46.9819
2023-08-29,46.4769
2023-08-30,45.1546
2023-08-31,41.8262
2023-09-01,40.741
2023-09-02,40.741
2023-09-03,40.741
2023-09-04,40.741
2023-09-05,38.6172
2023-09-06,41.3415
2023-09-07,46.1617
2023-09-08,45.6312
2023-09-09,45.6312
2023-09-10,45.6312
2023-09-11,45.6716
2023-09-12,46.6951
2023-09-13,44.6197
2023-09-14,45.0432
2023-09-15,46.8646
2023-09-16,46.8646
2023-09-17,46.8646
2023-09-18,47.8818
2023-09-19,48.8536
2023-09-20,52.7554
2023-09-21,55.253
2023-09-22,56.3846
2023-09-23,56.3846
2023-09-24,56.3846
2023-09-25,57.7604
2023-09-26,55.6857
2023-09-27,54.8286
2023-09-28,51.7234
2023-09-29,48.1769
2023-09-30,48.1769
2023-10-01,48.1769
2023-10-02,47.147
2023-10-03,48.6649
2023-10-04,51.5555
2023-10-05,54.2116
2023-10-06,52.7166
2023-10-07,52.7166
2023-10-08,52.7166
2023-10-09,55.2282
2023-10-10,57.0245
2023-10-11,57.0845
2023-10-12,56.4589
2023-10-13,57.9212
2023-10-14,57.9212
2023-10-15,57.9212
2023-10-16,55.0459
2023-10-17,55.6793
2023-10-18,57.8653
2023-10-19,58.2105
2023-10-20,56.602
2023-10-21,56.602
2023-10-22,56.602
2023-10-23,56.678
2023-10-24,56.8901
2023-10-25,57.0161
2023-10-26,56.2124
2023-10-27,54.7388
2023-10-28,54.7388
2023-10-29,54.7388
2023-10-30,51.4949
2023-10-31,51.1295
2023-11-01,53.8406
2023-11-02,59.3872
2023-11-03,62.2236
2023-11-04,62.2236
2023-11-05,62.2236
2023-11-06,63.7226
2023-11-07,62.5072
2023-11-08,63.1535
2023-11-09,63.1808
2023-11-10,64.3342
2023-11-11,64.3342
2023-11-12,64.3342
2023-11-13,65.4881
2023-11-14,58.6887
2023-11-15,57.1208
2023-11-16,60.6135
2023-11-17,58.0803
2023-11-18,58.0803
2023-11-19,58.0803
2023-11-20,58.9536
2023-11-21,61.5045
2023-11-22,62.2188
2023-11-23,62.2188
2023-11-24,63.5524
2023-11-25,63.5524
2023-11-26,63.5524
2023-11-27,63.9425
2023-11-28,63.2422
2023-11-29,60.6926
2023-11-30,63.945
2023-12-01,64.513
2023-12-02,64.513
2023-12-03,64.513
2023-12-04,64.0347
2023-12-05,63.9901
2023-12-06,59.6073
2023-12-07,58.9791
2023-12-08,60.4236
2023-12-09,60.4236
2023-12-10,60.4236
2023-12-11,61.4273
2023-12-12,62.4133
2023-12-13,62.0701
2023-12-14,58.8393
2023-12-15,57.2156
2023-12-16,57.2156
2023-12-17,57.2156
2023-12-18,56.855
2023-12-19,58.7286
2023-12-20,55.8324
2023-12-21,58.3534
2023-12-22,59.1032
2023-12-23,59.1032
2023-12-24,59.1032
2023-12-25,59.1032
2023-12-26,60.1161
2023-12-27,60.2519
2023-12-28,59.1508
2023-12-29,61.0324
2023-12-30,61.0324
2023-12-31,61.0324
2024-01-01,61.0324
2024-01-02,63.9078
2024-01-03,65.4038
2024-01-04,65.6833
2024-01-05,66.2556
2024-01-06,66.2556
2024-01-07,66.2556
2024-01-08,64.671
2024-01-09,67.3424
2024-01-10,69.2083
2024-01-11,71.1129
2024-01-12,71.4393
2024-01-13,71.4393
2024-01-14,71.4393
2024-01-15,71.4393
2024-01-16,70.7284
2024-01-17,70.2408
2024-01-18,71.689
2024-01-19,67.5832
2024-01-20,67.5832
2024-01-21,67.5832
2024-01-22,67.3923
2024-01-23,66.8874
2024-01-24,66.1106
2024-01-25,67.3298
2024-01-26,65.396
2024-01-27,65.396
2024-01-28,65.396
2024-01-29,66.0568
2024-01-30,67.8056
2024-01-31,75.4214
2024-02-01,77.3552
2024-02-02,74.5917
2024-02-03,74.5917
2024-02-04,74.5917
2024-02-05,73.494
2024-02-06,73.9015
2024-02-07,75.2123
2024-02-08,66.3312
2024-02-09,66.5522
2024-02-10,66.5522
2024-02-11,66.5522
2024-02-12,65.6961
2024-02-13,66.4568
2024-02-14,66.703
2024-02-15,67.6477
2024-02-16,65.8942
2024-02-17,65.8942
2024-02-18,65.8942
2024-02-19,65.8942
2024-02-20,66.3192
2024-02-21,67.0558
2024-02-22,67.6687
2024-02-23,69.4811
2024-02-24,69.4811
2024-02-25,69.4811
2024-02-26,70.127
2024-02-27,67.596
2024-02-28,67.076
2024-02-29,66.3396
2024-03-01,67.3403
2024-03-02,67.3403
2024-03-03,67.3403
2024-03-04,65.6048
2024-03-05,64.9153
2024-03-06,64.0204
2024-03-07,66.2726
2024-03-08,66.0407
2024-03-09,66.0407
2024-03-10,66.0407
2024-03-11,66.2013
2024-03-12,65.8332
2024-03-13,61.8737
2024-03-14,64.2949
2024-03-15,64.7328
2024-03-16,64.7328
2024-03-17,64.7328
2024-03-18,65.59
2024-03-19,67.8646
2024-03-20,67.1397
2024-03-21,67.484
2024-03-22,67.6138
2024-03-23,67.6138
2024-03-24,67.6138
2024-03-25,66.8991
2024-03-26,67.4968
2024-03-27,68.9396
2024-03-28,66.2131
2024-03-29,66.2131
2024-03-30,66.2131
2024-03-31,66.2131
2024-04-01,66.2215
2024-04-02,66.2992
2024-04-03,68.5547
2024-04-04,62.5465
2024-04-05,63.5827
2024-04-06,63.5827
2024-04-07,63.5827
2024-04-08,59.4583
