,BURL US Equity
2023-03-18,49.2831
2023-03-19,49.2831
2023-03-20,50.1627
2023-03-21,50.4015
2023-03-22,46.9929
2023-03-23,45.9301
2023-03-24,44.4697
2023-03-25,44.4697
2023-03-26,44.4697
2023-03-27,43.9045
2023-03-28,44.9923
2023-03-29,43.2048
2023-03-30,41.758
2023-03-31,46.3273
2023-04-01,46.3273
2023-04-02,46.3273
2023-04-03,48.4578
2023-04-04,48.8961
2023-04-05,44.9832
2023-04-06,42.8145
2023-04-07,42.8145
2023-04-08,42.8145
2023-04-09,42.8145
2023-04-10,45.1272
2023-04-11,44.957
2023-04-12,41.1564
2023-04-13,41.2971
2023-04-14,42.2959
2023-04-15,42.2959
2023-04-16,42.2959
2023-04-17,41.007
2023-04-18,41.0937
2023-04-19,41.1512
2023-04-20,41.0361
2023-04-21,43.6197
2023-04-22,43.6197
2023-04-23,43.6197
2023-04-24,44.7516
2023-04-25,40.829
2023-04-26,43.6844
2023-04-27,45.9961
2023-04-28,45.4612
2023-04-29,45.4612
2023-04-30,45.4612
2023-05-01,42.5744
2023-05-02,42.444
2023-05-03,41.7192
2023-05-04,41.2653
2023-05-05,41.3454
2023-05-06,41.3454
2023-05-07,41.3454
2023-05-08,40.6671
2023-05-09,37.5113
2023-05-10,36.2027
2023-05-11,36.7856
2023-05-12,37.6586
2023-05-13,37.6586
2023-05-14,37.6586
2023-05-15,38.8525
2023-05-16,36.7231
2023-05-17,37.2861
2023-05-18,40.6567
2023-05-19,36.8754
2023-05-20,36.8754
2023-05-21,36.8754
2023-05-22,36.6269
2023-05-23,34.4496
2023-05-24,38.0068
2023-05-25,35.5544
2023-05-26,35.0198
2023-05-27,35.0198
2023-05-28,35.0198
2023-05-29,35.0198
2023-05-30,33.2811
2023-05-31,32.0052
2023-06-01,30.0623
2023-06-02,34.5214
2023-06-03,34.5214
2023-06-04,34.5214
2023-06-05,34.0209
2023-06-06,35.4758
2023-06-07,34.9456
2023-06-08,33.9588
2023-06-09,33.2886
2023-06-10,33.2886
2023-06-11,33.2886
2023-06-12,38.2591
2023-06-13,37.5666
2023-06-14,36.4819
2023-06-15,39.5377
2023-06-16,38.8458
2023-06-17,38.8458
2023-06-18,38.8458
2023-06-19,38.8458
2023-06-20,38.63
2023-06-21,37.904
2023-06-22,41.0616
2023-06-23,43.3507
2023-06-24,43.3507
2023-06-25,43.3507
2023-06-26,42.7333
2023-06-27,42.6325
2023-06-28,40.2852
2023-06-29,41.8375
2023-06-30,44.1512
2023-07-01,44.1512
2023-07-02,44.1512
2023-07-03,45.1225
2023-07-04,45.1225
2023-07-05,46.3251
2023-07-06,44.4678
2023-07-07,42.9485
2023-07-08,42.9485
2023-07-09,42.9485
2023-07-10,44.4862
2023-07-11,50.1065
2023-07-12,48.8207
2023-07-13,50.1645
2023-07-14,50.4203
2023-07-15,50.4203
2023-07-16,50.4203
2023-07-17,50.9833
2023-07-18,53.2721
2023-07-19,55.0598
2023-07-20,53.3093
2023-07-21,52.2287
2023-07-22,52.2287
2023-07-23,52.2287
2023-07-24,53.6459
2023-07-25,53.4328
2023-07-26,56.483
2023-07-27,53.4733
2023-07-28,54.8211
2023-07-29,54.8211
2023-07-30,54.8211
2023-07-31,54.7973
2023-08-01,52.7084
2023-08-02,50.0898
2023-08-03,51.335
2023-08-04,49.9517
2023-08-05,49.9517
2023-08-06,49.9517
2023-08-07,48.926
2023-08-08,48.1482
2023-08-09,48.4918
2023-08-10,48.8605
2023-08-11,46.5924
2023-08-12,46.5924
2023-08-13,46.5924
2023-08-14,49.484
2023-08-15,50.4022
2023-08-16,51.4368
2023-08-17,50.5472
2023-08-18,51.9772
2023-08-19,51.9772
2023-08-20,51.9772
2023-08-21,51.0472
2023-08-22,47.0296
2023-08-23,50.5818
2023-08-24,43.0954
2023-08-25,42.8434
2023-08-26,42.8434
2023-08-27,42.8434
2023-08-28,43.445
2023-08-29,44.5923
2023-08-30,46.3677
2023-08-31,47.4884
2023-09-01,47.6148
2023-09-02,47.6148
2023-09-03,47.6148
2023-09-04,47.6148
2023-09-05,47.1609
2023-09-06,46.6682
2023-09-07,43.9046
2023-09-08,44.3421
2023-09-09,44.3421
2023-09-10,44.3421
2023-09-11,43.3595
2023-09-12,42.5427
2023-09-13,40.1927
2023-09-14,42.1819
2023-09-15,40.7741
2023-09-16,40.7741
2023-09-17,40.7741
2023-09-18,37.1195
2023-09-19,39.5981
2023-09-20,39.3962
2023-09-21,37.6354
2023-09-22,36.8626
2023-09-23,36.8626
2023-09-24,36.8626
2023-09-25,35.806
2023-09-26,35.0736
2023-09-27,34.6003
2023-09-28,36.8821
2023-09-29,37.6545
2023-09-30,37.6545
2023-10-01,37.6545
2023-10-02,36.345
2023-10-03,34.9027
2023-10-04,34.12
2023-10-05,31.8562
2023-10-06,33.61
2023-10-07,33.61
2023-10-08,33.61
2023-10-09,32.7877
2023-10-10,34.6456
2023-10-11,34.5997
2023-10-12,33.0153
2023-10-13,31.6708
2023-10-14,31.6708
2023-10-15,31.6708
2023-10-16,36.9803
2023-10-17,38.9228
2023-10-18,37.7799
2023-10-19,36.6078
2023-10-20,37.7566
2023-10-21,37.7566
2023-10-22,37.7566
2023-10-23,36.0313
2023-10-24,37.4904
2023-10-25,37.4591
2023-10-26,37.148
2023-10-27,35.7999
2023-10-28,35.7999
2023-10-29,35.7999
2023-10-30,37.6611
2023-10-31,39.372
2023-11-01,38.181
2023-11-02,43.7031
2023-11-03,47.6112
2023-11-04,47.6112
2023-11-05,47.6112
2023-11-06,47.5067
2023-11-07,46.8789
2023-11-08,46.5776
2023-11-09,46.6713
2023-11-10,46.6411
2023-11-11,46.6411
2023-11-12,46.6411
2023-11-13,43.599
2023-11-14,48.1145
2023-11-15,50.3129
2023-11-16,46.9428
2023-11-17,50.4847
2023-11-18,50.4847
2023-11-19,50.4847
2023-11-20,50.8815
2023-11-21,63.0961
2023-11-22,65.2082
2023-11-23,65.2082
2023-11-24,65.4224
2023-11-25,65.4224
2023-11-26,65.4224
2023-11-27,64.9672
2023-11-28,64.7976
2023-11-29,64.8383
2023-11-30,63.6149
2023-12-01,65.1887
2023-12-02,65.1887
2023-12-03,65.1887
2023-12-04,66.606
2023-12-05,64.8098
2023-12-06,65.0579
2023-12-07,63.6586
2023-12-08,64.4713
2023-12-09,64.4713
2023-12-10,64.4713
2023-12-11,65.0157
2023-12-12,65.3571
2023-12-13,68.1493
2023-12-14,68.5529
2023-12-15,65.1834
2023-12-16,65.1834
2023-12-17,65.1834
2023-12-18,64.3602
2023-12-19,66.106
2023-12-20,66.8054
2023-12-21,67.4448
2023-12-22,67.9138
2023-12-23,67.9138
2023-12-24,67.9138
2023-12-25,67.9138
2023-12-26,69.2904
2023-12-27,69.5269
2023-12-28,69.68
2023-12-29,67.6713
2023-12-30,67.6713
2023-12-31,67.6713
2024-01-01,67.6713
2024-01-02,67.8132
2024-01-03,62.5711
2024-01-04,62.6987
2024-01-05,63.514
2024-01-06,63.514
2024-01-07,63.514
2024-01-08,65.1323
2024-01-09,66.2212
2024-01-10,66.3046
2024-01-11,64.768
2024-01-12,62.3236
2024-01-13,62.3236
2024-01-14,62.3236
2024-01-15,62.3236
2024-01-16,63.0517
2024-01-17,64.2071
2024-01-18,64.0001
2024-01-19,63.2615
2024-01-20,63.2615
2024-01-21,63.2615
2024-01-22,63.7278
2024-01-23,62.9518
2024-01-24,59.6597
2024-01-25,62.7684
2024-01-26,63.2256
2024-01-27,63.2256
2024-01-28,63.2256
2024-01-29,63.4077
2024-01-30,62.3239
2024-01-31,57.617
2024-02-01,60.7885
2024-02-02,60.3418
2024-02-03,60.3418
2024-02-04,60.3418
2024-02-05,58.01
2024-02-06,58.2826
2024-02-07,58.2936
2024-02-08,61.3517
2024-02-09,59.5783
2024-02-10,59.5783
2024-02-11,59.5783
2024-02-12,59.6576
2024-02-13,56.7601
2024-02-14,57.4184
2024-02-15,58.5441
2024-02-16,56.9553
2024-02-17,56.9553
2024-02-18,56.9553
2024-02-19,56.9553
2024-02-20,55.8486
2024-02-21,55.8979
2024-02-22,60.6843
2024-02-23,58.4677
2024-02-24,58.4677
2024-02-25,58.4677
2024-02-26,61.8839
2024-02-27,62.1649
2024-02-28,61.0988
2024-02-29,60.8588
2024-03-01,61.2056
2024-03-02,61.2056
2024-03-03,61.2056
2024-03-04,62.5823
2024-03-05,64.4068
2024-03-06,59.3499
2024-03-07,66.1286
2024-03-08,62.6146
2024-03-09,62.6146
2024-03-10,62.6146
2024-03-11,61.4615
2024-03-12,63.4874
2024-03-13,64.1028
2024-03-14,62.2836
2024-03-15,61.986
2024-03-16,61.986
2024-03-17,61.986
2024-03-18,62.664
2024-03-19,64.708
2024-03-20,66.1312
2024-03-21,65.4413
2024-03-22,64.9514
2024-03-23,64.9514
2024-03-24,64.9514
2024-03-25,65.3395
2024-03-26,63.1757
2024-03-27,65.6155
2024-03-28,66.2397
2024-03-29,66.2397
2024-03-30,66.2397
2024-03-31,66.2397
2024-04-01,63.6072
2024-04-02,58.7359
2024-04-03,52.8564
2024-04-04,48.03
2024-04-05,46.8526
2024-04-06,46.8526
2024-04-07,46.8526
2024-04-08,46.5679
