,EBAY US Equity
2023-03-18,42.8299
2023-03-19,42.8299
2023-03-20,45.5749
2023-03-21,47.4655
2023-03-22,45.4196
2023-03-23,44.5054
2023-03-24,45.091
2023-03-25,45.091
2023-03-26,45.091
2023-03-27,44.9508
2023-03-28,45.7362
2023-03-29,47.9006
2023-03-30,48.6808
2023-03-31,49.9544
2023-04-01,49.9544
2023-04-02,49.9544
2023-04-03,49.7048
2023-04-04,49.8488
2023-04-05,48.4701
2023-04-06,47.6744
2023-04-07,47.6744
2023-04-08,47.6744
2023-04-09,47.6744
2023-04-10,47.1879
2023-04-11,47.5139
2023-04-12,45.4257
2023-04-13,48.1435
2023-04-14,47.9056
2023-04-15,47.9056
2023-04-16,47.9056
2023-04-17,48.7246
2023-04-18,49.5775
2023-04-19,48.5179
2023-04-20,47.4684
2023-04-21,46.6149
2023-04-22,46.6149
2023-04-23,46.6149
2023-04-24,49.2376
2023-04-25,49.7484
2023-04-26,47.6013
2023-04-27,54.4799
2023-04-28,56.7999
2023-04-29,56.7999
2023-04-30,56.7999
2023-05-01,54.2676
2023-05-02,52.5673
2023-05-03,51.4858
2023-05-04,50.293
2023-05-05,53.8389
2023-05-06,53.8389
2023-05-07,53.8389
2023-05-08,55.3672
2023-05-09,54.0896
2023-05-10,54.1169
2023-05-11,53.9837
2023-05-12,51.1504
2023-05-13,51.1504
2023-05-14,51.1504
2023-05-15,51.812
2023-05-16,45.7002
2023-05-17,48.2559
2023-05-18,48.9577
2023-05-19,47.1922
2023-05-20,47.1922
2023-05-21,47.1922
2023-05-22,49.0913
2023-05-23,48.1399
2023-05-24,46.8147
2023-05-25,47.8056
2023-05-26,50.0325
2023-05-27,50.0325
2023-05-28,50.0325
2023-05-29,50.0325
2023-05-30,47.9176
2023-05-31,45.6648
2023-06-01,47.8643
2023-06-02,51.0795
2023-06-03,51.0795
2023-06-04,51.0795
2023-06-05,53.4449
2023-06-06,53.1202
2023-06-07,52.7584
2023-06-08,54.2362
2023-06-09,54.7685
2023-06-10,54.7685
2023-06-11,54.7685
2023-06-12,52.5857
2023-06-13,53.6925
2023-06-14,52.2724
2023-06-15,53.8168
2023-06-16,52.043
2023-06-17,52.043
2023-06-18,52.043
2023-06-19,52.043
2023-06-20,51.3551
2023-06-21,49.097
2023-06-22,48.4125
2023-06-23,46.9409
2023-06-24,46.9409
2023-06-25,46.9409
2023-06-26,47.2395
2023-06-27,50.4756
2023-06-28,51.6005
2023-06-29,50.8258
2023-06-30,51.1106
2023-07-01,51.1106
2023-07-02,51.1106
2023-07-03,52.8068
2023-07-04,52.8068
2023-07-05,52.114
2023-07-06,48.2507
2023-07-07,49.5938
2023-07-08,49.5938
2023-07-09,49.5938
2023-07-10,53.8547
2023-07-11,57.1253
2023-07-12,55.5041
2023-07-13,54.5883
2023-07-14,55.5899
2023-07-15,55.5899
2023-07-16,55.5899
2023-07-17,57.4025
2023-07-18,59.4851
2023-07-19,61.7859
2023-07-20,61.1038
2023-07-21,59.3212
2023-07-22,59.3212
2023-07-23,59.3212
2023-07-24,60.7429
2023-07-25,58.5213
2023-07-26,59.707
2023-07-27,45.5706
2023-07-28,48.8603
2023-07-29,48.8603
2023-07-30,48.8603
2023-07-31,47.7545
2023-08-01,45.7205
2023-08-02,46.2194
2023-08-03,45.8921
2023-08-04,44.6707
2023-08-05,44.6707
2023-08-06,44.6707
2023-08-07,46.7646
2023-08-08,46.0214
2023-08-09,46.4218
2023-08-10,45.5366
2023-08-11,48.7554
2023-08-12,48.7554
2023-08-13,48.7554
2023-08-14,47.6244
2023-08-15,46.5548
2023-08-16,45.0431
2023-08-17,45.0999
2023-08-18,45.2169
2023-08-19,45.2169
2023-08-20,45.2169
2023-08-21,45.3675
2023-08-22,46.0729
2023-08-23,47.9763
2023-08-24,45.9522
2023-08-25,47.3137
2023-08-26,47.3137
2023-08-27,47.3137
2023-08-28,48.1544
2023-08-29,49.4942
2023-08-30,50.7522
2023-08-31,51.5695
2023-09-01,52.5013
2023-09-02,52.5013
2023-09-03,52.5013
2023-09-04,52.5013
2023-09-05,49.9831
2023-09-06,49.4679
2023-09-07,46.5485
2023-09-08,47.5414
2023-09-09,47.5414
2023-09-10,47.5414
2023-09-11,47.8002
2023-09-12,47.8002
2023-09-13,48.4803
2023-09-14,50.6423
2023-09-15,51.2929
2023-09-16,51.2929
2023-09-17,51.2929
2023-09-18,49.1162
2023-09-19,48.1727
2023-09-20,48.4201
2023-09-21,49.2437
2023-09-22,46.5999
2023-09-23,46.5999
2023-09-24,46.5999
2023-09-25,49.0705
2023-09-26,47.9724
2023-09-27,46.0348
2023-09-28,48.7473
2023-09-29,50.2451
2023-09-30,50.2451
2023-10-01,50.2451
2023-10-02,48.4476
2023-10-03,45.2241
2023-10-04,46.7398
2023-10-05,45.7351
2023-10-06,47.1594
2023-10-07,47.1594
2023-10-08,47.1594
2023-10-09,48.3514
2023-10-10,48.9471
2023-10-11,47.384
2023-10-12,46.0254
2023-10-13,43.4479
2023-10-14,43.4479
2023-10-15,43.4479
2023-10-16,45.9813
2023-10-17,46.3106
2023-10-18,44.2339
2023-10-19,42.0504
2023-10-20,40.9898
2023-10-21,40.9898
2023-10-22,40.9898
2023-10-23,39.394
2023-10-24,42.6066
2023-10-25,38.2804
2023-10-26,36.1673
2023-10-27,35.3723
2023-10-28,35.3723
2023-10-29,35.3723
2023-10-30,37.8549
2023-10-31,40.0186
2023-11-01,38.7873
2023-11-02,39.8187
2023-11-03,45.1145
2023-11-04,45.1145
2023-11-05,45.1145
2023-11-06,44.6425
2023-11-07,45.9742
2023-11-08,43.7945
2023-11-09,43.7422
2023-11-10,43.527
2023-11-11,43.527
2023-11-12,43.527
2023-11-13,40.6319
2023-11-14,45.9754
2023-11-15,46.8363
2023-11-16,45.6537
2023-11-17,45.5455
2023-11-18,45.5455
2023-11-19,45.5455
2023-11-20,43.6982
2023-11-21,46.7424
2023-11-22,50.4295
2023-11-23,50.4295
2023-11-24,49.9714
2023-11-25,49.9714
2023-11-26,49.9714
2023-11-27,49.5928
2023-11-28,48.9435
2023-11-29,47.5104
2023-11-30,49.4595
2023-12-01,51.6178
2023-12-02,51.6178
2023-12-03,51.6178
2023-12-04,51.2717
2023-12-05,50.8232
2023-12-06,50.7903
2023-12-07,50.8232
2023-12-08,50.1646
2023-12-09,50.1646
2023-12-10,50.1646
2023-12-11,51.7641
2023-12-12,49.4916
2023-12-13,52.323
2023-12-14,54.4666
2023-12-15,51.3513
2023-12-16,51.3513
2023-12-17,51.3513
2023-12-18,53.6953
2023-12-19,56.9035
2023-12-20,54.5573
2023-12-21,56.5707
2023-12-22,56.8083
2023-12-23,56.8083
2023-12-24,56.8083
2023-12-25,56.8083
2023-12-26,55.6193
2023-12-27,55.2674
2023-12-28,55.5294
2023-12-29,55.9739
2023-12-30,55.9739
2023-12-31,55.9739
2024-01-01,55.9739
2024-01-02,56.7199
2024-01-03,55.4753
2024-01-04,51.7319
2024-01-05,52.5758
2024-01-06,52.5758
2024-01-07,52.5758
2024-01-08,52.7401
2024-01-09,50.2194
2024-01-10,51.6536
2024-01-11,49.2424
2024-01-12,47.0684
2024-01-13,47.0684
2024-01-14,47.0684
2024-01-15,47.0684
2024-01-16,45.4638
2024-01-17,45.3697
2024-01-18,45.8337
2024-01-19,47.1494
2024-01-20,47.1494
2024-01-21,47.1494
2024-01-22,46.9067
2024-01-23,48.2834
2024-01-24,49.0642
2024-01-25,51.1616
2024-01-26,53.0874
2024-01-27,53.0874
2024-01-28,53.0874
2024-01-29,52.8029
2024-01-30,50.1425
2024-01-31,46.9297
2024-02-01,49.3339
2024-02-02,50.2226
2024-02-03,50.2226
2024-02-04,50.2226
2024-02-05,48.0085
2024-02-06,52.7107
2024-02-07,51.5503
2024-02-08,50.4024
2024-02-09,51.8242
2024-02-10,51.8242
2024-02-11,51.8242
2024-02-12,55.2549
2024-02-13,47.4693
2024-02-14,50.6685
2024-02-15,51.9374
2024-02-16,54.2346
2024-02-17,54.2346
2024-02-18,54.2346
2024-02-19,54.2346
2024-02-20,54.6131
2024-02-21,55.1882
2024-02-22,56.4918
2024-02-23,55.5514
2024-02-24,55.5514
2024-02-25,55.5514
2024-02-26,55.0947
2024-02-27,56.5448
2024-02-28,64.6494
2024-02-29,62.5462
2024-03-01,64.0725
2024-03-02,64.0725
2024-03-03,64.0725
2024-03-04,65.688
2024-03-05,67.7465
2024-03-06,68.4923
2024-03-07,68.8891
2024-03-08,68.3667
2024-03-09,68.3667
2024-03-10,68.3667
2024-03-11,70.3287
2024-03-12,67.9636
2024-03-13,70.3788
2024-03-14,69.7981
2024-03-15,69.6125
2024-03-16,69.6125
2024-03-17,69.6125
2024-03-18,66.5016
2024-03-19,67.3366
2024-03-20,67.6032
2024-03-21,67.6578
2024-03-22,65.451
2024-03-23,65.451
2024-03-24,65.451
2024-03-25,64.7355
2024-03-26,64.1626
2024-03-27,65.9102
2024-03-28,67.5844
2024-03-29,67.5844
2024-03-30,67.5844
2024-03-31,67.5844
2024-04-01,65.6078
2024-04-02,64.0498
2024-04-03,64.0115
2024-04-04,62.2756
2024-04-05,63.7664
2024-04-06,63.7664
2024-04-07,63.7664
2024-04-08,61.9253
