,QCOM US Equity
2023-03-19,48.6637
2023-03-20,49.5618
2023-03-21,51.1672
2023-03-22,49.6561
2023-03-23,51.424
2023-03-24,51.9128
2023-03-25,51.9128
2023-03-26,51.9128
2023-03-27,50.9051
2023-03-28,48.9886
2023-03-29,52.0851
2023-03-30,53.8696
2023-03-31,54.0076
2023-04-01,54.0076
2023-04-02,54.0076
2023-04-03,51.4921
2023-04-04,49.4453
2023-04-05,50.068
2023-04-06,50.0335
2023-04-07,50.0335
2023-04-08,50.0335
2023-04-09,50.0335
2023-04-10,51.1552
2023-04-11,50.5006
2023-04-12,47.6121
2023-04-13,48.4077
2023-04-14,47.5649
2023-04-15,47.5649
2023-04-16,47.5649
2023-04-17,46.8858
2023-04-18,45.9975
2023-04-19,46.1837
2023-04-20,46.2901
2023-04-21,45.4717
2023-04-22,45.4717
2023-04-23,45.4717
2023-04-24,45.0875
2023-04-25,42.124
2023-04-26,42.2549
2023-04-27,42.0403
2023-04-28,45.4773
2023-04-29,45.4773
2023-04-30,45.4773
2023-05-01,44.566
2023-05-02,44.8873
2023-05-03,41.8396
2023-05-04,36.9009
2023-05-05,39.5013
2023-05-06,39.5013
2023-05-07,39.5013
2023-05-08,39.1447
2023-05-09,37.2644
2023-05-10,38.1
2023-05-11,36.3576
2023-05-12,36.045
2023-05-13,36.045
2023-05-14,36.045
2023-05-15,39.3087
2023-05-16,37.4576
2023-05-17,38.6813
2023-05-18,41.1902
2023-05-19,40.3171
2023-05-20,40.3171
2023-05-21,40.3171
2023-05-22,39.8563
2023-05-23,38.5061
2023-05-24,38.0871
2023-05-25,39.3515
2023-05-26,46.5053
2023-05-27,46.5053
2023-05-28,46.5053
2023-05-29,46.5053
2023-05-30,51.7594
2023-05-31,50.1344
2023-06-01,52.2319
2023-06-02,52.0354
2023-06-03,52.0354
2023-06-04,52.0354
2023-06-05,49.3904
2023-06-06,52.5259
2023-06-07,51.4539
2023-06-08,52.4494
2023-06-09,54.7153
2023-06-10,54.7153
2023-06-11,54.7153
2023-06-12,57.0403
2023-06-13,58.6981
2023-06-14,57.6627
2023-06-15,57.8197
2023-06-16,56.8542
2023-06-17,56.8542
2023-06-18,56.8542
2023-06-19,56.8542
2023-06-20,53.9865
2023-06-21,50.2633
2023-06-22,50.8164
2023-06-23,48.2409
2023-06-24,48.2409
2023-06-25,48.2409
2023-06-26,51.0085
2023-06-27,53.5459
2023-06-28,51.5782
2023-06-29,51.9999
2023-06-30,52.8013
2023-07-01,52.8013
2023-07-02,52.8013
2023-07-03,53.6589
2023-07-04,53.6589
2023-07-05,50.9588
2023-07-06,49.3027
2023-07-07,49.9372
2023-07-08,49.9372
2023-07-09,49.9372
2023-07-10,50.9773
2023-07-11,50.7462
2023-07-12,52.3635
2023-07-13,56.0274
2023-07-14,55.4707
2023-07-15,55.4707
2023-07-16,55.4707
2023-07-17,56.1468
2023-07-18,55.5855
2023-07-19,56.8739
2023-07-20,53.095
2023-07-21,56.3393
2023-07-22,56.3393
2023-07-23,56.3393
2023-07-24,55.7213
2023-07-25,56.4937
2023-07-26,55.4113
2023-07-27,56.9001
2023-07-28,59.6637
2023-07-29,59.6637
2023-07-30,59.6637
2023-07-31,61.5536
2023-08-01,61.4539
2023-08-02,58.4001
2023-08-03,48.9372
2023-08-04,51.1082
2023-08-05,51.1082
2023-08-06,51.1082
2023-08-07,49.431
2023-08-08,48.1595
2023-08-09,47.3421
2023-08-10,46.6212
2023-08-11,45.8685
2023-08-12,45.8685
2023-08-13,45.8685
2023-08-14,45.4209
2023-08-15,43.6725
2023-08-16,42.5643
2023-08-17,42.5132
2023-08-18,42.5336
2023-08-19,42.5336
2023-08-20,42.5336
2023-08-21,43.1382
2023-08-22,42.1804
2023-08-23,43.9879
2023-08-24,41.8693
2023-08-25,43.7754
2023-08-26,43.7754
2023-08-27,43.7754
2023-08-28,45.1729
2023-08-29,47.2664
2023-08-30,47.5545
2023-08-31,48.8116
2023-09-01,49.6586
2023-09-02,49.6586
2023-09-03,49.6586
2023-09-04,49.6586
2023-09-05,50.8059
2023-09-06,48.9533
2023-09-07,41.9468
2023-09-08,41.7527
2023-09-09,41.7527
2023-09-10,41.7527
2023-09-11,45.8783
2023-09-12,46.7732
2023-09-13,48.0911
2023-09-14,49.3785
2023-09-15,48.5773
2023-09-16,48.5773
2023-09-17,48.5773
2023-09-18,48.2266
2023-09-19,46.4215
2023-09-20,45.1304
2023-09-21,44.0653
2023-09-22,43.8276
2023-09-23,43.8276
2023-09-24,43.8276
2023-09-25,46.747
2023-09-26,46.107
2023-09-27,45.6246
2023-09-28,47.6658
2023-09-29,47.627
2023-09-30,47.627
2023-10-01,47.627
2023-10-02,47.671
2023-10-03,46.747
2023-10-04,46.3994
2023-10-05,46.3469
2023-10-06,47.6683
2023-10-07,47.6683
2023-10-08,47.6683
2023-10-09,48.7799
2023-10-10,49.3963
2023-10-11,48.0019
2023-10-12,48.4259
2023-10-13,45.242
2023-10-14,45.242
2023-10-15,45.242
2023-10-16,47.6009
2023-10-17,49.6507
2023-10-18,48.2414
2023-10-19,48.6124
2023-10-20,45.6238
2023-10-21,45.6238
2023-10-22,45.6238
2023-10-23,45.6629
2023-10-24,46.6295
2023-10-25,41.7749
2023-10-26,42.8955
2023-10-27,44.0103
2023-10-28,44.0103
2023-10-29,44.0103
2023-10-30,45.7956
2023-10-31,47.2684
2023-11-01,49.5893
2023-11-02,56.356
2023-11-03,58.2896
2023-11-04,58.2896
2023-11-05,58.2896
2023-11-06,58.6493
2023-11-07,59.3482
2023-11-08,58.4938
2023-11-09,58.5312
2023-11-10,62.1584
2023-11-11,62.1584
2023-11-12,62.1584
2023-11-13,61.6696
2023-11-14,64.4862
2023-11-15,65.6468
2023-11-16,65.3353
2023-11-17,65.9208
2023-11-18,65.9208
2023-11-19,65.9208
2023-11-20,65.9517
2023-11-21,62.3128
2023-11-22,62.7229
2023-11-23,62.7229
2023-11-24,62.9402
2023-11-25,62.9402
2023-11-26,62.9402
2023-11-27,63.3382
2023-11-28,60.917
2023-11-29,62.8631
2023-11-30,63.8641
2023-12-01,64.4038
2023-12-02,64.4038
2023-12-03,64.4038
2023-12-04,64.6505
2023-12-05,65.36
2023-12-06,64.0468
2023-12-07,66.6608
2023-12-08,66.686
2023-12-09,66.686
2023-12-10,66.686
2023-12-11,69.201
2023-12-12,69.6404
2023-12-13,71.1942
2023-12-14,73.0139
2023-12-15,74.0381
2023-12-16,74.0381
2023-12-17,74.0381
2023-12-18,71.4895
2023-12-19,72.5337
2023-12-20,67.9855
2023-12-21,69.408
2023-12-22,70.1288
2023-12-23,70.1288
2023-12-24,70.1288
2023-12-25,70.1288
2023-12-26,71.4352
2023-12-27,71.6048
2023-12-28,71.6983
2023-12-29,69.6134
2023-12-30,69.6134
2023-12-31,69.6134
2024-01-01,69.6134
2024-01-02,62.8499
2024-01-03,59.2882
2024-01-04,57.4567
2024-01-05,57.9825
2024-01-06,57.9825
2024-01-07,57.9825
2024-01-08,60.0789
2024-01-09,60.8348
2024-01-10,60.0416
2024-01-11,59.6532
2024-01-12,60.7508
2024-01-13,60.7508
2024-01-14,60.7508
2024-01-15,60.7508
2024-01-16,61.6004
2024-01-17,59.0147
2024-01-18,64.1744
2024-01-19,68.725
2024-01-20,68.725
2024-01-21,68.725
2024-01-22,69.2758
2024-01-23,69.6585
2024-01-24,70.1889
2024-01-25,70.2508
2024-01-26,65.0183
2024-01-27,65.0183
2024-01-28,65.0183
2024-01-29,63.6068
2024-01-30,59.1082
2024-01-31,61.0768
2024-02-01,53.3114
2024-02-02,53.7878
2024-02-03,53.7878
2024-02-04,53.7878
2024-02-05,55.6754
2024-02-06,55.7314
2024-02-07,57.1619
2024-02-08,58.9189
2024-02-09,60.9588
2024-02-10,60.9588
2024-02-11,60.9588
2024-02-12,62.3971
2024-02-13,59.1142
2024-02-14,61.7664
2024-02-15,63.0629
2024-02-16,59.6861
2024-02-17,59.6861
2024-02-18,59.6861
2024-02-19,59.6861
2024-02-20,58.9615
2024-02-21,58.9967
2024-02-22,60.9019
2024-02-23,61.0113
2024-02-24,61.0113
2024-02-25,61.0113
2024-02-26,62.4518
2024-02-27,63.2923
2024-02-28,61.4348
2024-02-29,62.764
2024-03-01,66.0693
2024-03-02,66.0693
2024-03-03,66.0693
2024-03-04,67.9935
2024-03-05,62.5865
2024-03-06,66.101
2024-03-07,69.683
2024-03-08,65.0091
2024-03-09,65.0091
2024-03-10,65.0091
2024-03-11,65.2665
2024-03-12,66.1835
2024-03-13,62.8303
2024-03-14,62.1499
2024-03-15,61.0807
2024-03-16,61.0807
2024-03-17,61.0807
2024-03-18,60.8382
2024-03-19,58.4215
2024-03-20,60.4776
2024-03-21,62.2
2024-03-22,61.5456
2024-03-23,61.5456
2024-03-24,61.5456
2024-03-25,59.3244
2024-03-26,58.9406
2024-03-27,60.1612
2024-03-28,60.262
2024-03-29,60.262
2024-03-30,60.262
2024-03-31,60.262
2024-04-01,61.6901
2024-04-02,61.0523
2024-04-03,62.7345
2024-04-04,58.9275
2024-04-05,59.9985
2024-04-06,59.9985
2024-04-07,59.9985
2024-04-08,60.8983
