,NMRK US Equity
2023-03-20,36.7962
2023-03-21,38.534
2023-03-22,35.9078
2023-03-23,35.5596
2023-03-24,35.8171
2023-03-25,35.8171
2023-03-26,35.8171
2023-03-27,36.2127
2023-03-28,35.9075
2023-03-29,42.5458
2023-03-30,42.2045
2023-03-31,43.7223
2023-04-01,43.7223
2023-04-02,43.7223
2023-04-03,43.7223
2023-04-04,43.1625
2023-04-05,43.1625
2023-04-06,44.4315
2023-04-07,44.4315
2023-04-08,44.4315
2023-04-09,44.4315
2023-04-10,41.0205
2023-04-11,40.573
2023-04-12,38.9045
2023-04-13,39.5809
2023-04-14,38.351
2023-04-15,38.351
2023-04-16,38.351
2023-04-17,40.1378
2023-04-18,38.7957
2023-04-19,38.9365
2023-04-20,38.2984
2023-04-21,38.1138
2023-04-22,38.1138
2023-04-23,38.1138
2023-04-24,37.2773
2023-04-25,35.4869
2023-04-26,34.6267
2023-04-27,38.4832
2023-04-28,40.6562
2023-04-29,40.6562
2023-04-30,40.6562
2023-05-01,40.8004
2023-05-02,38.1173
2023-05-03,37.6598
2023-05-04,36.6585
2023-05-05,36.1166
2023-05-06,36.1166
2023-05-07,36.1166
2023-05-08,32.3269
2023-05-09,30.8006
2023-05-10,31.5961
2023-05-11,32.2407
2023-05-12,34.3217
2023-05-13,34.3217
2023-05-14,34.3217
2023-05-15,36.1929
2023-05-16,36.6596
2023-05-17,39.9895
2023-05-18,42.2842
2023-05-19,42.7091
2023-05-20,42.7091
2023-05-21,42.7091
2023-05-22,44.5395
2023-05-23,43.4352
2023-05-24,40.5249
2023-05-25,40.6718
2023-05-26,44.099
2023-05-27,44.099
2023-05-28,44.099
2023-05-29,44.099
2023-05-30,43.772
2023-05-31,41.8462
2023-06-01,42.5722
2023-06-02,46.1863
2023-06-03,46.1863
2023-06-04,46.1863
2023-06-05,43.9837
2023-06-06,49.2424
2023-06-07,53.8327
2023-06-08,54.0327
2023-06-09,53.6719
2023-06-10,53.6719
2023-06-11,53.6719
2023-06-12,53.182
2023-06-13,54.0497
2023-06-14,51.8145
2023-06-15,50.7294
2023-06-16,49.3052
2023-06-17,49.3052
2023-06-18,49.3052
2023-06-19,49.3052
2023-06-20,46.281
2023-06-21,47.1504
2023-06-22,46.4833
2023-06-23,44.6325
2023-06-24,44.6325
2023-06-25,44.6325
2023-06-26,46.5742
2023-06-27,48.081
2023-06-28,47.9644
2023-06-29,51.0358
2023-06-30,48.8866
2023-07-01,48.8866
2023-07-02,48.8866
2023-07-03,50.4457
2023-07-04,50.4457
2023-07-05,48.7878
2023-07-06,47.2947
2023-07-07,49.2713
2023-07-08,49.2713
2023-07-09,49.2713
2023-07-10,50.3548
2023-07-11,54.7939
2023-07-12,56.9824
2023-07-13,58.5851
2023-07-14,56.6583
2023-07-15,56.6583
2023-07-16,56.6583
2023-07-17,56.9512
2023-07-18,58.6844
2023-07-19,59.4353
2023-07-20,55.8889
2023-07-21,54.0359
2023-07-22,54.0359
2023-07-23,54.0359
2023-07-24,54.76
2023-07-25,54.8651
2023-07-26,56.5361
2023-07-27,53.2237
2023-07-28,52.9767
2023-07-29,52.9767
2023-07-30,52.9767
2023-07-31,54.2932
2023-08-01,54.6218
2023-08-02,60.2397
2023-08-03,60.9418
2023-08-04,62.3184
2023-08-05,62.3184
2023-08-06,62.3184
2023-08-07,63.3213
2023-08-08,63.4053
2023-08-09,60.8129
2023-08-10,60.6703
2023-08-11,60.0875
2023-08-12,60.0875
2023-08-13,60.0875
2023-08-14,57.3787
2023-08-15,54.4391
2023-08-16,50.9858
2023-08-17,50.5122
2023-08-18,50.3912
2023-08-19,50.3912
2023-08-20,50.3912
2023-08-21,48.5847
2023-08-22,47.5271
2023-08-23,48.5568
2023-08-24,49.0737
2023-08-25,46.8809
2023-08-26,46.8809
2023-08-27,46.8809
2023-08-28,49.599
2023-08-29,51.67
2023-08-30,53.7516
2023-08-31,52.9649
2023-09-01,54.5697
2023-09-02,54.5697
2023-09-03,54.5697
2023-09-04,54.5697
2023-09-05,52.9673
2023-09-06,51.6596
2023-09-07,50.2478
2023-09-08,51.7363
2023-09-09,51.7363
2023-09-10,51.7363
2023-09-11,52.5921
2023-09-12,53.2053
2023-09-13,46.5967
2023-09-14,49.8205
2023-09-15,49.1831
2023-09-16,49.1831
2023-09-17,49.1831
2023-09-18,48.1403
2023-09-19,49.2533
2023-09-20,48.6532
2023-09-21,45.3388
2023-09-22,45.4713
2023-09-23,45.4713
2023-09-24,45.4713
2023-09-25,46.5438
2023-09-26,44.3984
2023-09-27,43.1004
2023-09-28,43.5274
2023-09-29,45.5017
2023-09-30,45.5017
2023-10-01,45.5017
2023-10-02,43.2663
2023-10-03,39.5481
2023-10-04,39.265
2023-10-05,40.1512
2023-10-06,40.1512
2023-10-07,40.1512
2023-10-08,40.1512
2023-10-09,42.3997
2023-10-10,43.8545
2023-10-11,46.2421
2023-10-12,42.9108
2023-10-13,41.0741
2023-10-14,41.0741
2023-10-15,41.0741
2023-10-16,41.0741
2023-10-17,41.2237
2023-10-18,38.3067
2023-10-19,36.9093
2023-10-20,35.8276
2023-10-21,35.8276
2023-10-22,35.8276
2023-10-23,35.7374
2023-10-24,36.0707
2023-10-25,35.7827
2023-10-26,39.1341
2023-10-27,38.924
2023-10-28,38.924
2023-10-29,38.924
2023-10-30,40.7347
2023-10-31,42.6534
2023-11-01,53.5443
2023-11-02,56.5901
2023-11-03,62.5945
2023-11-04,62.5945
2023-11-05,62.5945
2023-11-06,58.3603
2023-11-07,57.2476
2023-11-08,56.9108
2023-11-09,54.5856
2023-11-10,54.5856
2023-11-11,54.5856
2023-11-12,54.5856
2023-11-13,54.3592
2023-11-14,61.3271
2023-11-15,62.3879
2023-11-16,61.3435
2023-11-17,62.2869
2023-11-18,62.2869
2023-11-19,62.2869
2023-11-20,62.36
2023-11-21,62.11
2023-11-22,63.1046
2023-11-23,63.1046
2023-11-24,62.9731
2023-11-25,62.9731
2023-11-26,62.9731
2023-11-27,62.8376
2023-11-28,63.6468
2023-11-29,65.6581
2023-11-30,65.2274
2023-12-01,66.588
2023-12-02,66.588
2023-12-03,66.588
2023-12-04,67.3945
2023-12-05,64.7487
2023-12-06,64.6029
2023-12-07,66.1028
2023-12-08,67.3095
2023-12-09,67.3095
2023-12-10,67.3095
2023-12-11,67.7548
2023-12-12,67.8303
2023-12-13,71.675
2023-12-14,75.3723
2023-12-15,74.3389
2023-12-16,74.3389
2023-12-17,74.3389
2023-12-18,74.5963
2023-12-19,75.1127
2023-12-20,75.7749
2023-12-21,76.6643
2023-12-22,77.004
2023-12-23,77.004
2023-12-24,77.004
2023-12-25,77.004
2023-12-26,79.0335
2023-12-27,79.9682
2023-12-28,78.7057
2023-12-29,77.2856
2023-12-30,77.2856
2023-12-31,77.2856
2024-01-01,77.2856
2024-01-02,75.5618
2024-01-03,68.5193
2024-01-04,67.327
2024-01-05,65.4931
2024-01-06,65.4931
2024-01-07,65.4931
2024-01-08,66.6996
2024-01-09,62.5519
2024-01-10,62.6973
2024-01-11,59.6993
2024-01-12,59.1145
2024-01-13,59.1145
2024-01-14,59.1145
2024-01-15,59.1145
2024-01-16,57.8253
2024-01-17,57.2383
2024-01-18,57.8579
2024-01-19,58.9991
2024-01-20,58.9991
2024-01-21,58.9991
2024-01-22,63.624
2024-01-23,62.3901
2024-01-24,62.0168
2024-01-25,62.6335
2024-01-26,63.5518
2024-01-27,63.5518
2024-01-28,63.5518
2024-01-29,64.1593
2024-01-30,62.9385
2024-01-31,59.7997
2024-02-01,61.6936
2024-02-02,58.708
2024-02-03,58.708
2024-02-04,58.708
2024-02-05,56.2442
2024-02-06,56.6031
2024-02-07,56.1269
2024-02-08,60.8919
2024-02-09,61.2033
2024-02-10,61.2033
2024-02-11,61.2033
2024-02-12,62.3656
2024-02-13,53.7097
2024-02-14,58.52
2024-02-15,61.6602
2024-02-16,60.4762
2024-02-17,60.4762
2024-02-18,60.4762
2024-02-19,60.4762
2024-02-20,58.2581
2024-02-21,55.7738
2024-02-22,58.9899
2024-02-23,54.0746
2024-02-24,54.0746
2024-02-25,54.0746
2024-02-26,55.5286
2024-02-27,57.1858
2024-02-28,54.8283
2024-02-29,56.7978
2024-03-01,56.551
2024-03-02,56.551
2024-03-03,56.551
2024-03-04,58.0594
2024-03-05,56.3723
2024-03-06,55.2919
2024-03-07,56.5544
2024-03-08,56.2947
2024-03-09,56.2947
2024-03-10,56.2947
2024-03-11,54.8193
2024-03-12,55.6678
2024-03-13,55.044
2024-03-14,55.4863
2024-03-15,53.9312
2024-03-16,53.9312
2024-03-17,53.9312
2024-03-18,53.1159
2024-03-19,55.0677
2024-03-20,57.4847
2024-03-21,59.3361
2024-03-22,55.537
2024-03-23,55.537
2024-03-24,55.537
2024-03-25,54.8285
2024-03-26,55.2712
2024-03-27,56.5917
2024-03-28,56.6652
2024-03-29,56.6652
2024-03-30,56.6652
2024-03-31,56.6652
2024-04-01,54.562
2024-04-02,52.5444
2024-04-03,53.5143
2024-04-04,52.8623
2024-04-05,54.8927
2024-04-06,54.8927
2024-04-07,54.8927
2024-04-08,55.6049
