,RS US Equity
2023-03-22,56.9916
2023-03-23,58.09
2023-03-24,58.9641
2023-03-25,58.9641
2023-03-26,58.9641
2023-03-27,60.6027
2023-03-28,60.6352
2023-03-29,58.2831
2023-03-30,57.3301
2023-03-31,59.8559
2023-04-01,59.8559
2023-04-02,59.8559
2023-04-03,59.8938
2023-04-04,54.0429
2023-04-05,52.5182
2023-04-06,51.4048
2023-04-07,51.4048
2023-04-08,51.4048
2023-04-09,51.4048
2023-04-10,53.3778
2023-04-11,54.9567
2023-04-12,53.2121
2023-04-13,52.4395
2023-04-14,52.8331
2023-04-15,52.8331
2023-04-16,52.8331
2023-04-17,53.9756
2023-04-18,56.636
2023-04-19,53.7555
2023-04-20,54.2567
2023-04-21,54.305
2023-04-22,54.305
2023-04-23,54.305
2023-04-24,54.4593
2023-04-25,49.3385
2023-04-26,49.1413
2023-04-27,56.7515
2023-04-28,52.393
2023-04-29,52.393
2023-04-30,52.393
2023-05-01,51.619
2023-05-02,52.2816
2023-05-03,51.6675
2023-05-04,48.4732
2023-05-05,50.3196
2023-05-06,50.3196
2023-05-07,50.3196
2023-05-08,49.0146
2023-05-09,50.1719
2023-05-10,48.9841
2023-05-11,48.3938
2023-05-12,49.3115
2023-05-13,49.3115
2023-05-14,49.3115
2023-05-15,49.5297
2023-05-16,48.8569
2023-05-17,50.5751
2023-05-18,52.2058
2023-05-19,50.7003
2023-05-20,50.7003
2023-05-21,50.7003
2023-05-22,51.4223
2023-05-23,50.5686
2023-05-24,46.3816
2023-05-25,47.5157
2023-05-26,49.1261
2023-05-27,49.1261
2023-05-28,49.1261
2023-05-29,49.1261
2023-05-30,45.4516
2023-05-31,46.839
2023-06-01,45.6794
2023-06-02,50.5411
2023-06-03,50.5411
2023-06-04,50.5411
2023-06-05,49.4307
2023-06-06,52.1316
2023-06-07,53.9453
2023-06-08,53.0161
2023-06-09,52.6399
2023-06-10,52.6399
2023-06-11,52.6399
2023-06-12,54.9504
2023-06-13,57.7869
2023-06-14,55.8269
2023-06-15,56.2671
2023-06-16,56.34
2023-06-17,56.34
2023-06-18,56.34
2023-06-19,56.34
2023-06-20,54.3344
2023-06-21,55.84
2023-06-22,55.7103
2023-06-23,56.9207
2023-06-24,56.9207
2023-06-25,56.9207
2023-06-26,57.128
2023-06-27,60.0661
2023-06-28,59.8664
2023-06-29,62.149
2023-06-30,62.4561
2023-07-01,62.4561
2023-07-02,62.4561
2023-07-03,62.685
2023-07-04,62.685
2023-07-05,61.4943
2023-07-06,62.6965
2023-07-07,63.7013
2023-07-08,63.7013
2023-07-09,63.7013
2023-07-10,65.1426
2023-07-11,66.2405
2023-07-12,66.6317
2023-07-13,66.4785
2023-07-14,65.9449
2023-07-15,65.9449
2023-07-16,65.9449
2023-07-17,67.125
2023-07-18,68.4853
2023-07-19,65.4389
2023-07-20,65.7501
2023-07-21,65.8421
2023-07-22,65.8421
2023-07-23,65.8421
2023-07-24,66.4195
2023-07-25,68.6333
2023-07-26,66.5981
2023-07-27,59.3127
2023-07-28,63.1562
2023-07-29,63.1562
2023-07-30,63.1562
2023-07-31,64.3792
2023-08-01,64.4595
2023-08-02,59.1799
2023-08-03,60.4688
2023-08-04,57.543
2023-08-05,57.543
2023-08-06,57.543
2023-08-07,57.9975
2023-08-08,58.002
2023-08-09,56.4112
2023-08-10,55.1699
2023-08-11,56.3209
2023-08-12,56.3209
2023-08-13,56.3209
2023-08-14,57.6096
2023-08-15,54.5226
2023-08-16,55.1602
2023-08-17,54.114
2023-08-18,54.1458
2023-08-19,54.1458
2023-08-20,54.1458
2023-08-21,53.2001
2023-08-22,53.3246
2023-08-23,51.4825
2023-08-24,51.6697
2023-08-25,52.3387
2023-08-26,52.3387
2023-08-27,52.3387
2023-08-28,53.4873
2023-08-29,58.0792
2023-08-30,57.0909
2023-08-31,57.3483
2023-09-01,57.6603
2023-09-02,57.6603
2023-09-03,57.6603
2023-09-04,57.6603
2023-09-05,48.2502
2023-09-06,47.2457
2023-09-07,49.5312
2023-09-08,48.0476
2023-09-09,48.0476
2023-09-10,48.0476
2023-09-11,43.8407
2023-09-12,46.4973
2023-09-13,44.7872
2023-09-14,46.5126
2023-09-15,44.1963
2023-09-16,44.1963
2023-09-17,44.1963
2023-09-18,45.6982
2023-09-19,48.3233
2023-09-20,46.8053
2023-09-21,45.4984
2023-09-22,45.2314
2023-09-23,45.2314
2023-09-24,45.2314
2023-09-25,46.4278
2023-09-26,44.5183
2023-09-27,46.2892
2023-09-28,45.8644
2023-09-29,45.7979
2023-09-30,45.7979
2023-10-01,45.7979
2023-10-02,44.649
2023-10-03,42.2824
2023-10-04,43.8382
2023-10-05,44.3617
2023-10-06,45.8518
2023-10-07,45.8518
2023-10-08,45.8518
2023-10-09,46.9201
2023-10-10,48.1101
2023-10-11,47.4532
2023-10-12,44.576
2023-10-13,43.4564
2023-10-14,43.4564
2023-10-15,43.4564
2023-10-16,45.5584
2023-10-17,47.286
2023-10-18,43.1037
2023-10-19,41.4558
2023-10-20,39.4005
2023-10-21,39.4005
2023-10-22,39.4005
2023-10-23,38.9006
2023-10-24,40.5559
2023-10-25,40.6718
2023-10-26,40.714
2023-10-27,41.5099
2023-10-28,41.5099
2023-10-29,41.5099
2023-10-30,44.5092
2023-10-31,45.657
2023-11-01,50.3905
2023-11-02,52.074
2023-11-03,52.1078
2023-11-04,52.1078
2023-11-05,52.1078
2023-11-06,52.5569
2023-11-07,52.2515
2023-11-08,51.9788
2023-11-09,51.6187
2023-11-10,53.3474
2023-11-11,53.3474
2023-11-12,53.3474
2023-11-13,53.5916
2023-11-14,56.7554
2023-11-15,56.6568
2023-11-16,56.7167
2023-11-17,57.0735
2023-11-18,57.0735
2023-11-19,57.0735
2023-11-20,54.9879
2023-11-21,53.1125
2023-11-22,53.3719
2023-11-23,53.3719
2023-11-24,53.5049
2023-11-25,53.5049
2023-11-26,53.5049
2023-11-27,55.9417
2023-11-28,54.0247
2023-11-29,54.7273
2023-11-30,57.9894
2023-12-01,60.1532
2023-12-02,60.1532
2023-12-03,60.1532
2023-12-04,58.9653
2023-12-05,52.8195
2023-12-06,50.987
2023-12-07,51.3734
2023-12-08,49.3009
2023-12-09,49.3009
2023-12-10,49.3009
2023-12-11,52.7991
2023-12-12,50.2011
2023-12-13,51.9911
2023-12-14,52.585
2023-12-15,52.9966
2023-12-16,52.9966
2023-12-17,52.9966
2023-12-18,54.6325
2023-12-19,57.0048
2023-12-20,54.5624
2023-12-21,57.515
2023-12-22,59.4429
2023-12-23,59.4429
2023-12-24,59.4429
2023-12-25,59.4429
2023-12-26,59.4792
2023-12-27,59.5647
2023-12-28,58.2452
2023-12-29,57.0096
2023-12-30,57.0096
2023-12-31,57.0096
2024-01-01,57.0096
2024-01-02,58.0361
2024-01-03,56.2112
2024-01-04,53.5457
2024-01-05,54.8237
2024-01-06,54.8237
2024-01-07,54.8237
2024-01-08,58.7136
2024-01-09,53.8133
2024-01-10,53.4839
2024-01-11,55.6719
2024-01-12,56.3119
2024-01-13,56.3119
2024-01-14,56.3119
2024-01-15,56.3119
2024-01-16,53.944
2024-01-17,54.0976
2024-01-18,54.9582
2024-01-19,53.9054
2024-01-20,53.9054
2024-01-21,53.9054
2024-01-22,56.5928
2024-01-23,55.2755
2024-01-24,54.8329
2024-01-25,54.4048
2024-01-26,54.9663
2024-01-27,54.9663
2024-01-28,54.9663
2024-01-29,57.1677
2024-01-30,60.4936
2024-01-31,56.4073
2024-02-01,58.6721
2024-02-02,58.9571
2024-02-03,58.9571
2024-02-04,58.9571
2024-02-05,57.8116
2024-02-06,59.311
2024-02-07,62.7337
2024-02-08,62.081
2024-02-09,63.1235
2024-02-10,63.1235
2024-02-11,63.1235
2024-02-12,62.1985
2024-02-13,55.2876
2024-02-14,58.1435
2024-02-15,71.0597
2024-02-16,67.6723
2024-02-17,67.6723
2024-02-18,67.6723
2024-02-19,67.6723
2024-02-20,63.0138
2024-02-21,62.3622
2024-02-22,63.2778
2024-02-23,64.6913
2024-02-24,64.6913
2024-02-25,64.6913
2024-02-26,65.1149
2024-02-27,63.6688
2024-02-28,62.8953
2024-02-29,62.7638
2024-03-01,62.1811
2024-03-02,62.1811
2024-03-03,62.1811
2024-03-04,62.7284
2024-03-05,61.8492
2024-03-06,62.5716
2024-03-07,62.8657
2024-03-08,61.5196
2024-03-09,61.5196
2024-03-10,61.5196
2024-03-11,60.3786
2024-03-12,61.66
2024-03-13,62.771
2024-03-14,59.7821
2024-03-15,60.3454
2024-03-16,60.3454
2024-03-17,60.3454
2024-03-18,60.3743
2024-03-19,62.1563
2024-03-20,62.8873
2024-03-21,64.7598
2024-03-22,63.7987
2024-03-23,63.7987
2024-03-24,63.7987
2024-03-25,64.2242
2024-03-26,64.1179
2024-03-27,66.2449
2024-03-28,64.3019
2024-03-29,64.3019
2024-03-30,64.3019
2024-03-31,64.3019
2024-04-01,63.5645
2024-04-02,63.521
2024-04-03,65.7163
2024-04-04,64.078
2024-04-05,65.5749
2024-04-06,65.5749
2024-04-07,65.5749
2024-04-08,63.4226
